stamp,current_state_x,current_state_y,current_state_z,current_state_rpy_x,current_state_rpy_y,current_state_rpy_z,current_state_velocity_x,current_state_velocity_y,current_state_velocity_z,current_state_angular_velocity_z,first_path_state_x,first_path_state_y,first_path_state_rpy_z,first_path_state_velocity_x,second_path_state_x,second_path_state_y,second_path_state_rpy_z,second_path_state_velocity_x,third_path_state_x,third_path_state_y,third_path_state_rpy_z,third_path_state_velocity_x,fourth_path_state_x,fourth_path_state_y,fourth_path_state_rpy_z,fourth_path_state_velocity_x,fifth_path_state_x,fifth_path_state_y,fifth_path_state_rpy_z,fifth_path_state_velocity_x,planner_computation_time,cross_track_error
"builtin_interfaces.msg.Time(sec=1751477715, nanosec=888459148)",248.88110619943336,-244.82637885145076,0.0,0.0,0.0,-1.0699502052389436,15.015318825209759,-0.26914311003597763,0.0,-0.16633812341295204,0.016476064920425415,0.40895628929138184,-0.04643908515572548,16.583925247192383,0.31698936223983765,0.39788174629211426,-0.04979315772652626,16.61603546142578,0.6173549890518188,0.38577476143836975,-0.053115520626306534,16.648622512817383,0.9174987077713013,0.37265855073928833,-0.056408558040857315,16.681718826293945,1.217373013496399,0.35854172706604004,-0.05967441573739052,16.71533203125,0.44817298650741577,0.4092772305011749
"builtin_interfaces.msg.Time(sec=1751477715, nanosec=922396704)",248.88110619943336,-244.82637885145076,0.0,0.0,0.0,-1.0699502052389436,15.015318825209759,-0.26914311003597763,0.0,-0.16633812341295204,0.016476064920425415,0.40895628929138184,-0.04643908515572548,16.583925247192383,0.31698936223983765,0.39788174629211426,-0.04979315772652626,16.61603546142578,0.6173549890518188,0.38577476143836975,-0.053115520626306534,16.648622512817383,0.9174987077713013,0.37265855073928833,-0.056408558040857315,16.681718826293945,1.217373013496399,0.35854172706604004,-0.05967441573739052,16.71533203125,0.43897199630737305,0.4092772305011749
"builtin_interfaces.msg.Time(sec=1751477715, nanosec=955343295)",249.35009003566424,-245.7617290394578,0.0,0.0,0.0,-1.0816632311145886,15.093590043141855,-0.2968204163812977,0.0,-0.1646965539411143,0.013372257351875305,0.40381526947021484,-0.04629126563668251,16.698043823242188,0.31472915410995483,0.39267250895500183,-0.049560222774744034,16.732072830200195,0.6158831119537354,0.3805314898490906,-0.05280390754342079,16.76658821105957,0.916881799697876,0.3673841655254364,-0.05602279677987099,16.80153465270996,1.21783447265625,0.3532413840293884,-0.05921689048409462,16.83683204650879,0.4930799901485443,0.4040403366088867
"builtin_interfaces.msg.Time(sec=1751477715, nanosec=994476372)",249.35009003566424,-245.7617290394578,0.0,0.0,0.0,-1.0816632311145886,15.093590043141855,-0.2968204163812977,0.0,-0.1646965539411143,0.013372257351875305,0.40381526947021484,-0.04629126563668251,16.698043823242188,0.31472915410995483,0.39267250895500183,-0.049560222774744034,16.732072830200195,0.6158831119537354,0.3805314898490906,-0.05280390754342079,16.76658821105957,0.916881799697876,0.3673841655254364,-0.05602279677987099,16.80153465270996,1.21783447265625,0.3532413840293884,-0.05921689048409462,16.83683204650879,0.5019959807395935,0.4040403366088867
"builtin_interfaces.msg.Time(sec=1751477716, nanosec=34103010)",249.89901439925202,-246.87396351617173,0.0,0.0,0.0,-1.0948579622726884,15.24959006693195,-0.2800440979378108,0.0,-0.16478881498190326,0.009123072028160095,0.38966652750968933,-0.04640403762459755,16.84109115600586,0.31350380182266235,0.3782750368118286,-0.04960361495614052,16.87705421447754,0.6180696487426758,0.3658439517021179,-0.05277768149971962,16.913196563720703,0.9228692054748535,0.3524341583251953,-0.055926475673913956,16.949451446533203,1.2279224395751953,0.3380179703235626,-0.05905071273446083,16.985776901245117,0.5137829780578613,0.3897465169429779
"builtin_interfaces.msg.Time(sec=1751477716, nanosec=73934128)",249.89901439925202,-246.87396351617173,0.0,0.0,0.0,-1.0948579622726884,15.24959006693195,-0.2800440979378108,0.0,-0.16478881498190326,0.009123072028160095,0.38966652750968933,-0.04640403762459755,16.84109115600586,0.31350380182266235,0.3782750368118286,-0.04960361495614052,16.87705421447754,0.6180696487426758,0.3658439517021179,-0.05277768149971962,16.913196563720703,0.9228692054748535,0.3524341583251953,-0.055926475673913956,16.949451446533203,1.2279224395751953,0.3380179703235626,-0.05905071273446083,16.985776901245117,0.5309659838676453,0.3897465169429779
"builtin_interfaces.msg.Time(sec=1751477716, nanosec=113847253)",250.43542893709355,-247.99266058929922,0.0,0.0,0.0,-1.1074486471863625,15.374530875896786,-0.26116187915420164,0.0,-0.1526450858068313,0.018005862832069397,0.37231945991516113,-0.04681602492928505,16.989938735961914,0.32584404945373535,0.3605518043041229,-0.049938831478357315,17.026630401611328,0.6337098479270935,0.3478151857852936,-0.053039465099573135,17.063413619995117,0.9414530992507935,0.3341163098812103,-0.056120309978723526,17.10032081604004,1.248964548110962,0.3194756507873535,-0.0591832734644413,17.137393951416016,0.4897119998931885,0.3727252185344696
"builtin_interfaces.msg.Time(sec=1751477716, nanosec=153389654)",250.43542893709355,-247.99266058929922,0.0,0.0,0.0,-1.1074486471863625,15.374530875896786,-0.26116187915420164,0.0,-0.1526450858068313,0.018005862832069397,0.37231945991516113,-0.04681602492928505,16.989938735961914,0.32584404945373535,0.3605518043041229,-0.049938831478357315,17.026630401611328,0.6337098479270935,0.3478151857852936,-0.053039465099573135,17.063413619995117,0.9414530992507935,0.3341163098812103,-0.056120309978723526,17.10032081604004,1.248964548110962,0.3194756507873535,-0.0591832734644413,17.137393951416016,0.46012499928474426,0.3727252185344696
"builtin_interfaces.msg.Time(sec=1751477716, nanosec=193441872)",250.94030961418548,-249.08642458627813,0.0,0.0,0.0,-1.1200213242791626,15.463556247742163,-0.27890905782258285,0.0,-0.1530410748644948,0.016573607921600342,0.35807669162750244,-0.04637399688363075,17.134517669677734,0.32573795318603516,0.34636032581329346,-0.049439821392297745,17.17198944091797,0.6345255970954895,0.33369049429893494,-0.05249086394906044,17.20966339111328,0.9429635405540466,0.3200879991054535,-0.055528078228235245,17.24752426147461,1.2511612176895142,0.30553385615348816,-0.05855194106698036,17.285524368286133,0.47508901357650757,0.3584400713443756
"builtin_interfaces.msg.Time(sec=1751477716, nanosec=233280945)",250.94030961418548,-249.08642458627813,0.0,0.0,0.0,-1.1200213242791626,15.463556247742163,-0.27890905782258285,0.0,-0.1530410748644948,0.016573607921600342,0.35807669162750244,-0.04637399688363075,17.134517669677734,0.32573795318603516,0.34636032581329346,-0.049439821392297745,17.17198944091797,0.6345255970954895,0.33369049429893494,-0.05249086394906044,17.20966339111328,0.9429635405540466,0.3200879991054535,-0.055528078228235245,17.24752426147461,1.2511612176895142,0.30553385615348816,-0.05855194106698036,17.285524368286133,0.500980019569397,0.3584400713443756
"builtin_interfaces.msg.Time(sec=1751477716, nanosec=273407092)",251.4647477446902,-250.2538568286127,0.0,0.0,0.0,-1.1317465576989436,15.630626517171011,-0.2348151396664243,0.0,-0.14830228150103592,0.004834488034248352,0.3403610587120056,-0.04718867316842079,17.290088653564453,0.316392183303833,0.32821717858314514,-0.05022970214486122,17.328575134277344,0.6280829906463623,0.31510043144226074,-0.05325714126229286,17.367055892944336,0.9400434494018555,0.3010142147541046,-0.056271228939294815,17.40546226501465,1.2523488998413086,0.28593990206718445,-0.05927196517586708,17.443737030029297,0.45287200808525085,0.3403066098690033
