stamp,battery_voltage,safety_switch_state,mode_switch_state,sys_state,raptor_rolling_counter
"builtin_interfaces.msg.Time(sec=1751477990, nanosec=770464940)",13.700000000000001,4,False,9,44
"builtin_interfaces.msg.Time(sec=1751477990, nanosec=968979227)",13.700000000000001,4,False,9,64
"builtin_interfaces.msg.Time(sec=1751477991, nanosec=169785604)",13.700000000000001,4,False,9,84
"builtin_interfaces.msg.Time(sec=1751477991, nanosec=368943059)",13.700000000000001,4,False,9,104
"builtin_interfaces.msg.Time(sec=1751477991, nanosec=569070407)",13.700000000000001,4,False,9,124
"builtin_interfaces.msg.Time(sec=1751477991, nanosec=769781177)",13.700000000000001,4,False,9,144
"builtin_interfaces.msg.Time(sec=1751477991, nanosec=969026693)",13.700000000000001,4,False,9,164
"builtin_interfaces.msg.Time(sec=1751477992, nanosec=169749160)",13.700000000000001,4,False,9,184
"builtin_interfaces.msg.Time(sec=1751477992, nanosec=369048109)",13.700000000000001,4,False,9,204
"builtin_interfaces.msg.Time(sec=1751477992, nanosec=569751673)",13.700000000000001,4,False,9,224
"builtin_interfaces.msg.Time(sec=1751477992, nanosec=768825974)",13.700000000000001,4,False,9,244
"builtin_interfaces.msg.Time(sec=1751477992, nanosec=969032002)",13.700000000000001,4,False,9,8
"builtin_interfaces.msg.Time(sec=1751477993, nanosec=168995708)",13.600000000000001,4,False,9,28
"builtin_interfaces.msg.Time(sec=1751477993, nanosec=368927210)",13.700000000000001,4,False,9,48
"builtin_interfaces.msg.Time(sec=1751477993, nanosec=568956511)",13.600000000000001,4,False,9,68
"builtin_interfaces.msg.Time(sec=1751477993, nanosec=769400417)",13.600000000000001,4,False,9,88
"builtin_interfaces.msg.Time(sec=1751477993, nanosec=969071716)",13.600000000000001,4,False,9,108
"builtin_interfaces.msg.Time(sec=1751477994, nanosec=168899216)",13.700000000000001,4,False,9,128
"builtin_interfaces.msg.Time(sec=1751477994, nanosec=368925665)",13.8,4,False,9,148
"builtin_interfaces.msg.Time(sec=1751477994, nanosec=568903467)",13.8,4,False,9,168
"builtin_interfaces.msg.Time(sec=1751477994, nanosec=768947058)",13.8,4,False,9,188
"builtin_interfaces.msg.Time(sec=1751477994, nanosec=968952750)",13.8,4,False,9,208
"builtin_interfaces.msg.Time(sec=1751477995, nanosec=168894044)",13.8,4,False,9,228
"builtin_interfaces.msg.Time(sec=1751477995, nanosec=368900317)",13.8,4,False,9,248
"builtin_interfaces.msg.Time(sec=1751477995, nanosec=569002831)",13.600000000000001,4,False,9,12
"builtin_interfaces.msg.Time(sec=1751477995, nanosec=769166413)",13.700000000000001,4,False,9,32
"builtin_interfaces.msg.Time(sec=1751477995, nanosec=968895135)",13.600000000000001,4,False,9,52
"builtin_interfaces.msg.Time(sec=1751477996, nanosec=168894674)",13.600000000000001,4,False,9,72
"builtin_interfaces.msg.Time(sec=1751477996, nanosec=368914492)",13.8,4,False,9,92
"builtin_interfaces.msg.Time(sec=1751477996, nanosec=568849243)",13.8,4,False,9,112
"builtin_interfaces.msg.Time(sec=1751477996, nanosec=769155838)",13.8,4,False,9,132
"builtin_interfaces.msg.Time(sec=1751477996, nanosec=968922996)",13.600000000000001,4,False,9,152
"builtin_interfaces.msg.Time(sec=1751477997, nanosec=168784290)",13.600000000000001,4,False,9,172
"builtin_interfaces.msg.Time(sec=1751477997, nanosec=368809647)",13.600000000000001,4,False,9,192
"builtin_interfaces.msg.Time(sec=1751477997, nanosec=568835115)",13.600000000000001,4,False,9,212
"builtin_interfaces.msg.Time(sec=1751477997, nanosec=768950347)",13.5,4,False,9,232
"builtin_interfaces.msg.Time(sec=1751477997, nanosec=968819390)",13.5,4,False,9,252
"builtin_interfaces.msg.Time(sec=1751477998, nanosec=169064937)",13.5,4,False,9,16
"builtin_interfaces.msg.Time(sec=1751477998, nanosec=368800672)",13.5,4,False,9,36
"builtin_interfaces.msg.Time(sec=1751477998, nanosec=568806404)",13.5,4,False,9,56
"builtin_interfaces.msg.Time(sec=1751477998, nanosec=768807268)",13.5,4,False,9,76
"builtin_interfaces.msg.Time(sec=1751477998, nanosec=968927860)",13.5,4,False,9,96
"builtin_interfaces.msg.Time(sec=1751477999, nanosec=168816753)",13.4,4,False,9,116
"builtin_interfaces.msg.Time(sec=1751477999, nanosec=368795346)",13.4,4,False,9,136
"builtin_interfaces.msg.Time(sec=1751477999, nanosec=568768162)",13.4,4,False,9,156
"builtin_interfaces.msg.Time(sec=1751477999, nanosec=768765216)",13.3,4,False,9,176
"builtin_interfaces.msg.Time(sec=1751477999, nanosec=969149746)",13.3,4,False,9,196
"builtin_interfaces.msg.Time(sec=1751478000, nanosec=168791775)",13.3,4,False,9,216
"builtin_interfaces.msg.Time(sec=1751478000, nanosec=370016568)",13.600000000000001,4,False,9,236
"builtin_interfaces.msg.Time(sec=1751478000, nanosec=568801807)",13.5,4,False,9,0
"builtin_interfaces.msg.Time(sec=1751478000, nanosec=768841547)",13.5,4,False,9,20
"builtin_interfaces.msg.Time(sec=1751478000, nanosec=968833077)",13.5,4,False,9,40
"builtin_interfaces.msg.Time(sec=1751478001, nanosec=168762116)",13.4,4,False,9,60
"builtin_interfaces.msg.Time(sec=1751478001, nanosec=368809823)",13.4,4,False,9,80
"builtin_interfaces.msg.Time(sec=1751478001, nanosec=568789708)",13.600000000000001,4,False,9,100
"builtin_interfaces.msg.Time(sec=1751478001, nanosec=768896128)",13.700000000000001,4,False,9,120
"builtin_interfaces.msg.Time(sec=1751478001, nanosec=969774613)",13.700000000000001,4,False,9,140
"builtin_interfaces.msg.Time(sec=1751478002, nanosec=168750573)",13.700000000000001,4,False,9,160
"builtin_interfaces.msg.Time(sec=1751478002, nanosec=368806558)",13.700000000000001,4,False,9,180
"builtin_interfaces.msg.Time(sec=1751478002, nanosec=568821711)",13.600000000000001,4,False,9,200
"builtin_interfaces.msg.Time(sec=1751478002, nanosec=768761409)",13.9,4,False,9,220
"builtin_interfaces.msg.Time(sec=1751478002, nanosec=968752093)",13.9,4,False,9,240
"builtin_interfaces.msg.Time(sec=1751478003, nanosec=168749137)",13.9,4,False,9,4
"builtin_interfaces.msg.Time(sec=1751478003, nanosec=368755030)",13.9,4,False,9,24
"builtin_interfaces.msg.Time(sec=1751478003, nanosec=568751691)",13.9,4,False,9,44
"builtin_interfaces.msg.Time(sec=1751478003, nanosec=769351041)",13.9,4,False,9,64
"builtin_interfaces.msg.Time(sec=1751478003, nanosec=968778556)",13.8,4,False,9,84
"builtin_interfaces.msg.Time(sec=1751478004, nanosec=170362226)",13.9,4,False,9,104
"builtin_interfaces.msg.Time(sec=1751478004, nanosec=367887352)",13.9,4,False,9,124
"builtin_interfaces.msg.Time(sec=1751478004, nanosec=570482901)",13.8,4,False,9,144
"builtin_interfaces.msg.Time(sec=1751478004, nanosec=767944090)",13.9,4,False,9,164
"builtin_interfaces.msg.Time(sec=1751478004, nanosec=967888692)",13.8,4,False,9,184
"builtin_interfaces.msg.Time(sec=1751478005, nanosec=167885373)",13.8,4,False,9,204
"builtin_interfaces.msg.Time(sec=1751478005, nanosec=368738719)",13.8,4,False,9,224
"builtin_interfaces.msg.Time(sec=1751478005, nanosec=568012766)",13.8,4,False,9,244
"builtin_interfaces.msg.Time(sec=1751478005, nanosec=767985754)",13.8,4,False,9,8
"builtin_interfaces.msg.Time(sec=1751478005, nanosec=968355308)",13.9,4,False,9,28
"builtin_interfaces.msg.Time(sec=1751478006, nanosec=167915615)",13.8,4,False,9,48
"builtin_interfaces.msg.Time(sec=1751478006, nanosec=369701302)",13.8,4,False,9,68
"builtin_interfaces.msg.Time(sec=1751478006, nanosec=567891168)",13.8,4,False,9,88
"builtin_interfaces.msg.Time(sec=1751478006, nanosec=767907150)",13.8,4,False,9,108
"builtin_interfaces.msg.Time(sec=1751478006, nanosec=967882636)",13.8,4,False,9,128
"builtin_interfaces.msg.Time(sec=1751478007, nanosec=168121205)",13.8,4,False,9,148
"builtin_interfaces.msg.Time(sec=1751478007, nanosec=368327640)",13.8,4,False,9,168
"builtin_interfaces.msg.Time(sec=1751478007, nanosec=568021673)",13.8,4,False,9,188
"builtin_interfaces.msg.Time(sec=1751478007, nanosec=768828349)",13.8,4,False,9,208
"builtin_interfaces.msg.Time(sec=1751478007, nanosec=967860917)",13.700000000000001,4,False,9,228
"builtin_interfaces.msg.Time(sec=1751478008, nanosec=167997259)",13.600000000000001,4,False,9,248
"builtin_interfaces.msg.Time(sec=1751478008, nanosec=370500630)",13.600000000000001,4,False,9,12
"builtin_interfaces.msg.Time(sec=1751478008, nanosec=570593230)",13.600000000000001,4,False,9,32
"builtin_interfaces.msg.Time(sec=1751478008, nanosec=767896664)",13.600000000000001,4,False,9,52
"builtin_interfaces.msg.Time(sec=1751478008, nanosec=967896680)",13.5,4,False,9,72
"builtin_interfaces.msg.Time(sec=1751478009, nanosec=167871130)",13.600000000000001,4,False,9,92
"builtin_interfaces.msg.Time(sec=1751478009, nanosec=368733635)",13.5,4,False,9,112
"builtin_interfaces.msg.Time(sec=1751478009, nanosec=567922932)",13.4,4,False,9,132
"builtin_interfaces.msg.Time(sec=1751478009, nanosec=770021770)",13.4,4,False,9,152
"builtin_interfaces.msg.Time(sec=1751478009, nanosec=967944927)",13.4,4,False,9,172
"builtin_interfaces.msg.Time(sec=1751478010, nanosec=168005493)",13.4,4,False,9,192
"builtin_interfaces.msg.Time(sec=1751478010, nanosec=367847351)",13.4,4,False,9,212
"builtin_interfaces.msg.Time(sec=1751478010, nanosec=567930178)",13.3,4,False,9,232
"builtin_interfaces.msg.Time(sec=1751478010, nanosec=767984750)",13.3,4,False,9,252
"builtin_interfaces.msg.Time(sec=1751478010, nanosec=967906606)",13.3,4,False,9,16
"builtin_interfaces.msg.Time(sec=1751478011, nanosec=169174278)",13.200000000000001,4,False,9,36
"builtin_interfaces.msg.Time(sec=1751478011, nanosec=368018374)",13.4,4,False,9,56
"builtin_interfaces.msg.Time(sec=1751478011, nanosec=567896029)",13.4,4,False,9,76
"builtin_interfaces.msg.Time(sec=1751478011, nanosec=767867864)",13.4,4,False,9,96
"builtin_interfaces.msg.Time(sec=1751478011, nanosec=967853433)",13.5,4,False,9,116
"builtin_interfaces.msg.Time(sec=1751478012, nanosec=167885882)",13.700000000000001,4,False,9,136
"builtin_interfaces.msg.Time(sec=1751478012, nanosec=367930857)",13.700000000000001,4,False,9,156
"builtin_interfaces.msg.Time(sec=1751478012, nanosec=567898895)",13.5,4,False,9,176
"builtin_interfaces.msg.Time(sec=1751478012, nanosec=767964106)",13.5,4,False,9,196
"builtin_interfaces.msg.Time(sec=1751478012, nanosec=967840867)",13.5,4,False,9,216
"builtin_interfaces.msg.Time(sec=1751478013, nanosec=167875072)",13.5,4,False,9,236
"builtin_interfaces.msg.Time(sec=1751478013, nanosec=367930023)",13.5,4,False,9,0
"builtin_interfaces.msg.Time(sec=1751478013, nanosec=567956297)",13.5,4,False,9,20
"builtin_interfaces.msg.Time(sec=1751478013, nanosec=767918611)",13.5,4,False,9,40
"builtin_interfaces.msg.Time(sec=1751478013, nanosec=969492199)",13.5,4,False,9,60
"builtin_interfaces.msg.Time(sec=1751478014, nanosec=167879656)",13.5,4,False,9,80
"builtin_interfaces.msg.Time(sec=1751478014, nanosec=369354588)",13.5,4,False,9,100
"builtin_interfaces.msg.Time(sec=1751478014, nanosec=567951045)",13.4,4,False,9,120
"builtin_interfaces.msg.Time(sec=1751478014, nanosec=768407051)",13.5,4,False,9,140
"builtin_interfaces.msg.Time(sec=1751478014, nanosec=967949691)",13.600000000000001,4,False,9,160
"builtin_interfaces.msg.Time(sec=1751478015, nanosec=167909262)",13.600000000000001,4,False,9,180
"builtin_interfaces.msg.Time(sec=1751478015, nanosec=367999540)",13.700000000000001,4,False,9,200
"builtin_interfaces.msg.Time(sec=1751478015, nanosec=567888594)",13.700000000000001,4,False,9,220
"builtin_interfaces.msg.Time(sec=1751478015, nanosec=768358991)",13.700000000000001,4,False,9,240
"builtin_interfaces.msg.Time(sec=1751478015, nanosec=967888146)",13.8,4,False,9,4
"builtin_interfaces.msg.Time(sec=1751478016, nanosec=167869017)",13.5,4,False,9,24
"builtin_interfaces.msg.Time(sec=1751478016, nanosec=367888287)",13.600000000000001,4,False,9,44
"builtin_interfaces.msg.Time(sec=1751478016, nanosec=567839658)",13.700000000000001,4,False,9,64
"builtin_interfaces.msg.Time(sec=1751478016, nanosec=767930254)",13.700000000000001,4,False,9,84
"builtin_interfaces.msg.Time(sec=1751478016, nanosec=967841436)",13.700000000000001,4,False,9,104
"builtin_interfaces.msg.Time(sec=1751478017, nanosec=167869160)",13.600000000000001,4,False,9,124
"builtin_interfaces.msg.Time(sec=1751478017, nanosec=367853690)",13.700000000000001,4,False,9,144
"builtin_interfaces.msg.Time(sec=1751478017, nanosec=567908657)",13.700000000000001,4,False,9,164
"builtin_interfaces.msg.Time(sec=1751478017, nanosec=767924432)",13.700000000000001,4,False,9,184
"builtin_interfaces.msg.Time(sec=1751478017, nanosec=967877324)",13.8,4,False,9,204
"builtin_interfaces.msg.Time(sec=1751478018, nanosec=167874077)",13.8,4,False,9,224
"builtin_interfaces.msg.Time(sec=1751478018, nanosec=367842789)",13.8,4,False,9,244
"builtin_interfaces.msg.Time(sec=1751478018, nanosec=567859493)",13.8,4,False,9,8
"builtin_interfaces.msg.Time(sec=1751478018, nanosec=767835727)",13.8,4,False,9,28
"builtin_interfaces.msg.Time(sec=1751478018, nanosec=967940582)",13.8,4,False,9,48
"builtin_interfaces.msg.Time(sec=1751478019, nanosec=167826294)",13.700000000000001,4,False,9,68
"builtin_interfaces.msg.Time(sec=1751478019, nanosec=368035996)",13.5,4,False,9,88
"builtin_interfaces.msg.Time(sec=1751478019, nanosec=767826491)",13.5,4,False,9,128
"builtin_interfaces.msg.Time(sec=1751478019, nanosec=967870037)",13.5,4,False,9,148
"builtin_interfaces.msg.Time(sec=1751478020, nanosec=167851654)",13.5,4,False,9,168
"builtin_interfaces.msg.Time(sec=1751478020, nanosec=367823410)",13.5,4,False,9,188
"builtin_interfaces.msg.Time(sec=1751478020, nanosec=567814158)",13.5,4,False,9,208
"builtin_interfaces.msg.Time(sec=1751478020, nanosec=767824945)",13.5,4,False,9,228
"builtin_interfaces.msg.Time(sec=1751478020, nanosec=967908843)",13.5,4,False,9,248
"builtin_interfaces.msg.Time(sec=1751478021, nanosec=167818103)",13.4,4,False,9,12
"builtin_interfaces.msg.Time(sec=1751478021, nanosec=369452399)",13.5,4,False,9,32
"builtin_interfaces.msg.Time(sec=1751478021, nanosec=569371871)",13.4,4,False,9,52
"builtin_interfaces.msg.Time(sec=1751478021, nanosec=767818725)",13.4,4,False,9,72
"builtin_interfaces.msg.Time(sec=1751478021, nanosec=967804488)",13.4,4,False,9,92
"builtin_interfaces.msg.Time(sec=1751478022, nanosec=167810574)",13.4,4,False,9,112
"builtin_interfaces.msg.Time(sec=1751478022, nanosec=367835530)",13.4,4,False,9,132
"builtin_interfaces.msg.Time(sec=1751478022, nanosec=569149842)",13.4,4,False,9,152
"builtin_interfaces.msg.Time(sec=1751478022, nanosec=769503791)",13.4,4,False,9,172
"builtin_interfaces.msg.Time(sec=1751478022, nanosec=967783145)",13.4,4,False,9,192
"builtin_interfaces.msg.Time(sec=1751478023, nanosec=170223723)",13.4,4,False,9,212
"builtin_interfaces.msg.Time(sec=1751478023, nanosec=367812258)",13.3,4,False,9,232
"builtin_interfaces.msg.Time(sec=1751478023, nanosec=567795307)",13.3,4,False,9,252
"builtin_interfaces.msg.Time(sec=1751478023, nanosec=767806252)",13.200000000000001,4,False,9,16
"builtin_interfaces.msg.Time(sec=1751478023, nanosec=967778043)",13.3,4,False,9,36
"builtin_interfaces.msg.Time(sec=1751478024, nanosec=167771551)",13.4,4,False,9,56
"builtin_interfaces.msg.Time(sec=1751478024, nanosec=367792411)",13.4,4,False,9,76
"builtin_interfaces.msg.Time(sec=1751478024, nanosec=567901476)",13.4,4,False,9,96
"builtin_interfaces.msg.Time(sec=1751478024, nanosec=767805642)",13.4,4,False,9,116
"builtin_interfaces.msg.Time(sec=1751478024, nanosec=967758039)",13.600000000000001,4,False,9,136
"builtin_interfaces.msg.Time(sec=1751478025, nanosec=167763053)",13.4,4,False,9,156
"builtin_interfaces.msg.Time(sec=1751478025, nanosec=367886677)",13.5,4,False,9,176
"builtin_interfaces.msg.Time(sec=1751478025, nanosec=567768745)",13.4,4,False,9,196
"builtin_interfaces.msg.Time(sec=1751478025, nanosec=767786545)",13.4,4,False,9,216
"builtin_interfaces.msg.Time(sec=1751478025, nanosec=967758753)",13.4,4,False,9,236
"builtin_interfaces.msg.Time(sec=1751478026, nanosec=167769997)",13.5,4,False,9,0
"builtin_interfaces.msg.Time(sec=1751478026, nanosec=367762668)",13.4,4,False,9,20
"builtin_interfaces.msg.Time(sec=1751478026, nanosec=567761894)",13.4,4,False,9,40
"builtin_interfaces.msg.Time(sec=1751478026, nanosec=770462855)",13.4,4,False,9,60
"builtin_interfaces.msg.Time(sec=1751478026, nanosec=967766581)",13.5,4,False,9,80
"builtin_interfaces.msg.Time(sec=1751478027, nanosec=168021229)",13.5,4,False,9,100
"builtin_interfaces.msg.Time(sec=1751478027, nanosec=367738892)",13.4,4,False,9,120
"builtin_interfaces.msg.Time(sec=1751478027, nanosec=567742514)",13.4,4,False,9,140
"builtin_interfaces.msg.Time(sec=1751478027, nanosec=768084305)",13.4,4,False,9,160
"builtin_interfaces.msg.Time(sec=1751478027, nanosec=967755234)",13.4,4,False,9,180
"builtin_interfaces.msg.Time(sec=1751478028, nanosec=167739172)",13.4,4,False,9,200
"builtin_interfaces.msg.Time(sec=1751478028, nanosec=366915363)",13.4,4,False,9,220
"builtin_interfaces.msg.Time(sec=1751478028, nanosec=566877554)",13.4,4,False,9,240
"builtin_interfaces.msg.Time(sec=1751478028, nanosec=766885363)",13.4,4,False,9,4
"builtin_interfaces.msg.Time(sec=1751478028, nanosec=966929012)",13.4,4,False,9,24
"builtin_interfaces.msg.Time(sec=1751478029, nanosec=166919243)",13.4,4,False,9,44
"builtin_interfaces.msg.Time(sec=1751478029, nanosec=366859190)",13.600000000000001,4,False,9,64
"builtin_interfaces.msg.Time(sec=1751478029, nanosec=566935959)",13.700000000000001,4,False,9,84
"builtin_interfaces.msg.Time(sec=1751478029, nanosec=769588917)",13.700000000000001,4,False,9,104
"builtin_interfaces.msg.Time(sec=1751478029, nanosec=966862504)",13.700000000000001,4,False,9,124
"builtin_interfaces.msg.Time(sec=1751478030, nanosec=167746146)",13.5,4,False,9,144
"builtin_interfaces.msg.Time(sec=1751478030, nanosec=367760192)",13.600000000000001,4,False,9,164
"builtin_interfaces.msg.Time(sec=1751478030, nanosec=566893158)",13.700000000000001,4,False,9,184
"builtin_interfaces.msg.Time(sec=1751478030, nanosec=770415809)",13.600000000000001,4,False,9,204
"builtin_interfaces.msg.Time(sec=1751478030, nanosec=966924615)",13.700000000000001,4,False,9,224
"builtin_interfaces.msg.Time(sec=1751478031, nanosec=166902941)",13.700000000000001,4,False,9,244
"builtin_interfaces.msg.Time(sec=1751478031, nanosec=367254939)",13.8,4,False,9,8
"builtin_interfaces.msg.Time(sec=1751478031, nanosec=567680586)",13.8,4,False,9,28
"builtin_interfaces.msg.Time(sec=1751478031, nanosec=766868999)",13.700000000000001,4,False,9,48
"builtin_interfaces.msg.Time(sec=1751478031, nanosec=966881933)",13.700000000000001,4,False,9,68
"builtin_interfaces.msg.Time(sec=1751478032, nanosec=167069639)",13.700000000000001,4,False,9,88
"builtin_interfaces.msg.Time(sec=1751478032, nanosec=366899916)",13.700000000000001,4,False,9,108
"builtin_interfaces.msg.Time(sec=1751478032, nanosec=566963957)",13.700000000000001,4,False,9,128
"builtin_interfaces.msg.Time(sec=1751478032, nanosec=767040340)",13.600000000000001,4,False,9,148
"builtin_interfaces.msg.Time(sec=1751478032, nanosec=967019370)",13.700000000000001,4,False,9,168
"builtin_interfaces.msg.Time(sec=1751478033, nanosec=171208422)",13.600000000000001,4,False,9,188
"builtin_interfaces.msg.Time(sec=1751478033, nanosec=367007707)",13.600000000000001,4,False,9,208
"builtin_interfaces.msg.Time(sec=1751478033, nanosec=567002976)",13.600000000000001,4,False,9,228
"builtin_interfaces.msg.Time(sec=1751478033, nanosec=767026653)",13.600000000000001,4,False,9,248
"builtin_interfaces.msg.Time(sec=1751478033, nanosec=966970745)",13.600000000000001,4,False,9,12
"builtin_interfaces.msg.Time(sec=1751478034, nanosec=166970416)",13.600000000000001,4,False,9,32
"builtin_interfaces.msg.Time(sec=1751478034, nanosec=366841475)",13.600000000000001,4,False,9,52
"builtin_interfaces.msg.Time(sec=1751478034, nanosec=566912550)",13.600000000000001,4,False,9,72
"builtin_interfaces.msg.Time(sec=1751478034, nanosec=767297247)",13.600000000000001,4,False,9,92
"builtin_interfaces.msg.Time(sec=1751478034, nanosec=966938467)",13.700000000000001,4,False,9,112
"builtin_interfaces.msg.Time(sec=1751478035, nanosec=167001444)",13.700000000000001,4,False,9,132
"builtin_interfaces.msg.Time(sec=1751478035, nanosec=366944351)",13.700000000000001,4,False,9,152
"builtin_interfaces.msg.Time(sec=1751478035, nanosec=567142279)",13.5,4,False,9,172
"builtin_interfaces.msg.Time(sec=1751478035, nanosec=766885058)",13.600000000000001,4,False,9,192
"builtin_interfaces.msg.Time(sec=1751478035, nanosec=966909567)",13.600000000000001,4,False,9,212
"builtin_interfaces.msg.Time(sec=1751478036, nanosec=167319711)",13.600000000000001,4,False,9,232
"builtin_interfaces.msg.Time(sec=1751478036, nanosec=366859595)",13.600000000000001,4,False,9,252
"builtin_interfaces.msg.Time(sec=1751478036, nanosec=567277105)",13.600000000000001,4,False,9,16
"builtin_interfaces.msg.Time(sec=1751478036, nanosec=767935253)",13.5,4,False,9,36
"builtin_interfaces.msg.Time(sec=1751478036, nanosec=967278170)",13.5,4,False,9,56
"builtin_interfaces.msg.Time(sec=1751478037, nanosec=167005556)",13.5,4,False,9,76
"builtin_interfaces.msg.Time(sec=1751478037, nanosec=366926204)",13.5,4,False,9,96
"builtin_interfaces.msg.Time(sec=1751478037, nanosec=566942979)",13.5,4,False,9,116
"builtin_interfaces.msg.Time(sec=1751478037, nanosec=766913956)",13.5,4,False,9,136
"builtin_interfaces.msg.Time(sec=1751478037, nanosec=966843590)",13.4,4,False,9,156
"builtin_interfaces.msg.Time(sec=1751478038, nanosec=166890421)",13.5,4,False,9,176
"builtin_interfaces.msg.Time(sec=1751478038, nanosec=366852365)",13.5,4,False,9,196
"builtin_interfaces.msg.Time(sec=1751478038, nanosec=566847388)",13.4,4,False,9,216
"builtin_interfaces.msg.Time(sec=1751478038, nanosec=766868360)",13.4,4,False,9,236
"builtin_interfaces.msg.Time(sec=1751478038, nanosec=966894709)",13.4,4,False,9,0
"builtin_interfaces.msg.Time(sec=1751478039, nanosec=169094906)",13.3,4,False,9,20
"builtin_interfaces.msg.Time(sec=1751478039, nanosec=366855501)",13.3,4,False,9,40
"builtin_interfaces.msg.Time(sec=1751478039, nanosec=566895655)",13.3,4,False,9,60
"builtin_interfaces.msg.Time(sec=1751478039, nanosec=767302670)",13.3,4,False,9,80
"builtin_interfaces.msg.Time(sec=1751478039, nanosec=969258183)",13.3,4,False,9,100
"builtin_interfaces.msg.Time(sec=1751478040, nanosec=166887231)",13.200000000000001,4,False,9,120
"builtin_interfaces.msg.Time(sec=1751478040, nanosec=366864751)",13.3,4,False,9,140
"builtin_interfaces.msg.Time(sec=1751478040, nanosec=567341764)",13.4,4,False,9,160
"builtin_interfaces.msg.Time(sec=1751478040, nanosec=766945493)",13.4,4,False,9,180
"builtin_interfaces.msg.Time(sec=1751478040, nanosec=966896663)",13.4,4,False,9,200
"builtin_interfaces.msg.Time(sec=1751478041, nanosec=166968904)",13.3,4,False,9,220
"builtin_interfaces.msg.Time(sec=1751478041, nanosec=367142410)",13.3,4,False,9,240
"builtin_interfaces.msg.Time(sec=1751478041, nanosec=568423326)",13.3,4,False,9,4
"builtin_interfaces.msg.Time(sec=1751478041, nanosec=768840763)",13.3,4,False,9,24
"builtin_interfaces.msg.Time(sec=1751478041, nanosec=966835312)",13.3,4,False,9,44
"builtin_interfaces.msg.Time(sec=1751478042, nanosec=166848296)",13.3,4,False,9,64
"builtin_interfaces.msg.Time(sec=1751478042, nanosec=366839048)",13.3,4,False,9,84
"builtin_interfaces.msg.Time(sec=1751478042, nanosec=566878421)",13.200000000000001,4,False,9,104
"builtin_interfaces.msg.Time(sec=1751478042, nanosec=766869313)",13.200000000000001,4,False,9,124
"builtin_interfaces.msg.Time(sec=1751478042, nanosec=966847076)",13.200000000000001,4,False,9,144
"builtin_interfaces.msg.Time(sec=1751478043, nanosec=166895666)",13.0,4,False,9,164
"builtin_interfaces.msg.Time(sec=1751478043, nanosec=366883849)",13.5,4,False,9,184
"builtin_interfaces.msg.Time(sec=1751478043, nanosec=567195371)",13.600000000000001,4,False,9,204
"builtin_interfaces.msg.Time(sec=1751478043, nanosec=768983746)",13.5,4,False,9,224
"builtin_interfaces.msg.Time(sec=1751478043, nanosec=968694047)",13.5,4,False,9,244
"builtin_interfaces.msg.Time(sec=1751478044, nanosec=166830021)",13.5,4,False,9,8
"builtin_interfaces.msg.Time(sec=1751478044, nanosec=366851524)",13.3,4,False,9,28
"builtin_interfaces.msg.Time(sec=1751478044, nanosec=566837060)",13.3,4,False,9,48
"builtin_interfaces.msg.Time(sec=1751478044, nanosec=766838299)",13.3,4,False,9,68
"builtin_interfaces.msg.Time(sec=1751478044, nanosec=969505034)",13.3,4,False,9,88
"builtin_interfaces.msg.Time(sec=1751478045, nanosec=166832370)",13.3,4,False,9,108
"builtin_interfaces.msg.Time(sec=1751478045, nanosec=366808909)",13.3,4,False,9,128
"builtin_interfaces.msg.Time(sec=1751478045, nanosec=568255804)",13.3,4,False,9,148
"builtin_interfaces.msg.Time(sec=1751478045, nanosec=766846238)",13.3,4,False,9,168
"builtin_interfaces.msg.Time(sec=1751478045, nanosec=966872588)",13.3,4,False,9,188
"builtin_interfaces.msg.Time(sec=1751478046, nanosec=166876523)",13.3,4,False,9,208
"builtin_interfaces.msg.Time(sec=1751478046, nanosec=368836462)",13.3,4,False,9,228
"builtin_interfaces.msg.Time(sec=1751478046, nanosec=566885850)",13.3,4,False,9,248
"builtin_interfaces.msg.Time(sec=1751478046, nanosec=766811624)",13.3,4,False,9,12
"builtin_interfaces.msg.Time(sec=1751478046, nanosec=967141291)",13.3,4,False,9,32
"builtin_interfaces.msg.Time(sec=1751478047, nanosec=168835502)",13.3,4,False,9,52
"builtin_interfaces.msg.Time(sec=1751478047, nanosec=366828720)",13.3,4,False,9,72
"builtin_interfaces.msg.Time(sec=1751478047, nanosec=566832009)",13.3,4,False,9,92
"builtin_interfaces.msg.Time(sec=1751478047, nanosec=768679667)",13.3,4,False,9,112
"builtin_interfaces.msg.Time(sec=1751478047, nanosec=966806739)",13.3,4,False,9,132
"builtin_interfaces.msg.Time(sec=1751478048, nanosec=166831037)",13.4,4,False,9,152
"builtin_interfaces.msg.Time(sec=1751478048, nanosec=366811181)",13.4,4,False,9,172
"builtin_interfaces.msg.Time(sec=1751478048, nanosec=566950873)",13.4,4,False,9,192
"builtin_interfaces.msg.Time(sec=1751478048, nanosec=766781213)",13.3,4,False,9,212
"builtin_interfaces.msg.Time(sec=1751478048, nanosec=966792781)",13.4,4,False,9,232
"builtin_interfaces.msg.Time(sec=1751478049, nanosec=167651299)",13.4,4,False,9,252
"builtin_interfaces.msg.Time(sec=1751478049, nanosec=366793744)",13.4,4,False,9,16
"builtin_interfaces.msg.Time(sec=1751478049, nanosec=566792505)",13.4,4,False,9,36
"builtin_interfaces.msg.Time(sec=1751478049, nanosec=767198421)",13.4,4,False,9,56
