stamp,group_fields,insstatus_mode,insstatus_gps_fix,insstatus_time_error,insstatus_imu_error,insstatus_mag_pres_error,insstatus_gps_error,insstatus_gps_heading_ins,insstatus_gps_compass,poslla_x,poslla_y,poslla_z,velbody_x,velbody_y,velbody_z,velned_x,velned_y,velned_z
"builtin_interfaces.msg.Time(sec=1751478081, nanosec=811631264)",779,2,True,False,False,False,False,False,True,36.58359239536205,-121.75778801818647,202.9348079548363,0.03624524921178818,0.051099490374326706,0.014706423506140709,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478081, nanosec=821631800)",779,2,True,False,False,False,False,False,True,36.583592392365695,-121.75778802416761,202.93472305350588,0.0360274575650692,0.048559945076704025,0.010593068785965443,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478081, nanosec=831633312)",779,2,True,False,False,False,False,False,True,36.58359238899666,-121.75778802923743,202.93460657067772,0.03705878555774689,0.04863566532731056,0.01424791757017374,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478081, nanosec=841630776)",779,2,True,False,False,False,False,False,True,36.58359238545766,-121.75778803450424,202.93444858377916,0.03682096675038338,0.049737997353076935,0.014622725546360016,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478081, nanosec=851634104)",779,2,True,False,False,False,False,False,True,36.58359238216355,-121.75778804024304,202.93433305731742,0.03635440021753311,0.048203375190496445,0.010246796533465385,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478081, nanosec=861633080)",779,2,True,False,False,False,False,False,True,36.58359237898809,-121.75778804561226,202.9342383557232,0.036912884563207626,0.04950593039393425,0.013454901054501534,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478081, nanosec=871636408)",779,2,True,False,False,False,False,False,True,36.58359237566151,-121.75778805103756,202.93408897868358,0.03708450496196747,0.0502302423119545,0.01468625571578741,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478081, nanosec=881638688)",779,2,True,False,False,False,False,False,True,36.58359237223746,-121.75778805665661,202.93396780622425,0.03630733862519264,0.04828476533293724,0.010329088196158409,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478081, nanosec=891639200)",779,2,True,False,False,False,False,False,True,36.58359236903766,-121.75778806206965,202.93387924096896,0.03660193830728531,0.04993689805269241,0.012935399077832699,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478081, nanosec=901638176)",779,2,True,False,False,False,False,False,True,36.58359236552485,-121.75778806767616,202.93372764464584,0.036913760006427765,0.049055635929107666,0.015720708295702934,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478081, nanosec=911640504)",779,2,True,False,False,False,False,False,True,36.583592362248936,-121.75778807347243,202.93359894111927,0.03612286224961281,0.04933677241206169,0.011313112452626228,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478081, nanosec=921644040)",779,2,True,False,False,False,False,False,True,36.58359235936313,-121.75778807937606,202.9334199601726,0.036606255918741226,0.05109250172972679,0.012592931278049946,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478081, nanosec=931642552)",779,2,True,False,False,False,False,False,True,36.58359244485999,-121.75778794761632,202.93413976168085,0.03581530228257179,0.04763489589095116,0.015011176466941833,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478081, nanosec=941641272)",779,2,True,False,False,False,False,False,True,36.58359244178093,-121.75778795298102,202.93400749193097,0.03505262732505798,0.04787447676062584,0.010436948388814926,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478081, nanosec=951645600)",779,2,True,False,False,False,False,False,True,36.5835924384286,-121.75778795879563,202.9339049058326,0.0351698100566864,0.04906253516674042,0.011823786422610283,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478081, nanosec=961646136)",779,2,True,False,False,False,False,False,True,36.583592435198824,-121.75778796390932,202.93376720040396,0.03601144626736641,0.04700377583503723,0.01575162447988987,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478081, nanosec=971647392)",779,2,True,False,False,False,False,False,True,36.58359243216139,-121.75778796925225,202.93362231439096,0.034787070006132126,0.047875016927719116,0.011600902304053307,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478081, nanosec=981645856)",779,2,True,False,False,False,False,False,True,36.58359242894838,-121.75778797506197,202.93352837339626,0.034819602966308594,0.04886844754219055,0.011209174990653992,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478081, nanosec=991649184)",779,2,True,False,False,False,False,False,True,36.58359242567017,-121.75778798020637,202.93339294088946,0.0358855314552784,0.047164186835289,0.016341401264071465,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478082, nanosec=1649464)",779,2,True,False,False,False,False,False,True,36.58359242224011,-121.75778798571916,202.9332486899948,0.035016246140003204,0.04967110976576805,0.012497823685407639,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478082, nanosec=11650720)",779,2,True,False,False,False,False,False,True,36.58359241956829,-121.75778799129803,202.93315628856362,0.03483714535832405,0.04842274636030197,0.011304924264550209,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478082, nanosec=21649184)",779,2,True,False,False,False,False,False,True,36.58359241637585,-121.7577879969936,202.93304629120394,0.03598301112651825,0.04729217290878296,0.016010355204343796,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478082, nanosec=31652256)",779,2,True,False,False,False,False,False,True,36.58359241293113,-121.75778800174608,202.93286497710506,0.0349283404648304,0.04986553266644478,0.013224330730736256,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478082, nanosec=41652536)",779,2,True,False,False,False,False,False,True,36.58359241017106,-121.75778800710961,202.93278224539245,0.03478353098034859,0.048132121562957764,0.010769622400403023,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478082, nanosec=51652792)",779,2,True,False,False,False,False,False,True,36.58359240663713,-121.75778801300052,202.9326440259174,0.035689838230609894,0.04758988693356514,0.015700209885835648,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478082, nanosec=61652256)",779,2,True,False,False,False,False,False,True,36.58359240338444,-121.75778801839724,202.93248489323014,0.03514076769351959,0.04961897060275078,0.013911530375480652,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478082, nanosec=71654328)",779,2,True,False,False,False,False,False,True,36.58359240029945,-121.75778802378733,202.93237876080093,0.03494704142212868,0.04881905019283295,0.011108558624982834,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478082, nanosec=81656608)",779,2,True,False,False,False,False,False,True,36.58359239703278,-121.75778802850728,202.93231949041365,0.03611363470554352,0.047733716666698456,0.016210071742534637,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478082, nanosec=91656864)",779,2,True,False,False,False,False,False,True,36.583592393914,-121.75778803471552,202.9321004957601,0.035188496112823486,0.04959361255168915,0.015115599147975445,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478082, nanosec=101655072)",779,2,True,False,False,False,False,False,True,36.583592390608494,-121.7577880403212,202.931986662079,0.03498236835002899,0.048161108046770096,0.011122715659439564,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478082, nanosec=111658400)",779,2,True,False,False,False,False,False,True,36.58359238777205,-121.75778804590486,202.93190279326518,0.035470567643642426,0.04884709045290947,0.015524415299296379,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478082, nanosec=121659424)",779,2,True,False,False,False,False,False,True,36.58359238412885,-121.75778805072318,202.93159344868036,0.03530772030353546,0.05015356093645096,0.015240130946040154,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478082, nanosec=131659680)",779,2,True,False,False,False,False,False,True,36.58359246518922,-121.75778792346668,202.9321843222715,0.03331070765852928,0.046745169907808304,0.01155137736350298,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478082, nanosec=141658144)",779,2,True,False,False,False,False,False,True,36.58359246247393,-121.75778792897128,202.9321531734604,0.03440890088677406,0.04817485436797142,0.014508946798741817,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478082, nanosec=151661216)",779,2,True,False,False,False,False,False,True,36.583592458937126,-121.75778793422202,202.9319104401511,0.03422405198216438,0.04772818461060524,0.015763219445943832,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478082, nanosec=161661240)",779,2,True,False,False,False,False,False,True,36.5835924558764,-121.75778793975584,202.93178073017043,0.03387117385864258,0.04665659740567207,0.01172858476638794,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478082, nanosec=171662496)",779,2,True,False,False,False,False,False,True,36.58359245279581,-121.75778794510221,202.9316758808127,0.034355781972408295,0.04804925620555878,0.013918503187596798,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478082, nanosec=181659960)",779,2,True,False,False,False,False,False,True,36.583592450000374,-121.75778795010156,202.93153396573325,0.03484848886728287,0.04718509688973427,0.016206534579396248,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478082, nanosec=191660704)",779,2,True,False,False,False,False,False,True,36.58359244663399,-121.75778795549927,202.93137857643887,0.034027788788080215,0.04648413509130478,0.011487970128655434,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478082, nanosec=201659168)",779,2,True,False,False,False,False,False,True,36.58359244355427,-121.7577879609947,202.9312720382586,0.03424905240535736,0.04832354187965393,0.01346535049378872,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478082, nanosec=211659424)",779,2,True,False,False,False,False,False,True,36.58359244047418,-121.75778796611137,202.9311219246738,0.03467465564608574,0.04704088717699051,0.01698368787765503,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478082, nanosec=221660704)",779,2,True,False,False,False,False,False,True,36.58359243739409,-121.75778797140744,202.93097391724586,0.03368033468723297,0.04710009694099426,0.012936548329889774,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478082, nanosec=231660960)",779,2,True,False,False,False,False,False,True,36.58359243434168,-121.75778797707794,202.93086317623965,0.0337643176317215,0.04847640171647072,0.013078473508358002,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478082, nanosec=241659168)",779,2,True,False,False,False,False,False,True,36.58359243117242,-121.75778798218887,202.930715669645,0.03492584079504013,0.046888452023267746,0.017306791618466377,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478082, nanosec=251655096)",779,2,True,False,False,False,False,False,True,36.583592428151064,-121.75778798770794,202.93055850072415,0.03394147753715515,0.04806388542056084,0.01268809288740158,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478082, nanosec=261657632)",779,2,True,False,False,False,False,False,True,36.58359242508435,-121.75778799369976,202.93049828792573,0.0338231660425663,0.048223622143268585,0.01190462987869978,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478082, nanosec=271657888)",779,2,True,False,False,False,False,False,True,36.583592421960915,-121.75778799856711,202.93031671611243,0.03485489264130592,0.04699013754725456,0.01640412025153637,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478082, nanosec=281656096)",779,2,True,False,False,False,False,False,True,36.58359241869383,-121.75778800369824,202.9301587115042,0.034100260585546494,0.04981845244765282,0.013336761854588985,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478082, nanosec=291658168)",779,2,True,False,False,False,False,False,True,36.58359241622217,-121.75778800924317,202.93006706694723,0.03376109525561333,0.048107631504535675,0.01155654713511467,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478082, nanosec=301660704)",779,2,True,False,False,False,False,False,True,36.58359241304623,-121.75778801507992,202.92994309353526,0.03471486642956734,0.047400012612342834,0.016815580427646637,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478082, nanosec=311660960)",779,2,True,False,False,False,False,False,True,36.58359240959319,-121.75778802022265,202.92975494659913,0.03379805386066437,0.04938957840204239,0.015310756862163544,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478082, nanosec=321659936)",779,2,True,False,False,False,False,False,True,36.583592406748224,-121.7577880256622,202.92964922083775,0.03352586552500725,0.04817000776529312,0.012503194622695446,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478082, nanosec=331662008)",779,2,True,False,False,False,False,False,True,36.58359250113254,-121.75778787223356,202.93039235658944,0.033075377345085144,0.04465385526418686,0.016986923292279243,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478082, nanosec=341664288)",779,2,True,False,False,False,False,False,True,36.58359249872191,-121.75778787711839,202.93019085811102,0.03240573778748512,0.04641851782798767,0.015670007094740868,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478082, nanosec=351663544)",779,2,True,False,False,False,False,False,True,36.5835924956573,-121.75778788223079,202.9300618309644,0.03244395926594734,0.04535731300711632,0.012097376398742199,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478082, nanosec=361662752)",779,2,True,False,False,False,False,False,True,36.58359249272441,-121.75778788702449,202.92992615919502,0.03290073946118355,0.0455925315618515,0.01615775190293789,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478082, nanosec=371658680)",779,2,True,False,False,False,False,False,True,36.583592489727636,-121.75778789202081,202.92974977986887,0.03272954374551773,0.04632014036178589,0.015911977738142014,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478082, nanosec=381659960)",779,2,True,False,False,False,False,False,True,36.58359248689587,-121.75778789714882,202.9296218852105,0.0319451205432415,0.044847920536994934,0.012315945699810982,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478082, nanosec=391660216)",779,2,True,False,False,False,False,False,True,36.583592484277325,-121.75778790195002,202.92954376726993,0.03299739584326744,0.046583399176597595,0.015370672568678856,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478082, nanosec=401659424)",779,2,True,False,False,False,False,False,True,36.58359248122807,-121.75778790716161,202.92935275731725,0.03272515907883644,0.046624064445495605,0.01724492385983467,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478082, nanosec=411661496)",779,2,True,False,False,False,False,False,True,36.58359247804099,-121.75778791274158,202.92919444298605,0.032389864325523376,0.045063700526952744,0.012767033651471138,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478082, nanosec=421663776)",779,2,True,False,False,False,False,False,True,36.58359247509825,-121.75778791804711,202.92908093544247,0.03264075145125389,0.04764094576239586,0.015279947780072689,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478082, nanosec=431663032)",779,2,True,False,False,False,False,False,True,36.58359247227845,-121.7577879229532,202.92891913515632,0.03316289931535721,0.046349041163921356,0.01714709959924221,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478082, nanosec=441661496)",779,2,True,False,False,False,False,False,True,36.583592469202024,-121.75778792820442,202.9287671885104,0.03247406706213951,0.045773714780807495,0.01264933031052351,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478082, nanosec=451659424)",779,2,True,False,False,False,False,False,True,36.58359246640241,-121.75778793352036,202.92865042970516,0.032890673726797104,0.04709992557764053,0.013976630754768848,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478082, nanosec=461660728)",779,2,True,False,False,False,False,False,True,36.58359246331057,-121.75778793861535,202.9284886525711,0.033170364797115326,0.04635096713900566,0.01757625676691532,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478082, nanosec=471660984)",779,2,True,False,False,False,False,False,True,36.58359246053281,-121.75778794440812,202.92833305089152,0.032320063561201096,0.04581961780786514,0.013270006515085697,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478082, nanosec=481660704)",779,2,True,False,False,False,False,False,True,36.583592457882766,-121.75778794895442,202.92829212000652,0.0322895348072052,0.04716208577156067,0.013599117286503315,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478082, nanosec=491663776)",779,2,True,False,False,False,False,False,True,36.58359245444637,-121.75778795440664,202.9280528599047,0.033600032329559326,0.04519348591566086,0.017733683809638023,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478082, nanosec=501665312)",779,2,True,False,False,False,False,False,True,36.58359245134036,-121.7577879599198,202.9278913563321,0.0326039120554924,0.04727181792259216,0.013764829374849796,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478082, nanosec=511664568)",779,2,True,False,False,False,False,False,True,36.583592448851284,-121.7577879651764,202.9277822430886,0.032745927572250366,0.04657600820064545,0.013103079050779343,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478082, nanosec=521664288)",779,2,True,False,False,False,False,False,True,36.583592527462066,-121.75778783972441,202.92842514964286,0.032208025455474854,0.0432526059448719,0.017892278730869293,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478082, nanosec=531667360)",779,2,True,False,False,False,False,False,True,36.58359252446634,-121.75778784381384,202.9282192846731,0.03114408068358898,0.046167127788066864,0.014785891398787498,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478082, nanosec=541668896)",779,2,True,False,False,False,False,False,True,36.58359252173108,-121.7577878492141,202.92809379161918,0.03075425699353218,0.04502212628722191,0.013163400813937187,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478082, nanosec=551668896)",779,2,True,False,False,False,False,False,True,36.58359251864246,-121.75778785469485,202.9279577441048,0.03195603936910629,0.04397185146808624,0.01788572408258915,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478082, nanosec=561667360)",779,2,True,False,False,False,False,False,True,36.583592515836884,-121.75778785961933,202.92777383813518,0.03096156008541584,0.04544902220368385,0.015957726165652275,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478082, nanosec=571669432)",779,2,True,False,False,False,False,False,True,36.58359251345725,-121.75778786447776,202.92767530947458,0.031015753746032715,0.045210517942905426,0.01319914124906063,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478082, nanosec=581671712)",779,2,True,False,False,False,False,False,True,36.583592509977514,-121.75778786982403,202.9275221779826,0.03209031745791435,0.04436381161212921,0.017789483070373535,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478082, nanosec=591671968)",779,2,True,False,False,False,False,False,True,36.5835925073759,-121.75778787488906,202.92733895563288,0.03146899864077568,0.04580054432153702,0.016855042427778244,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478082, nanosec=601670432)",779,2,True,False,False,False,False,False,True,36.583592504449655,-121.75778787967272,202.92718787987542,0.0311102457344532,0.04450838640332222,0.012882092036306858,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478082, nanosec=611673504)",779,2,True,False,False,False,False,False,True,36.58359250207061,-121.75778788452509,202.9270835606876,0.03176749497652054,0.045283786952495575,0.017203563824295998,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478082, nanosec=621674784)",779,2,True,False,False,False,False,False,True,36.58359249886068,-121.7577878895599,202.92687545219087,0.03173462674021721,0.04613390192389488,0.0171524491161108,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478082, nanosec=631675040)",779,2,True,False,False,False,False,False,True,36.58359249599185,-121.75778789480513,202.9267350207665,0.030894629657268524,0.044031646102666855,0.013662470504641533,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478082, nanosec=641673504)",779,2,True,False,False,False,False,False,True,36.58359249327116,-121.75778789953173,202.92662027163897,0.03169018775224686,0.045613843947649,0.016152556985616684,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478082, nanosec=651676576)",779,2,True,False,False,False,False,False,True,36.5835924903069,-121.75778790479818,202.92643398408836,0.031516849994659424,0.0455130934715271,0.018345123156905174,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478082, nanosec=661676856)",779,2,True,False,False,False,False,False,True,36.583592487477766,-121.75778791008223,202.92627847747644,0.031240856274962425,0.04530066251754761,0.0139895835891366,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478082, nanosec=671678112)",779,2,True,False,False,False,False,False,True,36.583592484799176,-121.75778791565325,202.92616865519085,0.0314171202480793,0.046648990362882614,0.015646547079086304,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478082, nanosec=681676576)",779,2,True,False,False,False,False,False,True,36.58359248187569,-121.75778792017606,202.92598558601458,0.0320749394595623,0.04481944441795349,0.018243497237563133,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478082, nanosec=691679648)",779,2,True,False,False,False,False,False,True,36.58359247919135,-121.7577879252333,202.9258241163916,0.03128710761666298,0.04524977505207062,0.013538345694541931,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478082, nanosec=701681184)",779,2,True,False,False,False,False,False,True,36.58359247615864,-121.75778793096751,202.92570147191873,0.0315512977540493,0.045781027525663376,0.014793421141803265,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478082, nanosec=711680440)",779,2,True,False,False,False,False,False,True,36.583592473313274,-121.75778793547231,202.9255252354924,0.03225056082010269,0.044338636100292206,0.0184347964823246,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478082, nanosec=721680648)",779,2,True,False,False,False,False,False,True,36.58359247066194,-121.75778794068569,202.9252294508915,0.031363651156425476,0.04512815549969673,0.01423080638051033,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478082, nanosec=731681720)",779,2,True,False,False,False,False,False,True,36.583592542825436,-121.75778777899238,202.92626826345804,0.029959850013256073,0.0438678003847599,0.014424665831029415,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478082, nanosec=741683000)",779,2,True,False,False,False,False,False,True,36.583592539995664,-121.75778778365864,202.9261043069564,0.031144194304943085,0.04215938597917557,0.01934164948761463,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478082, nanosec=751684000)",779,2,True,False,False,False,False,False,True,36.58359253672684,-121.75778778832735,202.92597387876594,0.029878733679652214,0.044479306787252426,0.015458617359399796,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478082, nanosec=761682464)",779,2,True,False,False,False,False,False,True,36.58359253482416,-121.7577877935613,202.92581117572263,0.029978610575199127,0.04318295419216156,0.014131316915154457,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478082, nanosec=771685536)",779,2,True,False,False,False,False,False,True,36.583592531912345,-121.75778779869658,202.92566068156157,0.030978769063949585,0.04237331822514534,0.018916752189397812,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478082, nanosec=781686816)",779,2,True,False,False,False,False,False,True,36.583592529210364,-121.75778780353521,202.92547316697892,0.030173711478710175,0.044450096786022186,0.015891147777438164,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478082, nanosec=791686072)",779,2,True,False,False,False,False,False,True,36.58359252663739,-121.75778780785615,202.92533795871714,0.029716940596699715,0.04386819526553154,0.013659246265888214,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478082, nanosec=801685024)",779,2,True,False,False,False,False,False,True,36.583592523683855,-121.75778781326134,202.92518654075684,0.030910493806004524,0.042698934674263,0.01860305294394493,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478082, nanosec=811687096)",779,2,True,False,False,False,False,False,True,36.583592520884864,-121.75778781801841,202.92499404682894,0.029998309910297394,0.04460098221898079,0.01683337241411209,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478082, nanosec=821689632)",779,2,True,False,False,False,False,False,True,36.583592518364384,-121.75778782294803,202.92486142530106,0.02992856688797474,0.043296683579683304,0.013869216665625572,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478082, nanosec=831688632)",779,2,True,False,False,False,False,False,True,36.583592515674766,-121.75778782816123,202.92479008132068,0.031159628182649612,0.04267383739352226,0.019269665703177452,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478082, nanosec=841687096)",779,2,True,False,False,False,False,False,True,36.58359251276872,-121.75778783291479,202.9245333521685,0.030532194301486015,0.044295042753219604,0.018254190683364868,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478082, nanosec=851691168)",779,2,True,False,False,False,False,False,True,36.58359250996244,-121.75778783745714,202.9243742442486,0.029945937916636467,0.042561233043670654,0.014269951730966568,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478082, nanosec=861689632)",779,2,True,False,False,False,False,False,True,36.58359250768324,-121.75778784265832,202.92426821222762,0.03070579469203949,0.043615035712718964,0.018378904089331627,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478082, nanosec=871692960)",779,2,True,False,False,False,False,False,True,36.58359250444,-121.75778784720916,202.92403424848453,0.03034915030002594,0.04495882987976074,0.018348487094044685,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478082, nanosec=881693984)",779,2,True,False,False,False,False,False,True,36.583592501814195,-121.757787851953,202.92389084438037,0.029979746788740158,0.042871613055467606,0.014341413043439388,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478082, nanosec=891694240)",779,2,True,False,False,False,False,False,True,36.5835924994307,-121.75778785685698,202.923774472496,0.030859213322401047,0.04366851598024368,0.01790943369269371,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478082, nanosec=901691960)",779,2,True,False,False,False,False,False,True,36.583592496256756,-121.75778786166002,202.92356177319016,0.030601004138588905,0.044154249131679535,0.018532445654273033,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478082, nanosec=911696032)",779,2,True,False,False,False,False,False,True,36.583592493549396,-121.75778786708355,202.92340431219782,0.030080372467637062,0.04291997104883194,0.014697413891553879,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478082, nanosec=921697568)",779,2,True,False,False,False,False,False,True,36.583592490803696,-121.75778787209545,202.92326962616062,0.030770806595683098,0.045034486800432205,0.01702478714287281,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478082, nanosec=931697824)",779,2,True,False,False,False,False,False,True,36.58359257233146,-121.7577877601346,202.92415628443996,0.02971731126308441,0.04284760355949402,0.019027963280677795,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478082, nanosec=941696288)",779,2,True,False,False,False,False,False,True,36.58359256951123,-121.75778776497867,202.92397907526174,0.029035091400146484,0.04152889922261238,0.014079166576266289,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478082, nanosec=951699360)",779,2,True,False,False,False,False,False,True,36.583592566938314,-121.75778776980793,202.9238504008681,0.02938014827668667,0.04260330647230148,0.01657339558005333,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478082, nanosec=961700384)",779,2,True,False,False,False,False,False,True,36.58359256422373,-121.75778777433993,202.92366766469786,0.029677415266633034,0.04229150712490082,0.01980479061603546,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478082, nanosec=971700640)",779,2,True,False,False,False,False,False,True,36.58359256161122,-121.75778777936954,202.9234894013789,0.02870391681790352,0.04202587530016899,0.01563235931098461,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478082, nanosec=981698360)",779,2,True,False,False,False,False,False,True,36.58359255905752,-121.75778778421906,202.9233551302168,0.0289902426302433,0.04381600767374039,0.01636350154876709,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478082, nanosec=991701432)",779,2,True,False,False,False,False,False,True,36.58359255636837,-121.7577877888788,202.92317752653616,0.02987453155219555,0.04186798632144928,0.02011811174452305,0.0,0.0,0.0
