stamp,fluid_pressure,variance
"builtin_interfaces.msg.Time(sec=1751478081, nanosec=661616928)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478081, nanosec=671617440)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478081, nanosec=681615160)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478081, nanosec=691619488)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478081, nanosec=701619768)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478081, nanosec=711621280)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478081, nanosec=721621256)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478081, nanosec=731623584)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478081, nanosec=741625120)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478081, nanosec=751624632)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478081, nanosec=761624352)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478081, nanosec=771626680)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478081, nanosec=781629216)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478081, nanosec=791629472)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478081, nanosec=801627936)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478081, nanosec=811631264)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478081, nanosec=821631800)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478081, nanosec=831633312)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478081, nanosec=841630776)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478081, nanosec=851634104)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478081, nanosec=861633080)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478081, nanosec=871636408)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478081, nanosec=881638688)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478081, nanosec=891639200)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478081, nanosec=901638176)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478081, nanosec=911640504)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478081, nanosec=921644040)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478081, nanosec=931642552)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478081, nanosec=941641272)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478081, nanosec=951645600)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478081, nanosec=961646136)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478081, nanosec=971647392)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478081, nanosec=981645856)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478081, nanosec=991649184)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478082, nanosec=1649464)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478082, nanosec=11650720)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478082, nanosec=21649184)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478082, nanosec=31652256)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478082, nanosec=41652536)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478082, nanosec=51652792)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478082, nanosec=61652256)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478082, nanosec=71654328)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478082, nanosec=81656608)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478082, nanosec=91656864)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478082, nanosec=101655072)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478082, nanosec=111658400)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478082, nanosec=121659424)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478082, nanosec=131659680)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478082, nanosec=141658144)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478082, nanosec=151661216)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478082, nanosec=161661240)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478082, nanosec=171662496)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478082, nanosec=181659960)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478082, nanosec=191660704)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478082, nanosec=201659168)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478082, nanosec=211659424)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478082, nanosec=221660704)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478082, nanosec=231660960)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478082, nanosec=241659168)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478082, nanosec=251655096)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478082, nanosec=261657632)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478082, nanosec=271657888)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478082, nanosec=281656096)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478082, nanosec=291658168)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478082, nanosec=301660704)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478082, nanosec=311660960)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478082, nanosec=321659936)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478082, nanosec=331662008)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478082, nanosec=341664288)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478082, nanosec=351663544)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478082, nanosec=361662752)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478082, nanosec=371658680)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478082, nanosec=381659960)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478082, nanosec=391660216)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478082, nanosec=401659424)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478082, nanosec=411661496)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478082, nanosec=421663776)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478082, nanosec=431663032)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478082, nanosec=441661496)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478082, nanosec=451659424)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478082, nanosec=461660728)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478082, nanosec=471660984)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478082, nanosec=481660704)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478082, nanosec=491663776)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478082, nanosec=501665312)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478082, nanosec=511664568)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478082, nanosec=521664288)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478082, nanosec=531667360)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478082, nanosec=541668896)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478082, nanosec=551668896)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478082, nanosec=561667360)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478082, nanosec=571669432)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478082, nanosec=581671712)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478082, nanosec=591671968)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478082, nanosec=601670432)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478082, nanosec=611673504)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478082, nanosec=621674784)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478082, nanosec=631675040)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478082, nanosec=641673504)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478082, nanosec=651676576)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478082, nanosec=661676856)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478082, nanosec=671678112)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478082, nanosec=681676576)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478082, nanosec=691679648)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478082, nanosec=701681184)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478082, nanosec=711680440)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478082, nanosec=721680648)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478082, nanosec=731681720)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478082, nanosec=741683000)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478082, nanosec=751684000)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478082, nanosec=761682464)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478082, nanosec=771685536)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478082, nanosec=781686816)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478082, nanosec=791686072)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478082, nanosec=801685024)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478082, nanosec=811687096)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478082, nanosec=821689632)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478082, nanosec=831688632)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478082, nanosec=841687096)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478082, nanosec=851691168)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478082, nanosec=861689632)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478082, nanosec=871692960)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478082, nanosec=881693984)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478082, nanosec=891694240)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478082, nanosec=901691960)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478082, nanosec=911696032)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478082, nanosec=921697568)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478082, nanosec=931697824)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478082, nanosec=941696288)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478082, nanosec=951699360)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478082, nanosec=961700384)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478082, nanosec=971700640)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478082, nanosec=981698360)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478082, nanosec=991701432)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478083, nanosec=1702456)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478083, nanosec=11702712)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478083, nanosec=21702432)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478083, nanosec=31705504)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478083, nanosec=41706784)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478083, nanosec=51706784)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478083, nanosec=61704992)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478083, nanosec=71707064)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478083, nanosec=81709344)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478083, nanosec=91709344)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478083, nanosec=101707808)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478083, nanosec=111710880)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478083, nanosec=121713160)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478083, nanosec=131712416)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478083, nanosec=141709624)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478083, nanosec=151712952)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478083, nanosec=161715232)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478083, nanosec=171715232)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478083, nanosec=181713696)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478083, nanosec=191716768)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478083, nanosec=201716792)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478083, nanosec=211716792)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478083, nanosec=221716256)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478083, nanosec=231719328)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478083, nanosec=241719608)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478083, nanosec=251719352)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478083, nanosec=261718560)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478083, nanosec=271717560)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478083, nanosec=281716024)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478083, nanosec=291720096)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478083, nanosec=301721120)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478083, nanosec=311721376)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478083, nanosec=321719840)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478083, nanosec=331721656)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478083, nanosec=341723936)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478083, nanosec=351724192)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478083, nanosec=361721400)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478083, nanosec=371724216)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478083, nanosec=381726496)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478083, nanosec=391726752)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478083, nanosec=401725216)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478083, nanosec=411728288)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478083, nanosec=421728568)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478083, nanosec=431728824)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478083, nanosec=441728288)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478083, nanosec=451731360)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478083, nanosec=461732640)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478083, nanosec=471732896)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478083, nanosec=481731360)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478083, nanosec=491734688)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478083, nanosec=501735712)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478083, nanosec=511735224)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478083, nanosec=521734688)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478083, nanosec=531737016)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478083, nanosec=541738040)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478083, nanosec=551739296)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478083, nanosec=561737016)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478083, nanosec=571741088)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478083, nanosec=581742112)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478083, nanosec=591742368)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478083, nanosec=601740832)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478083, nanosec=611742648)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478083, nanosec=621743928)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478083, nanosec=631744928)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478083, nanosec=641743136)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478083, nanosec=651746208)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478083, nanosec=661747488)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478083, nanosec=671747744)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478083, nanosec=681744952)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478083, nanosec=691747768)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478083, nanosec=701749048)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478083, nanosec=711750304)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478083, nanosec=721748512)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478083, nanosec=731751840)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478083, nanosec=741752864)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478083, nanosec=751753120)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478083, nanosec=761751840)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478083, nanosec=771753656)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478083, nanosec=781755680)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478083, nanosec=791754680)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478083, nanosec=801754656)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478083, nanosec=811756472)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478083, nanosec=821757752)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478083, nanosec=831757752)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478083, nanosec=841755960)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478083, nanosec=851759776)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478083, nanosec=861758496)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478083, nanosec=871760312)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478083, nanosec=881762592)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478083, nanosec=891761592)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478083, nanosec=901760056)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478083, nanosec=911763872)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478083, nanosec=921764896)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478083, nanosec=931764896)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478083, nanosec=941762360)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478083, nanosec=951766176)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478083, nanosec=961767456)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478083, nanosec=971766456)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478083, nanosec=981764920)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478083, nanosec=991768736)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=1769016)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=11769016)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=21768480)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=31771296)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=41772576)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=51771576)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=61769784)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=71772600)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=81774880)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=91774880)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=101773344)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=111776416)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=121778440)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=131777696)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=141776160)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=151778976)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=161780000)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=171780256)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=181777720)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=191781536)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=201778744)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=211779744)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=221777952)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=231780768)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=241781792)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=251781304)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=261779256)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=271783328)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=281783352)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=291783608)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=301782072)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=311782048)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=321783584)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=331783584)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=341782048)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=351784120)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=361783584)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=371785656)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=381787680)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=391787680)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=401785144)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=411788960)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=421789240)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=431789240)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=441788448)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=451790264)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=461792544)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=471791544)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=481789752)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=491793824)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=501793592)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=511794104)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=521792824)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=531796640)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=541796664)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=551797664)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=561795128)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=571798944)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=581799224)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=591799224)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=601798432)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=611800248)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=621801528)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=631801528)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=641800736)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=651803808)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=661804832)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=671804832)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=681802296)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=691806112)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=701807392)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=711807648)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=721805856)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=731807672)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=741809696)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=751809696)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=761806904)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=771810976)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=781810744)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=791810744)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=801810976)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=811813792)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=821814816)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=831814816)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=841812024)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=851814840)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=861814560)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=871817376)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=881817144)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=891817400)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=901815864)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=911818680)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=921821960)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=931820960)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=941819168)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=951821984)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=961823264)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=971823264)",0.0,0.0
