stamp,source_topic,group_fields,utc_year,utc_month,utc_day,utc_hour,utc_min,utc_sec,utc_ms,tow,week,numsats,fix,poslla_x,poslla_y,poslla_z,velned_x,velned_y,velned_z,dop_g,dop_p,dop_t,dop_v,dop_h,dop_n,dop_e
"builtin_interfaces.msg.Time(sec=1751477910, nanosec=115828352)",/vectornav/raw/gps,1722,0,0,0,0,0,0,0,322728000259750,0,19,8,36.584887366000004,-121.75676073399998,195.79229999999998,6.816999912261963,10.215999603271484,-0.10700000077486038,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477910, nanosec=115828352)",/vectornav/raw/gps2,1722,0,0,0,0,0,0,0,322727800438553,0,0,8,36.584885138,-121.75676666199999,195.228,7.189000129699707,10.354000091552734,0.0020000000949949026,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477910, nanosec=326422643)",/vectornav/raw/gps,1722,0,0,0,0,0,0,0,322728200259658,0,19,8,36.584899013,-121.75673748699998,195.7935,6.110000133514404,10.565999984741211,-0.014000000432133675,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477910, nanosec=326422643)",/vectornav/raw/gps2,1722,0,0,0,0,0,0,0,322728000438450,0,0,8,36.584897293,-121.75674340699999,195.24210000000002,6.334000110626221,10.560999870300293,-0.023000000044703484,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477910, nanosec=514845364)",/vectornav/raw/gps,1722,0,0,0,0,0,0,0,322728400259565,0,19,8,36.584909406,-121.756713694,195.7965,5.418000221252441,10.835000038146973,0.014999999664723873,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477910, nanosec=514845364)",/vectornav/raw/gps2,1722,0,0,0,0,0,0,0,322728200438347,0,0,8,36.584908068,-121.75671953199999,195.239,5.585000038146973,10.8100004196167,-0.07400000095367432,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477910, nanosec=714687455)",/vectornav/raw/gps,1722,0,0,0,0,0,0,0,322728600259473,0,19,8,36.584918774,-121.75668882599999,195.79070000000002,4.960000038146973,11.45300006866455,-0.004999999888241291,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477910, nanosec=714687455)",/vectornav/raw/gps2,1722,0,0,0,0,0,0,0,322728400438244,0,0,8,36.584917565,-121.75669503499998,195.2426,4.921000003814697,11.123000144958496,-0.003000000026077032,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477910, nanosec=912492950)",/vectornav/raw/gps,1722,0,0,0,0,0,0,0,322728800259381,0,19,8,36.584927156,-121.756663044,195.7999,4.3979997634887695,11.838000297546387,0.026000000536441803,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477910, nanosec=912492950)",/vectornav/raw/gps2,1722,0,0,0,0,0,0,0,322728600438141,0,0,8,36.584926073,-121.75666972699999,195.2235,4.451000213623047,11.649999618530273,0.06700000166893005,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477911, nanosec=118891807)",/vectornav/raw/gps,1722,0,0,0,0,0,0,0,322729000259288,0,19,8,36.5849346,-121.75663589999999,195.8081,3.871999979019165,12.354000091552734,-0.10599999874830246,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477911, nanosec=118891807)",/vectornav/raw/gps2,1722,0,0,0,0,0,0,0,322728800438038,0,0,8,36.584933594999995,-121.75664330499998,195.238,3.927000045776367,12.010000228881836,-0.07199999690055847,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477911, nanosec=318725765)",/vectornav/raw/gps,1722,0,0,0,0,0,0,0,322729200259196,0,19,8,36.584941136,-121.756607864,195.8078,3.3529999256134033,12.756999969482422,0.013000000268220901,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477911, nanosec=318725765)",/vectornav/raw/gps2,1722,0,0,0,0,0,0,0,322729000437935,0,0,8,36.584940197,-121.75661600299999,195.2394,3.443000078201294,12.458999633789062,-0.03700000047683716,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477911, nanosec=514914164)",/vectornav/raw/gps,1722,0,0,0,0,0,0,0,322729400259103,0,19,8,36.584946573,-121.75657892699999,195.815,2.693000078201294,13.182000160217285,-0.014000000432133675,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477911, nanosec=514914164)",/vectornav/raw/gps2,1722,0,0,0,0,0,0,0,322729200437832,0,0,8,36.584945918,-121.756587582,195.2374,2.9089999198913574,12.914999961853027,-0.028999999165534973,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477911, nanosec=715926161)",/vectornav/raw/gps,1722,0,0,0,0,0,0,0,322729600259011,0,19,8,36.584950968,-121.75654893199999,195.811,2.184000015258789,13.619999885559082,0.004999999888241291,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477911, nanosec=715926161)",/vectornav/raw/gps2,1722,0,0,0,0,0,0,0,322729400437729,0,0,8,36.584950469,-121.756558331,195.2435,2.239000082015991,13.347000122070312,-0.02500000037252903,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477911, nanosec=912847932)",/vectornav/raw/gps,1722,0,0,0,0,0,0,0,322729800258918,0,19,8,36.584954343,-121.756518057,195.80970000000002,1.562000036239624,13.980999946594238,0.06499999761581421,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477911, nanosec=912847932)",/vectornav/raw/gps2,1722,0,0,0,0,0,0,0,322729600437626,0,0,8,36.584954044999996,-121.75652805499999,195.24439999999998,1.6950000524520874,13.711999893188477,0.052000001072883606,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477912, nanosec=118829291)",/vectornav/raw/gps,1722,0,0,0,0,0,0,0,322730000258826,0,19,8,36.584956704,-121.756486396,195.8257,1.0779999494552612,14.354999542236328,-0.14399999380111694,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477912, nanosec=118829291)",/vectornav/raw/gps2,1722,0,0,0,0,0,0,0,322729800437523,0,0,8,36.584956666000004,-121.75649713399999,195.25650000000002,1.1979999542236328,14.026000022888184,-0.05000000074505806,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477912, nanosec=315113660)",/vectornav/raw/gps,1722,0,0,0,0,0,0,0,322730200258734,0,19,8,36.584958106,-121.756453994,195.8256,0.5210000276565552,14.666999816894531,-0.06800000369548798,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477912, nanosec=315113660)",/vectornav/raw/gps2,1722,0,0,0,0,0,0,0,322730000437420,0,0,8,36.58495831,-121.75646539,195.2636,0.6470000147819519,14.378999710083008,-0.12099999934434891,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477912, nanosec=512705344)",/vectornav/raw/gps,1722,0,0,0,0,0,0,0,322730400258641,0,19,8,36.584958557,-121.756421043,195.83329999999998,-0.04899999871850014,14.958000183105469,0.014999999664723873,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477912, nanosec=512705344)",/vectornav/raw/gps2,1722,0,0,0,0,0,0,0,322730200437317,0,0,8,36.584959012,-121.756432888,195.266,0.11699999868869781,14.685999870300293,-0.052000001072883606,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477912, nanosec=712484014)",/vectornav/raw/gps,1722,0,0,0,0,0,0,0,322730600258549,0,19,8,36.584958015,-121.75638718499998,195.85320000000002,-0.5690000057220459,15.26200008392334,-0.16099999845027924,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477912, nanosec=712484014)",/vectornav/raw/gps2,1722,0,0,0,0,0,0,0,322730400437215,0,0,8,36.584958776,-121.756399824,195.28060000000002,-0.3799999952316284,14.954999923706055,-0.09300000220537186,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477912, nanosec=915080278)",/vectornav/raw/gps,1722,0,0,0,0,0,0,0,322730800258457,0,19,8,36.584956494,-121.75635270599999,195.8674,-1.1169999837875366,15.595000267028809,-0.13199999928474426,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477912, nanosec=915080278)",/vectornav/raw/gps2,1722,0,0,0,0,0,0,0,322730600437112,0,0,8,36.584957629,-121.756366071,195.296,-0.8740000128746033,15.272000312805176,-0.08699999749660492,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477913, nanosec=115895848)",/vectornav/raw/gps,1722,0,0,0,0,0,0,0,322731000258364,0,19,8,36.584954091,-121.75631760899999,195.8812,-1.5880000591278076,15.873000144958496,-0.12399999797344208,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477913, nanosec=115895848)",/vectornav/raw/gps2,1722,0,0,0,0,0,0,0,322730800437009,0,0,8,36.584955545999996,-121.75633155399998,195.30820000000003,-1.4240000247955322,15.557000160217285,-0.1289999932050705,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477913, nanosec=316001270)",/vectornav/raw/gps,1722,0,0,0,0,0,0,0,322731200258272,0,19,8,36.5849508,-121.75628189999999,195.9002,-2.072000026702881,16.141000747680664,-0.11299999803304672,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477913, nanosec=316001270)",/vectornav/raw/gps2,1722,0,0,0,0,0,0,0,322731000436906,0,0,8,36.584952619999996,-121.75629647999999,195.3263,-1.878999948501587,15.829000473022461,-0.12700000405311584,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477913, nanosec=512415862)",/vectornav/raw/gps,1722,0,0,0,0,0,0,0,322731400258180,0,19,8,36.584946593,-121.756245407,195.9105,-2.5899999141693115,16.461999893188477,-0.12200000137090683,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477913, nanosec=512415862)",/vectornav/raw/gps2,1722,0,0,0,0,0,0,0,322731200436803,0,0,8,36.584948817,-121.75626078299999,195.3444,-2.364000082015991,16.121999740600586,-0.11100000143051147,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477913, nanosec=712818301)",/vectornav/raw/gps,1722,0,0,0,0,0,0,0,322731600258087,0,19,8,36.584941482999994,-121.756208317,195.9229,-3.0420000553131104,16.798999786376953,-0.01600000075995922,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477913, nanosec=712818301)",/vectornav/raw/gps2,1722,0,0,0,0,0,0,0,322731400436700,0,0,8,36.584944127,-121.756224373,195.3588,-2.868000030517578,16.424999237060547,-0.10499999672174454,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477913, nanosec=914795176)",/vectornav/raw/gps,1722,0,0,0,0,0,0,0,322731800257995,0,19,8,36.584935548,-121.756170352,195.9355,-3.515000104904175,17.07900047302246,-0.057999998331069946,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477913, nanosec=914795176)",/vectornav/raw/gps2,1722,0,0,0,0,0,0,0,322731600436598,0,0,8,36.58493858999999,-121.75618750999999,195.3714,-3.2929999828338623,16.7450008392334,-0.035999998450279236,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477914, nanosec=116049166)",/vectornav/raw/gps,1722,0,0,0,0,0,0,0,322732000257903,0,19,8,36.584928864,-121.75613183599998,195.9433,-3.9089999198913574,17.44700050354004,-0.004000000189989805,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477914, nanosec=116049166)",/vectornav/raw/gps2,1722,0,0,0,0,0,0,0,322731800436495,0,0,8,36.584932294999994,-121.75614970499998,195.3776,-3.694000005722046,17.06399917602539,-0.05400000140070915,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477914, nanosec=326535836)",/vectornav/raw/gps,1722,0,0,0,0,0,0,0,322732200257810,0,19,8,36.584921494999996,-121.75609240499999,195.94979999999998,-4.281000137329102,17.840999603271484,-0.035999998450279236,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477914, nanosec=326535836)",/vectornav/raw/gps2,1722,0,0,0,0,0,0,0,322732000436392,0,0,8,36.584925291,-121.75611120899998,195.38400000000001,-4.074999809265137,17.402000427246094,-0.032999999821186066,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477914, nanosec=514899888)",/vectornav/raw/gps,1722,0,0,0,0,0,0,0,322732400257718,0,19,8,36.584913474,-121.756051926,195.96179999999998,-4.611000061035156,18.368999481201172,-0.0729999989271164,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477914, nanosec=514899888)",/vectornav/raw/gps2,1722,0,0,0,0,0,0,0,322732200436289,0,0,8,36.584917632,-121.756071868,195.3949,-4.416999816894531,17.81800079345703,-0.0430000014603138,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477914, nanosec=715864552)",/vectornav/raw/gps,1722,0,0,0,0,0,0,0,322732600257626,0,19,8,36.584904882,-121.756010018,195.96370000000002,-4.943999767303467,19.125,-0.017999999225139618,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477914, nanosec=715864552)",/vectornav/raw/gps2,1722,0,0,0,0,0,0,0,322732400436187,0,0,8,36.584909412,-121.75603138800001,195.4026,-4.704999923706055,18.37700080871582,-0.0560000017285347,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477914, nanosec=912805168)",/vectornav/raw/gps,1722,0,0,0,0,0,0,0,322732800257533,0,19,8,36.584895716,-121.75596628399998,195.977,-5.230000019073486,20.024999618530273,-0.02199999988079071,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477914, nanosec=912805168)",/vectornav/raw/gps2,1722,0,0,0,0,0,0,0,322732600436084,0,0,8,36.584900724,-121.755989476,195.409,-4.9720001220703125,19.108999252319336,-0.013000000268220901,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477915, nanosec=120349410)",/vectornav/raw/gps,1722,0,0,0,0,0,0,0,322733000257441,0,19,8,36.584885954,-121.755920546,195.9822,-5.5980000495910645,21.016000747680664,-0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477915, nanosec=120349410)",/vectornav/raw/gps2,1722,0,0,0,0,0,0,0,322732800435981,0,0,8,36.584891514999995,-121.75594578499998,195.40670000000003,-5.263000011444092,19.988000869750977,-0.02500000037252903,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477915, nanosec=316051389)",/vectornav/raw/gps,1722,0,0,0,0,0,0,0,322733200257349,0,19,8,36.58487558,-121.75587242,195.9856,-5.940000057220459,22.055999755859375,-0.05999999865889549,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477915, nanosec=316051389)",/vectornav/raw/gps2,1722,0,0,0,0,0,0,0,322733000435878,0,0,8,36.584881707,-121.755899993,195.41760000000002,-5.605999946594238,20.98900032043457,-0.054999999701976776,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477915, nanosec=512369437)",/vectornav/raw/gps,1722,0,0,0,0,0,0,0,322733400257257,0,19,8,36.584864595,-121.75582200499998,196.00060000000002,-6.23799991607666,22.951000213623047,0.006000000052154064,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477915, nanosec=512369437)",/vectornav/raw/gps2,1722,0,0,0,0,0,0,0,322733200435775,0,0,8,36.584871269999994,-121.75585192999999,195.4325,-5.9670000076293945,22.06100082397461,-0.07100000232458115,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477915, nanosec=712415304)",/vectornav/raw/gps,1722,0,0,0,0,0,0,0,322733600257164,0,19,8,36.584853036,-121.755770064,196.0172,-6.625,23.71299934387207,-0.1379999965429306,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477915, nanosec=712415304)",/vectornav/raw/gps2,1722,0,0,0,0,0,0,0,322733400435673,0,0,8,36.584860243,-121.75580155699998,195.4421,-6.289000034332275,22.972999572753906,-0.023000000044703484,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477915, nanosec=914868464)",/vectornav/raw/gps,1722,0,0,0,0,0,0,0,322733800257072,0,19,8,36.584840963,-121.75571623699999,196.0251,-6.818999767303467,24.469999313354492,-0.020999999716877937,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477915, nanosec=914868464)",/vectornav/raw/gps2,1722,0,0,0,0,0,0,0,322733600435570,0,0,8,36.584848597000004,-121.75574970299999,195.4564,-6.622000217437744,23.711000442504883,0.050999999046325684,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477916, nanosec=116105994)",/vectornav/raw/gps,1722,0,0,0,0,0,0,0,322734000256980,0,19,8,36.584828632,-121.755660968,196.02679999999998,-6.833000183105469,24.79800033569336,-0.05299999937415123,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477916, nanosec=116105994)",/vectornav/raw/gps2,1722,0,0,0,0,0,0,0,322733800435467,0,0,8,36.58483651,-121.75569589,195.4644,-6.767000198364258,24.45400047302246,0.029999999329447746,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477916, nanosec=318979779)",/vectornav/raw/gps,1722,0,0,0,0,0,0,0,322734200256887,0,19,8,36.584816425,-121.75560577499999,196.03650000000002,-6.704999923706055,24.695999145507812,-0.0010000000474974513,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477916, nanosec=318979779)",/vectornav/raw/gps2,1722,0,0,0,0,0,0,0,322734000435364,0,0,8,36.584824198,-121.755640702,195.4723,-6.841000080108643,24.815000534057617,-0.08699999749660492,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477916, nanosec=514826452)",/vectornav/raw/gps,1722,0,0,0,0,0,0,0,322734400256795,0,19,8,36.584804475999995,-121.755550824,196.05870000000002,-6.520999908447266,24.586000442504883,-0.1469999998807907,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477916, nanosec=514826452)",/vectornav/raw/gps2,1722,0,0,0,0,0,0,0,322734200435261,0,0,8,36.584812068,-121.75558543199999,195.476,-6.6529998779296875,24.68000030517578,0.009999999776482582,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477916, nanosec=715153746)",/vectornav/raw/gps,1722,0,0,0,0,0,0,0,322734600256703,0,19,8,36.584792947000004,-121.755495653,196.0638,-6.27400016784668,24.67799949645996,-0.10700000077486038,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477916, nanosec=715153746)",/vectornav/raw/gps2,1722,0,0,0,0,0,0,0,322734400435158,0,0,8,36.584800232999996,-121.755530267,195.4973,-6.435999870300293,24.60300064086914,-0.06199999898672104,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477916, nanosec=913720375)",/vectornav/raw/gps,1722,0,0,0,0,0,0,0,322734800256611,0,19,8,36.584781887999995,-121.75544051199998,196.0873,-6.021999835968018,24.735000610351562,0.007000000216066837,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477916, nanosec=913720375)",/vectornav/raw/gps2,1722,0,0,0,0,0,0,0,322734600435056,0,0,8,36.584788843,-121.75547525699999,195.519,-6.208000183105469,24.680999755859375,-0.15600000321865082,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477917, nanosec=118832343)",/vectornav/raw/gps,1722,0,0,0,0,0,0,0,322735000256518,0,19,8,36.584771394,-121.755385306,196.11370000000002,-5.663000106811523,24.757999420166016,-0.2290000021457672,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477917, nanosec=118832343)",/vectornav/raw/gps2,1722,0,0,0,0,0,0,0,322734800434953,0,0,8,36.58477799,-121.75542010999999,195.5354,-5.864999771118164,24.76799964904785,-0.0020000000949949026,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477917, nanosec=316162472)",/vectornav/raw/gps,1722,0,0,0,0,0,0,0,322735200256426,0,19,8,36.584761362,-121.755329938,196.141,-5.627999782562256,24.51099967956543,-0.24699999392032623,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477917, nanosec=316162472)",/vectornav/raw/gps2,1722,0,0,0,0,0,0,0,322735000434850,0,0,8,36.584767670999994,-121.755364729,195.55870000000002,-5.534999847412109,24.790000915527344,-0.15000000596046448,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477917, nanosec=515620062)",/vectornav/raw/gps,1722,0,0,0,0,0,0,0,322735400256334,0,19,8,36.584751812,-121.755274588,196.1716,-5.333000183105469,24.738000869750977,-0.16500000655651093,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477917, nanosec=515620062)",/vectornav/raw/gps2,1722,0,0,0,0,0,0,0,322735200434747,0,0,8,36.584757855,-121.75530924499999,195.5471,-5.423999786376953,24.447999954223633,0.18299999833106995,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477917, nanosec=704597179)",/vectornav/raw/gps,1722,0,0,0,0,0,0,0,322735600256241,0,19,5,36.584742637999994,-121.75521916199999,196.2426,-5.052000045776367,24.858999252319336,-0.5299999713897705,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477917, nanosec=704597179)",/vectornav/raw/gps2,1722,0,0,0,0,0,0,0,322735400434644,0,0,8,36.584748319999996,-121.75525357999999,195.5768,-5.436999797821045,24.652999877929688,0.027000000700354576,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477917, nanosec=907695023)",/vectornav/raw/gps,1722,0,0,0,0,0,0,0,322735800256149,0,19,5,36.58473339,-121.75516420999999,196.4016,-5.202000141143799,24.384000778198242,-1.1080000400543213,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477917, nanosec=907695023)",/vectornav/raw/gps2,1722,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477918, nanosec=116235943)",/vectornav/raw/gps,1722,0,0,0,0,0,0,0,322736000256056,0,19,5,36.584723799,-121.75510910099999,196.50029999999998,-5.390999794006348,24.959999084472656,-0.21899999678134918,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477918, nanosec=116235943)",/vectornav/raw/gps2,1722,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477918, nanosec=325126120)",/vectornav/raw/gps,1722,0,0,0,0,0,0,0,322736200255964,0,19,5,36.584714241,-121.75505355899999,196.48839999999998,-5.193999767303467,24.81399917602539,-0.014000000432133675,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477918, nanosec=325126120)",/vectornav/raw/gps2,1722,0,0,0,0,0,0,0,322736200434233,0,0,5,36.584711236,-121.75503126400001,195.87910000000002,-5.229000091552734,24.923999786376953,-0.027000000700354576,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477918, nanosec=512113606)",/vectornav/raw/gps,1722,0,0,0,0,0,0,0,322736400255871,0,19,5,36.584704857999995,-121.754998042,196.485,-5.210999965667725,24.902999877929688,-0.08299999684095383,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477918, nanosec=512113606)",/vectornav/raw/gps2,1722,0,0,0,0,0,0,0,322736200434233,0,0,5,36.584711236,-121.75503126400001,195.87910000000002,-5.229000091552734,24.923999786376953,-0.027000000700354576,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477918, nanosec=712791410)",/vectornav/raw/gps,1722,0,0,0,0,0,0,0,322736600255779,0,19,5,36.584695493,-121.75494240699999,196.4709,-5.175000190734863,24.808000564575195,-0.13199999928474426,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477918, nanosec=712791410)",/vectornav/raw/gps2,1722,0,0,0,0,0,0,0,322736400434130,0,0,5,36.584701738,-121.75497556199998,195.88510000000002,-5.275000095367432,24.92300033569336,-0.2199999988079071,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477918, nanosec=916437187)",/vectornav/raw/gps,1722,0,0,0,0,0,0,0,322736800255686,0,19,8,36.58468547099999,-121.75488582899999,196.1549,-5.132999897003174,24.722000122070312,-0.08500000089406967,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477918, nanosec=916437187)",/vectornav/raw/gps2,1722,0,0,0,0,0,0,0,322736600434027,0,0,7,36.584691862999996,-121.75492033699999,195.74620000000002,-5.159999847412109,24.854000091552734,-0.17599999904632568,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477919, nanosec=116041004)",/vectornav/raw/gps,1722,0,0,0,0,0,0,0,322737000255593,0,19,8,36.584676271,-121.754830629,196.15070000000003,-5.085000038146973,24.753999710083008,-0.07500000298023224,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477919, nanosec=116041004)",/vectornav/raw/gps2,1722,0,0,0,0,0,0,0,322736800433924,0,0,7,36.584682482999995,-121.754864917,195.7173,-5.11299991607666,24.7189998626709,-0.061000000685453415,0.0,0.0,0.0,0.0,0.0,0.0,0.0
