stamp,fr_tire_temp_04,fr_tire_temp_03,fr_tire_temp_02,fr_tire_temp_01
"builtin_interfaces.msg.Time(sec=1751477913, nanosec=761905768)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477913, nanosec=761905768)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477913, nanosec=761905768)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477913, nanosec=761905768)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477913, nanosec=761905768)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477914, nanosec=762080892)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477914, nanosec=762080892)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477914, nanosec=762080892)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477914, nanosec=762080892)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477914, nanosec=762080892)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477915, nanosec=762742559)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477915, nanosec=762742559)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477915, nanosec=762742559)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477915, nanosec=762742559)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477915, nanosec=762742559)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477916, nanosec=763608452)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477916, nanosec=763608452)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477916, nanosec=763608452)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477916, nanosec=763608452)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477916, nanosec=763608452)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477917, nanosec=764275841)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477917, nanosec=764275841)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477917, nanosec=764275841)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477917, nanosec=764275841)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477917, nanosec=764275841)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477918, nanosec=762763234)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477918, nanosec=762763234)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477918, nanosec=762763234)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477918, nanosec=762763234)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477918, nanosec=762763234)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477919, nanosec=762830984)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477919, nanosec=762830984)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477919, nanosec=762830984)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477919, nanosec=762830984)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477919, nanosec=762830984)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477920, nanosec=762803927)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477920, nanosec=762803927)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477920, nanosec=762803927)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477920, nanosec=762803927)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477920, nanosec=762803927)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477921, nanosec=762783882)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477921, nanosec=762783882)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477921, nanosec=762783882)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477921, nanosec=762783882)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477921, nanosec=762783882)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477922, nanosec=762799679)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477922, nanosec=762799679)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477922, nanosec=762799679)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477922, nanosec=762799679)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477922, nanosec=762799679)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477923, nanosec=762831080)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477923, nanosec=762831080)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477923, nanosec=762831080)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477923, nanosec=762831080)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477923, nanosec=762831080)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477924, nanosec=762825435)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477924, nanosec=762825435)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477924, nanosec=762825435)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477924, nanosec=762825435)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477924, nanosec=762825435)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477925, nanosec=762789308)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477925, nanosec=762789308)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477925, nanosec=762789308)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477925, nanosec=762789308)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477925, nanosec=762789308)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477926, nanosec=762812244)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477926, nanosec=762812244)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477926, nanosec=762812244)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477926, nanosec=762812244)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477926, nanosec=762812244)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477927, nanosec=762830259)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477927, nanosec=762830259)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477927, nanosec=762830259)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477927, nanosec=762830259)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477927, nanosec=762830259)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477928, nanosec=762896618)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477928, nanosec=762896618)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477928, nanosec=762896618)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477928, nanosec=762896618)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477928, nanosec=762896618)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477929, nanosec=763085729)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477929, nanosec=763085729)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477929, nanosec=763085729)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477929, nanosec=763085729)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477929, nanosec=763085729)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477930, nanosec=765191986)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477930, nanosec=765191986)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477930, nanosec=765191986)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477930, nanosec=765191986)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477930, nanosec=765191986)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477931, nanosec=763013364)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477931, nanosec=763013364)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477931, nanosec=763013364)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477931, nanosec=763013364)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477931, nanosec=763013364)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477932, nanosec=762864615)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477932, nanosec=762864615)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477932, nanosec=762864615)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477932, nanosec=762864615)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477932, nanosec=762864615)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477933, nanosec=762872316)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477933, nanosec=762872316)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477933, nanosec=762872316)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477933, nanosec=762872316)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477933, nanosec=762872316)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477934, nanosec=763402208)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477934, nanosec=763402208)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477934, nanosec=763402208)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477934, nanosec=763402208)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477934, nanosec=763402208)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477935, nanosec=762879102)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477935, nanosec=762879102)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477935, nanosec=762879102)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477935, nanosec=762879102)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477935, nanosec=762879102)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477936, nanosec=762928418)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477936, nanosec=762928418)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477936, nanosec=762928418)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477936, nanosec=762928418)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477936, nanosec=762928418)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477937, nanosec=762872424)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477937, nanosec=762872424)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477937, nanosec=762872424)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477937, nanosec=762872424)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477937, nanosec=762872424)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477938, nanosec=762991096)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477938, nanosec=762991096)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477938, nanosec=762991096)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477938, nanosec=762991096)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477938, nanosec=762991096)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477939, nanosec=763770901)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477939, nanosec=763770901)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477939, nanosec=763770901)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477939, nanosec=763770901)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477939, nanosec=763770901)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477940, nanosec=763953836)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477940, nanosec=763953836)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477940, nanosec=763953836)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477940, nanosec=763953836)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477940, nanosec=763953836)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477941, nanosec=763742229)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477941, nanosec=763742229)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477941, nanosec=763742229)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477941, nanosec=763742229)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477941, nanosec=763742229)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477942, nanosec=763774569)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477942, nanosec=763774569)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477942, nanosec=763774569)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477942, nanosec=763774569)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477942, nanosec=763774569)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477943, nanosec=763812340)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477943, nanosec=763812340)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477943, nanosec=763812340)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477943, nanosec=763812340)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477943, nanosec=763812340)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477944, nanosec=763819927)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477944, nanosec=763819927)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477944, nanosec=763819927)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477944, nanosec=763819927)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477944, nanosec=763819927)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477945, nanosec=763779026)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477945, nanosec=763779026)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477945, nanosec=763779026)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477945, nanosec=763779026)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477945, nanosec=763779026)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477946, nanosec=764140277)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477946, nanosec=764140277)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477946, nanosec=764140277)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477946, nanosec=764140277)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477946, nanosec=764140277)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477947, nanosec=763964353)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477947, nanosec=763964353)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477947, nanosec=763964353)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477947, nanosec=763964353)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477947, nanosec=763964353)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477948, nanosec=763824432)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477948, nanosec=763824432)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477948, nanosec=763824432)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477948, nanosec=763824432)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477948, nanosec=763824432)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477949, nanosec=763798362)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477949, nanosec=763798362)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477949, nanosec=763798362)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477949, nanosec=763798362)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477949, nanosec=763798362)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477950, nanosec=763831658)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477950, nanosec=763831658)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477950, nanosec=763831658)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477950, nanosec=763831658)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477950, nanosec=763831658)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477951, nanosec=763870379)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477951, nanosec=763870379)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477951, nanosec=763870379)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477951, nanosec=763870379)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477951, nanosec=763870379)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477952, nanosec=763824544)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477952, nanosec=763824544)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477952, nanosec=763824544)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477952, nanosec=763824544)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477952, nanosec=763824544)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477953, nanosec=764066910)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477953, nanosec=764066910)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477953, nanosec=764066910)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477953, nanosec=764066910)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477953, nanosec=764066910)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477954, nanosec=764949925)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477954, nanosec=764949925)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477954, nanosec=764949925)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477954, nanosec=764949925)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477954, nanosec=764949925)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477955, nanosec=763848167)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477955, nanosec=763848167)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477955, nanosec=763848167)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477955, nanosec=763848167)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477955, nanosec=763848167)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477956, nanosec=763862107)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477956, nanosec=763862107)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477956, nanosec=763862107)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477956, nanosec=763862107)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477956, nanosec=763862107)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477957, nanosec=763866455)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477957, nanosec=763866455)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477957, nanosec=763866455)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477957, nanosec=763866455)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477957, nanosec=763866455)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477958, nanosec=763863302)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477958, nanosec=763863302)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477958, nanosec=763863302)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477958, nanosec=763863302)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477958, nanosec=763863302)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477959, nanosec=763948145)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477959, nanosec=763948145)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477959, nanosec=763948145)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477959, nanosec=763948145)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477959, nanosec=763948145)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477960, nanosec=763850252)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477960, nanosec=763850252)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477960, nanosec=763850252)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477960, nanosec=763850252)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477960, nanosec=763850252)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477961, nanosec=763924784)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477961, nanosec=763924784)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477961, nanosec=763924784)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477961, nanosec=763924784)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477961, nanosec=763924784)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477962, nanosec=763951344)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477962, nanosec=763951344)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477962, nanosec=763951344)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477962, nanosec=763951344)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477962, nanosec=763951344)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477963, nanosec=763921878)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477963, nanosec=763921878)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477963, nanosec=763921878)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477963, nanosec=763921878)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477963, nanosec=763921878)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477964, nanosec=765068682)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477964, nanosec=765068682)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751477964, nanosec=765068682)",-100.0,-100.0,-100.0,-100.0
