time,pred0_x,pred0_y,pred1_x,pred1_y,pred2_x,pred2_y
"builtin_interfaces.msg.Time(sec=1751477694, nanosec=271661536)",0.16269777715206146,-0.0005954224616289139,0.7475152015686035,-0.0017182945739477873,1.3834426403045654,-0.006479295901954174
"builtin_interfaces.msg.Time(sec=1751477694, nanosec=281914378)",0.16679267585277557,-0.000601008185185492,0.7516232132911682,-0.001792337978258729,1.3875492811203003,-0.006634545512497425
"builtin_interfaces.msg.Time(sec=1751477694, nanosec=292311871)",0.16680985689163208,-0.0006010705837979913,0.7517012357711792,-0.0018416398670524359,1.3876264095306396,-0.006753990892320871
"builtin_interfaces.msg.Time(sec=1751477694, nanosec=321842740)",0.16631020605564117,-0.0005992574151605368,0.7494249939918518,-0.0018414771184325218,1.3853495121002197,-0.006814389023929834
"builtin_interfaces.msg.Time(sec=1751477694, nanosec=341751524)",0.1641230583190918,-0.0005605453043244779,0.7478085160255432,-0.0017935653449967504,1.383741021156311,-0.006825852207839489
"builtin_interfaces.msg.Time(sec=1751477694, nanosec=352050058)",0.16424734890460968,-0.0005609698127955198,0.7483745813369751,-0.0018160343170166016,1.38430655002594,-0.006888121832162142
"builtin_interfaces.msg.Time(sec=1751477694, nanosec=372288925)",0.16328614950180054,-0.0005576869007200003,0.7439961433410645,-0.0017467342549934983,1.3799275159835815,-0.006896094884723425
"builtin_interfaces.msg.Time(sec=1751477694, nanosec=382358603)",0.1632697731256485,-0.0005576309631578624,0.743921160697937,-0.0018030116334557533,1.3798521757125854,-0.0069730342365801334
"builtin_interfaces.msg.Time(sec=1751477694, nanosec=481662560)",0.16137775778770447,-0.0003588567487895489,0.7444929480552673,-0.0018616057932376862,1.3804166316986084,-0.007160233799368143
"builtin_interfaces.msg.Time(sec=1751477694, nanosec=492113289)",0.16144898533821106,-0.0003590138803701848,0.7448174357414246,-0.001855496782809496,1.380741000175476,-0.007169804070144892
"builtin_interfaces.msg.Time(sec=1751477694, nanosec=502094008)",0.16365204751491547,-0.00039600071613676846,0.7482700943946838,-0.0018060338916257024,1.3841838836669922,-0.007101059891283512
"builtin_interfaces.msg.Time(sec=1751477694, nanosec=512297947)",0.16326740384101868,-0.00039507204201072454,0.746517539024353,-0.001858799601905048,1.3824305534362793,-0.007206694222986698
"builtin_interfaces.msg.Time(sec=1751477694, nanosec=521860990)",0.16324563324451447,-0.0003950194804929197,0.746418297290802,-0.001858648844063282,1.3823307752609253,-0.007265272084623575
"builtin_interfaces.msg.Time(sec=1751477694, nanosec=531773441)",0.16321150958538055,-0.00039493708754889667,0.746263325214386,-0.0017816066974774003,1.3821758031845093,-0.007212895434349775
"builtin_interfaces.msg.Time(sec=1751477694, nanosec=542095959)",0.1631871908903122,-0.00039487838512286544,0.746152937412262,-0.0017190364887937903,1.3820655345916748,-0.0071676019579172134
"builtin_interfaces.msg.Time(sec=1751477694, nanosec=551940216)",0.1634960025548935,-0.00039562396705150604,0.7475593090057373,-0.0017888160655274987,1.3834716081619263,-0.007242743391543627
"builtin_interfaces.msg.Time(sec=1751477694, nanosec=562332972)",0.16351693868637085,-0.0003956745204050094,0.7476543188095093,-0.0018622238421812654,1.3835660219192505,-0.007342113181948662
"builtin_interfaces.msg.Time(sec=1751477694, nanosec=571907426)",0.16354715824127197,-0.0003957474837079644,0.7477917075157166,-0.00190679298248142,1.3837029933929443,-0.007417373359203339
"builtin_interfaces.msg.Time(sec=1751477694, nanosec=582316651)",0.16973887383937836,-0.00045063483412377536,0.7541670799255371,-0.0018001515418291092,1.3900558948516846,-0.007280099671334028
"builtin_interfaces.msg.Time(sec=1751477694, nanosec=591811649)",0.16982482373714447,-0.0004508667334448546,0.7545582056045532,-0.0018627418903633952,1.3904460668563843,-0.007414607796818018
"builtin_interfaces.msg.Time(sec=1751477694, nanosec=602036673)",0.1701725572347641,-0.00045180486631579697,0.7561410665512085,-0.002069203881546855,1.392026662826538,-0.007749507669359446
