stamp,source_topic,message_data_length
"builtin_interfaces.msg.Time(sec=1751478068, nanosec=86865689)",/novatel_top/oem7raw,76
"builtin_interfaces.msg.Time(sec=1751478068, nanosec=77775831)",/novatel_side/oem7raw,76
"builtin_interfaces.msg.Time(sec=1751478068, nanosec=88189806)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478068, nanosec=78553941)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478068, nanosec=88762370)",/novatel_top/oem7raw,80
"builtin_interfaces.msg.Time(sec=1751478068, nanosec=79926099)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478068, nanosec=101170033)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478068, nanosec=81583143)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478068, nanosec=102273052)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478068, nanosec=93738119)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478068, nanosec=104059403)",/novatel_top/oem7raw,104
"builtin_interfaces.msg.Time(sec=1751478068, nanosec=96807943)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478068, nanosec=107295331)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478068, nanosec=116295822)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478068, nanosec=115864540)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478068, nanosec=123924978)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478068, nanosec=124366826)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478068, nanosec=129013689)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478068, nanosec=130808794)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478068, nanosec=137637767)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478068, nanosec=156054587)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478068, nanosec=153609494)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478068, nanosec=163131054)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478068, nanosec=177496629)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478068, nanosec=170791657)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478068, nanosec=185511158)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478068, nanosec=180124129)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478068, nanosec=195082610)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478068, nanosec=187065294)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478068, nanosec=201573223)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478068, nanosec=198198695)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478068, nanosec=211883859)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478068, nanosec=199000325)",/novatel_top/oem7raw,80
"builtin_interfaces.msg.Time(sec=1751478068, nanosec=217465857)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478068, nanosec=199588348)",/novatel_top/oem7raw,104
"builtin_interfaces.msg.Time(sec=1751478068, nanosec=224529398)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478068, nanosec=200156707)",/novatel_top/oem7raw,76
"builtin_interfaces.msg.Time(sec=1751478068, nanosec=233578136)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478068, nanosec=203298872)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478068, nanosec=245545867)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478068, nanosec=215354666)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478068, nanosec=249535107)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478068, nanosec=256364401)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478068, nanosec=273611440)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478068, nanosec=281691059)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478068, nanosec=329113853)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478068, nanosec=288829196)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478068, nanosec=331798430)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478068, nanosec=297870412)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478068, nanosec=350027125)",/novatel_top/oem7raw,80
"builtin_interfaces.msg.Time(sec=1751478068, nanosec=305597160)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478068, nanosec=351209749)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478068, nanosec=329423270)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478068, nanosec=355726257)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478068, nanosec=345868439)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478068, nanosec=356071353)",/novatel_top/oem7raw,80
"builtin_interfaces.msg.Time(sec=1751478068, nanosec=361429334)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478068, nanosec=356528275)",/novatel_top/oem7raw,104
"builtin_interfaces.msg.Time(sec=1751478068, nanosec=369650805)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478068, nanosec=357017194)",/novatel_top/oem7raw,76
"builtin_interfaces.msg.Time(sec=1751478068, nanosec=377862920)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478068, nanosec=357472231)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478068, nanosec=384729159)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478068, nanosec=357948642)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478068, nanosec=394850682)",/novatel_side/oem7raw,104
"builtin_interfaces.msg.Time(sec=1751478068, nanosec=378911756)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478068, nanosec=395569361)",/novatel_side/oem7raw,76
"builtin_interfaces.msg.Time(sec=1751478068, nanosec=386965448)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478068, nanosec=395966272)",/novatel_side/oem7raw,80
"builtin_interfaces.msg.Time(sec=1751478068, nanosec=433969121)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478068, nanosec=396377469)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478068, nanosec=434707745)",/novatel_top/oem7raw,104
"builtin_interfaces.msg.Time(sec=1751478068, nanosec=409571199)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478068, nanosec=438055183)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478068, nanosec=433550534)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478068, nanosec=468212721)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478068, nanosec=445380978)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478068, nanosec=468836127)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478068, nanosec=449163983)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478068, nanosec=471443774)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478068, nanosec=457592613)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478068, nanosec=472892239)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478068, nanosec=465424692)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478068, nanosec=474960105)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478068, nanosec=480648967)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478068, nanosec=482755764)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478068, nanosec=493982079)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478068, nanosec=497786621)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478068, nanosec=494643664)",/novatel_side/oem7raw,104
"builtin_interfaces.msg.Time(sec=1751478068, nanosec=498385630)",/novatel_top/oem7raw,104
"builtin_interfaces.msg.Time(sec=1751478068, nanosec=505452118)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478068, nanosec=514953310)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478068, nanosec=512575501)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478068, nanosec=522892055)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478068, nanosec=529634519)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478068, nanosec=531681145)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478068, nanosec=537725833)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478068, nanosec=538919934)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478068, nanosec=548663406)",/novatel_side/oem7raw,80
"builtin_interfaces.msg.Time(sec=1751478068, nanosec=552524385)",/novatel_top/oem7raw,104
"builtin_interfaces.msg.Time(sec=1751478068, nanosec=550310103)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478068, nanosec=553728903)",/novatel_top/oem7raw,80
"builtin_interfaces.msg.Time(sec=1751478068, nanosec=553455260)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478068, nanosec=555007981)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478068, nanosec=561436032)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478068, nanosec=563902195)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478068, nanosec=569537753)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478068, nanosec=570873594)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478068, nanosec=576257263)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478068, nanosec=578799148)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478068, nanosec=585465144)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478068, nanosec=586798791)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478068, nanosec=594805516)",/novatel_side/oem7raw,104
"builtin_interfaces.msg.Time(sec=1751478068, nanosec=599161473)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478068, nanosec=595367989)",/novatel_side/oem7raw,76
"builtin_interfaces.msg.Time(sec=1751478068, nanosec=599939044)",/novatel_top/oem7raw,80
"builtin_interfaces.msg.Time(sec=1751478068, nanosec=595863476)",/novatel_side/oem7raw,80
"builtin_interfaces.msg.Time(sec=1751478068, nanosec=600796135)",/novatel_top/oem7raw,104
"builtin_interfaces.msg.Time(sec=1751478068, nanosec=596276812)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478068, nanosec=601477800)",/novatel_top/oem7raw,76
"builtin_interfaces.msg.Time(sec=1751478068, nanosec=601487574)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478068, nanosec=603451959)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478068, nanosec=608602192)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478068, nanosec=611579601)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478068, nanosec=617456254)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478068, nanosec=618893339)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478068, nanosec=625473501)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478068, nanosec=627950183)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478068, nanosec=633438423)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478068, nanosec=635025182)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478068, nanosec=645441202)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478068, nanosec=654168895)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478068, nanosec=646163544)",/novatel_side/oem7raw,80
"builtin_interfaces.msg.Time(sec=1751478068, nanosec=654518619)",/novatel_top/oem7raw,104
"builtin_interfaces.msg.Time(sec=1751478068, nanosec=647717670)",/novatel_side/oem7raw,76
"builtin_interfaces.msg.Time(sec=1751478068, nanosec=656234809)",/novatel_top/oem7raw,76
"builtin_interfaces.msg.Time(sec=1751478068, nanosec=657342766)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478068, nanosec=659989538)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478068, nanosec=665543148)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478068, nanosec=674931420)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478068, nanosec=673555645)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478068, nanosec=682963685)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478068, nanosec=693722140)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478068, nanosec=700197429)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478068, nanosec=705689010)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478068, nanosec=715862631)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478068, nanosec=713564857)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478068, nanosec=724090350)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478068, nanosec=721652872)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478068, nanosec=731131677)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478068, nanosec=729586340)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478068, nanosec=738786402)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478068, nanosec=737588406)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478068, nanosec=748325981)",/novatel_top/oem7raw,76
"builtin_interfaces.msg.Time(sec=1751478068, nanosec=753638677)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478068, nanosec=762771616)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478068, nanosec=761483732)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478068, nanosec=770645939)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478068, nanosec=777755148)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478068, nanosec=787850584)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478068, nanosec=785658098)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478068, nanosec=798679525)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478068, nanosec=795570325)",/novatel_side/oem7raw,76
"builtin_interfaces.msg.Time(sec=1751478068, nanosec=799564639)",/novatel_top/oem7raw,80
"builtin_interfaces.msg.Time(sec=1751478068, nanosec=801721633)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478068, nanosec=804182491)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478068, nanosec=809705224)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478068, nanosec=812073317)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478068, nanosec=817545587)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478068, nanosec=819654501)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478068, nanosec=825546179)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478068, nanosec=830086960)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478068, nanosec=833767131)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478068, nanosec=834906592)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478068, nanosec=845313955)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478068, nanosec=853974139)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478068, nanosec=849572911)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478068, nanosec=859044709)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478068, nanosec=865488145)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478068, nanosec=875921105)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478068, nanosec=881593642)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478068, nanosec=883830214)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478068, nanosec=894183387)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478068, nanosec=901280270)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478068, nanosec=897705265)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478068, nanosec=907895011)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478068, nanosec=913425604)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478068, nanosec=915036426)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478068, nanosec=920624319)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478068, nanosec=922968985)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478068, nanosec=929574281)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478068, nanosec=941117037)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478068, nanosec=946107113)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478068, nanosec=954811300)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478068, nanosec=961380060)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478068, nanosec=971892439)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478068, nanosec=969467256)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478068, nanosec=979783230)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478068, nanosec=977410001)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478068, nanosec=986663689)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478068, nanosec=985653995)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478068, nanosec=999162406)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478068, nanosec=994721426)",/novatel_side/oem7raw,104
"builtin_interfaces.msg.Time(sec=1751478068, nanosec=999573997)",/novatel_top/oem7raw,104
"builtin_interfaces.msg.Time(sec=1751478068, nanosec=995401505)",/novatel_side/oem7raw,76
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=143259)",/novatel_top/oem7raw,76
"builtin_interfaces.msg.Time(sec=1751478068, nanosec=995942328)",/novatel_side/oem7raw,80
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=586764)",/novatel_top/oem7raw,80
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=72012339)",/novatel_side/oem7raw,76
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=3909279)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=72832584)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=11986306)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=75939928)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=100749136)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=76370666)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=101209859)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=76818933)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=101547111)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=77196700)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=102329185)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=81063855)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=102916796)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=93746779)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=103745256)",/novatel_top/oem7raw,104
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=98285223)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=106802631)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=112802197)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=114980841)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=124560540)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=132123389)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=137563951)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=147821925)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=146034674)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=149781684)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=153490732)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=164125515)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=169584436)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=171919458)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=177446334)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=178865248)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=185595190)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=187048793)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=195166932)",/novatel_side/oem7raw,104
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=198186476)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=196785291)",/novatel_side/oem7raw,80
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=198645365)",/novatel_top/oem7raw,104
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=208738104)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=199134846)",/novatel_top/oem7raw,76
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=217745278)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=199542341)",/novatel_top/oem7raw,80
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=225563030)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=203093522)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=233666495)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=210751564)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=246100350)",/novatel_side/oem7raw,104
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=249686003)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=257479236)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=310804295)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=265430818)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=317083824)",/novatel_top/oem7raw,104
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=274159870)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=321794666)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=282048484)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=322101139)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=293716583)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=322450254)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=297706511)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=326152284)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=313625022)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=326898471)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=321753509)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=332020236)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=329889203)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=348396461)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=336352889)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=348922836)",/novatel_top/oem7raw,104
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=346146214)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=349710710)",/novatel_top/oem7raw,76
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=353452961)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=350162833)",/novatel_top/oem7raw,80
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=361604417)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=350424730)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=368594965)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=356239574)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=377371430)",/novatel_side/oem7raw,56
