stamp,message_name,message_id,message_type,sequence_number,time_status,gps_week_number,gps_week_milliseconds,receiver_status,idle_time,sol_status,pos_type,lat,lon,hgt,diff_age
"builtin_interfaces.msg.Time(sec=1751477635, nanosec=785246396)",BESTGNSSPOS,1429,0,0,180,2373,322453750,33587200,29,0,50,36.586047309670306,-121.75684101141907,236.53043780196458,1.75
"builtin_interfaces.msg.Time(sec=1751477635, nanosec=886425885)",BESTGNSSPOS,1429,0,0,180,2373,322453850,33587200,29,0,50,36.58603987447368,-121.75684610922613,236.60151445958763,1.850000023841858
"builtin_interfaces.msg.Time(sec=1751477635, nanosec=938544274)",BESTGNSSPOS,1429,0,0,180,2373,322453900,33587200,29,0,50,36.586036110878084,-121.75684855290088,236.615686327219,1.899999976158142
"builtin_interfaces.msg.Time(sec=1751477635, nanosec=986021393)",BESTGNSSPOS,1429,0,0,180,2373,322453950,33587200,29,0,50,36.58603226537496,-121.75685114626445,236.66100291907787,1.9500000476837158
"builtin_interfaces.msg.Time(sec=1751477636, nanosec=89210302)",BESTGNSSPOS,1429,0,0,180,2373,322454000,33587200,29,0,50,36.586028439067235,-121.75685377003087,236.68870030436665,2.0
"builtin_interfaces.msg.Time(sec=1751477636, nanosec=94865196)",BESTGNSSPOS,1429,0,0,180,2373,322454050,33587200,29,0,50,36.58602449455851,-121.75685645900892,236.72824172116816,2.049999952316284
"builtin_interfaces.msg.Time(sec=1751477636, nanosec=137787532)",BESTGNSSPOS,1429,0,0,180,2373,322454100,33587200,27,0,50,36.586020743437,-121.7568588911969,236.7590200630948,2.0999999046325684
"builtin_interfaces.msg.Time(sec=1751477636, nanosec=184896878)",BESTGNSSPOS,1429,0,0,180,2373,322454150,33587200,27,0,50,36.58601687298897,-121.7568614359904,236.79174335394055,2.1500000953674316
"builtin_interfaces.msg.Time(sec=1751477636, nanosec=255394512)",BESTGNSSPOS,1429,0,0,180,2373,322454200,33587200,27,0,50,36.586013029448125,-121.75686393924019,236.82459120359272,2.200000047683716
"builtin_interfaces.msg.Time(sec=1751477636, nanosec=286906647)",BESTGNSSPOS,1429,0,0,180,2373,322454250,33587200,27,0,50,36.586009167481684,-121.75686644498086,236.87032870575786,2.25
"builtin_interfaces.msg.Time(sec=1751477636, nanosec=335929777)",BESTGNSSPOS,1429,0,0,180,2373,322454300,33587200,27,0,50,36.58600528779796,-121.75686899394722,236.89809438213706,2.299999952316284
"builtin_interfaces.msg.Time(sec=1751477636, nanosec=384666505)",BESTGNSSPOS,1429,0,0,180,2373,322454350,33587200,27,0,50,36.58600141504287,-121.75687142943508,236.9202940138057,2.3499999046325684
"builtin_interfaces.msg.Time(sec=1751477636, nanosec=441426871)",BESTGNSSPOS,1429,0,0,180,2373,322454400,33587200,27,0,50,36.58599751618907,-121.75687392641679,236.95046228542924,2.4000000953674316
"builtin_interfaces.msg.Time(sec=1751477636, nanosec=485792740)",BESTGNSSPOS,1429,0,0,180,2373,322454450,33587200,27,0,50,36.58599365035043,-121.75687641624779,236.97754589747638,2.450000047683716
"builtin_interfaces.msg.Time(sec=1751477636, nanosec=542152028)",BESTGNSSPOS,1429,0,0,180,2373,322454500,33587200,27,0,50,36.585989688121224,-121.7568788431421,237.01991322264075,2.5
"builtin_interfaces.msg.Time(sec=1751477636, nanosec=584850044)",BESTGNSSPOS,1429,0,0,180,2373,322454550,33587200,27,0,50,36.58598581590425,-121.75688118979095,237.04843776952475,2.549999952316284
"builtin_interfaces.msg.Time(sec=1751477636, nanosec=642872260)",BESTGNSSPOS,1429,0,0,180,2373,322454600,33587200,27,0,50,36.585981884845616,-121.75688363772026,237.0752127096057,2.5999999046325684
"builtin_interfaces.msg.Time(sec=1751477636, nanosec=684995472)",BESTGNSSPOS,1429,0,0,180,2373,322454650,33587200,27,0,50,36.58597793285327,-121.7568860822363,237.11548781581223,2.6500000953674316
"builtin_interfaces.msg.Time(sec=1751477636, nanosec=736577255)",BESTGNSSPOS,1429,0,0,180,2373,322454700,33587200,27,0,50,36.58597400658985,-121.75688840497732,237.1365422885865,2.700000047683716
"builtin_interfaces.msg.Time(sec=1751477636, nanosec=786974064)",BESTGNSSPOS,1429,0,0,180,2373,322454750,33587200,27,0,50,36.58597005122175,-121.75689077022821,237.1689644223079,2.75
"builtin_interfaces.msg.Time(sec=1751477636, nanosec=842078565)",BESTGNSSPOS,1429,0,0,180,2373,322454800,33587200,27,0,50,36.58596611070945,-121.75689308673903,237.20888416469097,2.799999952316284
"builtin_interfaces.msg.Time(sec=1751477636, nanosec=885909531)",BESTGNSSPOS,1429,0,0,180,2373,322454850,33587200,27,0,50,36.585962165954356,-121.75689542082297,237.24336720257998,2.8499999046325684
"builtin_interfaces.msg.Time(sec=1751477636, nanosec=937073583)",BESTGNSSPOS,1429,0,0,180,2373,322454900,33587200,27,0,50,36.585958209949375,-121.75689773114487,237.26961539778858,2.9000000953674316
"builtin_interfaces.msg.Time(sec=1751477636, nanosec=991089771)",BESTGNSSPOS,1429,0,0,180,2373,322454950,33587200,27,0,50,36.58595425423947,-121.7569000031549,237.30321971699595,2.950000047683716
"builtin_interfaces.msg.Time(sec=1751477637, nanosec=87963093)",BESTGNSSPOS,1429,0,0,180,2373,322455000,33587200,27,0,50,36.58595034183871,-121.75690218963246,237.31309022195637,3.0
"builtin_interfaces.msg.Time(sec=1751477637, nanosec=97938465)",BESTGNSSPOS,1429,0,0,180,2373,322455050,33587200,27,0,50,36.585946406750935,-121.75690442172693,237.3445959892124,3.049999952316284
"builtin_interfaces.msg.Time(sec=1751477637, nanosec=135993787)",BESTGNSSPOS,1429,0,0,180,2373,322455100,33587200,27,0,50,36.585942375776455,-121.75690667232523,237.38978455401957,3.0999999046325684
"builtin_interfaces.msg.Time(sec=1751477637, nanosec=186683722)",BESTGNSSPOS,1429,0,0,180,2373,322455150,33587200,33,0,50,36.585938406725795,-121.75690886333223,237.42001410387456,3.1500000953674316
"builtin_interfaces.msg.Time(sec=1751477637, nanosec=242424298)",BESTGNSSPOS,1429,0,0,180,2373,322455200,33587200,33,0,50,36.585934458881425,-121.75691101484861,237.44499120675027,3.200000047683716
"builtin_interfaces.msg.Time(sec=1751477637, nanosec=289214356)",BESTGNSSPOS,1429,0,0,180,2373,322455250,33587200,33,0,50,36.58593045242554,-121.75691316469538,237.48020813520998,3.25
"builtin_interfaces.msg.Time(sec=1751477637, nanosec=335332295)",BESTGNSSPOS,1429,0,0,180,2373,322455300,33587200,33,0,50,36.58592647181039,-121.75691533078445,237.505850950256,3.299999952316284
"builtin_interfaces.msg.Time(sec=1751477637, nanosec=385590136)",BESTGNSSPOS,1429,0,0,180,2373,322455350,33587200,33,0,50,36.58592247987073,-121.75691747302253,237.5333962664008,3.3499999046325684
"builtin_interfaces.msg.Time(sec=1751477637, nanosec=439352771)",BESTGNSSPOS,1429,0,0,180,2373,322455400,33587200,33,0,50,36.585918458510086,-121.75691959591708,237.5668102875352,3.4000000953674316
"builtin_interfaces.msg.Time(sec=1751477637, nanosec=485186868)",BESTGNSSPOS,1429,0,0,180,2373,322455450,33587200,33,0,50,36.585914467752914,-121.7569216805889,237.60475189238787,3.450000047683716
"builtin_interfaces.msg.Time(sec=1751477637, nanosec=543358448)",BESTGNSSPOS,1429,0,0,180,2373,322455500,33587200,33,0,50,36.58591045282341,-121.75692376488244,237.63814669754356,3.5
"builtin_interfaces.msg.Time(sec=1751477637, nanosec=587191400)",BESTGNSSPOS,1429,0,0,180,2373,322455550,33587200,33,0,50,36.58590642685628,-121.75692582592103,237.66825323179364,3.549999952316284
"builtin_interfaces.msg.Time(sec=1751477637, nanosec=647207404)",BESTGNSSPOS,1429,0,0,180,2373,322455600,33587200,33,0,50,36.58590242276295,-121.75692789452438,237.70174260344356,3.5999999046325684
"builtin_interfaces.msg.Time(sec=1751477637, nanosec=686665110)",BESTGNSSPOS,1429,0,0,180,2373,322455650,33587200,33,0,50,36.58589843019544,-121.75692990127119,237.72565832268447,3.6500000953674316
"builtin_interfaces.msg.Time(sec=1751477637, nanosec=735624853)",BESTGNSSPOS,1429,0,0,180,2373,322455700,33587200,33,0,50,36.58589440104792,-121.75693193306252,237.76194041315466,3.700000047683716
"builtin_interfaces.msg.Time(sec=1751477637, nanosec=788543354)",BESTGNSSPOS,1429,0,0,180,2373,322455750,33587200,33,0,50,36.585890365226255,-121.75693396120332,237.79484852217138,3.75
"builtin_interfaces.msg.Time(sec=1751477637, nanosec=843536266)",BESTGNSSPOS,1429,0,0,180,2373,322455800,33587200,33,0,50,36.58588635974544,-121.75693601023778,237.8277450259775,3.799999952316284
"builtin_interfaces.msg.Time(sec=1751477637, nanosec=886253377)",BESTGNSSPOS,1429,0,0,180,2373,322455850,33587200,33,0,50,36.585882337675706,-121.75693803273586,237.86276547051966,3.8499999046325684
"builtin_interfaces.msg.Time(sec=1751477637, nanosec=936502919)",BESTGNSSPOS,1429,0,0,180,2373,322455900,33587200,33,0,50,36.585878285961805,-121.75694004909583,237.89363519102335,3.9000000953674316
"builtin_interfaces.msg.Time(sec=1751477637, nanosec=986530517)",BESTGNSSPOS,1429,0,0,180,2373,322455950,33587200,33,0,50,36.58587426931652,-121.75694201277823,237.93431056756526,3.950000047683716
"builtin_interfaces.msg.Time(sec=1751477638, nanosec=74484054)",BESTGNSSPOS,1429,0,0,180,2373,322456000,33587200,33,0,50,36.5858702420872,-121.75694399910903,237.96538922004402,4.0
"builtin_interfaces.msg.Time(sec=1751477638, nanosec=89687115)",BESTGNSSPOS,1429,0,0,180,2373,322456050,33587200,33,0,50,36.58586622481731,-121.75694598683828,237.99667094275355,4.050000190734863
"builtin_interfaces.msg.Time(sec=1751477638, nanosec=144891802)",BESTGNSSPOS,1429,0,0,180,2373,322456100,33587200,33,0,50,36.58586218952617,-121.7569479907223,238.03388207312673,4.099999904632568
"builtin_interfaces.msg.Time(sec=1751477638, nanosec=265529862)",BESTGNSSPOS,1429,0,0,180,2373,322456200,33587200,33,0,50,36.5858541308511,-121.75695193212538,238.09585531242192,4.199999809265137
"builtin_interfaces.msg.Time(sec=1751477638, nanosec=288881116)",BESTGNSSPOS,1429,0,0,180,2373,322456250,33587200,33,0,50,36.585850083495004,-121.75695391100764,238.13001407217234,4.25
"builtin_interfaces.msg.Time(sec=1751477638, nanosec=338272406)",BESTGNSSPOS,1429,0,0,180,2373,322456300,33587200,33,0,50,36.58584605571831,-121.75695585806112,238.1616654591635,4.300000190734863
"builtin_interfaces.msg.Time(sec=1751477638, nanosec=385445838)",BESTGNSSPOS,1429,0,0,180,2373,322456350,33587200,33,0,50,36.58584201365192,-121.7569578248473,238.19325963035226,0.3499999940395355
"builtin_interfaces.msg.Time(sec=1751477638, nanosec=440573371)",BESTGNSSPOS,1429,0,0,180,2373,322456400,33587200,33,0,50,36.585838008890356,-121.75695982979208,238.22588577494025,0.4000000059604645
"builtin_interfaces.msg.Time(sec=1751477638, nanosec=489146658)",BESTGNSSPOS,1429,0,0,180,2373,322456450,33587200,33,0,50,36.58583394156506,-121.75696180678574,238.26133167743683,0.44999998807907104
"builtin_interfaces.msg.Time(sec=1751477638, nanosec=545579376)",BESTGNSSPOS,1429,0,0,180,2373,322456500,33587200,33,0,50,36.58582989815581,-121.75696372460948,238.28640647791326,0.5
"builtin_interfaces.msg.Time(sec=1751477638, nanosec=585436898)",BESTGNSSPOS,1429,0,0,180,2373,322456550,33587200,33,0,50,36.58582582849232,-121.75696567774223,238.32288199011236,0.550000011920929
"builtin_interfaces.msg.Time(sec=1751477638, nanosec=643886862)",BESTGNSSPOS,1429,0,0,180,2373,322456600,33587200,33,0,50,36.58582176501629,-121.75696762408666,238.35746963135898,0.6000000238418579
"builtin_interfaces.msg.Time(sec=1751477638, nanosec=685478461)",BESTGNSSPOS,1429,0,0,180,2373,322456650,33587200,33,0,50,36.58581770652213,-121.75696958796757,238.390679102391,0.6499999761581421
"builtin_interfaces.msg.Time(sec=1751477638, nanosec=736882601)",BESTGNSSPOS,1429,0,0,180,2373,322456700,33587200,33,0,50,36.58581364170351,-121.75697159411457,238.42301859427243,0.699999988079071
"builtin_interfaces.msg.Time(sec=1751477638, nanosec=786117404)",BESTGNSSPOS,1429,0,0,180,2373,322456750,33587200,33,0,50,36.585809594949936,-121.75697350192914,238.45154372043908,0.75
"builtin_interfaces.msg.Time(sec=1751477638, nanosec=844414634)",BESTGNSSPOS,1429,0,0,180,2373,322456800,33587200,33,0,50,36.58580552620677,-121.75697545382494,238.48707991372794,0.800000011920929
"builtin_interfaces.msg.Time(sec=1751477638, nanosec=885716009)",BESTGNSSPOS,1429,0,0,180,2373,322456850,33587200,33,0,50,36.58580148210385,-121.75697738105748,238.51906058285385,0.8500000238418579
"builtin_interfaces.msg.Time(sec=1751477638, nanosec=936611937)",BESTGNSSPOS,1429,0,0,180,2373,322456900,33587200,33,0,50,36.5857974534935,-121.75697935159614,238.54771336074919,0.8999999761581421
"builtin_interfaces.msg.Time(sec=1751477638, nanosec=989468280)",BESTGNSSPOS,1429,0,0,180,2373,322456950,33587200,33,0,50,36.58579340982532,-121.75698129313801,238.57735971175134,0.949999988079071
"builtin_interfaces.msg.Time(sec=1751477639, nanosec=70355770)",BESTGNSSPOS,1429,0,0,180,2373,322457000,33587200,33,0,50,36.58578938086489,-121.75698324881552,238.6080949837342,1.0
"builtin_interfaces.msg.Time(sec=1751477639, nanosec=88681479)",BESTGNSSPOS,1429,0,0,180,2373,322457050,33587200,33,0,50,36.585785335910444,-121.75698520187586,238.64405998867005,1.0499999523162842
"builtin_interfaces.msg.Time(sec=1751477639, nanosec=136668344)",BESTGNSSPOS,1429,0,0,180,2373,322457100,33587200,29,0,50,36.585781299941864,-121.75698717573377,238.67853119783103,1.100000023841858
"builtin_interfaces.msg.Time(sec=1751477639, nanosec=186426877)",BESTGNSSPOS,1429,0,0,180,2373,322457150,33587200,29,0,50,36.5857772751184,-121.75698913339599,238.71040983498096,1.149999976158142
"builtin_interfaces.msg.Time(sec=1751477639, nanosec=245285917)",BESTGNSSPOS,1429,0,0,180,2373,322457200,33587200,29,0,50,36.58577324722786,-121.75699110996278,238.7400649935007,1.2000000476837158
"builtin_interfaces.msg.Time(sec=1751477639, nanosec=289048114)",BESTGNSSPOS,1429,0,0,180,2373,322457250,33587200,29,0,50,36.58576923385685,-121.7569931000888,238.7744562625885,1.25
"builtin_interfaces.msg.Time(sec=1751477639, nanosec=340246000)",BESTGNSSPOS,1429,0,0,180,2373,322457300,33587200,29,0,50,36.58576520844035,-121.7569950966362,238.80233500525355,1.2999999523162842
"builtin_interfaces.msg.Time(sec=1751477639, nanosec=426838612)",BESTGNSSPOS,1429,0,0,180,2373,322457350,33587200,29,0,50,36.58576118258582,-121.75699707228351,238.83529923297465,1.350000023841858
"builtin_interfaces.msg.Time(sec=1751477639, nanosec=452267746)",BESTGNSSPOS,1429,0,0,180,2373,322457400,33587200,29,0,50,36.585756947625086,-121.75699923389611,238.8186467094347,0.4000000059604645
"builtin_interfaces.msg.Time(sec=1751477639, nanosec=487431311)",BESTGNSSPOS,1429,0,0,180,2373,322457450,33587200,29,0,50,36.585752945556315,-121.75700126682734,238.8500860137865,0.44999998807907104
"builtin_interfaces.msg.Time(sec=1751477639, nanosec=543602233)",BESTGNSSPOS,1429,0,0,180,2373,322457500,33587200,29,0,50,36.58574894889337,-121.75700327592749,238.88352288585156,0.5
"builtin_interfaces.msg.Time(sec=1751477639, nanosec=588071009)",BESTGNSSPOS,1429,0,0,180,2373,322457550,33587200,29,0,50,36.585744931442086,-121.75700531698726,238.91659822128713,0.550000011920929
"builtin_interfaces.msg.Time(sec=1751477639, nanosec=650305640)",BESTGNSSPOS,1429,0,0,180,2373,322457600,33587200,29,0,50,36.585740925560366,-121.75700736227665,238.9450862435624,0.6000000238418579
"builtin_interfaces.msg.Time(sec=1751477639, nanosec=686164390)",BESTGNSSPOS,1429,0,0,180,2373,322457650,33587200,29,0,50,36.58573692486589,-121.75700941726484,238.97940289136022,0.6499999761581421
"builtin_interfaces.msg.Time(sec=1751477639, nanosec=736271486)",BESTGNSSPOS,1429,0,0,180,2373,322457700,33587200,29,0,50,36.585732912648034,-121.7570114695761,239.01349077746272,0.699999988079071
"builtin_interfaces.msg.Time(sec=1751477639, nanosec=786564193)",BESTGNSSPOS,1429,0,0,180,2373,322457750,33587200,29,0,50,36.58572893176994,-121.7570135287441,239.04790580365807,0.75
"builtin_interfaces.msg.Time(sec=1751477639, nanosec=843069966)",BESTGNSSPOS,1429,0,0,180,2373,322457800,33587200,29,0,50,36.58572490649427,-121.75701563263564,239.08382219355553,0.800000011920929
"builtin_interfaces.msg.Time(sec=1751477639, nanosec=885868242)",BESTGNSSPOS,1429,0,0,180,2373,322457850,33587200,29,0,50,36.58572092065546,-121.75701772456175,239.11660293210298,0.8500000238418579
"builtin_interfaces.msg.Time(sec=1751477639, nanosec=935397321)",BESTGNSSPOS,1429,0,0,180,2373,322457900,33587200,29,0,50,36.58571694337257,-121.7570198246811,239.14383126236498,0.8999999761581421
"builtin_interfaces.msg.Time(sec=1751477639, nanosec=985912563)",BESTGNSSPOS,1429,0,0,180,2373,322457950,33587200,29,0,50,36.585712945995596,-121.75702195145325,239.17999134864658,0.949999988079071
"builtin_interfaces.msg.Time(sec=1751477640, nanosec=87780552)",BESTGNSSPOS,1429,0,0,180,2373,322458000,33587200,29,0,50,36.58570898898301,-121.7570240211414,239.2133648665622,1.0
"builtin_interfaces.msg.Time(sec=1751477640, nanosec=92563911)",BESTGNSSPOS,1429,0,0,180,2373,322458050,33587200,29,0,50,36.58570501514069,-121.75702615434078,239.24771011807024,1.0499999523162842
"builtin_interfaces.msg.Time(sec=1751477640, nanosec=136623270)",BESTGNSSPOS,1429,0,0,180,2373,322458100,33587200,29,0,50,36.58570102835742,-121.75702830680675,239.28497561160475,1.100000023841858
"builtin_interfaces.msg.Time(sec=1751477640, nanosec=188383578)",BESTGNSSPOS,1429,0,0,180,2373,322458150,33587200,29,0,50,36.585697045658605,-121.75703047752647,239.3190825469792,1.149999976158142
"builtin_interfaces.msg.Time(sec=1751477640, nanosec=244023982)",BESTGNSSPOS,1429,0,0,180,2373,322458200,33587200,29,0,50,36.585693097116135,-121.75703266626238,239.34942083712667,1.2000000476837158
"builtin_interfaces.msg.Time(sec=1751477640, nanosec=286221652)",BESTGNSSPOS,1429,0,0,180,2373,322458250,33587200,29,0,50,36.58568916134176,-121.7570348270445,239.38514289539307,1.25
"builtin_interfaces.msg.Time(sec=1751477640, nanosec=339882453)",BESTGNSSPOS,1429,0,0,180,2373,322458300,33587200,29,0,50,36.58568520817211,-121.75703697203073,239.41683223471045,1.2999999523162842
"builtin_interfaces.msg.Time(sec=1751477640, nanosec=386164557)",BESTGNSSPOS,1429,0,0,180,2373,322458350,33587200,29,0,50,36.58568125298349,-121.75703912631955,239.4515918949619,1.350000023841858
"builtin_interfaces.msg.Time(sec=1751477640, nanosec=452808783)",BESTGNSSPOS,1429,0,0,180,2373,322458400,33587200,29,0,50,36.58567730467263,-121.7570413520706,239.48191895335913,1.399999976158142
"builtin_interfaces.msg.Time(sec=1751477640, nanosec=488110185)",BESTGNSSPOS,1429,0,0,180,2373,322458450,33587200,29,0,50,36.585673354518576,-121.75704355138213,239.51498392876238,1.4500000476837158
"builtin_interfaces.msg.Time(sec=1751477640, nanosec=542569244)",BESTGNSSPOS,1429,0,0,180,2373,322458500,33587200,29,0,50,36.585669426039665,-121.75704576623387,239.55049188714474,1.5
"builtin_interfaces.msg.Time(sec=1751477640, nanosec=587974377)",BESTGNSSPOS,1429,0,0,180,2373,322458550,33587200,29,0,50,36.58566547456165,-121.75704796030453,239.58226273115724,0.550000011920929
"builtin_interfaces.msg.Time(sec=1751477640, nanosec=643828421)",BESTGNSSPOS,1429,0,0,180,2373,322458600,33587200,29,0,50,36.58566151314636,-121.75705014811768,239.61968207731843,0.6000000238418579
"builtin_interfaces.msg.Time(sec=1751477640, nanosec=688456944)",BESTGNSSPOS,1429,0,0,180,2373,322458650,33587200,29,0,50,36.585657560376085,-121.75705239880538,239.65586231369525,0.6499999761581421
"builtin_interfaces.msg.Time(sec=1751477640, nanosec=738269139)",BESTGNSSPOS,1429,0,0,180,2373,322458700,33587200,29,0,50,36.58565362308703,-121.75705463351231,239.68411630764604,0.699999988079071
"builtin_interfaces.msg.Time(sec=1751477640, nanosec=789246425)",BESTGNSSPOS,1429,0,0,180,2373,322458750,33587200,29,0,50,36.58564969682915,-121.75705684596004,239.71881410572678,0.75
"builtin_interfaces.msg.Time(sec=1751477640, nanosec=844350465)",BESTGNSSPOS,1429,0,0,180,2373,322458800,33587200,29,0,50,36.58564574157622,-121.75705910378915,239.7538857208565,0.800000011920929
"builtin_interfaces.msg.Time(sec=1751477640, nanosec=885844407)",BESTGNSSPOS,1429,0,0,180,2373,322458850,33587200,29,0,50,36.58564182998969,-121.7570613672837,239.78744748141617,0.8500000238418579
"builtin_interfaces.msg.Time(sec=1751477640, nanosec=936785219)",BESTGNSSPOS,1429,0,0,180,2373,322458900,33587200,29,0,50,36.58563791998491,-121.75706362130543,239.81928873434663,0.8999999761581421
"builtin_interfaces.msg.Time(sec=1751477640, nanosec=986416994)",BESTGNSSPOS,1429,0,0,180,2373,322458950,33587200,29,0,50,36.58563398498105,-121.75706586128989,239.8579309452325,0.949999988079071
"builtin_interfaces.msg.Time(sec=1751477641, nanosec=86522305)",BESTGNSSPOS,1429,0,0,180,2373,322459000,33587200,29,0,50,36.58563009571996,-121.75706812619349,239.89023114275187,1.0
"builtin_interfaces.msg.Time(sec=1751477641, nanosec=98729697)",BESTGNSSPOS,1429,0,0,180,2373,322459050,33587200,29,0,50,36.58562617448533,-121.75707041392991,239.92265497613698,1.0499999523162842
"builtin_interfaces.msg.Time(sec=1751477641, nanosec=137620923)",BESTGNSSPOS,1429,0,0,180,2373,322459100,33587200,27,0,50,36.5856222739898,-121.7570726997556,239.9621917977929,1.100000023841858
"builtin_interfaces.msg.Time(sec=1751477641, nanosec=288928161)",BESTGNSSPOS,1429,0,0,180,2373,322459200,33587200,27,0,50,36.58561446281072,-121.75707728790674,240.03145905490965,1.2000000476837158
"builtin_interfaces.msg.Time(sec=1751477641, nanosec=296783463)",BESTGNSSPOS,1429,0,0,180,2373,322459250,33587200,27,0,50,36.585610573954206,-121.75707957525984,240.0647772634402,1.25
"builtin_interfaces.msg.Time(sec=1751477641, nanosec=338870368)",BESTGNSSPOS,1429,0,0,180,2373,322459300,33587200,27,0,50,36.58560666088515,-121.75708188393874,240.09821477066725,1.2999999523162842
"builtin_interfaces.msg.Time(sec=1751477641, nanosec=419188219)",BESTGNSSPOS,1429,0,0,180,2373,322459350,33587200,27,0,50,36.585602796244864,-121.75708420588644,240.1294274814427,1.350000023841858
"builtin_interfaces.msg.Time(sec=1751477641, nanosec=443535511)",BESTGNSSPOS,1429,0,0,180,2373,322459400,33587200,27,0,50,36.585598890201325,-121.75708655538322,240.16766842547804,1.399999976158142
"builtin_interfaces.msg.Time(sec=1751477641, nanosec=486374405)",BESTGNSSPOS,1429,0,0,180,2373,322459450,33587200,27,0,50,36.58559500181002,-121.75708896216437,240.20098874066025,0.44999998807907104
"builtin_interfaces.msg.Time(sec=1751477641, nanosec=544338006)",BESTGNSSPOS,1429,0,0,180,2373,322459500,33587200,27,0,50,36.585591124097924,-121.75709134023352,240.23856649082154,0.5
"builtin_interfaces.msg.Time(sec=1751477641, nanosec=588591037)",BESTGNSSPOS,1429,0,0,180,2373,322459550,33587200,27,0,50,36.585587229211384,-121.75709370407043,240.26940017286688,0.550000011920929
"builtin_interfaces.msg.Time(sec=1751477641, nanosec=644565262)",BESTGNSSPOS,1429,0,0,180,2373,322459600,33587200,27,0,50,36.58558334367158,-121.75709606346282,240.30028819665313,0.6000000238418579
"builtin_interfaces.msg.Time(sec=1751477641, nanosec=686995045)",BESTGNSSPOS,1429,0,0,180,2373,322459650,33587200,27,0,50,36.58557946030002,-121.75709847288091,240.3356185844168,0.6499999761581421
"builtin_interfaces.msg.Time(sec=1751477641, nanosec=736999094)",BESTGNSSPOS,1429,0,0,180,2373,322459700,33587200,27,0,50,36.58557558768239,-121.75710088964979,240.3742429241538,0.699999988079071
"builtin_interfaces.msg.Time(sec=1751477641, nanosec=846537663)",BESTGNSSPOS,1429,0,0,180,2373,322459800,33587200,27,0,50,36.585567826727,-121.7571057123449,240.4385020583868,0.800000011920929
"builtin_interfaces.msg.Time(sec=1751477641, nanosec=887676351)",BESTGNSSPOS,1429,0,0,180,2373,322459850,33587200,27,0,50,36.58556396930467,-121.75710811093064,240.47249434236437,0.8500000238418579
"builtin_interfaces.msg.Time(sec=1751477641, nanosec=936541599)",BESTGNSSPOS,1429,0,0,180,2373,322459900,33587200,27,0,50,36.58556008648703,-121.75711054766649,240.50931344740093,0.8999999761581421
"builtin_interfaces.msg.Time(sec=1751477641, nanosec=986562544)",BESTGNSSPOS,1429,0,0,180,2373,322459950,33587200,27,0,50,36.58555624454305,-121.75711296714682,240.54168303031474,0.949999988079071
"builtin_interfaces.msg.Time(sec=1751477642, nanosec=105820407)",BESTGNSSPOS,1429,0,0,180,2373,322460000,33587200,27,0,50,36.58555238860292,-121.75711540139682,240.57303476706147,1.0
"builtin_interfaces.msg.Time(sec=1751477642, nanosec=109643256)",BESTGNSSPOS,1429,0,0,180,2373,322460050,33587200,27,0,50,36.58554852782003,-121.75711781972073,240.6116500068456,1.0499999523162842
"builtin_interfaces.msg.Time(sec=1751477642, nanosec=141758074)",BESTGNSSPOS,1429,0,0,180,2373,322460100,33587200,25,0,50,36.58554468037115,-121.75712023124107,240.6418354054913,1.100000023841858
"builtin_interfaces.msg.Time(sec=1751477642, nanosec=193756946)",BESTGNSSPOS,1429,0,0,180,2373,322460150,33587200,25,0,50,36.58554082106488,-121.75712265380838,240.67568190209568,1.149999976158142
"builtin_interfaces.msg.Time(sec=1751477642, nanosec=301525833)",BESTGNSSPOS,1429,0,0,180,2373,322460200,33587200,25,0,50,36.58553697801727,-121.7571250623488,240.7070159520954,1.2000000476837158
"builtin_interfaces.msg.Time(sec=1751477642, nanosec=309100341)",BESTGNSSPOS,1429,0,0,180,2373,322460250,33587200,25,0,50,36.58553312422527,-121.75712750202048,240.740420893766,1.25
"builtin_interfaces.msg.Time(sec=1751477642, nanosec=337378387)",BESTGNSSPOS,1429,0,0,180,2373,322460300,33587200,25,0,50,36.585529279952894,-121.757129928971,240.77254552859813,1.2999999523162842
"builtin_interfaces.msg.Time(sec=1751477642, nanosec=423558250)",BESTGNSSPOS,1429,0,0,180,2373,322460350,33587200,25,0,50,36.58552543247095,-121.75713235046946,240.8053405387327,1.350000023841858
"builtin_interfaces.msg.Time(sec=1751477642, nanosec=457074473)",BESTGNSSPOS,1429,0,0,180,2373,322460400,33587200,25,0,50,36.585521582118915,-121.75713477270581,240.83880580682307,1.399999976158142
"builtin_interfaces.msg.Time(sec=1751477642, nanosec=488615518)",BESTGNSSPOS,1429,0,0,180,2373,322460450,33587200,25,0,50,36.58551772303587,-121.75713721527647,240.86949556600302,1.4500000476837158
"builtin_interfaces.msg.Time(sec=1751477642, nanosec=543394965)",BESTGNSSPOS,1429,0,0,180,2373,322460500,33587200,25,0,50,36.585513872685176,-121.75713966536394,240.9042847417295,0.5
"builtin_interfaces.msg.Time(sec=1751477642, nanosec=585835455)",BESTGNSSPOS,1429,0,0,180,2373,322460550,33587200,25,0,50,36.58551002218238,-121.75714210277138,240.93589902762324,0.550000011920929
"builtin_interfaces.msg.Time(sec=1751477642, nanosec=643175105)",BESTGNSSPOS,1429,0,0,180,2373,322460600,33587200,25,0,50,36.5855061404753,-121.75714454855486,240.9683164358139,0.6000000238418579
