stamp,marelli_track_flag,marelli_vehicle_flag,marelli_sector_flag,marelli_rc_base_sync_check,marelli_rc_lte_rssi
"builtin_interfaces.msg.Time(sec=1751478031, nanosec=177769081)",1,1,0,True,-38.0
"builtin_interfaces.msg.Time(sec=1751478031, nanosec=188426293)",1,1,0,True,-38.0
"builtin_interfaces.msg.Time(sec=1751478031, nanosec=197872061)",1,1,0,True,-38.0
"builtin_interfaces.msg.Time(sec=1751478031, nanosec=207762941)",1,1,0,True,-38.0
"builtin_interfaces.msg.Time(sec=1751478031, nanosec=217757878)",1,1,0,True,-38.0
"builtin_interfaces.msg.Time(sec=1751478031, nanosec=227756154)",1,1,0,True,-38.0
"builtin_interfaces.msg.Time(sec=1751478031, nanosec=237764186)",1,1,0,True,-38.0
"builtin_interfaces.msg.Time(sec=1751478031, nanosec=247913850)",1,1,0,True,-38.0
"builtin_interfaces.msg.Time(sec=1751478031, nanosec=258210122)",1,1,0,True,-38.0
"builtin_interfaces.msg.Time(sec=1751478031, nanosec=267810124)",1,1,0,True,-38.0
"builtin_interfaces.msg.Time(sec=1751478031, nanosec=277756869)",1,1,0,True,-38.0
"builtin_interfaces.msg.Time(sec=1751478031, nanosec=289041605)",1,1,0,True,-38.0
"builtin_interfaces.msg.Time(sec=1751478031, nanosec=297827035)",1,1,0,True,-38.0
"builtin_interfaces.msg.Time(sec=1751478031, nanosec=307849480)",1,1,0,True,-38.0
"builtin_interfaces.msg.Time(sec=1751478031, nanosec=317815855)",1,1,0,True,-38.0
"builtin_interfaces.msg.Time(sec=1751478031, nanosec=327759682)",1,1,0,True,-38.0
"builtin_interfaces.msg.Time(sec=1751478031, nanosec=337753945)",1,1,0,True,-38.0
"builtin_interfaces.msg.Time(sec=1751478031, nanosec=347801815)",1,1,0,True,-38.0
"builtin_interfaces.msg.Time(sec=1751478031, nanosec=358455239)",1,1,0,True,-38.0
"builtin_interfaces.msg.Time(sec=1751478031, nanosec=368097233)",1,1,0,True,-38.0
"builtin_interfaces.msg.Time(sec=1751478031, nanosec=377751985)",1,1,0,True,-38.0
"builtin_interfaces.msg.Time(sec=1751478031, nanosec=389861820)",1,1,0,True,-38.0
"builtin_interfaces.msg.Time(sec=1751478031, nanosec=397747174)",1,1,0,True,-38.0
"builtin_interfaces.msg.Time(sec=1751478031, nanosec=407795319)",1,1,0,True,-38.0
"builtin_interfaces.msg.Time(sec=1751478031, nanosec=417780200)",1,1,0,True,-38.0
"builtin_interfaces.msg.Time(sec=1751478031, nanosec=427756758)",1,1,0,True,-38.0
"builtin_interfaces.msg.Time(sec=1751478031, nanosec=437845213)",1,1,0,True,-38.0
"builtin_interfaces.msg.Time(sec=1751478031, nanosec=447838545)",1,1,0,True,-38.0
"builtin_interfaces.msg.Time(sec=1751478031, nanosec=457817452)",1,1,0,True,-38.0
"builtin_interfaces.msg.Time(sec=1751478031, nanosec=466939247)",1,1,0,True,-38.0
"builtin_interfaces.msg.Time(sec=1751478031, nanosec=478325298)",1,1,0,True,-38.0
"builtin_interfaces.msg.Time(sec=1751478031, nanosec=486914965)",1,1,0,True,-38.0
"builtin_interfaces.msg.Time(sec=1751478031, nanosec=497778753)",1,1,0,True,-38.0
"builtin_interfaces.msg.Time(sec=1751478031, nanosec=507780798)",1,1,0,True,-38.0
"builtin_interfaces.msg.Time(sec=1751478031, nanosec=517760771)",1,1,0,True,-38.0
"builtin_interfaces.msg.Time(sec=1751478031, nanosec=530897780)",1,1,0,True,-38.0
"builtin_interfaces.msg.Time(sec=1751478031, nanosec=537756735)",1,1,0,True,-38.0
"builtin_interfaces.msg.Time(sec=1751478031, nanosec=547761436)",1,1,0,True,-38.0
"builtin_interfaces.msg.Time(sec=1751478031, nanosec=558442889)",1,1,0,True,-38.0
"builtin_interfaces.msg.Time(sec=1751478031, nanosec=567833635)",1,1,0,True,-38.0
"builtin_interfaces.msg.Time(sec=1751478031, nanosec=577825647)",1,1,0,True,-38.0
"builtin_interfaces.msg.Time(sec=1751478031, nanosec=587772867)",1,1,0,True,-38.0
"builtin_interfaces.msg.Time(sec=1751478031, nanosec=597757688)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478031, nanosec=607765346)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478031, nanosec=617810015)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478031, nanosec=627010901)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478031, nanosec=637832413)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478031, nanosec=647851979)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478031, nanosec=657817204)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478031, nanosec=667814434)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478031, nanosec=677839769)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478031, nanosec=687851998)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478031, nanosec=698235167)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478031, nanosec=709102894)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478031, nanosec=718428133)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478031, nanosec=727812306)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478031, nanosec=737789023)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478031, nanosec=747869185)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478031, nanosec=757788277)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478031, nanosec=767840972)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478031, nanosec=777819553)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478031, nanosec=787810265)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478031, nanosec=798090114)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478031, nanosec=808100932)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478031, nanosec=817766434)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478031, nanosec=827829230)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478031, nanosec=837807794)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478031, nanosec=848195440)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478031, nanosec=857791637)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478031, nanosec=867821775)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478031, nanosec=877793064)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478031, nanosec=887837332)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478031, nanosec=897835469)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478031, nanosec=907816631)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478031, nanosec=917828838)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478031, nanosec=930354378)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478031, nanosec=947797255)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478031, nanosec=958328842)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478031, nanosec=967822316)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478031, nanosec=979543100)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478031, nanosec=987938186)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478031, nanosec=998218381)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478032, nanosec=7814368)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478032, nanosec=18264503)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478032, nanosec=28106061)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478032, nanosec=37819981)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478032, nanosec=47823930)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478032, nanosec=57815697)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478032, nanosec=67787805)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478032, nanosec=79535057)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478032, nanosec=87815714)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478032, nanosec=98176757)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478032, nanosec=108579675)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478032, nanosec=117778546)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478032, nanosec=127790372)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478032, nanosec=137848833)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478032, nanosec=147829470)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478032, nanosec=157803414)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478032, nanosec=167835266)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478032, nanosec=180146850)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478032, nanosec=187806723)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478032, nanosec=197880861)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478032, nanosec=208002532)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478032, nanosec=218046396)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478032, nanosec=227842048)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478032, nanosec=237784991)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478032, nanosec=247915781)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478032, nanosec=257866504)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478032, nanosec=268205104)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478032, nanosec=277827021)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478032, nanosec=288110204)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478032, nanosec=298013706)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478032, nanosec=307829207)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478032, nanosec=318388512)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478032, nanosec=328126204)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478032, nanosec=337828630)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478032, nanosec=347845310)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478032, nanosec=357783126)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478032, nanosec=367800636)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478032, nanosec=377803953)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478032, nanosec=387986364)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478032, nanosec=397814019)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478032, nanosec=407805721)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478032, nanosec=417809405)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478032, nanosec=427804569)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478032, nanosec=437807030)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478032, nanosec=447900351)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478032, nanosec=457823262)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478032, nanosec=467810471)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478032, nanosec=477805260)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478032, nanosec=487836903)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478032, nanosec=497800168)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478032, nanosec=507834460)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478032, nanosec=517810067)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478032, nanosec=526911274)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478032, nanosec=537834966)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478032, nanosec=547839703)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478032, nanosec=559861115)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478032, nanosec=567920510)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478032, nanosec=577880373)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478032, nanosec=587894745)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478032, nanosec=597946022)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478032, nanosec=607747198)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478032, nanosec=618091466)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478032, nanosec=627817442)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478032, nanosec=638461401)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478032, nanosec=648283664)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478032, nanosec=657807085)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478032, nanosec=667789741)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478032, nanosec=677857107)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478032, nanosec=690701038)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478032, nanosec=699458577)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478032, nanosec=707939344)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478032, nanosec=718264716)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478032, nanosec=727942731)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478032, nanosec=737937109)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478032, nanosec=748345987)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478032, nanosec=757955571)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478032, nanosec=767891160)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478032, nanosec=779769020)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478032, nanosec=787962516)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478032, nanosec=797931755)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478032, nanosec=807904496)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478032, nanosec=818140383)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478032, nanosec=827934373)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478032, nanosec=837905853)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478032, nanosec=848294351)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478032, nanosec=857929823)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478032, nanosec=868001758)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478032, nanosec=878044546)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478032, nanosec=887946648)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478032, nanosec=897964229)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478032, nanosec=907938429)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478032, nanosec=917939532)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478032, nanosec=927941390)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478032, nanosec=937956207)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478032, nanosec=948828890)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478032, nanosec=957938550)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478032, nanosec=967929917)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478032, nanosec=978002502)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478032, nanosec=987946370)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478032, nanosec=997962098)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478033, nanosec=7864231)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478033, nanosec=17895799)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478033, nanosec=27899008)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478033, nanosec=37909146)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478033, nanosec=48000384)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478033, nanosec=58710584)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478033, nanosec=67912303)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478033, nanosec=77905316)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478033, nanosec=87937445)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478033, nanosec=98514050)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478033, nanosec=108224559)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478033, nanosec=117605900)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478033, nanosec=128329821)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478033, nanosec=137864098)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478033, nanosec=148265922)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478033, nanosec=157923813)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478033, nanosec=157923813)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478033, nanosec=177847549)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478033, nanosec=188166113)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478033, nanosec=197860218)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478033, nanosec=207873379)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478033, nanosec=217880177)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478033, nanosec=227856784)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478033, nanosec=237875662)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478033, nanosec=247898211)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478033, nanosec=257876184)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478033, nanosec=267875664)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478033, nanosec=277884319)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478033, nanosec=287877201)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478033, nanosec=297873984)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478033, nanosec=307870209)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478033, nanosec=317876477)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478033, nanosec=327879568)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478033, nanosec=337875108)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478033, nanosec=347873017)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478033, nanosec=357877528)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478033, nanosec=367882784)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478033, nanosec=377877294)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478033, nanosec=387871291)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478033, nanosec=397905866)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478033, nanosec=407883468)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478033, nanosec=417878451)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478033, nanosec=427905636)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478033, nanosec=437877645)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478033, nanosec=448113137)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478033, nanosec=457873735)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478033, nanosec=467877456)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478033, nanosec=477879727)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478033, nanosec=487934711)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478033, nanosec=497889191)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478033, nanosec=507881254)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478033, nanosec=517872719)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478033, nanosec=527874074)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478033, nanosec=537877604)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478033, nanosec=547912723)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478033, nanosec=557873174)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478033, nanosec=567937084)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478033, nanosec=577887734)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478033, nanosec=587864264)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478033, nanosec=597913470)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478033, nanosec=608958731)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478033, nanosec=616985754)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478033, nanosec=628415965)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478033, nanosec=637816798)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478033, nanosec=649583214)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478033, nanosec=657775970)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478033, nanosec=667761391)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478033, nanosec=678943243)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478033, nanosec=688476530)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478033, nanosec=700604923)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478033, nanosec=707823454)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478033, nanosec=717760330)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478033, nanosec=727833854)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478033, nanosec=738280125)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478033, nanosec=748821667)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478033, nanosec=757824765)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478033, nanosec=767929118)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478033, nanosec=777844785)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478033, nanosec=787875897)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478033, nanosec=798590947)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478033, nanosec=807848456)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478033, nanosec=817810960)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478033, nanosec=827818912)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478033, nanosec=837806762)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478033, nanosec=848279422)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478033, nanosec=858146586)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478033, nanosec=867789622)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478033, nanosec=877784772)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478033, nanosec=887829711)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478033, nanosec=897824655)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478033, nanosec=907797545)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478033, nanosec=918088944)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478033, nanosec=927834853)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478033, nanosec=937927186)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478033, nanosec=948751608)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478033, nanosec=957838667)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478033, nanosec=967928027)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478033, nanosec=977804143)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478033, nanosec=987869942)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478033, nanosec=997879617)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478034, nanosec=8054480)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478034, nanosec=17826153)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478034, nanosec=27810145)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478034, nanosec=37914979)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478034, nanosec=48744724)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478034, nanosec=57803562)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478034, nanosec=67799411)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478034, nanosec=77840793)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478034, nanosec=87945222)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478034, nanosec=97913041)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478034, nanosec=108222415)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478034, nanosec=117829515)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478034, nanosec=127891695)",1,1,0,True,-49.0
"builtin_interfaces.msg.Time(sec=1751478034, nanosec=137890347)",1,1,0,True,-49.0
