stamp,fl_tire_temp_04,fl_tire_temp_03,fl_tire_temp_02,fl_tire_temp_01
"builtin_interfaces.msg.Time(sec=1751477972, nanosec=763790926)",40.30000000000001,41.0,38.30000000000001,31.5
"builtin_interfaces.msg.Time(sec=1751477972, nanosec=763790926)",40.30000000000001,41.0,38.30000000000001,31.5
"builtin_interfaces.msg.Time(sec=1751477973, nanosec=763782361)",40.30000000000001,41.0,38.30000000000001,31.5
"builtin_interfaces.msg.Time(sec=1751477973, nanosec=763782361)",40.30000000000001,41.0,38.30000000000001,31.5
"builtin_interfaces.msg.Time(sec=1751477973, nanosec=763782361)",40.30000000000001,41.0,38.30000000000001,31.5
"builtin_interfaces.msg.Time(sec=1751477973, nanosec=763782361)",40.30000000000001,41.0,38.30000000000001,31.5
"builtin_interfaces.msg.Time(sec=1751477973, nanosec=763782361)",40.30000000000001,41.0,38.30000000000001,31.5
"builtin_interfaces.msg.Time(sec=1751477974, nanosec=763814484)",40.20000000000002,40.5,38.5,32.70000000000002
"builtin_interfaces.msg.Time(sec=1751477974, nanosec=763814484)",40.20000000000002,40.5,38.5,32.70000000000002
"builtin_interfaces.msg.Time(sec=1751477974, nanosec=763814484)",40.20000000000002,40.5,38.5,32.70000000000002
"builtin_interfaces.msg.Time(sec=1751477974, nanosec=763814484)",40.20000000000002,40.5,38.5,32.70000000000002
"builtin_interfaces.msg.Time(sec=1751477974, nanosec=763814484)",40.20000000000002,40.5,38.5,32.70000000000002
"builtin_interfaces.msg.Time(sec=1751477975, nanosec=763800432)",40.5,41.80000000000001,40.0,33.70000000000002
"builtin_interfaces.msg.Time(sec=1751477975, nanosec=763800432)",40.5,41.80000000000001,40.0,33.70000000000002
"builtin_interfaces.msg.Time(sec=1751477975, nanosec=763800432)",40.5,41.80000000000001,40.0,33.70000000000002
"builtin_interfaces.msg.Time(sec=1751477975, nanosec=763800432)",40.5,41.80000000000001,40.0,33.70000000000002
"builtin_interfaces.msg.Time(sec=1751477975, nanosec=763800432)",40.5,41.80000000000001,40.0,33.70000000000002
"builtin_interfaces.msg.Time(sec=1751477976, nanosec=763790097)",38.900000000000006,40.400000000000006,38.0,33.099999999999994
"builtin_interfaces.msg.Time(sec=1751477976, nanosec=763790097)",38.900000000000006,40.400000000000006,38.0,33.099999999999994
"builtin_interfaces.msg.Time(sec=1751477976, nanosec=763790097)",38.900000000000006,40.400000000000006,38.0,33.099999999999994
"builtin_interfaces.msg.Time(sec=1751477976, nanosec=763790097)",38.900000000000006,40.400000000000006,38.0,33.099999999999994
"builtin_interfaces.msg.Time(sec=1751477976, nanosec=763790097)",38.900000000000006,40.400000000000006,38.0,33.099999999999994
"builtin_interfaces.msg.Time(sec=1751477977, nanosec=763816058)",38.900000000000006,40.400000000000006,38.0,33.099999999999994
"builtin_interfaces.msg.Time(sec=1751477977, nanosec=763816058)",38.900000000000006,40.400000000000006,38.0,33.099999999999994
"builtin_interfaces.msg.Time(sec=1751477977, nanosec=763816058)",38.900000000000006,40.400000000000006,38.0,33.099999999999994
"builtin_interfaces.msg.Time(sec=1751477977, nanosec=763816058)",38.900000000000006,40.400000000000006,38.0,33.099999999999994
"builtin_interfaces.msg.Time(sec=1751477977, nanosec=763816058)",38.900000000000006,40.400000000000006,38.0,33.099999999999994
"builtin_interfaces.msg.Time(sec=1751477978, nanosec=763819178)",38.900000000000006,40.400000000000006,38.0,33.099999999999994
"builtin_interfaces.msg.Time(sec=1751477978, nanosec=763819178)",38.900000000000006,40.400000000000006,38.0,33.099999999999994
"builtin_interfaces.msg.Time(sec=1751477978, nanosec=763819178)",38.900000000000006,40.400000000000006,38.0,33.099999999999994
"builtin_interfaces.msg.Time(sec=1751477978, nanosec=763819178)",38.900000000000006,40.400000000000006,38.0,33.099999999999994
"builtin_interfaces.msg.Time(sec=1751477978, nanosec=763819178)",38.900000000000006,40.400000000000006,38.0,33.099999999999994
"builtin_interfaces.msg.Time(sec=1751477979, nanosec=763801933)",38.900000000000006,39.900000000000006,37.400000000000006,30.400000000000006
"builtin_interfaces.msg.Time(sec=1751477979, nanosec=763801933)",38.900000000000006,39.900000000000006,37.400000000000006,30.400000000000006
"builtin_interfaces.msg.Time(sec=1751477979, nanosec=763801933)",38.900000000000006,39.900000000000006,37.400000000000006,30.400000000000006
"builtin_interfaces.msg.Time(sec=1751477979, nanosec=763801933)",38.900000000000006,39.900000000000006,37.400000000000006,30.400000000000006
"builtin_interfaces.msg.Time(sec=1751477979, nanosec=763801933)",38.900000000000006,39.900000000000006,37.400000000000006,30.400000000000006
"builtin_interfaces.msg.Time(sec=1751477980, nanosec=763905424)",39.400000000000006,39.900000000000006,37.30000000000001,31.80000000000001
"builtin_interfaces.msg.Time(sec=1751477980, nanosec=763905424)",39.400000000000006,39.900000000000006,37.30000000000001,31.80000000000001
"builtin_interfaces.msg.Time(sec=1751477980, nanosec=763905424)",39.400000000000006,39.900000000000006,37.30000000000001,31.80000000000001
"builtin_interfaces.msg.Time(sec=1751477980, nanosec=763905424)",39.400000000000006,39.900000000000006,37.30000000000001,31.80000000000001
"builtin_interfaces.msg.Time(sec=1751477980, nanosec=763905424)",39.400000000000006,39.900000000000006,37.30000000000001,31.80000000000001
"builtin_interfaces.msg.Time(sec=1751477981, nanosec=763833994)",38.5,39.5,36.900000000000006,30.700000000000017
"builtin_interfaces.msg.Time(sec=1751477981, nanosec=763833994)",38.5,39.5,36.900000000000006,30.700000000000017
"builtin_interfaces.msg.Time(sec=1751477981, nanosec=763833994)",38.5,39.5,36.900000000000006,30.700000000000017
"builtin_interfaces.msg.Time(sec=1751477981, nanosec=763833994)",38.5,39.5,36.900000000000006,30.700000000000017
"builtin_interfaces.msg.Time(sec=1751477981, nanosec=763833994)",38.5,39.5,36.900000000000006,30.700000000000017
"builtin_interfaces.msg.Time(sec=1751477982, nanosec=763753995)",38.5,39.5,36.900000000000006,30.700000000000017
"builtin_interfaces.msg.Time(sec=1751477982, nanosec=763753995)",38.5,39.5,36.900000000000006,30.700000000000017
"builtin_interfaces.msg.Time(sec=1751477982, nanosec=763753995)",38.5,39.5,36.900000000000006,30.700000000000017
"builtin_interfaces.msg.Time(sec=1751477982, nanosec=763753995)",38.5,39.5,36.900000000000006,30.700000000000017
"builtin_interfaces.msg.Time(sec=1751477982, nanosec=763753995)",38.5,39.5,36.900000000000006,30.700000000000017
"builtin_interfaces.msg.Time(sec=1751477983, nanosec=763797698)",38.5,39.5,36.900000000000006,30.700000000000017
"builtin_interfaces.msg.Time(sec=1751477983, nanosec=763797698)",38.5,39.5,36.900000000000006,30.700000000000017
"builtin_interfaces.msg.Time(sec=1751477983, nanosec=763797698)",38.5,39.5,36.900000000000006,30.700000000000017
"builtin_interfaces.msg.Time(sec=1751477983, nanosec=763797698)",38.5,39.5,36.900000000000006,30.700000000000017
"builtin_interfaces.msg.Time(sec=1751477983, nanosec=763797698)",38.5,39.5,36.900000000000006,30.700000000000017
"builtin_interfaces.msg.Time(sec=1751477984, nanosec=763786402)",40.30000000000001,41.900000000000006,39.0,33.400000000000006
"builtin_interfaces.msg.Time(sec=1751477984, nanosec=763786402)",40.30000000000001,41.900000000000006,39.0,33.400000000000006
"builtin_interfaces.msg.Time(sec=1751477984, nanosec=763786402)",40.30000000000001,41.900000000000006,39.0,33.400000000000006
"builtin_interfaces.msg.Time(sec=1751477984, nanosec=763786402)",40.30000000000001,41.900000000000006,39.0,33.400000000000006
"builtin_interfaces.msg.Time(sec=1751477984, nanosec=763786402)",40.30000000000001,41.900000000000006,39.0,33.400000000000006
"builtin_interfaces.msg.Time(sec=1751477985, nanosec=763773710)",38.900000000000006,40.30000000000001,38.30000000000001,31.900000000000006
"builtin_interfaces.msg.Time(sec=1751477985, nanosec=763773710)",38.900000000000006,40.30000000000001,38.30000000000001,31.900000000000006
"builtin_interfaces.msg.Time(sec=1751477985, nanosec=763773710)",38.900000000000006,40.30000000000001,38.30000000000001,31.900000000000006
"builtin_interfaces.msg.Time(sec=1751477985, nanosec=763773710)",38.900000000000006,40.30000000000001,38.30000000000001,31.900000000000006
"builtin_interfaces.msg.Time(sec=1751477985, nanosec=763773710)",38.900000000000006,40.30000000000001,38.30000000000001,31.900000000000006
"builtin_interfaces.msg.Time(sec=1751477986, nanosec=767766281)",38.900000000000006,40.30000000000001,38.30000000000001,31.900000000000006
"builtin_interfaces.msg.Time(sec=1751477986, nanosec=767766281)",38.900000000000006,40.30000000000001,38.30000000000001,31.900000000000006
"builtin_interfaces.msg.Time(sec=1751477986, nanosec=767766281)",38.900000000000006,40.30000000000001,38.30000000000001,31.900000000000006
"builtin_interfaces.msg.Time(sec=1751477986, nanosec=767766281)",38.900000000000006,40.30000000000001,38.30000000000001,31.900000000000006
"builtin_interfaces.msg.Time(sec=1751477986, nanosec=767766281)",38.900000000000006,40.30000000000001,38.30000000000001,31.900000000000006
"builtin_interfaces.msg.Time(sec=1751477987, nanosec=764949264)",39.5,40.70000000000002,38.30000000000001,31.5
"builtin_interfaces.msg.Time(sec=1751477987, nanosec=764949264)",39.5,40.70000000000002,38.30000000000001,31.5
"builtin_interfaces.msg.Time(sec=1751477987, nanosec=764949264)",39.5,40.70000000000002,38.30000000000001,31.5
"builtin_interfaces.msg.Time(sec=1751477987, nanosec=764949264)",39.5,40.70000000000002,38.30000000000001,31.5
"builtin_interfaces.msg.Time(sec=1751477987, nanosec=764949264)",39.5,40.70000000000002,38.30000000000001,31.5
"builtin_interfaces.msg.Time(sec=1751477988, nanosec=763845287)",39.400000000000006,39.900000000000006,38.5,32.30000000000001
"builtin_interfaces.msg.Time(sec=1751477988, nanosec=763845287)",39.400000000000006,39.900000000000006,38.5,32.30000000000001
"builtin_interfaces.msg.Time(sec=1751477988, nanosec=763845287)",39.400000000000006,39.900000000000006,38.5,32.30000000000001
"builtin_interfaces.msg.Time(sec=1751477988, nanosec=763845287)",39.400000000000006,39.900000000000006,38.5,32.30000000000001
"builtin_interfaces.msg.Time(sec=1751477988, nanosec=763845287)",39.400000000000006,39.900000000000006,38.5,32.30000000000001
"builtin_interfaces.msg.Time(sec=1751477989, nanosec=763779979)",39.30000000000001,41.70000000000002,39.099999999999994,33.5
"builtin_interfaces.msg.Time(sec=1751477989, nanosec=763779979)",39.30000000000001,41.70000000000002,39.099999999999994,33.5
"builtin_interfaces.msg.Time(sec=1751477989, nanosec=763779979)",39.30000000000001,41.70000000000002,39.099999999999994,33.5
"builtin_interfaces.msg.Time(sec=1751477989, nanosec=763779979)",39.30000000000001,41.70000000000002,39.099999999999994,33.5
"builtin_interfaces.msg.Time(sec=1751477989, nanosec=763779979)",39.30000000000001,41.70000000000002,39.099999999999994,33.5
"builtin_interfaces.msg.Time(sec=1751477990, nanosec=763812451)",38.70000000000002,39.80000000000001,37.20000000000002,32.599999999999994
"builtin_interfaces.msg.Time(sec=1751477990, nanosec=763812451)",38.70000000000002,39.80000000000001,37.20000000000002,32.599999999999994
"builtin_interfaces.msg.Time(sec=1751477990, nanosec=763812451)",38.70000000000002,39.80000000000001,37.20000000000002,32.599999999999994
"builtin_interfaces.msg.Time(sec=1751477990, nanosec=763812451)",38.70000000000002,39.80000000000001,37.20000000000002,32.599999999999994
"builtin_interfaces.msg.Time(sec=1751477990, nanosec=763812451)",38.70000000000002,39.80000000000001,37.20000000000002,32.599999999999994
"builtin_interfaces.msg.Time(sec=1751477991, nanosec=764180951)",38.70000000000002,39.80000000000001,37.20000000000002,32.599999999999994
"builtin_interfaces.msg.Time(sec=1751477991, nanosec=764180951)",38.70000000000002,39.80000000000001,37.20000000000002,32.599999999999994
"builtin_interfaces.msg.Time(sec=1751477991, nanosec=764180951)",38.70000000000002,39.80000000000001,37.20000000000002,32.599999999999994
"builtin_interfaces.msg.Time(sec=1751477991, nanosec=764180951)",38.70000000000002,39.80000000000001,37.20000000000002,32.599999999999994
"builtin_interfaces.msg.Time(sec=1751477991, nanosec=764180951)",38.70000000000002,39.80000000000001,37.20000000000002,32.599999999999994
"builtin_interfaces.msg.Time(sec=1751477992, nanosec=763743458)",40.30000000000001,41.30000000000001,39.400000000000006,34.30000000000001
"builtin_interfaces.msg.Time(sec=1751477992, nanosec=763743458)",40.30000000000001,41.30000000000001,39.400000000000006,34.30000000000001
"builtin_interfaces.msg.Time(sec=1751477992, nanosec=763743458)",40.30000000000001,41.30000000000001,39.400000000000006,34.30000000000001
"builtin_interfaces.msg.Time(sec=1751477992, nanosec=763743458)",40.30000000000001,41.30000000000001,39.400000000000006,34.30000000000001
"builtin_interfaces.msg.Time(sec=1751477992, nanosec=763743458)",40.30000000000001,41.30000000000001,39.400000000000006,34.30000000000001
"builtin_interfaces.msg.Time(sec=1751477993, nanosec=763753468)",39.599999999999994,40.80000000000001,40.0,33.20000000000002
"builtin_interfaces.msg.Time(sec=1751477993, nanosec=763753468)",39.599999999999994,40.80000000000001,40.0,33.20000000000002
"builtin_interfaces.msg.Time(sec=1751477993, nanosec=763753468)",39.599999999999994,40.80000000000001,40.0,33.20000000000002
"builtin_interfaces.msg.Time(sec=1751477993, nanosec=763753468)",39.599999999999994,40.80000000000001,40.0,33.20000000000002
"builtin_interfaces.msg.Time(sec=1751477993, nanosec=763753468)",39.599999999999994,40.80000000000001,40.0,33.20000000000002
"builtin_interfaces.msg.Time(sec=1751477994, nanosec=762801212)",39.80000000000001,41.599999999999994,39.400000000000006,33.5
"builtin_interfaces.msg.Time(sec=1751477994, nanosec=762801212)",39.80000000000001,41.599999999999994,39.400000000000006,33.5
"builtin_interfaces.msg.Time(sec=1751477994, nanosec=762801212)",39.80000000000001,41.599999999999994,39.400000000000006,33.5
"builtin_interfaces.msg.Time(sec=1751477994, nanosec=762801212)",39.80000000000001,41.599999999999994,39.400000000000006,33.5
"builtin_interfaces.msg.Time(sec=1751477994, nanosec=762801212)",39.80000000000001,41.599999999999994,39.400000000000006,33.5
"builtin_interfaces.msg.Time(sec=1751477995, nanosec=762775632)",39.80000000000001,41.599999999999994,39.400000000000006,33.5
"builtin_interfaces.msg.Time(sec=1751477995, nanosec=762775632)",39.80000000000001,41.599999999999994,39.400000000000006,33.5
"builtin_interfaces.msg.Time(sec=1751477995, nanosec=762775632)",39.80000000000001,41.599999999999994,39.400000000000006,33.5
"builtin_interfaces.msg.Time(sec=1751477995, nanosec=762775632)",39.80000000000001,41.599999999999994,39.400000000000006,33.5
"builtin_interfaces.msg.Time(sec=1751477995, nanosec=762775632)",39.80000000000001,41.599999999999994,39.400000000000006,33.5
"builtin_interfaces.msg.Time(sec=1751477996, nanosec=762844698)",40.0,41.900000000000006,39.80000000000001,34.0
"builtin_interfaces.msg.Time(sec=1751477996, nanosec=762844698)",40.0,41.900000000000006,39.80000000000001,34.0
"builtin_interfaces.msg.Time(sec=1751477996, nanosec=762844698)",40.0,41.900000000000006,39.80000000000001,34.0
"builtin_interfaces.msg.Time(sec=1751477996, nanosec=762844698)",40.0,41.900000000000006,39.80000000000001,34.0
"builtin_interfaces.msg.Time(sec=1751477996, nanosec=762844698)",40.0,41.900000000000006,39.80000000000001,34.0
"builtin_interfaces.msg.Time(sec=1751477997, nanosec=763199359)",40.5,42.20000000000002,40.5,33.80000000000001
"builtin_interfaces.msg.Time(sec=1751477997, nanosec=763199359)",40.5,42.20000000000002,40.5,33.80000000000001
"builtin_interfaces.msg.Time(sec=1751477997, nanosec=763199359)",40.5,42.20000000000002,40.5,33.80000000000001
"builtin_interfaces.msg.Time(sec=1751477997, nanosec=763199359)",40.5,42.20000000000002,40.5,33.80000000000001
"builtin_interfaces.msg.Time(sec=1751477997, nanosec=763199359)",40.5,42.20000000000002,40.5,33.80000000000001
"builtin_interfaces.msg.Time(sec=1751477998, nanosec=762793273)",40.0,40.900000000000006,39.70000000000002,34.80000000000001
"builtin_interfaces.msg.Time(sec=1751477998, nanosec=762793273)",40.0,40.900000000000006,39.70000000000002,34.80000000000001
"builtin_interfaces.msg.Time(sec=1751477998, nanosec=762793273)",40.0,40.900000000000006,39.70000000000002,34.80000000000001
"builtin_interfaces.msg.Time(sec=1751477998, nanosec=762793273)",40.0,40.900000000000006,39.70000000000002,34.80000000000001
"builtin_interfaces.msg.Time(sec=1751477998, nanosec=762793273)",40.0,40.900000000000006,39.70000000000002,34.80000000000001
"builtin_interfaces.msg.Time(sec=1751477999, nanosec=762836854)",40.0,40.900000000000006,39.70000000000002,34.80000000000001
"builtin_interfaces.msg.Time(sec=1751477999, nanosec=762836854)",40.0,40.900000000000006,39.70000000000002,34.80000000000001
"builtin_interfaces.msg.Time(sec=1751477999, nanosec=762836854)",40.0,40.900000000000006,39.70000000000002,34.80000000000001
"builtin_interfaces.msg.Time(sec=1751477999, nanosec=762836854)",40.0,40.900000000000006,39.70000000000002,34.80000000000001
"builtin_interfaces.msg.Time(sec=1751477999, nanosec=762836854)",40.0,40.900000000000006,39.70000000000002,34.80000000000001
"builtin_interfaces.msg.Time(sec=1751478000, nanosec=762793034)",40.80000000000001,42.20000000000002,40.099999999999994,33.80000000000001
"builtin_interfaces.msg.Time(sec=1751478000, nanosec=762793034)",40.80000000000001,42.20000000000002,40.099999999999994,33.80000000000001
"builtin_interfaces.msg.Time(sec=1751478000, nanosec=762793034)",40.80000000000001,42.20000000000002,40.099999999999994,33.80000000000001
"builtin_interfaces.msg.Time(sec=1751478000, nanosec=762793034)",40.80000000000001,42.20000000000002,40.099999999999994,33.80000000000001
"builtin_interfaces.msg.Time(sec=1751478000, nanosec=762793034)",40.80000000000001,42.20000000000002,40.099999999999994,33.80000000000001
"builtin_interfaces.msg.Time(sec=1751478001, nanosec=762866885)",40.80000000000001,42.20000000000002,40.099999999999994,33.80000000000001
"builtin_interfaces.msg.Time(sec=1751478001, nanosec=762866885)",40.80000000000001,42.20000000000002,40.099999999999994,33.80000000000001
"builtin_interfaces.msg.Time(sec=1751478001, nanosec=762866885)",40.80000000000001,42.20000000000002,40.099999999999994,33.80000000000001
"builtin_interfaces.msg.Time(sec=1751478001, nanosec=762866885)",40.80000000000001,42.20000000000002,40.099999999999994,33.80000000000001
"builtin_interfaces.msg.Time(sec=1751478001, nanosec=762866885)",40.80000000000001,42.20000000000002,40.099999999999994,33.80000000000001
"builtin_interfaces.msg.Time(sec=1751478002, nanosec=762826542)",40.80000000000001,42.20000000000002,40.099999999999994,33.80000000000001
"builtin_interfaces.msg.Time(sec=1751478002, nanosec=762826542)",40.80000000000001,42.20000000000002,40.099999999999994,33.80000000000001
"builtin_interfaces.msg.Time(sec=1751478002, nanosec=762826542)",40.80000000000001,42.20000000000002,40.099999999999994,33.80000000000001
"builtin_interfaces.msg.Time(sec=1751478002, nanosec=762826542)",40.80000000000001,42.20000000000002,40.099999999999994,33.80000000000001
"builtin_interfaces.msg.Time(sec=1751478002, nanosec=762826542)",40.80000000000001,42.20000000000002,40.099999999999994,33.80000000000001
"builtin_interfaces.msg.Time(sec=1751478003, nanosec=762804133)",40.20000000000002,41.099999999999994,39.20000000000002,32.099999999999994
"builtin_interfaces.msg.Time(sec=1751478003, nanosec=762804133)",40.20000000000002,41.099999999999994,39.20000000000002,32.099999999999994
"builtin_interfaces.msg.Time(sec=1751478003, nanosec=762804133)",40.20000000000002,41.099999999999994,39.20000000000002,32.099999999999994
"builtin_interfaces.msg.Time(sec=1751478003, nanosec=762804133)",40.20000000000002,41.099999999999994,39.20000000000002,32.099999999999994
"builtin_interfaces.msg.Time(sec=1751478003, nanosec=762804133)",40.20000000000002,41.099999999999994,39.20000000000002,32.099999999999994
"builtin_interfaces.msg.Time(sec=1751478004, nanosec=762835595)",40.20000000000002,41.099999999999994,39.20000000000002,32.099999999999994
"builtin_interfaces.msg.Time(sec=1751478004, nanosec=762835595)",40.20000000000002,41.099999999999994,39.20000000000002,32.099999999999994
"builtin_interfaces.msg.Time(sec=1751478004, nanosec=762835595)",40.20000000000002,41.099999999999994,39.20000000000002,32.099999999999994
"builtin_interfaces.msg.Time(sec=1751478004, nanosec=762835595)",40.20000000000002,41.099999999999994,39.20000000000002,32.099999999999994
"builtin_interfaces.msg.Time(sec=1751478004, nanosec=762835595)",40.20000000000002,41.099999999999994,39.20000000000002,32.099999999999994
"builtin_interfaces.msg.Time(sec=1751478005, nanosec=762852586)",40.0,41.5,39.30000000000001,32.80000000000001
"builtin_interfaces.msg.Time(sec=1751478005, nanosec=762852586)",40.0,41.5,39.30000000000001,32.80000000000001
"builtin_interfaces.msg.Time(sec=1751478005, nanosec=762852586)",40.0,41.5,39.30000000000001,32.80000000000001
"builtin_interfaces.msg.Time(sec=1751478005, nanosec=762852586)",40.0,41.5,39.30000000000001,32.80000000000001
"builtin_interfaces.msg.Time(sec=1751478005, nanosec=762852586)",40.0,41.5,39.30000000000001,32.80000000000001
"builtin_interfaces.msg.Time(sec=1751478006, nanosec=762773764)",40.400000000000006,41.70000000000002,39.099999999999994,33.5
"builtin_interfaces.msg.Time(sec=1751478006, nanosec=762773764)",40.400000000000006,41.70000000000002,39.099999999999994,33.5
"builtin_interfaces.msg.Time(sec=1751478006, nanosec=762773764)",40.400000000000006,41.70000000000002,39.099999999999994,33.5
"builtin_interfaces.msg.Time(sec=1751478006, nanosec=762773764)",40.400000000000006,41.70000000000002,39.099999999999994,33.5
"builtin_interfaces.msg.Time(sec=1751478006, nanosec=762773764)",40.400000000000006,41.70000000000002,39.099999999999994,33.5
"builtin_interfaces.msg.Time(sec=1751478007, nanosec=762965940)",39.5,40.0,37.400000000000006,31.80000000000001
"builtin_interfaces.msg.Time(sec=1751478007, nanosec=762965940)",39.5,40.0,37.400000000000006,31.80000000000001
"builtin_interfaces.msg.Time(sec=1751478007, nanosec=762965940)",39.5,40.0,37.400000000000006,31.80000000000001
"builtin_interfaces.msg.Time(sec=1751478007, nanosec=762965940)",39.5,40.0,37.400000000000006,31.80000000000001
"builtin_interfaces.msg.Time(sec=1751478007, nanosec=762965940)",39.5,40.0,37.400000000000006,31.80000000000001
"builtin_interfaces.msg.Time(sec=1751478008, nanosec=762786695)",39.5,40.0,37.400000000000006,31.80000000000001
"builtin_interfaces.msg.Time(sec=1751478008, nanosec=762786695)",39.5,40.0,37.400000000000006,31.80000000000001
"builtin_interfaces.msg.Time(sec=1751478008, nanosec=762786695)",39.5,40.0,37.400000000000006,31.80000000000001
"builtin_interfaces.msg.Time(sec=1751478008, nanosec=762786695)",39.5,40.0,37.400000000000006,31.80000000000001
"builtin_interfaces.msg.Time(sec=1751478008, nanosec=762786695)",39.5,40.0,37.400000000000006,31.80000000000001
"builtin_interfaces.msg.Time(sec=1751478009, nanosec=762868553)",38.400000000000006,40.5,38.099999999999994,32.099999999999994
"builtin_interfaces.msg.Time(sec=1751478009, nanosec=762868553)",38.400000000000006,40.5,38.099999999999994,32.099999999999994
"builtin_interfaces.msg.Time(sec=1751478009, nanosec=762868553)",38.400000000000006,40.5,38.099999999999994,32.099999999999994
"builtin_interfaces.msg.Time(sec=1751478009, nanosec=762868553)",38.400000000000006,40.5,38.099999999999994,32.099999999999994
"builtin_interfaces.msg.Time(sec=1751478009, nanosec=762868553)",38.400000000000006,40.5,38.099999999999994,32.099999999999994
"builtin_interfaces.msg.Time(sec=1751478010, nanosec=762856772)",40.20000000000002,41.80000000000001,39.599999999999994,32.20000000000002
"builtin_interfaces.msg.Time(sec=1751478010, nanosec=762856772)",40.20000000000002,41.80000000000001,39.599999999999994,32.20000000000002
"builtin_interfaces.msg.Time(sec=1751478010, nanosec=762856772)",40.20000000000002,41.80000000000001,39.599999999999994,32.20000000000002
"builtin_interfaces.msg.Time(sec=1751478010, nanosec=762856772)",40.20000000000002,41.80000000000001,39.599999999999994,32.20000000000002
"builtin_interfaces.msg.Time(sec=1751478010, nanosec=762856772)",40.20000000000002,41.80000000000001,39.599999999999994,32.20000000000002
"builtin_interfaces.msg.Time(sec=1751478011, nanosec=762780406)",39.599999999999994,41.400000000000006,39.900000000000006,32.5
"builtin_interfaces.msg.Time(sec=1751478011, nanosec=762780406)",39.599999999999994,41.400000000000006,39.900000000000006,32.5
"builtin_interfaces.msg.Time(sec=1751478011, nanosec=762780406)",39.599999999999994,41.400000000000006,39.900000000000006,32.5
"builtin_interfaces.msg.Time(sec=1751478011, nanosec=762780406)",39.599999999999994,41.400000000000006,39.900000000000006,32.5
"builtin_interfaces.msg.Time(sec=1751478011, nanosec=762780406)",39.599999999999994,41.400000000000006,39.900000000000006,32.5
"builtin_interfaces.msg.Time(sec=1751478012, nanosec=762775108)",40.099999999999994,41.400000000000006,39.099999999999994,33.5
"builtin_interfaces.msg.Time(sec=1751478012, nanosec=762775108)",40.099999999999994,41.400000000000006,39.099999999999994,33.5
"builtin_interfaces.msg.Time(sec=1751478012, nanosec=762775108)",40.099999999999994,41.400000000000006,39.099999999999994,33.5
"builtin_interfaces.msg.Time(sec=1751478012, nanosec=762775108)",40.099999999999994,41.400000000000006,39.099999999999994,33.5
"builtin_interfaces.msg.Time(sec=1751478012, nanosec=762775108)",40.099999999999994,41.400000000000006,39.099999999999994,33.5
"builtin_interfaces.msg.Time(sec=1751478013, nanosec=762784642)",40.099999999999994,41.400000000000006,39.099999999999994,33.5
"builtin_interfaces.msg.Time(sec=1751478013, nanosec=762784642)",40.099999999999994,41.400000000000006,39.099999999999994,33.5
"builtin_interfaces.msg.Time(sec=1751478013, nanosec=762784642)",40.099999999999994,41.400000000000006,39.099999999999994,33.5
"builtin_interfaces.msg.Time(sec=1751478013, nanosec=762784642)",40.099999999999994,41.400000000000006,39.099999999999994,33.5
"builtin_interfaces.msg.Time(sec=1751478013, nanosec=762784642)",40.099999999999994,41.400000000000006,39.099999999999994,33.5
"builtin_interfaces.msg.Time(sec=1751478014, nanosec=764136932)",40.80000000000001,42.80000000000001,39.599999999999994,33.599999999999994
"builtin_interfaces.msg.Time(sec=1751478014, nanosec=764136932)",40.80000000000001,42.80000000000001,39.599999999999994,33.599999999999994
"builtin_interfaces.msg.Time(sec=1751478014, nanosec=764136932)",40.80000000000001,42.80000000000001,39.599999999999994,33.599999999999994
"builtin_interfaces.msg.Time(sec=1751478014, nanosec=764136932)",40.80000000000001,42.80000000000001,39.599999999999994,33.599999999999994
"builtin_interfaces.msg.Time(sec=1751478014, nanosec=764136932)",40.80000000000001,42.80000000000001,39.599999999999994,33.599999999999994
"builtin_interfaces.msg.Time(sec=1751478015, nanosec=763072480)",40.5,41.80000000000001,39.599999999999994,34.599999999999994
"builtin_interfaces.msg.Time(sec=1751478015, nanosec=763072480)",40.5,41.80000000000001,39.599999999999994,34.599999999999994
"builtin_interfaces.msg.Time(sec=1751478015, nanosec=763072480)",40.5,41.80000000000001,39.599999999999994,34.599999999999994
"builtin_interfaces.msg.Time(sec=1751478015, nanosec=763072480)",40.5,41.80000000000001,39.599999999999994,34.599999999999994
"builtin_interfaces.msg.Time(sec=1751478015, nanosec=763072480)",40.5,41.80000000000001,39.599999999999994,34.599999999999994
"builtin_interfaces.msg.Time(sec=1751478016, nanosec=762758985)",39.80000000000001,41.400000000000006,39.900000000000006,33.5
"builtin_interfaces.msg.Time(sec=1751478016, nanosec=762758985)",39.80000000000001,41.400000000000006,39.900000000000006,33.5
"builtin_interfaces.msg.Time(sec=1751478016, nanosec=762758985)",39.80000000000001,41.400000000000006,39.900000000000006,33.5
"builtin_interfaces.msg.Time(sec=1751478016, nanosec=762758985)",39.80000000000001,41.400000000000006,39.900000000000006,33.5
"builtin_interfaces.msg.Time(sec=1751478016, nanosec=762758985)",39.80000000000001,41.400000000000006,39.900000000000006,33.5
"builtin_interfaces.msg.Time(sec=1751478017, nanosec=762776620)",39.80000000000001,41.400000000000006,39.900000000000006,33.5
"builtin_interfaces.msg.Time(sec=1751478017, nanosec=762776620)",39.80000000000001,41.400000000000006,39.900000000000006,33.5
