stamp,mode,passing_status,passing_time,passing_velocity,passing_started,opponent_detected,opponent_x,opponent_y,opponent_v,dist_to_opp,match_max_vel,acc_activated,acc_vel,stop_activated,planner_status,switching_raceline,raceline_index
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=816874027)",0,0,7.059689521789551,0.0,False,False,0.0,0.0,0.0,0.0,17.88159942626953,False,0.0,False,3,False,0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=844669175)",0,0,7.087484836578369,0.0,False,False,0.0,0.0,0.0,0.0,17.88159942626953,False,0.0,False,3,False,0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=872382785)",0,0,7.115198135375977,0.0,False,False,0.0,0.0,0.0,0.0,17.88159942626953,False,0.0,False,3,False,0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=900314873)",0,0,7.143130302429199,0.0,False,False,0.0,0.0,0.0,0.0,17.88159942626953,False,0.0,False,3,False,0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=928283749)",0,0,7.1710991859436035,0.0,False,False,0.0,0.0,0.0,0.0,17.88159942626953,False,0.0,False,3,False,0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=955976421)",0,0,7.198791980743408,0.0,False,False,0.0,0.0,0.0,0.0,17.88159942626953,False,0.0,False,3,False,0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=983871946)",0,0,7.226687908172607,0.0,False,False,0.0,0.0,0.0,0.0,17.88159942626953,False,0.0,False,3,False,0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=19066762)",0,0,7.261882781982422,0.0,False,False,0.0,0.0,0.0,0.0,17.88159942626953,False,0.0,False,3,False,0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=54616152)",0,0,7.297431945800781,0.0,False,False,0.0,0.0,0.0,0.0,17.88159942626953,False,0.0,False,3,False,0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=85620194)",0,0,7.328436374664307,0.0,False,False,0.0,0.0,0.0,0.0,17.88159942626953,False,0.0,False,3,False,0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=120532356)",0,0,7.363348007202148,0.0,False,False,0.0,0.0,0.0,0.0,17.88159942626953,False,0.0,False,3,False,0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=156304718)",0,0,7.399120330810547,0.0,False,False,0.0,0.0,0.0,0.0,17.88159942626953,False,0.0,False,3,False,0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=190552581)",0,0,7.43336820602417,0.0,False,False,0.0,0.0,0.0,0.0,17.88159942626953,False,0.0,False,3,False,0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=226399034)",0,0,7.469214916229248,0.0,False,False,0.0,0.0,0.0,0.0,17.88159942626953,False,0.0,False,3,False,0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=260080302)",0,0,7.502895832061768,0.0,False,False,0.0,0.0,0.0,0.0,17.88159942626953,False,0.0,False,3,False,0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=294363069)",0,0,7.5371785163879395,0.0,False,False,0.0,0.0,0.0,0.0,17.88159942626953,False,0.0,False,3,False,0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=329588944)",0,0,7.572404861450195,0.0,False,False,0.0,0.0,0.0,0.0,17.88159942626953,False,0.0,False,3,False,0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=363301168)",0,0,7.606117248535156,0.0,False,False,0.0,0.0,0.0,0.0,17.88159942626953,False,0.0,False,3,False,0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=398641060)",0,0,7.6414570808410645,0.0,False,False,0.0,0.0,0.0,0.0,17.88159942626953,False,0.0,False,3,False,0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=432933933)",0,0,7.675749778747559,0.0,False,False,0.0,0.0,0.0,0.0,17.88159942626953,False,0.0,False,3,False,0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=468228488)",0,0,7.7110443115234375,0.0,False,False,0.0,0.0,0.0,0.0,17.88159942626953,False,0.0,False,3,False,0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=502464607)",0,0,7.745279788970947,0.0,False,False,0.0,0.0,0.0,0.0,17.88159942626953,False,0.0,False,3,False,0
