stamp,wheel_potentiometer_rr,wheel_potentiometer_rl,wheel_potentiometer_fr,wheel_potentiometer_fl
"builtin_interfaces.msg.Time(sec=1751478197, nanosec=363855751)",43.69,43.93,35.62,34.86
"builtin_interfaces.msg.Time(sec=1751478197, nanosec=563746231)",43.71,43.92,35.730000000000004,34.910000000000004
"builtin_interfaces.msg.Time(sec=1751478197, nanosec=763745768)",44.07,43.81,35.730000000000004,35.14
"builtin_interfaces.msg.Time(sec=1751478197, nanosec=966601821)",44.050000000000004,44.07,35.64,34.910000000000004
"builtin_interfaces.msg.Time(sec=1751478198, nanosec=164824050)",44.050000000000004,44.21,35.730000000000004,34.89
"builtin_interfaces.msg.Time(sec=1751478198, nanosec=363044895)",44.49,43.77,35.730000000000004,35.230000000000004
"builtin_interfaces.msg.Time(sec=1751478198, nanosec=563772702)",44.15,43.9,35.730000000000004,34.96
"builtin_interfaces.msg.Time(sec=1751478198, nanosec=772933034)",44.480000000000004,43.32,35.36,35.62
"builtin_interfaces.msg.Time(sec=1751478198, nanosec=965231558)",44.08,43.81,35.730000000000004,35.43
"builtin_interfaces.msg.Time(sec=1751478199, nanosec=163579104)",43.93,44.08,35.71,35.25
"builtin_interfaces.msg.Time(sec=1751478199, nanosec=364508356)",44.050000000000004,44.26,35.57,35.0
"builtin_interfaces.msg.Time(sec=1751478199, nanosec=562941802)",44.15,44.26,35.52,35.12
"builtin_interfaces.msg.Time(sec=1751478199, nanosec=763036407)",43.96,44.300000000000004,35.57,35.03
"builtin_interfaces.msg.Time(sec=1751478199, nanosec=963761474)",44.12,44.26,35.46,34.980000000000004
"builtin_interfaces.msg.Time(sec=1751478200, nanosec=163187854)",44.27,44.410000000000004,34.730000000000004,34.63
"builtin_interfaces.msg.Time(sec=1751478200, nanosec=363736809)",44.1,44.02,35.410000000000004,35.32
"builtin_interfaces.msg.Time(sec=1751478200, nanosec=563050670)",44.26,44.04,35.300000000000004,35.18
"builtin_interfaces.msg.Time(sec=1751478200, nanosec=763815948)",44.08,44.12,35.29,35.18
"builtin_interfaces.msg.Time(sec=1751478200, nanosec=964438530)",44.27,43.96,35.07,35.34
"builtin_interfaces.msg.Time(sec=1751478201, nanosec=163837028)",44.42,43.87,35.04,35.52
"builtin_interfaces.msg.Time(sec=1751478201, nanosec=363040597)",44.4,43.87,35.160000000000004,35.57
"builtin_interfaces.msg.Time(sec=1751478201, nanosec=563012690)",44.160000000000004,43.96,35.29,35.550000000000004
"builtin_interfaces.msg.Time(sec=1751478201, nanosec=762994142)",44.11,43.79,35.300000000000004,35.59
"builtin_interfaces.msg.Time(sec=1751478201, nanosec=962953479)",44.2,43.74,35.21,35.59
"builtin_interfaces.msg.Time(sec=1751478202, nanosec=163001350)",44.25,43.79,35.07,35.63
"builtin_interfaces.msg.Time(sec=1751478202, nanosec=363030613)",44.15,43.61,34.96,35.59
"builtin_interfaces.msg.Time(sec=1751478202, nanosec=562996481)",44.21,43.71,35.38,35.68
"builtin_interfaces.msg.Time(sec=1751478202, nanosec=763008429)",44.21,43.87,35.0,35.480000000000004
"builtin_interfaces.msg.Time(sec=1751478202, nanosec=970606225)",43.93,43.83,35.21,35.59
"builtin_interfaces.msg.Time(sec=1751478203, nanosec=164116670)",43.64,44.03,35.18,35.39
"builtin_interfaces.msg.Time(sec=1751478203, nanosec=362959261)",43.74,44.14,35.34,35.57
"builtin_interfaces.msg.Time(sec=1751478203, nanosec=563057925)",44.04,43.74,35.09,35.64
"builtin_interfaces.msg.Time(sec=1751478203, nanosec=762922691)",44.03,43.74,35.03,35.57
"builtin_interfaces.msg.Time(sec=1751478203, nanosec=963013067)",43.96,43.87,35.2,35.62
"builtin_interfaces.msg.Time(sec=1751478204, nanosec=163196225)",43.980000000000004,44.300000000000004,35.25,35.62
"builtin_interfaces.msg.Time(sec=1751478204, nanosec=362957218)",43.800000000000004,44.29,35.38,35.46
"builtin_interfaces.msg.Time(sec=1751478204, nanosec=563093891)",43.17,44.14,35.53,35.57
"builtin_interfaces.msg.Time(sec=1751478204, nanosec=763015929)",43.2,44.51,35.52,35.25
"builtin_interfaces.msg.Time(sec=1751478204, nanosec=963032804)",43.09,44.57,35.7,35.45
"builtin_interfaces.msg.Time(sec=1751478205, nanosec=162917344)",42.65,45.15,35.57,34.75
"builtin_interfaces.msg.Time(sec=1751478205, nanosec=363038980)",42.160000000000004,45.02,35.7,34.68
"builtin_interfaces.msg.Time(sec=1751478205, nanosec=563081112)",42.64,44.93,35.75,35.34
"builtin_interfaces.msg.Time(sec=1751478205, nanosec=764217121)",42.27,45.15,35.800000000000004,34.730000000000004
"builtin_interfaces.msg.Time(sec=1751478206, nanosec=362897773)",41.82,45.15,35.86,33.96
"builtin_interfaces.msg.Time(sec=1751478206, nanosec=563257170)",41.51,45.15,35.84,33.2
"builtin_interfaces.msg.Time(sec=1751478206, nanosec=762857098)",41.96,44.7,35.82,33.5
"builtin_interfaces.msg.Time(sec=1751478206, nanosec=962970159)",42.89,44.37,35.84,33.93
"builtin_interfaces.msg.Time(sec=1751478207, nanosec=163432441)",42.64,45.03,35.84,33.88
"builtin_interfaces.msg.Time(sec=1751478207, nanosec=363139182)",42.32,45.18,35.84,33.410000000000004
"builtin_interfaces.msg.Time(sec=1751478207, nanosec=562977704)",42.34,45.14,35.84,33.88
"builtin_interfaces.msg.Time(sec=1751478207, nanosec=763075307)",42.050000000000004,45.03,35.800000000000004,33.3
"builtin_interfaces.msg.Time(sec=1751478207, nanosec=963859109)",42.5,44.69,35.800000000000004,33.910000000000004
"builtin_interfaces.msg.Time(sec=1751478208, nanosec=163281706)",42.65,44.81,35.75,33.79
"builtin_interfaces.msg.Time(sec=1751478208, nanosec=362943976)",42.52,44.21,35.82,34.2
"builtin_interfaces.msg.Time(sec=1751478208, nanosec=562975647)",43.42,44.050000000000004,35.71,34.62
"builtin_interfaces.msg.Time(sec=1751478208, nanosec=762924787)",43.83,44.2,35.800000000000004,34.96
"builtin_interfaces.msg.Time(sec=1751478208, nanosec=962919004)",43.15,44.57,33.28,34.300000000000004
"builtin_interfaces.msg.Time(sec=1751478209, nanosec=162983249)",43.0,43.93,34.800000000000004,34.57
"builtin_interfaces.msg.Time(sec=1751478209, nanosec=362979252)",43.79,43.77,35.410000000000004,34.43
"builtin_interfaces.msg.Time(sec=1751478209, nanosec=562908562)",43.77,43.59,35.5,34.34
"builtin_interfaces.msg.Time(sec=1751478209, nanosec=762895345)",43.61,43.660000000000004,35.75,35.0
"builtin_interfaces.msg.Time(sec=1751478209, nanosec=963009632)",43.57,44.1,35.660000000000004,34.800000000000004
"builtin_interfaces.msg.Time(sec=1751478210, nanosec=162978411)",43.87,44.1,35.7,35.29
"builtin_interfaces.msg.Time(sec=1751478210, nanosec=363817727)",43.96,43.9,35.71,35.27
"builtin_interfaces.msg.Time(sec=1751478210, nanosec=563059501)",43.71,43.92,35.71,34.82
"builtin_interfaces.msg.Time(sec=1751478210, nanosec=763123053)",43.94,43.81,35.730000000000004,35.410000000000004
"builtin_interfaces.msg.Time(sec=1751478210, nanosec=962958266)",43.53,44.02,33.84,34.89
"builtin_interfaces.msg.Time(sec=1751478211, nanosec=162885946)",43.39,44.09,35.71,34.59
"builtin_interfaces.msg.Time(sec=1751478211, nanosec=362907680)",43.36,43.44,35.730000000000004,34.88
"builtin_interfaces.msg.Time(sec=1751478211, nanosec=562929840)",43.49,43.87,35.730000000000004,34.84
"builtin_interfaces.msg.Time(sec=1751478211, nanosec=763000628)",43.54,43.83,35.68,35.18
"builtin_interfaces.msg.Time(sec=1751478211, nanosec=963075828)",43.32,44.03,35.71,35.230000000000004
"builtin_interfaces.msg.Time(sec=1751478212, nanosec=163084104)",43.26,43.910000000000004,35.52,35.57
"builtin_interfaces.msg.Time(sec=1751478212, nanosec=362940977)",43.35,43.6,35.230000000000004,35.550000000000004
"builtin_interfaces.msg.Time(sec=1751478212, nanosec=562899745)",42.69,43.79,35.5,35.54
"builtin_interfaces.msg.Time(sec=1751478212, nanosec=763505796)",43.21,43.59,35.230000000000004,35.64
"builtin_interfaces.msg.Time(sec=1751478212, nanosec=963039046)",43.46,43.61,35.04,35.68
"builtin_interfaces.msg.Time(sec=1751478213, nanosec=164324661)",43.87,43.54,34.86,35.64
"builtin_interfaces.msg.Time(sec=1751478213, nanosec=363060418)",43.94,43.21,34.84,35.64
"builtin_interfaces.msg.Time(sec=1751478213, nanosec=562996421)",44.2,43.24,34.910000000000004,35.64
"builtin_interfaces.msg.Time(sec=1751478213, nanosec=763049787)",44.25,43.17,35.230000000000004,35.59
"builtin_interfaces.msg.Time(sec=1751478213, nanosec=962950902)",44.160000000000004,43.21,35.410000000000004,35.57
"builtin_interfaces.msg.Time(sec=1751478214, nanosec=163733711)",44.14,43.44,34.95,34.87
"builtin_interfaces.msg.Time(sec=1751478214, nanosec=362876160)",44.160000000000004,43.85,35.18,35.45
"builtin_interfaces.msg.Time(sec=1751478214, nanosec=562904027)",43.87,43.92,35.0,35.34
"builtin_interfaces.msg.Time(sec=1751478214, nanosec=763196869)",43.74,44.14,34.980000000000004,35.32
"builtin_interfaces.msg.Time(sec=1751478214, nanosec=962989548)",43.42,44.2,35.09,35.52
"builtin_interfaces.msg.Time(sec=1751478215, nanosec=162986551)",43.24,44.33,35.18,35.410000000000004
"builtin_interfaces.msg.Time(sec=1751478215, nanosec=362993766)",43.39,44.35,35.25,35.59
"builtin_interfaces.msg.Time(sec=1751478215, nanosec=566286351)",43.49,44.15,35.13,35.59
"builtin_interfaces.msg.Time(sec=1751478215, nanosec=763038395)",43.62,44.300000000000004,35.300000000000004,35.63
"builtin_interfaces.msg.Time(sec=1751478215, nanosec=962885978)",43.59,44.29,35.13,35.37
"builtin_interfaces.msg.Time(sec=1751478216, nanosec=162980514)",43.44,44.18,35.13,35.29
"builtin_interfaces.msg.Time(sec=1751478216, nanosec=363052054)",43.32,44.14,34.980000000000004,35.14
"builtin_interfaces.msg.Time(sec=1751478216, nanosec=562959278)",43.5,43.980000000000004,34.93,35.300000000000004
"builtin_interfaces.msg.Time(sec=1751478216, nanosec=762950300)",43.53,44.12,35.02,35.34
"builtin_interfaces.msg.Time(sec=1751478216, nanosec=962918885)",43.32,44.300000000000004,34.87,35.03
"builtin_interfaces.msg.Time(sec=1751478217, nanosec=162889951)",43.37,43.92,34.730000000000004,34.96
"builtin_interfaces.msg.Time(sec=1751478217, nanosec=363099051)",42.78,43.87,34.910000000000004,35.050000000000004
"builtin_interfaces.msg.Time(sec=1751478217, nanosec=562930257)",42.910000000000004,43.93,34.89,35.12
"builtin_interfaces.msg.Time(sec=1751478217, nanosec=763009215)",43.2,44.04,34.87,35.34
"builtin_interfaces.msg.Time(sec=1751478217, nanosec=962846531)",43.19,43.96,34.96,35.550000000000004
"builtin_interfaces.msg.Time(sec=1751478218, nanosec=162849481)",43.25,44.03,34.96,35.480000000000004
"builtin_interfaces.msg.Time(sec=1751478218, nanosec=362937609)",43.32,44.15,34.95,35.46
"builtin_interfaces.msg.Time(sec=1751478218, nanosec=566384410)",43.0,44.21,35.04,35.32
"builtin_interfaces.msg.Time(sec=1751478218, nanosec=762968834)",43.03,44.18,35.02,35.32
"builtin_interfaces.msg.Time(sec=1751478218, nanosec=962909514)",43.17,44.31,35.18,35.43
"builtin_interfaces.msg.Time(sec=1751478219, nanosec=162877413)",43.300000000000004,44.43,35.230000000000004,35.5
"builtin_interfaces.msg.Time(sec=1751478219, nanosec=362980748)",43.43,44.32,35.160000000000004,35.57
"builtin_interfaces.msg.Time(sec=1751478219, nanosec=562871975)",43.43,44.37,35.160000000000004,35.59
"builtin_interfaces.msg.Time(sec=1751478219, nanosec=762894410)",43.550000000000004,44.11,35.07,35.59
"builtin_interfaces.msg.Time(sec=1751478219, nanosec=962984137)",43.39,44.37,35.09,35.43
"builtin_interfaces.msg.Time(sec=1751478220, nanosec=162918857)",43.46,44.25,35.21,35.59
"builtin_interfaces.msg.Time(sec=1751478220, nanosec=362909807)",43.53,44.37,35.410000000000004,35.53
"builtin_interfaces.msg.Time(sec=1751478220, nanosec=562914099)",43.32,44.410000000000004,35.64,35.46
"builtin_interfaces.msg.Time(sec=1751478220, nanosec=762954566)",43.26,44.25,35.64,35.53
"builtin_interfaces.msg.Time(sec=1751478220, nanosec=963045631)",43.27,44.37,35.53,35.160000000000004
"builtin_interfaces.msg.Time(sec=1751478221, nanosec=163009317)",43.17,44.27,35.730000000000004,35.57
"builtin_interfaces.msg.Time(sec=1751478221, nanosec=363180103)",43.25,44.53,35.46,35.300000000000004
"builtin_interfaces.msg.Time(sec=1751478221, nanosec=562942260)",43.12,44.1,35.480000000000004,35.36
"builtin_interfaces.msg.Time(sec=1751478221, nanosec=762965409)",43.21,44.62,35.550000000000004,35.59
"builtin_interfaces.msg.Time(sec=1751478221, nanosec=962961542)",43.15,44.51,35.7,35.5
"builtin_interfaces.msg.Time(sec=1751478222, nanosec=162987554)",43.24,44.480000000000004,35.410000000000004,35.29
"builtin_interfaces.msg.Time(sec=1751478222, nanosec=362864372)",43.19,44.44,35.59,35.13
"builtin_interfaces.msg.Time(sec=1751478222, nanosec=562963534)",42.800000000000004,44.46,35.64,35.03
"builtin_interfaces.msg.Time(sec=1751478222, nanosec=762935925)",42.84,44.660000000000004,35.78,34.84
"builtin_interfaces.msg.Time(sec=1751478222, nanosec=962902507)",42.7,44.6,35.78,34.84
"builtin_interfaces.msg.Time(sec=1751478223, nanosec=162840152)",42.86,44.57,35.78,35.07
"builtin_interfaces.msg.Time(sec=1751478223, nanosec=362950698)",42.74,44.160000000000004,35.730000000000004,35.18
"builtin_interfaces.msg.Time(sec=1751478223, nanosec=562940633)",42.76,43.980000000000004,35.68,35.07
"builtin_interfaces.msg.Time(sec=1751478223, nanosec=762801553)",42.550000000000004,44.1,35.730000000000004,35.050000000000004
"builtin_interfaces.msg.Time(sec=1751478223, nanosec=963575612)",43.32,44.21,35.730000000000004,35.63
"builtin_interfaces.msg.Time(sec=1751478224, nanosec=163896794)",43.160000000000004,44.11,35.730000000000004,35.25
"builtin_interfaces.msg.Time(sec=1751478224, nanosec=362914084)",42.93,44.02,35.75,35.160000000000004
"builtin_interfaces.msg.Time(sec=1751478224, nanosec=562882588)",43.08,43.74,35.550000000000004,35.300000000000004
"builtin_interfaces.msg.Time(sec=1751478224, nanosec=762920253)",43.06,43.7,35.62,35.230000000000004
"builtin_interfaces.msg.Time(sec=1751478224, nanosec=962864504)",43.14,43.87,35.68,35.57
"builtin_interfaces.msg.Time(sec=1751478225, nanosec=162844179)",43.050000000000004,43.85,35.68,35.480000000000004
"builtin_interfaces.msg.Time(sec=1751478225, nanosec=362876398)",43.09,43.75,35.59,35.54
"builtin_interfaces.msg.Time(sec=1751478225, nanosec=562890134)",43.25,43.77,35.25,35.39
"builtin_interfaces.msg.Time(sec=1751478225, nanosec=762991032)",43.06,43.92,35.5,35.07
"builtin_interfaces.msg.Time(sec=1751478225, nanosec=962857809)",43.36,43.87,35.5,34.910000000000004
"builtin_interfaces.msg.Time(sec=1751478226, nanosec=163005388)",43.19,43.83,35.68,34.96
"builtin_interfaces.msg.Time(sec=1751478226, nanosec=362960412)",43.37,44.29,35.410000000000004,34.410000000000004
"builtin_interfaces.msg.Time(sec=1751478226, nanosec=562906377)",43.49,44.49,35.38,34.410000000000004
"builtin_interfaces.msg.Time(sec=1751478226, nanosec=762831122)",43.54,44.43,35.480000000000004,34.46
"builtin_interfaces.msg.Time(sec=1751478226, nanosec=962857725)",43.49,44.46,35.5,34.46
"builtin_interfaces.msg.Time(sec=1751478227, nanosec=163643110)",43.52,44.550000000000004,35.660000000000004,34.59
"builtin_interfaces.msg.Time(sec=1751478227, nanosec=362919905)",43.58,44.46,35.54,34.660000000000004
"builtin_interfaces.msg.Time(sec=1751478227, nanosec=562891969)",43.59,44.52,35.54,34.68
"builtin_interfaces.msg.Time(sec=1751478227, nanosec=762954630)",43.61,44.550000000000004,35.57,34.68
"builtin_interfaces.msg.Time(sec=1751478227, nanosec=962976315)",43.62,44.480000000000004,35.550000000000004,34.64
"builtin_interfaces.msg.Time(sec=1751478228, nanosec=162826392)",43.660000000000004,44.480000000000004,35.46,34.64
"builtin_interfaces.msg.Time(sec=1751478228, nanosec=362911779)",43.64,44.58,35.53,34.57
"builtin_interfaces.msg.Time(sec=1751478228, nanosec=562918860)",43.59,44.33,35.71,34.37
"builtin_interfaces.msg.Time(sec=1751478228, nanosec=770417635)",43.44,44.480000000000004,35.52,34.14
"builtin_interfaces.msg.Time(sec=1751478228, nanosec=962929484)",43.09,44.46,35.46,34.5
"builtin_interfaces.msg.Time(sec=1751478229, nanosec=162880576)",43.57,44.480000000000004,35.59,34.53
"builtin_interfaces.msg.Time(sec=1751478229, nanosec=362891616)",43.39,44.68,35.43,34.53
"builtin_interfaces.msg.Time(sec=1751478229, nanosec=563083785)",43.44,44.53,34.46,34.59
"builtin_interfaces.msg.Time(sec=1751478229, nanosec=762895048)",43.46,44.43,35.730000000000004,34.57
"builtin_interfaces.msg.Time(sec=1751478229, nanosec=962852443)",43.58,44.36,35.730000000000004,34.64
"builtin_interfaces.msg.Time(sec=1751478230, nanosec=162972898)",43.49,44.25,35.730000000000004,34.550000000000004
"builtin_interfaces.msg.Time(sec=1751478230, nanosec=363132192)",43.480000000000004,44.2,35.59,34.43
"builtin_interfaces.msg.Time(sec=1751478230, nanosec=562858879)",43.64,44.35,35.63,34.64
"builtin_interfaces.msg.Time(sec=1751478230, nanosec=762899923)",43.77,44.410000000000004,35.57,34.800000000000004
"builtin_interfaces.msg.Time(sec=1751478230, nanosec=970696574)",43.83,44.29,35.71,34.730000000000004
"builtin_interfaces.msg.Time(sec=1751478231, nanosec=162849713)",43.550000000000004,44.32,35.75,34.68
"builtin_interfaces.msg.Time(sec=1751478231, nanosec=362934030)",43.54,44.27,35.730000000000004,34.43
"builtin_interfaces.msg.Time(sec=1751478231, nanosec=563065411)",43.64,44.15,35.68,34.75
"builtin_interfaces.msg.Time(sec=1751478231, nanosec=762826451)",43.46,44.11,35.64,34.7
"builtin_interfaces.msg.Time(sec=1751478231, nanosec=962849266)",43.57,44.160000000000004,35.63,34.800000000000004
"builtin_interfaces.msg.Time(sec=1751478232, nanosec=162967461)",43.35,43.92,35.7,34.75
"builtin_interfaces.msg.Time(sec=1751478232, nanosec=362828725)",43.25,43.82,35.730000000000004,34.87
"builtin_interfaces.msg.Time(sec=1751478232, nanosec=562854379)",43.39,43.59,35.660000000000004,35.14
"builtin_interfaces.msg.Time(sec=1751478232, nanosec=763139012)",43.410000000000004,43.65,35.480000000000004,35.02
"builtin_interfaces.msg.Time(sec=1751478232, nanosec=963161351)",43.31,44.03,35.730000000000004,35.0
"builtin_interfaces.msg.Time(sec=1751478233, nanosec=162883557)",43.37,43.82,35.730000000000004,34.96
"builtin_interfaces.msg.Time(sec=1751478233, nanosec=362918357)",43.5,43.96,35.68,35.12
"builtin_interfaces.msg.Time(sec=1751478233, nanosec=562963526)",43.46,43.96,35.730000000000004,35.03
"builtin_interfaces.msg.Time(sec=1751478233, nanosec=762867296)",43.32,43.96,35.730000000000004,34.84
"builtin_interfaces.msg.Time(sec=1751478233, nanosec=962838897)",43.39,43.69,35.730000000000004,35.21
"builtin_interfaces.msg.Time(sec=1751478234, nanosec=162880547)",43.57,43.82,35.57,35.12
"builtin_interfaces.msg.Time(sec=1751478234, nanosec=362801779)",43.52,43.77,35.7,35.34
"builtin_interfaces.msg.Time(sec=1751478234, nanosec=562858361)",43.46,43.81,35.62,35.46
"builtin_interfaces.msg.Time(sec=1751478234, nanosec=762904186)",43.53,43.76,35.68,35.5
"builtin_interfaces.msg.Time(sec=1751478234, nanosec=963348703)",43.52,43.61,35.57,35.59
"builtin_interfaces.msg.Time(sec=1751478235, nanosec=162876956)",43.53,43.82,35.54,35.57
"builtin_interfaces.msg.Time(sec=1751478235, nanosec=362921665)",43.53,43.58,35.57,35.57
"builtin_interfaces.msg.Time(sec=1751478235, nanosec=562910088)",43.57,43.37,35.660000000000004,35.59
"builtin_interfaces.msg.Time(sec=1751478235, nanosec=762814785)",43.35,43.61,35.53,35.550000000000004
"builtin_interfaces.msg.Time(sec=1751478235, nanosec=962860008)",43.42,43.550000000000004,35.46,35.410000000000004
"builtin_interfaces.msg.Time(sec=1751478236, nanosec=162758687)",43.42,43.59,35.730000000000004,35.59
"builtin_interfaces.msg.Time(sec=1751478236, nanosec=366827060)",43.36,43.85,35.52,35.37
"builtin_interfaces.msg.Time(sec=1751478236, nanosec=569454019)",43.42,43.49,35.57,35.64
"builtin_interfaces.msg.Time(sec=1751478236, nanosec=762946968)",43.53,43.7,35.46,35.57
"builtin_interfaces.msg.Time(sec=1751478236, nanosec=966866824)",43.28,43.62,35.36,35.57
"builtin_interfaces.msg.Time(sec=1751478237, nanosec=162952522)",43.32,43.550000000000004,35.34,35.59
"builtin_interfaces.msg.Time(sec=1751478237, nanosec=362988233)",43.15,43.410000000000004,35.68,35.62
"builtin_interfaces.msg.Time(sec=1751478237, nanosec=563025818)",43.25,43.7,35.46,35.300000000000004
"builtin_interfaces.msg.Time(sec=1751478237, nanosec=762905228)",43.37,43.74,35.57,35.25
"builtin_interfaces.msg.Time(sec=1751478237, nanosec=962998706)",43.54,43.85,35.12,34.980000000000004
"builtin_interfaces.msg.Time(sec=1751478238, nanosec=162905442)",43.46,43.980000000000004,35.38,35.300000000000004
"builtin_interfaces.msg.Time(sec=1751478238, nanosec=362800951)",43.44,43.550000000000004,35.29,35.25
"builtin_interfaces.msg.Time(sec=1751478238, nanosec=563344985)",43.410000000000004,43.76,35.13,34.39
"builtin_interfaces.msg.Time(sec=1751478238, nanosec=762874772)",43.15,43.7,35.7,35.07
"builtin_interfaces.msg.Time(sec=1751478238, nanosec=962825500)",43.42,43.81,35.59,34.910000000000004
"builtin_interfaces.msg.Time(sec=1751478239, nanosec=162906844)",43.36,43.800000000000004,35.54,34.89
"builtin_interfaces.msg.Time(sec=1751478239, nanosec=363905022)",43.37,43.83,35.53,34.84
"builtin_interfaces.msg.Time(sec=1751478239, nanosec=562897234)",43.27,43.64,35.52,35.07
"builtin_interfaces.msg.Time(sec=1751478239, nanosec=762863843)",43.21,43.9,35.46,34.95
"builtin_interfaces.msg.Time(sec=1751478239, nanosec=961966261)",43.59,44.21,35.09,34.730000000000004
"builtin_interfaces.msg.Time(sec=1751478240, nanosec=162857863)",43.57,44.27,35.300000000000004,34.7
"builtin_interfaces.msg.Time(sec=1751478240, nanosec=362900075)",43.79,44.37,35.18,34.75
"builtin_interfaces.msg.Time(sec=1751478240, nanosec=562815231)",43.7,44.44,35.46,34.68
"builtin_interfaces.msg.Time(sec=1751478240, nanosec=762824369)",43.83,44.46,35.480000000000004,34.71
"builtin_interfaces.msg.Time(sec=1751478240, nanosec=963351036)",43.81,44.35,35.410000000000004,34.68
"builtin_interfaces.msg.Time(sec=1751478241, nanosec=162983593)",43.83,44.37,35.37,34.75
"builtin_interfaces.msg.Time(sec=1751478241, nanosec=362752141)",43.86,44.37,35.38,34.75
"builtin_interfaces.msg.Time(sec=1751478241, nanosec=562941469)",43.87,44.43,35.34,34.79
"builtin_interfaces.msg.Time(sec=1751478241, nanosec=762927936)",44.12,44.49,34.800000000000004,34.550000000000004
"builtin_interfaces.msg.Time(sec=1751478241, nanosec=963899291)",43.9,44.37,35.21,35.18
"builtin_interfaces.msg.Time(sec=1751478242, nanosec=163048209)",43.93,44.32,35.29,35.04
"builtin_interfaces.msg.Time(sec=1751478242, nanosec=362806793)",43.93,44.46,35.29,35.050000000000004
"builtin_interfaces.msg.Time(sec=1751478242, nanosec=562802589)",43.800000000000004,44.550000000000004,35.53,35.07
"builtin_interfaces.msg.Time(sec=1751478242, nanosec=762052721)",43.68,44.62,35.38,35.14
"builtin_interfaces.msg.Time(sec=1751478242, nanosec=961990429)",43.6,44.68,35.52,35.09
"builtin_interfaces.msg.Time(sec=1751478243, nanosec=162800923)",43.49,44.69,35.59,35.12
"builtin_interfaces.msg.Time(sec=1751478243, nanosec=362072364)",43.52,44.65,35.660000000000004,35.29
"builtin_interfaces.msg.Time(sec=1751478243, nanosec=562103546)",43.46,44.62,35.550000000000004,35.36
"builtin_interfaces.msg.Time(sec=1751478243, nanosec=762014203)",43.58,44.43,35.45,35.54
"builtin_interfaces.msg.Time(sec=1751478243, nanosec=962005969)",43.46,44.69,35.63,35.410000000000004
"builtin_interfaces.msg.Time(sec=1751478244, nanosec=162424749)",43.19,44.75,35.64,35.25
"builtin_interfaces.msg.Time(sec=1751478244, nanosec=362289313)",43.17,44.64,35.53,35.27
"builtin_interfaces.msg.Time(sec=1751478244, nanosec=561901844)",43.44,44.53,35.45,35.480000000000004
"builtin_interfaces.msg.Time(sec=1751478244, nanosec=761940817)",43.49,44.62,35.57,35.57
"builtin_interfaces.msg.Time(sec=1751478244, nanosec=961899592)",43.550000000000004,44.52,35.410000000000004,35.57
"builtin_interfaces.msg.Time(sec=1751478245, nanosec=162847629)",43.87,44.21,35.2,35.57
"builtin_interfaces.msg.Time(sec=1751478245, nanosec=362484236)",43.94,44.24,35.29,35.59
"builtin_interfaces.msg.Time(sec=1751478245, nanosec=562375265)",44.07,43.94,35.050000000000004,35.63
"builtin_interfaces.msg.Time(sec=1751478245, nanosec=762034031)",43.83,44.33,35.5,35.59
"builtin_interfaces.msg.Time(sec=1751478245, nanosec=961995214)",43.410000000000004,44.43,35.550000000000004,35.59
"builtin_interfaces.msg.Time(sec=1751478246, nanosec=162089454)",43.33,44.68,35.59,35.550000000000004
"builtin_interfaces.msg.Time(sec=1751478246, nanosec=362038375)",43.27,44.69,35.57,35.57
"builtin_interfaces.msg.Time(sec=1751478246, nanosec=563896806)",43.300000000000004,44.550000000000004,35.550000000000004,35.550000000000004
"builtin_interfaces.msg.Time(sec=1751478246, nanosec=769004788)",43.28,44.52,35.730000000000004,35.57
"builtin_interfaces.msg.Time(sec=1751478246, nanosec=962000480)",43.27,44.6,35.7,35.550000000000004
"builtin_interfaces.msg.Time(sec=1751478247, nanosec=162705837)",43.19,44.51,35.550000000000004,35.54
"builtin_interfaces.msg.Time(sec=1751478247, nanosec=362475045)",43.46,44.14,35.36,35.62
"builtin_interfaces.msg.Time(sec=1751478247, nanosec=562035274)",43.64,44.0,35.25,35.62
"builtin_interfaces.msg.Time(sec=1751478247, nanosec=762008873)",43.42,44.02,35.300000000000004,35.59
"builtin_interfaces.msg.Time(sec=1751478247, nanosec=964892018)",43.2,44.37,35.64,35.57
"builtin_interfaces.msg.Time(sec=1751478248, nanosec=162041972)",43.24,44.42,35.68,35.57
"builtin_interfaces.msg.Time(sec=1751478248, nanosec=362005645)",43.39,44.36,35.68,35.62
"builtin_interfaces.msg.Time(sec=1751478248, nanosec=561899922)",43.410000000000004,44.21,35.68,35.59
"builtin_interfaces.msg.Time(sec=1751478248, nanosec=761905510)",43.410000000000004,44.25,35.71,35.57
"builtin_interfaces.msg.Time(sec=1751478248, nanosec=961901062)",43.410000000000004,44.21,35.7,35.57
"builtin_interfaces.msg.Time(sec=1751478249, nanosec=163022920)",43.35,44.21,35.730000000000004,35.57
"builtin_interfaces.msg.Time(sec=1751478249, nanosec=362853837)",43.25,44.21,35.730000000000004,35.57
"builtin_interfaces.msg.Time(sec=1751478249, nanosec=562982526)",43.25,44.29,35.75,35.57
"builtin_interfaces.msg.Time(sec=1751478249, nanosec=763278865)",43.11,44.33,35.730000000000004,35.34
"builtin_interfaces.msg.Time(sec=1751478249, nanosec=962801790)",43.11,44.15,35.75,35.57
"builtin_interfaces.msg.Time(sec=1751478250, nanosec=162956895)",43.39,44.08,35.68,35.59
"builtin_interfaces.msg.Time(sec=1751478250, nanosec=362846405)",43.49,44.03,35.7,35.54
