stamp,throttle_position,current_gear,engine_speed_rpm,vehicle_speed_kmph,engine_run_switch,engine_state,gear_shift_status
"builtin_interfaces.msg.Time(sec=1751478064, nanosec=587050694)",4.1000000000000005,1,1001.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478064, nanosec=596827231)",4.1000000000000005,1,1009.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478064, nanosec=607120714)",4.1000000000000005,1,1009.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478064, nanosec=616889191)",4.1000000000000005,1,1009.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478064, nanosec=626983741)",4.1000000000000005,1,1001.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478064, nanosec=637211733)",4.1000000000000005,1,1001.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478064, nanosec=646796055)",4.1000000000000005,1,1001.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478064, nanosec=656855579)",4.2,1,989.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478064, nanosec=666822573)",4.1000000000000005,1,989.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478064, nanosec=676802910)",4.2,1,989.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478064, nanosec=686806094)",4.2,1,993.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478064, nanosec=696806421)",4.1000000000000005,1,993.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478064, nanosec=696806421)",4.1000000000000005,1,993.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478064, nanosec=716808286)",4.1000000000000005,1,993.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478064, nanosec=716808286)",4.1000000000000005,1,993.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478064, nanosec=736897044)",4.2,1,993.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478064, nanosec=746834919)",4.1000000000000005,1,993.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478064, nanosec=756820834)",4.1000000000000005,1,993.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478064, nanosec=766796563)",4.1000000000000005,1,993.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478064, nanosec=777148825)",4.1000000000000005,1,993.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478064, nanosec=786806794)",4.1000000000000005,1,993.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478064, nanosec=796817158)",4.2,1,993.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478064, nanosec=807331452)",4.1000000000000005,1,997.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478064, nanosec=816809305)",4.1000000000000005,1,997.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478064, nanosec=826871955)",4.2,1,997.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478064, nanosec=836839252)",4.1000000000000005,1,1005.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478064, nanosec=848258291)",4.1000000000000005,1,1005.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478064, nanosec=856857077)",4.2,1,1005.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478064, nanosec=866846104)",4.1000000000000005,1,1005.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478064, nanosec=876860181)",4.1000000000000005,1,1005.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478064, nanosec=886884004)",4.1000000000000005,1,1005.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478064, nanosec=896884454)",4.1000000000000005,1,1005.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478064, nanosec=906822059)",4.2,1,1005.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478064, nanosec=916856970)",4.1000000000000005,1,1009.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478064, nanosec=926905272)",4.1000000000000005,1,1009.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478064, nanosec=936881858)",4.2,1,1009.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478064, nanosec=946822933)",4.1000000000000005,1,1017.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478064, nanosec=956860550)",4.1000000000000005,1,1017.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478064, nanosec=966854905)",4.1000000000000005,1,1017.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478064, nanosec=976856820)",4.1000000000000005,1,1017.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478064, nanosec=986842667)",4.1000000000000005,1,1017.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478064, nanosec=996979264)",4.1000000000000005,1,1017.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478065, nanosec=6875561)",4.1000000000000005,1,1013.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478065, nanosec=16903905)",4.1000000000000005,1,1013.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478065, nanosec=26863233)",4.1000000000000005,1,1013.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478065, nanosec=36846484)",4.1000000000000005,1,1013.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478065, nanosec=46840197)",4.1000000000000005,1,1013.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478065, nanosec=56856803)",4.1000000000000005,1,1013.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478065, nanosec=67545719)",4.1000000000000005,1,1017.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478065, nanosec=77389334)",4.1000000000000005,1,1017.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478065, nanosec=86870889)",4.1000000000000005,1,1017.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478065, nanosec=97057083)",4.1000000000000005,1,1017.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478065, nanosec=106935203)",4.1000000000000005,1,1017.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478065, nanosec=117834931)",4.1000000000000005,1,1017.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478065, nanosec=126828398)",4.1000000000000005,1,1013.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478065, nanosec=136833145)",4.1000000000000005,1,1013.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478065, nanosec=147557296)",4.1000000000000005,1,1013.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478065, nanosec=156893544)",4.1000000000000005,1,1017.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478065, nanosec=166853881)",4.1000000000000005,1,1017.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478065, nanosec=176840871)",4.1000000000000005,1,1017.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478065, nanosec=187636740)",4.1000000000000005,1,1013.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478065, nanosec=196868129)",4.1000000000000005,1,1013.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478065, nanosec=196868129)",4.1000000000000005,1,1013.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478065, nanosec=216803155)",4.1000000000000005,1,1009.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478065, nanosec=226815567)",4.1000000000000005,1,1009.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478065, nanosec=236869366)",4.3,1,1009.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478065, nanosec=246893309)",4.800000000000001,1,1017.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478065, nanosec=256849823)",5.5,1,1017.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478065, nanosec=266866864)",6.2,1,1017.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478065, nanosec=276836134)",6.7,1,1033.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478065, nanosec=286820676)",7.6000000000000005,1,1033.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478065, nanosec=916802017)",4.7,1,1546.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478065, nanosec=936810246)",4.7,1,1506.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478065, nanosec=966860166)",4.7,1,1466.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478065, nanosec=986827590)",4.7,1,1427.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478066, nanosec=26821662)",4.7,1,1347.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478066, nanosec=106859055)",4.7,1,1252.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478066, nanosec=126808960)",4.800000000000001,1,1228.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478066, nanosec=137020310)",4.7,1,1228.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478066, nanosec=246949529)",4.4,1,1164.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478066, nanosec=256807343)",4.3,1,1164.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478066, nanosec=266803254)",4.2,1,1164.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478066, nanosec=276821970)",4.0,1,1160.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478066, nanosec=286807518)",3.9000000000000004,1,1160.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478066, nanosec=297150645)",3.9000000000000004,1,1156.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478066, nanosec=306826254)",3.8000000000000003,1,1156.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478066, nanosec=316921123)",3.8000000000000003,1,1156.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478066, nanosec=326823716)",3.8000000000000003,1,1144.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478066, nanosec=336806068)",3.8000000000000003,1,1144.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478066, nanosec=347241051)",3.8000000000000003,1,1129.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478066, nanosec=356797841)",3.8000000000000003,1,1129.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478066, nanosec=366819917)",3.8000000000000003,1,1129.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478066, nanosec=376840285)",3.8000000000000003,1,1129.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478066, nanosec=387424300)",3.8000000000000003,1,1129.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478066, nanosec=396807502)",3.9000000000000004,1,1129.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478066, nanosec=406958609)",3.9000000000000004,1,1132.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478066, nanosec=416797044)",3.9000000000000004,1,1132.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478066, nanosec=426807249)",3.9000000000000004,1,1125.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478066, nanosec=436801700)",3.9000000000000004,1,1125.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478066, nanosec=447091061)",3.9000000000000004,1,1125.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478066, nanosec=457040218)",3.9000000000000004,1,1109.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478066, nanosec=467476686)",3.9000000000000004,1,1109.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478066, nanosec=477023103)",3.9000000000000004,1,1109.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478066, nanosec=486839461)",3.9000000000000004,1,1105.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478066, nanosec=486839461)",3.9000000000000004,1,1105.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478066, nanosec=506821668)",3.9000000000000004,1,1109.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478066, nanosec=517106270)",4.0,1,1109.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478066, nanosec=527105984)",4.1000000000000005,1,1109.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478066, nanosec=536831248)",4.1000000000000005,1,1105.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478066, nanosec=547902841)",4.1000000000000005,1,1105.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478066, nanosec=556960091)",4.1000000000000005,1,1105.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478066, nanosec=566824292)",4.1000000000000005,1,1109.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478066, nanosec=576827926)",4.1000000000000005,1,1109.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478066, nanosec=586854973)",4.1000000000000005,1,1109.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478066, nanosec=596910381)",4.1000000000000005,1,1109.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478066, nanosec=606821971)",4.1000000000000005,1,1109.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478066, nanosec=616844021)",4.1000000000000005,1,1117.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478066, nanosec=626838420)",4.1000000000000005,1,1117.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478066, nanosec=636859662)",4.1000000000000005,1,1117.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478066, nanosec=647011728)",4.1000000000000005,1,1113.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478066, nanosec=656840273)",4.0,1,1113.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478066, nanosec=666833662)",4.1000000000000005,1,1113.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478066, nanosec=678348052)",4.1000000000000005,1,1117.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478066, nanosec=686843995)",4.1000000000000005,1,1117.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478066, nanosec=697001996)",4.1000000000000005,1,1125.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478066, nanosec=706879782)",4.1000000000000005,1,1125.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478066, nanosec=717416871)",4.1000000000000005,1,1125.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478066, nanosec=726855627)",4.1000000000000005,1,1132.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478066, nanosec=736889704)",4.1000000000000005,1,1132.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478066, nanosec=746811391)",4.1000000000000005,1,1132.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478066, nanosec=758201213)",4.1000000000000005,1,1132.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478066, nanosec=758201213)",4.1000000000000005,1,1132.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478066, nanosec=776874353)",4.1000000000000005,1,1132.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478066, nanosec=786812955)",4.1000000000000005,1,1132.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478066, nanosec=796858924)",4.1000000000000005,1,1132.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478066, nanosec=806865558)",4.1000000000000005,1,1132.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478066, nanosec=816821605)",4.0,1,1132.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478066, nanosec=827262091)",4.0,1,1132.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478066, nanosec=837197894)",4.0,1,1136.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478066, nanosec=846887844)",4.0,1,1136.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478066, nanosec=858576819)",4.0,1,1129.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478066, nanosec=866862457)",4.0,1,1129.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478066, nanosec=876849452)",4.0,1,1129.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478066, nanosec=886863227)",4.0,1,1117.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478066, nanosec=898157473)",4.0,1,1117.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478066, nanosec=906870225)",4.0,1,1117.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478066, nanosec=916822269)",4.0,1,1117.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478066, nanosec=926830037)",4.0,1,1117.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478066, nanosec=936861267)",4.0,1,1125.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478066, nanosec=948060989)",4.0,1,1125.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478066, nanosec=956826694)",4.0,1,1125.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478066, nanosec=966900859)",4.0,1,1121.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478066, nanosec=976824070)",4.0,1,1121.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478066, nanosec=986818736)",4.0,1,1121.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478066, nanosec=997243746)",4.0,1,1125.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478067, nanosec=8153944)",4.0,1,1125.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478067, nanosec=16818820)",4.0,1,1125.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478067, nanosec=27096461)",4.0,1,1125.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478067, nanosec=36808070)",4.0,1,1125.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478067, nanosec=46788218)",4.0,1,1125.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478067, nanosec=56810712)",4.0,1,1125.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478067, nanosec=66862457)",4.0,1,1125.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478067, nanosec=76834458)",4.0,1,1113.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478067, nanosec=86884371)",4.0,1,1113.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478067, nanosec=96857638)",4.0,1,1105.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478067, nanosec=107298587)",4.0,1,1105.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478067, nanosec=116899795)",4.0,1,1105.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478067, nanosec=126823987)",4.0,1,1097.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478067, nanosec=136829257)",3.9000000000000004,1,1097.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478067, nanosec=146804285)",4.0,1,1097.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478067, nanosec=157371458)",4.0,1,1097.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478067, nanosec=166969545)",4.0,1,1097.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478067, nanosec=176788036)",4.0,1,1097.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478067, nanosec=186824702)",4.0,1,1085.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478067, nanosec=197320526)",4.0,1,1085.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478067, nanosec=206833153)",4.0,1,1073.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478067, nanosec=216841978)",4.0,1,1073.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478067, nanosec=226858714)",4.0,1,1073.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478067, nanosec=236827850)",4.0,1,1069.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478067, nanosec=246805990)",3.9000000000000004,1,1069.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478067, nanosec=256978867)",4.0,1,1069.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478067, nanosec=267329825)",4.0,1,1057.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478067, nanosec=276839920)",3.9000000000000004,1,1057.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478067, nanosec=287863702)",4.0,1,1057.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478067, nanosec=296816382)",4.0,1,1049.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478067, nanosec=306787019)",4.0,1,1049.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478067, nanosec=316837436)",4.0,1,1049.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478067, nanosec=326841072)",4.0,1,1037.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478067, nanosec=337030677)",4.0,1,1037.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478067, nanosec=346791608)",4.0,1,1037.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478067, nanosec=356788349)",4.0,1,1029.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478067, nanosec=367209150)",4.0,1,1029.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478067, nanosec=378224132)",4.0,1,1029.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478067, nanosec=386814553)",4.0,1,1021.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478067, nanosec=396776193)",4.0,1,1021.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478067, nanosec=406823599)",4.0,1,1021.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478067, nanosec=416829092)",4.0,1,1005.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478067, nanosec=426856147)",4.0,1,1005.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478067, nanosec=436844691)",4.0,1,1005.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478067, nanosec=447111389)",4.0,1,989.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478067, nanosec=456882098)",4.0,1,989.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478067, nanosec=466840753)",4.0,1,989.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478067, nanosec=477285048)",4.0,1,978.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478067, nanosec=486814009)",4.0,1,978.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478067, nanosec=498544222)",4.0,1,978.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478067, nanosec=506884842)",4.0,1,970.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478067, nanosec=516821418)",4.0,1,970.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478067, nanosec=526856961)",4.1000000000000005,1,970.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478067, nanosec=536824149)",4.1000000000000005,1,966.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478067, nanosec=547225949)",4.1000000000000005,1,966.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478067, nanosec=556841626)",4.1000000000000005,1,966.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478067, nanosec=566878433)",4.1000000000000005,1,958.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478067, nanosec=576834410)",4.1000000000000005,1,958.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478067, nanosec=587550633)",4.1000000000000005,1,958.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478067, nanosec=596787494)",4.1000000000000005,1,954.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478067, nanosec=606862487)",4.1000000000000005,1,954.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478067, nanosec=616832365)",4.2,1,954.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478067, nanosec=626806852)",4.2,1,954.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478067, nanosec=636807629)",4.2,1,954.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478067, nanosec=646992782)",4.2,1,954.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478067, nanosec=656792673)",4.2,1,950.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478067, nanosec=666824039)",4.2,1,950.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478067, nanosec=677015207)",4.2,1,950.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478067, nanosec=686818836)",4.2,1,950.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478067, nanosec=696842201)",4.2,1,950.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478067, nanosec=706815414)",4.2,1,950.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478067, nanosec=716991111)",4.2,1,950.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478067, nanosec=726845288)",4.2,1,962.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478067, nanosec=736797056)",4.2,1,962.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478067, nanosec=746793966)",4.2,1,962.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478067, nanosec=756790025)",4.2,1,966.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478067, nanosec=766848323)",4.2,1,966.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478067, nanosec=776815518)",4.2,1,966.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478067, nanosec=786803017)",4.2,1,966.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478067, nanosec=796822473)",4.2,1,966.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478067, nanosec=796822473)",4.2,1,966.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478067, nanosec=816819361)",4.2,1,966.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478067, nanosec=826947528)",4.2,1,966.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478067, nanosec=836835526)",4.2,1,966.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478067, nanosec=846808150)",4.2,1,974.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478067, nanosec=857178368)",4.2,1,974.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478067, nanosec=866816396)",4.2,1,974.0,0.0,True,True,1
"builtin_interfaces.msg.Time(sec=1751478067, nanosec=876860111)",4.2,1,981.0,0.0,True,True,1
