stamp,motor_duty_cycle_cmd,motor_duty_cycle_fbk,motor_current_fbk,sbw_ecu_voltage,sbw_ecu_temp,sbw_error_code,sbw_motor_torque_estimate
"builtin_interfaces.msg.Time(sec=1751478326, nanosec=550394606)",0.0,0.0,0.0,13.8,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478326, nanosec=559873725)",0.0,0.0,0.0,13.8,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478326, nanosec=569945037)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478326, nanosec=580820574)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478326, nanosec=589905350)",0.0,0.0,0.0,13.8,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478326, nanosec=599886505)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478326, nanosec=609955036)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478326, nanosec=629973282)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478326, nanosec=639984305)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478326, nanosec=650070173)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478326, nanosec=660157824)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478326, nanosec=669958898)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478326, nanosec=681029222)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478326, nanosec=689938541)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478326, nanosec=699901308)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478326, nanosec=710196739)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478326, nanosec=720593880)",0.0,0.0,0.0,13.8,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478326, nanosec=729930617)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478326, nanosec=739923866)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478326, nanosec=749960215)",0.0,0.0,0.0,13.8,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478326, nanosec=759938370)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478326, nanosec=769893182)",0.0,0.0,0.0,13.8,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478326, nanosec=779895190)",0.0,0.0,0.0,13.8,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478326, nanosec=790037300)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478326, nanosec=800004556)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478326, nanosec=810029827)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478326, nanosec=819968951)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478326, nanosec=829987987)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478326, nanosec=839958197)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478326, nanosec=849944809)",0.0,0.0,0.0,13.8,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478326, nanosec=859941037)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478326, nanosec=869965749)",0.0,0.0,0.0,13.8,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478326, nanosec=879943319)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478326, nanosec=890065261)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478326, nanosec=900495190)",0.0,0.0,0.0,13.8,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478326, nanosec=910446220)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478326, nanosec=919960084)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478326, nanosec=929991365)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478326, nanosec=940217550)",0.0,0.0,0.0,13.8,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478326, nanosec=952769935)",0.0,0.0,0.0,13.8,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478326, nanosec=959985202)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478326, nanosec=970377338)",0.0,0.0,0.0,13.8,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478326, nanosec=982503884)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478326, nanosec=990036937)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478327, nanosec=1040978)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478327, nanosec=9921606)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478327, nanosec=19893559)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478327, nanosec=29893968)",0.0,0.0,0.0,13.8,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478327, nanosec=39922331)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478327, nanosec=49927038)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478327, nanosec=59994231)",0.0,0.0,0.0,13.8,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478327, nanosec=69889624)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478327, nanosec=79931148)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478327, nanosec=90758140)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478327, nanosec=100014513)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478327, nanosec=109971601)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478327, nanosec=120328527)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478327, nanosec=129873450)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478327, nanosec=139902560)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478327, nanosec=149943300)",0.0,0.0,0.0,13.8,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478327, nanosec=160661032)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478327, nanosec=170191288)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478327, nanosec=179919939)",0.0,0.0,0.0,13.8,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478327, nanosec=189969604)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478327, nanosec=199955529)",0.0,0.0,0.0,13.8,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478327, nanosec=210005295)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478327, nanosec=219941479)",0.0,0.0,0.0,13.8,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478327, nanosec=229910184)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478327, nanosec=239951500)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478327, nanosec=250451072)",0.0,0.0,0.0,13.8,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478327, nanosec=259916283)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478327, nanosec=270304909)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478327, nanosec=279903770)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478327, nanosec=289952307)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478327, nanosec=299943920)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478327, nanosec=310448708)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478327, nanosec=320370107)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478327, nanosec=330012892)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478327, nanosec=339894279)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478327, nanosec=349945949)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478327, nanosec=359986842)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478327, nanosec=369988250)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478327, nanosec=380077447)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478327, nanosec=390056347)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478327, nanosec=399974828)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478327, nanosec=410011318)",0.0,0.0,0.0,13.8,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478327, nanosec=419944399)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478327, nanosec=429966504)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478327, nanosec=440869489)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478327, nanosec=449894450)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478327, nanosec=459928453)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478327, nanosec=469870030)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478327, nanosec=479952486)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478327, nanosec=499872497)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478327, nanosec=509942163)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478327, nanosec=509942163)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478327, nanosec=519866305)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478327, nanosec=530841700)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478327, nanosec=539939997)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478327, nanosec=549874720)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478327, nanosec=559966735)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478327, nanosec=569862671)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478327, nanosec=579881880)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478327, nanosec=589963072)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478327, nanosec=599905667)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478327, nanosec=609899824)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478327, nanosec=619881517)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478327, nanosec=630373179)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478327, nanosec=639965088)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478327, nanosec=649946476)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478327, nanosec=659948296)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478327, nanosec=669878064)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478327, nanosec=679909773)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478327, nanosec=689958033)",0.0,0.0,0.0,13.8,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478327, nanosec=700339336)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478327, nanosec=713223491)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478327, nanosec=719864947)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478327, nanosec=730011188)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478327, nanosec=740199036)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478327, nanosec=750476230)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478327, nanosec=760091021)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478327, nanosec=769928204)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478327, nanosec=779987260)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478327, nanosec=789996428)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478327, nanosec=799989900)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478327, nanosec=809906021)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478327, nanosec=819881722)",0.0,0.0,0.0,13.8,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478327, nanosec=829896573)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478327, nanosec=840028853)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478327, nanosec=850063585)",0.0,0.0,0.0,13.8,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478327, nanosec=859934726)",0.0,0.0,0.0,13.8,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478327, nanosec=869937432)",0.0,0.0,0.0,13.8,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478327, nanosec=882354980)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478327, nanosec=889906628)",0.0,0.0,0.0,13.8,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478327, nanosec=899861858)",0.0,0.0,0.0,13.8,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478327, nanosec=910343524)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478327, nanosec=919876176)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478327, nanosec=929949707)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478327, nanosec=939993723)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478327, nanosec=949946683)",0.0,0.0,0.0,13.8,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478327, nanosec=959885006)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478327, nanosec=970257591)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478327, nanosec=979909810)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478327, nanosec=989884977)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478328, nanosec=404607)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478328, nanosec=9941212)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478328, nanosec=19928697)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478328, nanosec=29973043)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478328, nanosec=39992006)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478328, nanosec=49971886)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478328, nanosec=60503500)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478328, nanosec=69963079)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478328, nanosec=79861570)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478328, nanosec=90783092)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478328, nanosec=99934252)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478328, nanosec=109950084)",0.0,0.0,0.0,13.8,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478328, nanosec=119873986)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478328, nanosec=130001751)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478328, nanosec=139991773)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478328, nanosec=149888960)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478328, nanosec=159922276)",0.0,0.0,0.0,13.8,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478328, nanosec=169882827)",0.0,0.0,0.0,13.8,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478328, nanosec=179946305)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478328, nanosec=189975594)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478328, nanosec=199971526)",0.0,0.0,0.0,13.8,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478328, nanosec=209890473)",0.0,0.0,0.0,13.8,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478328, nanosec=219973001)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478328, nanosec=229896388)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478328, nanosec=239892895)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478328, nanosec=250043085)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478328, nanosec=259993769)",0.0,0.0,0.0,13.8,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478328, nanosec=270241476)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478328, nanosec=279958806)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478328, nanosec=290257389)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478328, nanosec=299931641)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478328, nanosec=310326413)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478328, nanosec=319884831)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478328, nanosec=329964074)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478328, nanosec=339949417)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478328, nanosec=349887134)",0.0,0.0,0.0,13.8,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478328, nanosec=359944894)",0.0,0.0,0.0,13.8,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478328, nanosec=369987034)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478328, nanosec=379917436)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478328, nanosec=390371121)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478328, nanosec=400169623)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478328, nanosec=409989778)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478328, nanosec=419927488)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478328, nanosec=429958444)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478328, nanosec=439986560)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478328, nanosec=449962168)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478328, nanosec=459875702)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478328, nanosec=469892783)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478328, nanosec=490333263)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478328, nanosec=500085714)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478328, nanosec=510023279)",0.0,0.0,0.0,13.8,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478328, nanosec=519883494)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478328, nanosec=530195651)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478328, nanosec=539902169)",0.0,0.0,0.0,13.8,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478328, nanosec=551271159)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478328, nanosec=560444948)",0.0,0.0,0.0,13.8,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478328, nanosec=569949337)",0.0,0.0,0.0,13.8,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478328, nanosec=579886509)",0.0,0.0,0.0,13.8,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478328, nanosec=590087690)",0.0,0.0,0.0,13.8,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478328, nanosec=590087690)",0.0,0.0,0.0,13.8,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478328, nanosec=610730858)",0.0,0.0,0.0,13.8,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478328, nanosec=620224275)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478328, nanosec=629972582)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478328, nanosec=643550642)",0.0,0.0,0.0,13.8,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478328, nanosec=649978575)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478328, nanosec=659917596)",0.0,0.0,0.0,13.8,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478328, nanosec=669982008)",0.0,0.0,0.0,13.8,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478328, nanosec=679991088)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478328, nanosec=690163192)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478328, nanosec=699899063)",0.0,0.0,0.0,13.8,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478328, nanosec=709969387)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478328, nanosec=719876813)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478328, nanosec=729995352)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478328, nanosec=740481431)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478328, nanosec=751136519)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478328, nanosec=760004297)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
