stamp,position_x,position_y,position_z,rpy_x,rpy_y,rpy_z,velocity_x,velocity_y,velocity_z,acceleration_x,acceleration_y,acceleration_z,angular_velocity_x,angular_velocity_y,angular_velocity_z,angular_acceleration_x,angular_acceleration_y,angular_acceleration_z,slip_angle_x,slip_angle_y,slip_angle_z,slip_angle_front,slip_angle_rear,trust,status
"builtin_interfaces.msg.Time(sec=1751477733, nanosec=709727207)",241.2297963999242,-535.3890320813778,0.0,0.0,0.0,-1.8536686551541344,16.50041335901096,-0.10904658966115952,0.0,0.08729647349729615,-0.202487155162228,0.0,0.0,0.0,-0.02173949793862132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477733, nanosec=719897404)",241.1825455615775,-535.547982768751,0.0,0.0,0.0,-1.8538801630916386,16.50337227628346,-0.1018749684179968,0.0,0.0842984235349632,0.3377530048824801,0.0,0.0,0.0,-0.020774653516187017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477733, nanosec=729988784)",241.1353029512934,-535.7070036817234,0.0,0.0,0.0,-1.854105989293836,16.506727372535916,-0.09375823264255873,0.0,0.11713436061886577,0.4122737445309122,0.0,0.0,0.0,-0.022267433313771724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477733, nanosec=739835698)",241.0869309296643,-535.8694265947494,0.0,0.0,0.0,-1.8543497803606745,16.513985152598092,-0.08797771560107054,0.0,0.10355007490766459,0.17762317531183977,0.0,0.0,0.0,-0.024106066487067136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477733, nanosec=749721366)",241.03254883877733,-536.0470202384269,0.0,0.0,0.0,-1.8545951546045276,16.535197564940578,-0.08725096078903423,0.0,-0.136239286361895,-0.10003269583006104,0.0,0.0,0.0,-0.024098036992803745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477733, nanosec=760001519)",240.98541192850436,-536.2055136099416,0.0,0.0,0.0,-1.8548358676783725,16.531400790795132,-0.08628962578721791,0.0,-0.3817776592411631,-0.3018903230672646,0.0,0.0,0.0,-0.024071307384486467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477733, nanosec=769708222)",240.9380276413924,-536.3649684575545,0.0,0.0,0.0,-1.8550878502051855,16.529983564494202,-0.0863866025957778,0.0,-0.404808320764187,-0.44888068822518284,0.0,0.0,0.0,-0.024953973780683255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477733, nanosec=780661057)",240.89066377533734,-536.5242106331734,0.0,0.0,0.0,-1.855329011398437,16.52949195515451,-0.08539032764596273,0.0,-0.2603732211058844,-0.32213537228341677,0.0,0.0,0.0,-0.02385660203037428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477733, nanosec=789792340)",240.8431964670458,-536.6836948799199,0.0,0.0,0.0,-1.8555664494234971,16.529117448866753,-0.08545067975654469,0.0,-0.31243155354390245,-0.4210307318733057,0.0,0.0,0.0,-0.023515100139907583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477733, nanosec=799734184)",240.78793385676624,-536.8615948571094,0.0,0.0,0.0,-1.855787813124986,16.54837555540177,-0.08179737782374405,0.0,-0.3600253319948455,0.31985503172034174,0.0,0.0,0.0,-0.02096742072744788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477733, nanosec=809711191)",240.7403323252033,-537.021305606802,0.0,0.0,0.0,-1.856005213075656,16.54920085497917,-0.07541264945690872,0.0,-0.21532916702105953,0.2641750253072156,0.0,0.0,0.0,-0.02161739296837681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477733, nanosec=819996660)",240.69291093332265,-537.1805228786932,0.0,0.0,0.0,-1.8562375854235087,16.54969046573289,-0.07452391950659434,0.0,-0.1121977280507561,-0.3118835337670284,0.0,0.0,0.0,-0.023058915459029643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477733, nanosec=830348310)",240.64537244350362,-537.3400456720486,0.0,0.0,0.0,-1.856508071242976,16.54953513330847,-0.078602089556184,0.0,-0.2550043003778168,-0.8727949799139197,0.0,0.0,0.0,-0.02688013288840722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477733, nanosec=839657689)",240.59777746433926,-537.4995162205021,0.0,0.0,0.0,-1.8567929050584167,16.54935937478276,-0.08420731805229352,0.0,-0.24681243867763988,-1.0546415539340723,0.0,0.0,0.0,-0.02824486398171123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477733, nanosec=849724471)",240.54944398248753,-537.660569015947,0.0,0.0,0.0,-1.8571080858646072,16.54976450903603,-0.08576260076075205,0.0,-0.34304204207972006,-0.6766187157339858,0.0,0.0,0.0,-0.030994280983537455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477733, nanosec=860603289)",240.49811352230148,-537.8240755526248,0.0,0.0,0.0,-1.85743788358005,16.552947177660794,-0.08378320607117155,0.0,-0.29041075347981254,-0.01712375818529101,0.0,0.0,0.0,-0.031016919982693143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477733, nanosec=870425746)",240.4502656424882,-537.9836572103776,0.0,0.0,0.0,-1.857719168818304,16.551892467667827,-0.08395007853874953,0.0,-0.3738722443214635,-0.5039600033100141,0.0,0.0,0.0,-0.027908540341613136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477733, nanosec=879797991)",240.4023504796756,-538.14330875786,0.0,0.0,0.0,-1.8579879522228968,16.551298160767487,-0.08606006186218466,0.0,-0.34876893058961445,-0.6785619183517855,0.0,0.0,0.0,-0.026655920557050714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477733, nanosec=890180167)",240.35344929655713,-538.305282330403,0.0,0.0,0.0,-1.8582576005652722,16.552419357007892,-0.08934602989935175,0.0,-0.37021799280468864,-0.7645159321581919,0.0,0.0,0.0,-0.026599787688163356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477733, nanosec=900292989)",240.29853863838952,-538.4794455691981,0.0,0.0,0.0,-1.8585310880887853,16.570460235861926,-0.09566097707004444,0.0,-0.11022689545369695,-0.739979252735978,0.0,0.0,0.0,-0.025865375873144237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477733, nanosec=910670993)",240.25040751426224,-538.6390081444114,0.0,0.0,0.0,-1.858782499465054,16.572682036631555,-0.09985926209306634,0.0,-0.018917739954350546,-0.86628616418222,0.0,0.0,0.0,-0.0248007353705342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477733, nanosec=920403380)",240.21900451149077,-538.7394948700633,0.0,0.0,0.0,-1.8590974481692857,16.51166865212342,-0.101383863044718,0.0,0.02371688113164644,-0.6120092366126387,0.0,0.0,0.0,-0.024238060411066197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477733, nanosec=930047272)",240.17079238691036,-538.8987714746448,0.0,0.0,0.0,-1.8593476582683957,16.515854219512725,-0.10022194859994338,0.0,0.08727219176416996,-0.32518104022626954,0.0,0.0,0.0,-0.024718175578775814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477733, nanosec=939957762)",240.12156361504518,-539.0606331188029,0.0,0.0,0.0,-1.8596092824399066,16.523923909375736,-0.09972830410575267,0.0,0.24474910747836395,-0.37973222741079304,0.0,0.0,0.0,-0.025717099028823475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477733, nanosec=949660773)",240.06612115593717,-539.2359097223372,0.0,0.0,0.0,-1.8598911810858565,16.547861557631183,-0.10404445126858342,0.0,0.31611341347118166,-0.5792401400204377,0.0,0.0,0.0,-0.026827564802025267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477733, nanosec=960488522)",240.01784710187997,-539.3948584213227,0.0,0.0,0.0,-1.8601755797968396,16.549410889083887,-0.10033903540614418,0.0,-0.01133042555074922,-0.13035293519905256,0.0,0.0,0.0,-0.02805806330184983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477733, nanosec=969726222)",239.96942027236042,-539.5542394716396,0.0,0.0,0.0,-1.860453948219753,16.551376480996648,-0.09325738948121833,0.0,-0.08018262019790125,0.22193334741134707,0.0,0.0,0.0,-0.02755897884659837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477733, nanosec=980533806)",239.92106228736196,-539.7134778068004,0.0,0.0,0.0,-1.8607279170900448,16.55335903875194,-0.0907859536987865,0.0,-0.03113270691385552,-0.23161465519688726,0.0,0.0,0.0,-0.02711547498814441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477733, nanosec=990175231)",239.87264712854525,-539.8728508569425,0.0,0.0,0.0,-1.8609947682663142,16.554524277751877,-0.09355205100879178,0.0,-0.14160047481505592,-0.7449055043916659,0.0,0.0,0.0,-0.02640091177399924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477734, nanosec=700210)",239.81651491882403,-540.0483123899321,0.0,0.0,0.0,-1.8612774875867046,16.571033342278213,-0.10676344840381788,0.0,-0.4225264813213981,-1.408284387034655,0.0,0.0,0.0,-0.026291305721072456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477734, nanosec=9917386)",239.7679490661237,-540.2074019015126,0.0,0.0,0.0,-1.8615481051212663,16.568172232582715,-0.11157759976019596,0.0,-0.4475429338588432,-0.966017098224582,0.0,0.0,0.0,-0.026604823635959247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477734, nanosec=20463168)",239.71917712913822,-540.3668500945276,0.0,0.0,0.0,-1.8618179362493028,16.56883405683916,-0.11226762966832499,0.0,-0.2021390486079202,-0.551436980850112,0.0,0.0,0.0,-0.026575875544076772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477734, nanosec=29732181)",239.67035352735326,-540.526295003264,0.0,0.0,0.0,-1.8620734233086966,16.570340223574583,-0.11130135894478618,0.0,-0.11607761537244689,-0.36201440969271464,0.0,0.0,0.0,-0.025149854278982687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477734, nanosec=39731909)",239.62150669214262,-540.6856756840372,0.0,0.0,0.0,-1.862337205629709,16.57205922286968,-0.10799387369181701,0.0,-0.0749728503762911,-0.13850602932596962,0.0,0.0,0.0,-0.026023542700777943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477734, nanosec=50072963)",239.57277887442166,-540.8446343775543,0.0,0.0,0.0,-1.862601298853325,16.5726433639965,-0.10467678435013465,0.0,-0.0749728503762911,-0.13850602932596962,0.0,0.0,0.0,-0.026023542700777943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477734, nanosec=59929160)",239.5239221653022,-541.0039804452424,0.0,0.0,0.0,-1.8628726335726296,16.57398557686722,-0.10143567876742438,0.0,-0.0948701668822078,-0.15752192500997186,0.0,0.0,0.0,-0.02679010727991798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477734, nanosec=69708226)",239.47500147179798,-541.163472600802,0.0,0.0,0.0,-1.8631392965760636,16.574741433473793,-0.097215257497226,0.0,-0.1857626341541159,-0.049490253697060275,0.0,0.0,0.0,-0.026369265030343324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477734, nanosec=80377843)",239.4266134060382,-541.3206617574216,0.0,0.0,0.0,-1.8634205049935382,16.570508429181174,-0.09502278604803112,0.0,-0.39041119243784955,-0.2550498831819444,0.0,0.0,0.0,-0.027302758990694787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477734, nanosec=90009597)",239.37773812526987,-541.4799291793283,0.0,0.0,0.0,-1.8636966937650226,16.568723640457243,-0.09269008798195251,0.0,-0.39041119243784955,-0.2550498831819444,0.0,0.0,0.0,-0.027302758990694787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477734, nanosec=100266911)",239.32804726312258,-541.6408139075816,0.0,0.0,0.0,-1.8639648618365108,16.567456080232475,-0.08948444949325662,0.0,-0.5342515935832303,-0.10977787745394167,0.0,0.0,0.0,-0.026257020133270564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477734, nanosec=109719644)",239.27525829801883,-541.8026178176164,0.0,0.0,0.0,-1.8642693254027665,16.567750160086565,-0.09581228047090828,0.0,-0.5735483442860336,-0.7256073544497559,0.0,0.0,0.0,-0.027794383242301643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477734, nanosec=120356639)",239.24331857664367,-541.8994387800353,0.0,0.0,0.0,-1.864589657191398,16.498661156534457,-0.09818923445052796,0.0,-0.494219755331953,-0.5536975379818952,0.0,0.0,0.0,-0.023737617065165934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477734, nanosec=130009273)",239.1943444294192,-542.0582123367462,0.0,0.0,0.0,-1.8648139336334926,16.496127503899537,-0.09627676650968658,0.0,-0.5430410116514776,-0.20814181539099907,0.0,0.0,0.0,-0.022116147615107624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477734, nanosec=139684617)",239.14428363984587,-542.2196467673014,0.0,0.0,0.0,-1.8650244598630936,16.49628869483941,-0.09139708429166786,0.0,-0.532222968100867,0.15098104048733718,0.0,0.0,0.0,-0.020602024078436865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477734, nanosec=150181957)",239.08766030782908,-542.3946723405667,0.0,0.0,0.0,-1.865235973310418,16.515269924101034,-0.0877934682765177,0.0,-0.2184775294539211,0.3721512136822965,0.0,0.0,0.0,-0.019620634586238347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477734, nanosec=160664021)",239.03870685545579,-542.553295011814,0.0,0.0,0.0,-1.865425729559824,16.515195775935062,-0.08556209704036924,0.0,-0.22152885228110328,-0.11289905625555192,0.0,0.0,0.0,-0.01872599568650518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477734, nanosec=170052407)",238.98975288092993,-542.7118926781841,0.0,0.0,0.0,-1.8656150931777236,16.51417874619633,-0.08500459832928794,0.0,-0.3079091573054125,-0.2797741474718402,0.0,0.0,0.0,-0.01868782986795053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477734, nanosec=179983454)",238.9407259002203,-542.8706861579152,0.0,0.0,0.0,-1.8658272487888037,16.512942504892894,-0.08556635892920378,0.0,-0.3815077341256063,-0.43346146482546616,0.0,0.0,0.0,-0.020932166358225257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477734, nanosec=190034212)",238.89167369035906,-543.0294308196588,0.0,0.0,0.0,-1.8660719282169975,16.51149630801676,-0.08556392611943885,0.0,-0.3937051018410013,-0.43116852137979306,0.0,0.0,0.0,-0.024182075933914877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477734, nanosec=199877653)",238.8346290281806,-543.2041650463433,0.0,0.0,0.0,-1.8663830041248493,16.52733824418779,-0.08824403682546812,0.0,-0.4428273718908203,-0.37144451354875807,0.0,0.0,0.0,-0.02911674848178498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477734, nanosec=209708976)",238.78547974245689,-543.3627932852672,0.0,0.0,0.0,-1.8666632629432023,16.52367390213775,-0.08648525033396663,0.0,-0.5657248528711575,-0.3128948045858366,0.0,0.0,0.0,-0.02773522379375142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477734, nanosec=219753857)",238.73628591713506,-543.5214520573369,0.0,0.0,0.0,-1.8668840121513963,16.519059616691376,-0.08249029825517716,0.0,-0.6775720012551306,0.01108369764825858,0.0,0.0,0.0,-0.021821123107063713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477734, nanosec=229968086)",238.68707363980693,-543.6801838503362,0.0,0.0,0.0,-1.867101036218313,16.514739740719207,-0.08243783619540722,0.0,-0.675419793593166,-0.37678693735916524,0.0,0.0,0.0,-0.021463654471435962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477734, nanosec=240004873)",238.63790517513655,-543.8386711325022,0.0,0.0,0.0,-1.8673061523651946,16.509659613251262,-0.08332539631996903,0.0,-0.6999651268345719,-0.45252520286297643,0.0,0.0,0.0,-0.02024327884152099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477734, nanosec=250057443)",238.58796748275128,-543.9987052481688,0.0,0.0,0.0,-1.8675131043350943,16.50789261288562,-0.08471416630048102,0.0,-0.5608466316212488,-0.4712917608592924,0.0,0.0,0.0,-0.02018997191183387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477734, nanosec=260243594)",238.5385329330507,-544.1577479595871,0.0,0.0,0.0,-1.867717491334147,16.50691890641811,-0.08194683956479282,0.0,-0.44718997300619234,-0.0853831065934439,0.0,0.0,0.0,-0.020229265825486033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477734, nanosec=270232992)",238.48934358485585,-544.31599464402,0.0,0.0,0.0,-1.8679287493329477,16.50400952376458,-0.07893179545188114,0.0,-0.444071170277793,-0.0734801365085592,0.0,0.0,0.0,-0.020843276799401945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477734, nanosec=280052794)",238.4400291502679,-544.4746115554337,0.0,0.0,0.0,-1.8681477582559023,16.503586972682196,-0.07730143371185146,0.0,-0.29164888981934056,-0.222690779768008,0.0,0.0,0.0,-0.021676720699810987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477734, nanosec=289726026)",238.38948899768005,-544.636004383676,0.0,0.0,0.0,-1.8683730392276128,16.50671500527187,-0.07685265143987954,0.0,-0.24794646759069613,-0.3011838942471942,0.0,0.0,0.0,-0.022086399888874206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477734, nanosec=299755827)",238.3400663376623,-544.7948106499839,0.0,0.0,0.0,-1.8685953629521805,16.506371337384778,-0.07567514193728245,0.0,-0.32287677872861714,-0.2747334247166565,0.0,0.0,0.0,-0.022011787706512787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477734, nanosec=310619889)",238.29062634274374,-544.953580209339,0.0,0.0,0.0,-1.8688115675691814,16.505940815207367,-0.07316554600077159,0.0,-0.322862741892053,-0.1304389155163441,0.0,0.0,0.0,-0.02141352038487958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477734, nanosec=319881707)",238.25813106256894,-545.037733180575,0.0,0.0,0.0,-1.8691577658705032,16.43032287917186,-0.07877065567583891,0.0,-0.09600056749412793,-0.33443146890284153,0.0,0.0,0.0,-0.022733452189286244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477734, nanosec=329697622)",238.2087775491783,-545.1957692107453,0.0,0.0,0.0,-1.8693789076393024,16.433117137300282,-0.07742591016326453,0.0,-0.02813649310526738,-0.2531281232013128,0.0,0.0,0.0,-0.021879197131962375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477734, nanosec=339918117)",238.15808321911572,-545.3570802540249,0.0,0.0,0.0,-1.869582880712324,16.439004544803755,-0.07590598080514686,0.0,-0.10047261176313282,-0.16247173220065597,0.0,0.0,0.0,-0.020015994884600312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477734, nanosec=349769010)",238.10039482343313,-545.5318717343843,0.0,0.0,0.0,-1.8697634304049255,16.459051620210246,-0.08076799870757569,0.0,-0.1271274829792178,-0.37198943137057205,0.0,0.0,0.0,-0.01633130680021574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477734, nanosec=359696163)",238.05087713800933,-545.6900408813293,0.0,0.0,0.0,-1.869916426589757,16.46251054499857,-0.08446620223822882,0.0,0.06145306227348693,-0.6472307142847629,0.0,0.0,0.0,-0.015031350666338825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477734, nanosec=370076883)",238.00124129286198,-545.8484053971305,0.0,0.0,0.0,-1.8700687754877496,16.467292714848956,-0.08913075022630229,0.0,0.15086230738735126,-0.7449754298448402,0.0,0.0,0.0,-0.014956240283329614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477734, nanosec=380524992)",237.95159475541317,-546.0065834780868,0.0,0.0,0.0,-1.8702129841799846,16.47203792165734,-0.09026554394226217,0.0,0.20430093272085573,-0.38035051600126674,0.0,0.0,0.0,-0.014109195473251257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477734, nanosec=390044644)",237.9007667996986,-546.1674445734485,0.0,0.0,0.0,-1.8703643921550603,16.480424121630826,-0.09029375975042808,0.0,0.31497278109626375,-0.23791803153009927,0.0,0.0,0.0,-0.014571026249566806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477734, nanosec=399829771)",237.85104662083222,-546.3256785696811,0.0,0.0,0.0,-1.8705216147341088,16.486005884495995,-0.09164317007132751,0.0,0.3052513645027147,-0.4249721276513854,0.0,0.0,0.0,-0.015395207832526675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477734, nanosec=410046402)",237.80125320090613,-546.4840395307241,0.0,0.0,0.0,-1.8706769565957369,16.491911914879275,-0.0950392498425356,0.0,0.3194943223267859,-0.6285291817212485,0.0,0.0,0.0,-0.01519433694748479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477734, nanosec=420034048)",237.75135982708355,-546.642554163137,0.0,0.0,0.0,-1.8708358336063935,16.495703726347283,-0.0957519075590811,0.0,0.08308846631726874,-0.3687948255939837,0.0,0.0,0.0,-0.015527731689960364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477734, nanosec=430005537)",237.70163097252728,-546.8004767368678,0.0,0.0,0.0,-1.8710072291723638,16.49614606137508,-0.09443019808279852,0.0,-0.09822255845173526,-0.18996810812597809,0.0,0.0,0.0,-0.016693367853196927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477734, nanosec=439658910)",237.65171483733383,-546.9589240587319,0.0,0.0,0.0,-1.8711810699475242,16.496842936063008,-0.0915209471790294,0.0,-0.19823873294606384,-0.03254860872961085,0.0,0.0,0.0,-0.017014600906184042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477734, nanosec=450027360)",237.60082698846796,-547.1193685687186,0.0,0.0,0.0,-1.8713524374912818,16.50056110060871,-0.09052432736600347,0.0,-0.13280361838653587,-0.1706564540579095,0.0,0.0,0.0,-0.016447293722189005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477734, nanosec=459738144)",237.5655312641883,-547.2229458837462,0.0,0.0,0.0,-1.871553601055676,16.444634523426597,-0.0883637130506505,0.0,-0.15043103468422755,0.1716671166944775,0.0,0.0,0.0,-0.013627458183459706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477734, nanosec=469954985)",237.5159711184093,-547.3797488595657,0.0,0.0,0.0,-1.8716994766794213,16.44239926443528,-0.08609460417160233,0.0,-0.224814910307223,-0.012976243932069276,0.0,0.0,0.0,-0.014587562374533033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477734, nanosec=480019737)",237.46785858530828,-547.5227585323546,0.0,0.0,0.0,-1.8718658404548523,16.427203841280296,-0.08684701150868845,0.0,-0.33391071650100607,0.021618284233449424,0.0,0.0,0.0,-0.012730523550684025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477734, nanosec=490077040)",237.41831565593586,-547.6793840570747,0.0,0.0,0.0,-1.8719959831856572,16.424861108290855,-0.08608329725722097,0.0,-0.23540354966795565,-0.1374166915924192,0.0,0.0,0.0,-0.01301427308048222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
