stamp,source_topic,battery_voltage,system_voltage,system_temperature,system_mode,system_ok,laser_ok,scanner_ok,receiver_ok,datapath_ok
"builtin_interfaces.msg.Time(sec=1751477857, nanosec=17570579)",/luminar_right/status,14.434598922729492,0.0,25.5,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751477859, nanosec=17720974)",/luminar_left/status,13.980204582214355,0.0,28.0625,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751477859, nanosec=17811729)",/luminar_front/status,13.783300399780273,0.0,26.5,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751477859, nanosec=17781186)",/luminar_right/status,14.313426971435547,0.0,25.5625,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751477861, nanosec=17930812)",/luminar_left/status,13.99535083770752,0.0,28.0625,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751477861, nanosec=18026175)",/luminar_front/status,13.843886375427246,0.0,26.4375,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751477861, nanosec=17993828)",/luminar_right/status,14.404306411743164,0.0,25.5625,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751477863, nanosec=18161128)",/luminar_left/status,13.980204582214355,0.0,28.0,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751477863, nanosec=18249942)",/luminar_front/status,13.783300399780273,0.0,26.4375,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751477863, nanosec=18222542)",/luminar_right/status,14.283134460449219,0.0,25.5625,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751477865, nanosec=18375219)",/luminar_left/status,13.99535083770752,0.0,27.9375,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751477865, nanosec=18479103)",/luminar_front/status,13.843886375427246,0.0,26.375,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751477865, nanosec=18450678)",/luminar_right/status,14.419452667236328,0.0,25.5,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751477867, nanosec=18605119)",/luminar_left/status,13.828739166259766,0.0,27.875,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751477867, nanosec=18692602)",/luminar_front/status,13.843886375427246,0.0,26.3125,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751477867, nanosec=18664871)",/luminar_right/status,14.313426971435547,0.0,25.375,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751477869, nanosec=18816468)",/luminar_left/status,13.965058326721191,0.0,27.8125,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751477869, nanosec=18936735)",/luminar_front/status,13.813592910766602,0.0,26.25,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751477869, nanosec=18896864)",/luminar_right/status,14.313426971435547,0.0,25.4375,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751477871, nanosec=19079232)",/luminar_left/status,13.934764862060547,0.0,27.75,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751477871, nanosec=19171334)",/luminar_front/status,13.85903263092041,0.0,26.1875,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751477871, nanosec=19142802)",/luminar_right/status,14.267987251281738,0.0,25.3125,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751477873, nanosec=19289931)",/luminar_left/status,13.980204582214355,0.0,27.6875,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751477873, nanosec=19381476)",/luminar_front/status,13.874178886413574,0.0,26.125,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751477873, nanosec=19349297)",/luminar_right/status,14.343720436096191,0.0,25.3125,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751477875, nanosec=19508324)",/luminar_left/status,13.99535083770752,0.0,27.625,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751477875, nanosec=19608898)",/luminar_front/status,13.798446655273438,0.0,26.0625,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751477875, nanosec=19574649)",/luminar_right/status,14.404306411743164,0.0,25.25,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751477877, nanosec=19763271)",/luminar_left/status,13.934764862060547,0.0,27.625,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751477877, nanosec=19857104)",/luminar_front/status,13.828739166259766,0.0,26.0,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751477877, nanosec=19827664)",/luminar_right/status,14.283134460449219,0.0,25.1875,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751477879, nanosec=19974927)",/luminar_left/status,14.010497093200684,0.0,27.5625,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751477879, nanosec=20062085)",/luminar_front/status,13.813592910766602,0.0,25.9375,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751477879, nanosec=20031452)",/luminar_right/status,14.37401294708252,0.0,25.1875,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751477881, nanosec=20190697)",/luminar_left/status,13.889325141906738,0.0,27.4375,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751477881, nanosec=20326023)",/luminar_front/status,13.798446655273438,0.0,25.9375,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751477881, nanosec=20291282)",/luminar_right/status,14.328573226928711,0.0,25.125,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751477883, nanosec=20442558)",/luminar_left/status,13.889325141906738,0.0,27.4375,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751477883, nanosec=20533937)",/luminar_front/status,13.768153190612793,0.0,25.875,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751477883, nanosec=20502566)",/luminar_right/status,14.313426971435547,0.0,25.0625,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751477885, nanosec=20662042)",/luminar_left/status,13.934764862060547,0.0,27.375,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751477885, nanosec=20788353)",/luminar_front/status,13.813592910766602,0.0,25.8125,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751477885, nanosec=20761402)",/luminar_right/status,14.267987251281738,0.0,25.0625,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751477887, nanosec=20933089)",/luminar_left/status,13.904472351074219,0.0,27.3125,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751477887, nanosec=21014539)",/luminar_front/status,13.874178886413574,0.0,25.8125,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751477887, nanosec=20985664)",/luminar_right/status,14.37401294708252,0.0,25.0,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751477889, nanosec=21180716)",/luminar_left/status,14.010497093200684,0.0,27.3125,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751477889, nanosec=21295957)",/luminar_front/status,13.843886375427246,0.0,25.75,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751477889, nanosec=21238752)",/luminar_right/status,14.434598922729492,0.0,25.0,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751477891, nanosec=21413158)",/luminar_left/status,13.980204582214355,0.0,27.25,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751477891, nanosec=21500610)",/luminar_front/status,13.85903263092041,0.0,25.6875,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751477891, nanosec=21470849)",/luminar_right/status,14.404306411743164,0.0,25.0,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751477893, nanosec=21618037)",/luminar_left/status,13.934764862060547,0.0,27.25,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751477893, nanosec=21705403)",/luminar_front/status,13.889325141906738,0.0,25.6875,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751477893, nanosec=21675315)",/luminar_right/status,14.177108764648438,0.0,25.0625,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751477895, nanosec=21821589)",/luminar_left/status,13.980204582214355,0.0,27.25,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751477895, nanosec=21936578)",/luminar_front/status,13.889325141906738,0.0,25.6875,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751477895, nanosec=21905238)",/luminar_right/status,14.37401294708252,0.0,25.0,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751477897, nanosec=22056715)",/luminar_left/status,13.965058326721191,0.0,27.1875,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751477897, nanosec=22173415)",/luminar_front/status,13.889325141906738,0.0,25.6875,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751477897, nanosec=22118916)",/luminar_right/status,14.449745178222656,0.0,25.0625,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751477899, nanosec=22338160)",/luminar_left/status,13.980204582214355,0.0,27.3125,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751477899, nanosec=22505742)",/luminar_front/status,13.85903263092041,0.0,25.6875,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751477899, nanosec=22466636)",/luminar_right/status,14.37401294708252,0.0,25.125,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751477901, nanosec=22650700)",/luminar_left/status,13.99535083770752,0.0,27.1875,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751477901, nanosec=22767896)",/luminar_front/status,13.783300399780273,0.0,25.6875,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751477901, nanosec=22730256)",/luminar_right/status,14.298280715942383,0.0,25.0625,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751477903, nanosec=22891711)",/luminar_left/status,14.025644302368164,0.0,27.1875,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751477903, nanosec=22987637)",/luminar_front/status,13.813592910766602,0.0,25.625,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751477903, nanosec=22954832)",/luminar_right/status,14.449745178222656,0.0,25.0625,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751477905, nanosec=23107911)",/luminar_left/status,13.919618606567383,0.0,27.1875,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751477905, nanosec=23213269)",/luminar_front/status,13.843886375427246,0.0,25.625,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751477905, nanosec=23172736)",/luminar_right/status,14.404306411743164,0.0,25.0,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751477907, nanosec=23336278)",/luminar_left/status,13.85903263092041,0.0,27.125,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751477907, nanosec=23428651)",/luminar_front/status,13.904472351074219,0.0,25.5625,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751477907, nanosec=23397377)",/luminar_right/status,14.252840995788574,0.0,24.875,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751477909, nanosec=23553888)",/luminar_left/status,13.980204582214355,0.0,27.0625,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751477909, nanosec=23698119)",/luminar_front/status,13.843886375427246,0.0,25.5625,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751477909, nanosec=23659757)",/luminar_right/status,14.404306411743164,0.0,24.875,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751477911, nanosec=23825709)",/luminar_left/status,13.949911117553711,0.0,27.0,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751477911, nanosec=23923204)",/luminar_front/status,13.889325141906738,0.0,25.5,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751477911, nanosec=23890264)",/luminar_right/status,14.434598922729492,0.0,24.8125,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751477913, nanosec=24044005)",/luminar_left/status,13.980204582214355,0.0,27.0625,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751477913, nanosec=24138822)",/luminar_front/status,13.919618606567383,0.0,25.5,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751477913, nanosec=24110818)",/luminar_right/status,14.419452667236328,0.0,24.8125,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751477915, nanosec=24267481)",/luminar_left/status,13.949911117553711,0.0,27.0,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751477915, nanosec=24382895)",/luminar_front/status,13.889325141906738,0.0,25.4375,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751477915, nanosec=24342237)",/luminar_right/status,14.37401294708252,0.0,24.8125,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751477917, nanosec=24508530)",/luminar_left/status,13.919618606567383,0.0,26.9375,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751477917, nanosec=24609347)",/luminar_front/status,13.753006935119629,0.0,25.4375,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751477917, nanosec=24575600)",/luminar_right/status,14.419452667236328,0.0,24.75,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751477921, nanosec=24971181)",/luminar_left/status,13.980204582214355,0.0,26.8125,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751477921, nanosec=25158464)",/luminar_front/status,13.85903263092041,0.0,25.3125,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751477921, nanosec=25117614)",/luminar_right/status,14.434598922729492,0.0,24.6875,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751477923, nanosec=25280173)",/luminar_left/status,13.980204582214355,0.0,26.75,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751477923, nanosec=25392484)",/luminar_front/status,13.843886375427246,0.0,25.3125,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751477923, nanosec=25360453)",/luminar_right/status,14.343720436096191,0.0,24.5625,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751477925, nanosec=25538739)",/luminar_left/status,13.99535083770752,0.0,26.75,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751477925, nanosec=25628232)",/luminar_front/status,13.919618606567383,0.0,25.3125,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751477925, nanosec=25597862)",/luminar_right/status,14.434598922729492,0.0,24.6875,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751477927, nanosec=25746191)",/luminar_left/status,13.919618606567383,0.0,26.75,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751477927, nanosec=25844735)",/luminar_front/status,13.843886375427246,0.0,25.25,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751477927, nanosec=25811650)",/luminar_right/status,14.267987251281738,0.0,24.625,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751477929, nanosec=25963048)",/luminar_left/status,13.874178886413574,0.0,26.8125,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751477929, nanosec=26058108)",/luminar_front/status,13.904472351074219,0.0,25.25,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751477929, nanosec=26026873)",/luminar_right/status,14.343720436096191,0.0,24.625,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751477931, nanosec=26183930)",/luminar_left/status,13.980204582214355,0.0,26.6875,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751477931, nanosec=26274805)",/luminar_front/status,13.843886375427246,0.0,25.25,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751477931, nanosec=26244491)",/luminar_right/status,14.358866691589355,0.0,24.625,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751477933, nanosec=26419891)",/luminar_left/status,13.934764862060547,0.0,26.6875,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751477933, nanosec=26508430)",/luminar_front/status,13.737860679626465,0.0,25.1875,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751477933, nanosec=26478216)",/luminar_right/status,14.252840995788574,0.0,24.625,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751477935, nanosec=26666203)",/luminar_left/status,13.980204582214355,0.0,26.625,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751477935, nanosec=26760461)",/luminar_front/status,13.889325141906738,0.0,25.1875,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751477935, nanosec=26732160)",/luminar_right/status,14.37401294708252,0.0,24.5625,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751477937, nanosec=26902691)",/luminar_left/status,14.025644302368164,0.0,26.5625,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751477937, nanosec=27013505)",/luminar_front/status,13.843886375427246,0.0,25.125,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751477937, nanosec=26962076)",/luminar_right/status,14.146815299987793,0.0,24.5625,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751477939, nanosec=27141638)",/luminar_left/status,13.768153190612793,0.0,26.5625,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751477939, nanosec=27315328)",/luminar_front/status,13.874178886413574,0.0,25.125,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751477939, nanosec=27273758)",/luminar_right/status,14.267987251281738,0.0,24.5625,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751477941, nanosec=27444933)",/luminar_left/status,13.85903263092041,0.0,26.5,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751477941, nanosec=27533440)",/luminar_front/status,13.828739166259766,0.0,25.0,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751477941, nanosec=27503042)",/luminar_right/status,14.222548484802246,0.0,24.5,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751477943, nanosec=27653712)",/luminar_left/status,13.980204582214355,0.0,26.4375,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751477943, nanosec=27750402)",/luminar_front/status,13.783300399780273,0.0,25.0,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751477943, nanosec=27709201)",/luminar_right/status,14.37401294708252,0.0,24.5,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751477945, nanosec=27869621)",/luminar_left/status,13.919618606567383,0.0,26.375,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751477945, nanosec=27961082)",/luminar_front/status,13.753006935119629,0.0,25.0,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751477945, nanosec=27929340)",/luminar_right/status,14.37401294708252,0.0,24.4375,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751477947, nanosec=28088431)",/luminar_left/status,13.949911117553711,0.0,26.4375,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751477947, nanosec=28210178)",/luminar_front/status,13.753006935119629,0.0,25.0,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751477947, nanosec=28180115)",/luminar_right/status,14.298280715942383,0.0,24.5,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751477949, nanosec=28326551)",/luminar_left/status,13.934764862060547,0.0,26.375,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751477949, nanosec=28424358)",/luminar_front/status,13.828739166259766,0.0,25.0,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751477949, nanosec=28386891)",/luminar_right/status,14.313426971435547,0.0,24.5625,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751477951, nanosec=28609495)",/luminar_left/status,13.889325141906738,0.0,26.3125,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751477951, nanosec=28732103)",/luminar_front/status,13.768153190612793,0.0,24.9375,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751477951, nanosec=28692318)",/luminar_right/status,14.434598922729492,0.0,24.5625,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751477953, nanosec=28862029)",/luminar_left/status,13.889325141906738,0.0,26.3125,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751477953, nanosec=28956733)",/luminar_front/status,13.798446655273438,0.0,25.0,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751477953, nanosec=28924179)",/luminar_right/status,14.267987251281738,0.0,24.5625,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751477955, nanosec=29073033)",/luminar_left/status,13.904472351074219,0.0,26.3125,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751477955, nanosec=29168536)",/luminar_front/status,13.692420959472656,0.0,24.9375,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751477955, nanosec=29132430)",/luminar_right/status,14.298280715942383,0.0,24.5625,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751477957, nanosec=29291084)",/luminar_left/status,13.919618606567383,0.0,26.25,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751477957, nanosec=29378795)",/luminar_front/status,13.753006935119629,0.0,24.9375,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751477957, nanosec=29348463)",/luminar_right/status,14.283134460449219,0.0,24.5,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751477959, nanosec=29509003)",/luminar_left/status,13.919618606567383,0.0,26.1875,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751477959, nanosec=29607678)",/luminar_front/status,13.571249008178711,0.0,24.9375,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751477959, nanosec=29576565)",/luminar_right/status,14.343720436096191,0.0,24.4375,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751477961, nanosec=29744483)",/luminar_left/status,13.843886375427246,0.0,26.1875,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751477961, nanosec=29848313)",/luminar_front/status,13.813592910766602,0.0,24.9375,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751477961, nanosec=29812873)",/luminar_right/status,14.389159202575684,0.0,24.375,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751477963, nanosec=30274295)",/luminar_left/status,13.874178886413574,0.0,26.0625,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751477963, nanosec=30337086)",/luminar_right/status,14.252840995788574,0.0,24.375,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751477963, nanosec=30369894)",/luminar_front/status,13.753006935119629,0.0,24.875,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751477965, nanosec=30496384)",/luminar_left/status,13.874178886413574,0.0,26.125,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751477965, nanosec=30610772)",/luminar_front/status,13.783300399780273,0.0,24.875,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751477965, nanosec=30574020)",/luminar_right/status,14.267987251281738,0.0,24.3125,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751477967, nanosec=30740998)",/luminar_left/status,13.934764862060547,0.0,26.125,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751477967, nanosec=30845280)",/luminar_front/status,13.707568168640137,0.0,24.8125,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751477967, nanosec=30802500)",/luminar_right/status,14.192255020141602,0.0,24.3125,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751477969, nanosec=30971026)",/luminar_left/status,13.828739166259766,0.0,26.125,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751477969, nanosec=31057250)",/luminar_front/status,13.768153190612793,0.0,24.8125,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751477969, nanosec=31031325)",/luminar_right/status,14.313426971435547,0.0,24.3125,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751477971, nanosec=31189525)",/luminar_left/status,13.980204582214355,0.0,26.0625,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751477971, nanosec=31295913)",/luminar_front/status,13.768153190612793,0.0,24.75,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751477971, nanosec=31264969)",/luminar_right/status,13.798446655273438,0.0,24.3125,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751477975, nanosec=31697030)",/luminar_left/status,13.753006935119629,0.0,26.0,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751477975, nanosec=31810046)",/luminar_front/status,13.7227144241333,0.0,24.75,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751477975, nanosec=31774378)",/luminar_right/status,14.207401275634766,0.0,24.25,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751477977, nanosec=31937974)",/luminar_left/status,13.798446655273438,0.0,26.0,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751477977, nanosec=32044137)",/luminar_front/status,13.692420959472656,0.0,24.6875,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751477977, nanosec=32004606)",/luminar_right/status,14.222548484802246,0.0,24.25,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751477979, nanosec=32176355)",/luminar_left/status,13.798446655273438,0.0,25.9375,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751477979, nanosec=32294870)",/luminar_front/status,13.783300399780273,0.0,24.625,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751477979, nanosec=32253071)",/luminar_right/status,14.207401275634766,0.0,24.1875,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751477981, nanosec=32432032)",/luminar_left/status,13.874178886413574,0.0,25.9375,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751477981, nanosec=32522882)",/luminar_front/status,13.692420959472656,0.0,24.5625,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751477981, nanosec=32493887)",/luminar_right/status,14.207401275634766,0.0,24.125,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751477983, nanosec=32640743)",/luminar_left/status,13.843886375427246,0.0,25.9375,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751477983, nanosec=32752517)",/luminar_front/status,13.707568168640137,0.0,24.5625,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751477983, nanosec=32711336)",/luminar_right/status,14.207401275634766,0.0,24.125,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751477985, nanosec=32896172)",/luminar_left/status,13.828739166259766,0.0,25.8125,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751477985, nanosec=33015917)",/luminar_front/status,13.571249008178711,0.0,24.5,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751477985, nanosec=32973447)",/luminar_right/status,14.283134460449219,0.0,24.0625,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751477987, nanosec=33145602)",/luminar_left/status,13.828739166259766,0.0,25.875,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751477987, nanosec=33236742)",/luminar_front/status,13.677274703979492,0.0,24.5,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751477987, nanosec=33206017)",/luminar_right/status,14.267987251281738,0.0,24.0,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751477989, nanosec=33360687)",/luminar_left/status,13.798446655273438,0.0,25.75,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751477989, nanosec=33460544)",/luminar_front/status,13.7227144241333,0.0,24.4375,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751477989, nanosec=33425540)",/luminar_right/status,14.207401275634766,0.0,24.0,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751477991, nanosec=33594582)",/luminar_left/status,13.7227144241333,0.0,25.75,2,True,True,True,True,True
