stamp,engine_oil_pressure,fuel_pressure,coolant_temperature,transmission_temperature,transmission_pressure
"builtin_interfaces.msg.Time(sec=1751478194, nanosec=92965459)",556.6,502.6,71.0,0.0,6338.0
"builtin_interfaces.msg.Time(sec=1751478194, nanosec=103002025)",556.6,501.40000000000003,71.0,0.0,6338.0
"builtin_interfaces.msg.Time(sec=1751478194, nanosec=112939510)",556.6,505.20000000000005,71.0,0.0,6338.0
"builtin_interfaces.msg.Time(sec=1751478194, nanosec=123162483)",556.6,504.40000000000003,71.0,0.0,6338.0
"builtin_interfaces.msg.Time(sec=1751478194, nanosec=133061695)",556.6,504.0,71.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751478194, nanosec=143084231)",556.1,504.40000000000003,71.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751478194, nanosec=152904824)",556.1,505.90000000000003,71.0,0.0,6338.0
"builtin_interfaces.msg.Time(sec=1751478194, nanosec=162922103)",556.1,503.3,71.0,0.0,6338.0
"builtin_interfaces.msg.Time(sec=1751478194, nanosec=173011729)",556.1,504.8,71.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751478194, nanosec=182943413)",556.1,506.3,71.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751478194, nanosec=192897745)",556.1,502.90000000000003,71.0,0.0,6338.0
"builtin_interfaces.msg.Time(sec=1751478194, nanosec=202866428)",556.1,503.3,71.0,0.0,6338.0
"builtin_interfaces.msg.Time(sec=1751478194, nanosec=213019232)",556.1,504.0,71.0,0.0,6338.0
"builtin_interfaces.msg.Time(sec=1751478194, nanosec=222967365)",556.1,501.40000000000003,71.0,0.0,6338.0
"builtin_interfaces.msg.Time(sec=1751478194, nanosec=232891875)",556.1,502.6,71.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751478194, nanosec=243017656)",555.5,505.5,71.0,0.0,6338.0
"builtin_interfaces.msg.Time(sec=1751478194, nanosec=252886864)",555.5,505.20000000000005,71.0,0.0,6338.0
"builtin_interfaces.msg.Time(sec=1751478194, nanosec=262862902)",555.5,502.90000000000003,71.0,0.0,6338.0
"builtin_interfaces.msg.Time(sec=1751478194, nanosec=273480180)",555.5,506.70000000000005,71.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751478194, nanosec=282910154)",555.5,504.8,71.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751478194, nanosec=293107990)",555.5,503.70000000000005,71.0,0.0,6338.0
"builtin_interfaces.msg.Time(sec=1751478194, nanosec=304555633)",555.5,505.90000000000003,71.0,0.0,6338.0
"builtin_interfaces.msg.Time(sec=1751478194, nanosec=312918929)",555.5,504.40000000000003,71.0,0.0,6338.0
"builtin_interfaces.msg.Time(sec=1751478194, nanosec=322982479)",555.5,501.8,71.0,0.0,6338.0
"builtin_interfaces.msg.Time(sec=1751478194, nanosec=332920767)",555.5,503.70000000000005,71.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751478194, nanosec=342940989)",555.1,505.20000000000005,71.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751478194, nanosec=353614885)",555.1,505.20000000000005,71.0,0.0,6338.0
"builtin_interfaces.msg.Time(sec=1751478194, nanosec=363291498)",555.1,505.20000000000005,71.0,0.0,6338.0
"builtin_interfaces.msg.Time(sec=1751478194, nanosec=373023780)",555.1,501.8,71.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751478194, nanosec=382931126)",555.1,505.5,71.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751478194, nanosec=398496832)",555.1,504.0,71.0,0.0,6338.0
"builtin_interfaces.msg.Time(sec=1751478194, nanosec=402835127)",555.1,502.90000000000003,71.0,0.0,6338.0
"builtin_interfaces.msg.Time(sec=1751478194, nanosec=412948442)",555.1,507.0,71.0,0.0,6338.0
"builtin_interfaces.msg.Time(sec=1751478194, nanosec=422975080)",555.1,502.20000000000005,71.0,0.0,6338.0
"builtin_interfaces.msg.Time(sec=1751478194, nanosec=432891356)",555.1,501.8,71.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751478194, nanosec=443218815)",554.1,507.8,71.0,0.0,6338.0
"builtin_interfaces.msg.Time(sec=1751478194, nanosec=453881556)",554.1,504.8,71.0,0.0,6338.0
"builtin_interfaces.msg.Time(sec=1751478194, nanosec=463278690)",554.1,502.6,71.0,0.0,6338.0
"builtin_interfaces.msg.Time(sec=1751478194, nanosec=473094833)",554.1,504.40000000000003,71.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751478194, nanosec=483247754)",554.1,504.40000000000003,71.0,0.0,6338.0
"builtin_interfaces.msg.Time(sec=1751478194, nanosec=493105114)",554.1,503.70000000000005,71.0,0.0,6338.0
"builtin_interfaces.msg.Time(sec=1751478194, nanosec=508753780)",554.1,503.3,71.0,0.0,6338.0
"builtin_interfaces.msg.Time(sec=1751478194, nanosec=522908771)",554.1,500.3,71.0,0.0,6338.0
"builtin_interfaces.msg.Time(sec=1751478194, nanosec=522908771)",554.1,500.3,71.0,0.0,6338.0
"builtin_interfaces.msg.Time(sec=1751478194, nanosec=534446664)",554.1,503.70000000000005,71.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751478194, nanosec=542938677)",554.1,504.0,71.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751478194, nanosec=553035898)",554.1,504.40000000000003,71.0,0.0,6340.0
"builtin_interfaces.msg.Time(sec=1751478194, nanosec=562876833)",554.1,502.6,71.0,0.0,6340.0
"builtin_interfaces.msg.Time(sec=1751478194, nanosec=572995897)",554.1,503.70000000000005,71.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751478194, nanosec=583619857)",554.1,505.90000000000003,71.0,0.0,6340.0
"builtin_interfaces.msg.Time(sec=1751478194, nanosec=593117459)",554.1,501.1,71.0,0.0,6340.0
"builtin_interfaces.msg.Time(sec=1751478194, nanosec=602910474)",554.1,502.20000000000005,71.0,0.0,6340.0
"builtin_interfaces.msg.Time(sec=1751478194, nanosec=612927836)",554.1,503.70000000000005,71.0,0.0,6340.0
"builtin_interfaces.msg.Time(sec=1751478194, nanosec=622917136)",554.1,504.8,71.0,0.0,6340.0
"builtin_interfaces.msg.Time(sec=1751478194, nanosec=632947125)",554.1,504.40000000000003,71.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751478194, nanosec=642904515)",554.8000000000001,504.0,71.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751478194, nanosec=652909884)",554.8000000000001,504.0,71.0,0.0,6338.0
"builtin_interfaces.msg.Time(sec=1751478194, nanosec=663003077)",554.8000000000001,502.6,71.0,0.0,6338.0
"builtin_interfaces.msg.Time(sec=1751478194, nanosec=672902773)",554.8000000000001,502.6,71.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751478194, nanosec=683275786)",554.8000000000001,504.40000000000003,71.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751478194, nanosec=694607789)",554.8000000000001,504.40000000000003,71.0,0.0,6338.0
"builtin_interfaces.msg.Time(sec=1751478194, nanosec=702925251)",554.8000000000001,502.20000000000005,71.0,0.0,6338.0
"builtin_interfaces.msg.Time(sec=1751478194, nanosec=713663460)",554.8000000000001,506.70000000000005,71.0,0.0,6338.0
"builtin_interfaces.msg.Time(sec=1751478194, nanosec=723164149)",554.8000000000001,504.40000000000003,71.0,0.0,6338.0
"builtin_interfaces.msg.Time(sec=1751478194, nanosec=733153618)",554.8000000000001,502.90000000000003,71.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751478194, nanosec=742837300)",555.5,505.5,71.0,0.0,6340.0
"builtin_interfaces.msg.Time(sec=1751478194, nanosec=752948976)",555.5,504.8,71.0,0.0,6340.0
"builtin_interfaces.msg.Time(sec=1751478194, nanosec=763183165)",555.5,501.8,71.0,0.0,6340.0
"builtin_interfaces.msg.Time(sec=1751478194, nanosec=772905738)",555.5,503.3,71.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751478194, nanosec=786033807)",555.5,506.3,71.0,0.0,6340.0
"builtin_interfaces.msg.Time(sec=1751478194, nanosec=793199973)",555.5,503.3,71.0,0.0,6340.0
"builtin_interfaces.msg.Time(sec=1751478194, nanosec=802989267)",555.5,503.70000000000005,71.0,0.0,6340.0
"builtin_interfaces.msg.Time(sec=1751478194, nanosec=812881864)",555.5,507.40000000000003,71.0,0.0,6340.0
"builtin_interfaces.msg.Time(sec=1751478194, nanosec=822946188)",555.5,503.3,71.0,0.0,6340.0
"builtin_interfaces.msg.Time(sec=1751478194, nanosec=832918685)",555.5,501.1,71.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751478194, nanosec=842939561)",555.8000000000001,506.3,71.0,0.0,6342.0
"builtin_interfaces.msg.Time(sec=1751478194, nanosec=852917136)",555.8000000000001,503.3,71.0,0.0,6342.0
"builtin_interfaces.msg.Time(sec=1751478194, nanosec=863079780)",555.8000000000001,502.20000000000005,71.0,0.0,6342.0
"builtin_interfaces.msg.Time(sec=1751478194, nanosec=873048292)",555.8000000000001,505.20000000000005,71.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751478194, nanosec=882968397)",555.8000000000001,504.8,71.0,0.0,6342.0
"builtin_interfaces.msg.Time(sec=1751478194, nanosec=893012528)",555.8000000000001,502.6,71.0,0.0,6342.0
"builtin_interfaces.msg.Time(sec=1751478194, nanosec=903538228)",555.8000000000001,505.5,71.0,0.0,6342.0
"builtin_interfaces.msg.Time(sec=1751478194, nanosec=912846788)",555.8000000000001,505.20000000000005,71.0,0.0,6342.0
"builtin_interfaces.msg.Time(sec=1751478194, nanosec=922919852)",555.8000000000001,502.20000000000005,71.0,0.0,6342.0
"builtin_interfaces.msg.Time(sec=1751478194, nanosec=932879600)",555.8000000000001,502.90000000000003,71.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751478194, nanosec=942944400)",556.1,504.8,71.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751478194, nanosec=953475481)",556.1,503.70000000000005,71.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751478194, nanosec=966352494)",556.1,502.20000000000005,71.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751478194, nanosec=973014526)",556.1,505.20000000000005,71.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751478194, nanosec=983184571)",556.1,505.20000000000005,71.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751478194, nanosec=992903150)",556.1,502.90000000000003,71.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751478195, nanosec=4557869)",556.1,504.8,71.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751478195, nanosec=12920475)",556.1,506.3,71.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751478195, nanosec=22850206)",556.1,502.90000000000003,71.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751478195, nanosec=32924417)",556.1,502.20000000000005,71.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751478195, nanosec=43079602)",555.9,506.3,71.0,0.0,6340.0
"builtin_interfaces.msg.Time(sec=1751478195, nanosec=52918071)",555.9,503.3,71.0,0.0,6340.0
"builtin_interfaces.msg.Time(sec=1751478195, nanosec=63977548)",555.9,502.20000000000005,71.0,0.0,6340.0
"builtin_interfaces.msg.Time(sec=1751478195, nanosec=72903212)",555.9,507.0,71.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751478195, nanosec=82858871)",555.9,504.40000000000003,71.0,0.0,6340.0
"builtin_interfaces.msg.Time(sec=1751478195, nanosec=92916869)",555.9,503.3,71.0,0.0,6340.0
"builtin_interfaces.msg.Time(sec=1751478195, nanosec=102844554)",555.9,504.0,71.0,0.0,6340.0
"builtin_interfaces.msg.Time(sec=1751478195, nanosec=112885607)",555.9,505.20000000000005,71.0,0.0,6340.0
"builtin_interfaces.msg.Time(sec=1751478195, nanosec=122903051)",555.9,503.3,71.0,0.0,6340.0
"builtin_interfaces.msg.Time(sec=1751478195, nanosec=134355234)",555.9,503.70000000000005,71.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751478195, nanosec=153102737)",554.6,504.0,71.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751478195, nanosec=153102737)",554.6,504.0,71.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751478195, nanosec=162954051)",554.6,503.3,71.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751478195, nanosec=172992772)",554.6,504.0,71.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751478195, nanosec=183255441)",554.6,504.40000000000003,71.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751478195, nanosec=192916606)",554.6,505.20000000000005,71.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751478195, nanosec=202958756)",554.6,503.70000000000005,71.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751478195, nanosec=212887171)",554.6,505.20000000000005,71.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751478195, nanosec=222877892)",554.6,504.8,71.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751478195, nanosec=233001218)",554.6,503.70000000000005,71.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751478195, nanosec=242843767)",554.3000000000001,506.70000000000005,71.0,0.0,6343.0
"builtin_interfaces.msg.Time(sec=1751478195, nanosec=252883628)",554.3000000000001,505.20000000000005,71.0,0.0,6343.0
"builtin_interfaces.msg.Time(sec=1751478195, nanosec=262917199)",554.3000000000001,504.0,71.0,0.0,6343.0
"builtin_interfaces.msg.Time(sec=1751478195, nanosec=272875291)",554.3000000000001,504.40000000000003,71.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751478195, nanosec=283129403)",554.3000000000001,503.3,71.0,0.0,6343.0
"builtin_interfaces.msg.Time(sec=1751478195, nanosec=293000915)",554.3000000000001,503.3,71.0,0.0,6343.0
"builtin_interfaces.msg.Time(sec=1751478195, nanosec=304873316)",554.3000000000001,504.40000000000003,71.0,0.0,6343.0
"builtin_interfaces.msg.Time(sec=1751478195, nanosec=313423316)",554.3000000000001,505.90000000000003,71.0,0.0,6343.0
"builtin_interfaces.msg.Time(sec=1751478195, nanosec=323181902)",554.3000000000001,503.70000000000005,71.0,0.0,6343.0
"builtin_interfaces.msg.Time(sec=1751478195, nanosec=332874670)",554.3000000000001,502.20000000000005,71.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751478195, nanosec=342920324)",554.7,505.5,71.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751478195, nanosec=352976494)",554.7,504.0,71.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751478195, nanosec=363032154)",554.7,500.70000000000005,71.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751478195, nanosec=372982110)",554.7,508.1,71.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751478195, nanosec=384152250)",554.7,503.3,71.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751478195, nanosec=392898655)",554.7,499.90000000000003,71.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751478195, nanosec=404288122)",554.7,508.90000000000003,71.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751478195, nanosec=412905281)",554.7,503.70000000000005,71.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751478195, nanosec=424297480)",554.7,499.20000000000005,71.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751478195, nanosec=433339154)",554.7,507.40000000000003,71.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751478195, nanosec=442921166)",554.7,502.90000000000003,71.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751478195, nanosec=452925251)",555.4,503.3,71.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751478195, nanosec=463062634)",555.4,505.5,71.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751478195, nanosec=474113695)",555.4,505.20000000000005,71.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751478195, nanosec=483033116)",555.4,504.8,71.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751478195, nanosec=493036113)",555.4,503.70000000000005,71.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751478195, nanosec=504993963)",555.4,506.70000000000005,71.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751478195, nanosec=518300459)",555.4,501.40000000000003,71.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751478195, nanosec=522998361)",555.4,504.0,71.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751478195, nanosec=532959513)",555.4,505.90000000000003,71.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751478195, nanosec=542985307)",555.7,505.5,71.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751478195, nanosec=552924197)",555.7,504.8,71.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751478195, nanosec=562939899)",555.7,504.0,71.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751478195, nanosec=572924732)",555.7,505.90000000000003,71.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751478195, nanosec=583351445)",555.7,502.90000000000003,71.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751478195, nanosec=594319871)",555.7,502.90000000000003,71.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751478195, nanosec=603021090)",555.7,504.40000000000003,71.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751478195, nanosec=612977362)",555.7,504.40000000000003,71.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751478195, nanosec=622937661)",555.7,501.40000000000003,71.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751478195, nanosec=632924362)",555.7,503.3,71.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751478195, nanosec=632924362)",555.7,503.3,71.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751478195, nanosec=652897979)",555.4,499.90000000000003,71.0,0.0,6343.0
"builtin_interfaces.msg.Time(sec=1751478195, nanosec=662993944)",555.4,501.8,71.0,0.0,6343.0
"builtin_interfaces.msg.Time(sec=1751478195, nanosec=672904724)",555.4,507.40000000000003,71.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751478195, nanosec=682915554)",555.4,503.70000000000005,71.0,0.0,6343.0
"builtin_interfaces.msg.Time(sec=1751478195, nanosec=692838976)",555.4,504.0,71.0,0.0,6343.0
"builtin_interfaces.msg.Time(sec=1751478195, nanosec=703252978)",555.4,506.3,71.0,0.0,6343.0
"builtin_interfaces.msg.Time(sec=1751478195, nanosec=713140903)",555.4,500.3,71.0,0.0,6343.0
"builtin_interfaces.msg.Time(sec=1751478195, nanosec=722935125)",555.4,501.40000000000003,71.0,0.0,6343.0
"builtin_interfaces.msg.Time(sec=1751478195, nanosec=732918680)",555.4,506.3,71.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751478195, nanosec=743241466)",555.0,505.20000000000005,71.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751478195, nanosec=752907688)",555.0,504.8,71.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751478195, nanosec=763325448)",555.0,504.8,71.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751478195, nanosec=773024982)",555.0,505.20000000000005,71.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751478195, nanosec=783215603)",555.0,504.40000000000003,71.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751478195, nanosec=793732995)",555.0,502.20000000000005,71.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751478195, nanosec=802904555)",555.0,506.70000000000005,71.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751478195, nanosec=812879232)",555.0,503.70000000000005,71.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751478195, nanosec=823433284)",555.0,501.40000000000003,71.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751478195, nanosec=832877343)",555.0,506.70000000000005,71.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751478195, nanosec=843371318)",555.5,504.0,71.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751478195, nanosec=853005705)",555.5,505.20000000000005,71.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751478195, nanosec=863381866)",555.5,501.8,71.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751478195, nanosec=873336340)",555.5,503.70000000000005,71.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751478195, nanosec=883175296)",555.5,504.8,71.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751478195, nanosec=892890940)",555.5,500.70000000000005,71.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751478195, nanosec=902951385)",555.5,508.1,71.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751478195, nanosec=912911529)",555.5,502.6,71.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751478195, nanosec=924295627)",555.5,504.8,71.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751478195, nanosec=932859623)",555.5,505.90000000000003,71.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751478195, nanosec=942871292)",555.6,506.70000000000005,71.0,0.0,6340.0
"builtin_interfaces.msg.Time(sec=1751478195, nanosec=953001288)",555.6,504.0,71.0,0.0,6340.0
"builtin_interfaces.msg.Time(sec=1751478195, nanosec=963392523)",555.6,505.5,71.0,0.0,6340.0
"builtin_interfaces.msg.Time(sec=1751478195, nanosec=973234975)",555.6,506.3,71.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751478195, nanosec=983366746)",555.6,502.6,71.0,0.0,6340.0
"builtin_interfaces.msg.Time(sec=1751478195, nanosec=993414329)",555.6,501.1,71.0,0.0,6340.0
"builtin_interfaces.msg.Time(sec=1751478196, nanosec=2948300)",555.6,505.90000000000003,71.0,0.0,6340.0
"builtin_interfaces.msg.Time(sec=1751478196, nanosec=12917058)",555.6,504.8,71.0,0.0,6340.0
"builtin_interfaces.msg.Time(sec=1751478196, nanosec=22933821)",555.6,505.20000000000005,71.0,0.0,6340.0
"builtin_interfaces.msg.Time(sec=1751478196, nanosec=33306179)",555.6,506.3,71.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751478196, nanosec=42931124)",555.6,505.90000000000003,71.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751478196, nanosec=53653155)",555.6,502.20000000000005,71.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751478196, nanosec=62886940)",555.6,506.70000000000005,71.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751478196, nanosec=72966348)",555.6,504.40000000000003,71.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751478196, nanosec=82857299)",555.6,504.8,71.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751478196, nanosec=92944387)",555.6,505.90000000000003,71.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751478196, nanosec=103127720)",555.6,505.20000000000005,71.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751478196, nanosec=112881485)",555.6,504.8,71.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751478196, nanosec=123802450)",555.6,504.0,71.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751478196, nanosec=132925198)",555.6,506.3,71.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751478196, nanosec=142899677)",555.7,504.40000000000003,71.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751478196, nanosec=153397622)",555.7,503.70000000000005,71.0,0.0,6338.0
"builtin_interfaces.msg.Time(sec=1751478196, nanosec=162864025)",555.7,505.5,71.0,0.0,6338.0
"builtin_interfaces.msg.Time(sec=1751478196, nanosec=173843699)",555.7,508.1,71.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751478196, nanosec=182993669)",555.7,503.3,71.0,0.0,6338.0
"builtin_interfaces.msg.Time(sec=1751478196, nanosec=192904420)",555.7,503.70000000000005,71.0,0.0,6338.0
"builtin_interfaces.msg.Time(sec=1751478196, nanosec=202860921)",555.7,506.70000000000005,71.0,0.0,6338.0
"builtin_interfaces.msg.Time(sec=1751478196, nanosec=213246225)",555.7,504.40000000000003,71.0,0.0,6338.0
"builtin_interfaces.msg.Time(sec=1751478196, nanosec=222925942)",555.7,504.40000000000003,71.0,0.0,6338.0
"builtin_interfaces.msg.Time(sec=1751478196, nanosec=232989333)",555.7,507.40000000000003,71.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751478196, nanosec=245132483)",556.4,507.8,71.0,0.0,6340.0
"builtin_interfaces.msg.Time(sec=1751478196, nanosec=253278212)",556.4,510.0,71.0,0.0,6340.0
"builtin_interfaces.msg.Time(sec=1751478196, nanosec=262922355)",556.4,508.90000000000003,71.0,0.0,6340.0
"builtin_interfaces.msg.Time(sec=1751478196, nanosec=272996359)",556.4,508.5,71.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751478196, nanosec=282905027)",556.4,510.0,71.0,0.0,6340.0
"builtin_interfaces.msg.Time(sec=1751478196, nanosec=292822147)",556.4,508.90000000000003,71.0,0.0,6340.0
"builtin_interfaces.msg.Time(sec=1751478196, nanosec=304148490)",556.4,508.5,71.0,0.0,6340.0
"builtin_interfaces.msg.Time(sec=1751478196, nanosec=312873724)",556.4,510.40000000000003,71.0,0.0,6340.0
"builtin_interfaces.msg.Time(sec=1751478196, nanosec=322942253)",556.4,507.40000000000003,71.0,0.0,6340.0
"builtin_interfaces.msg.Time(sec=1751478196, nanosec=332906044)",556.4,510.40000000000003,71.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751478196, nanosec=342911547)",555.8000000000001,508.1,71.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751478196, nanosec=352969605)",555.8000000000001,510.0,71.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751478196, nanosec=362883556)",555.8000000000001,509.3,71.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751478196, nanosec=375265467)",555.8000000000001,508.1,71.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751478196, nanosec=382962820)",555.8000000000001,511.1,71.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751478196, nanosec=392943952)",555.8000000000001,508.1,71.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751478196, nanosec=406564940)",555.8000000000001,508.90000000000003,71.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751478196, nanosec=418437828)",555.8000000000001,511.5,71.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751478196, nanosec=422894194)",555.8000000000001,508.1,71.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751478196, nanosec=432875225)",555.8000000000001,509.3,71.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751478196, nanosec=443011589)",551.8000000000001,510.40000000000003,71.0,0.0,6338.0
"builtin_interfaces.msg.Time(sec=1751478196, nanosec=452892248)",551.8000000000001,507.0,71.0,0.0,6338.0
"builtin_interfaces.msg.Time(sec=1751478196, nanosec=462870022)",551.8000000000001,510.0,71.0,0.0,6338.0
"builtin_interfaces.msg.Time(sec=1751478196, nanosec=472826673)",551.8000000000001,507.8,71.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751478196, nanosec=492889160)",551.8000000000001,510.0,71.0,0.0,6338.0
"builtin_interfaces.msg.Time(sec=1751478196, nanosec=502934436)",551.8000000000001,508.90000000000003,71.0,0.0,6338.0
