stamp,linear_x,linear_y,linear_z,angular_x,angular_y,angular_z
"builtin_interfaces.msg.Time(sec=1751477659, nanosec=434965152)",10.501359939575195,0.1283770203590393,-0.2678224742412567,-0.11177492886781693,-0.0379549115896225,0.00596062233671546
"builtin_interfaces.msg.Time(sec=1751477659, nanosec=444966920)",10.480810165405273,0.13102202117443085,-0.2821824848651886,-0.07197380810976028,-0.06964249163866043,-0.010826265439391136
"builtin_interfaces.msg.Time(sec=1751477659, nanosec=454966408)",10.462145805358887,0.13575389981269836,-0.28003183007240295,-0.028380675241351128,-0.10928085446357727,-0.015221292153000832
"builtin_interfaces.msg.Time(sec=1751477659, nanosec=464966408)",10.44513988494873,0.1411176174879074,-0.26325103640556335,0.003778283018618822,-0.14380793273448944,-0.027550173923373222
"builtin_interfaces.msg.Time(sec=1751477659, nanosec=474968712)",10.430940628051758,0.13968317210674286,-0.2502613663673401,0.038171883672475815,-0.13584253191947937,-0.030445445328950882
"builtin_interfaces.msg.Time(sec=1751477659, nanosec=484971248)",10.418366432189941,0.13878820836544037,-0.24528181552886963,0.04887624457478523,-0.10892780125141144,-0.04123660922050476
"builtin_interfaces.msg.Time(sec=1751477659, nanosec=494969736)",10.411402702331543,0.13108955323696136,-0.24487337470054626,0.04665244743227959,-0.08530784398317337,-0.033546365797519684
"builtin_interfaces.msg.Time(sec=1751477659, nanosec=504965944)",10.411888122558594,0.12577460706233978,-0.2558359205722809,0.05387372896075249,-0.057204414159059525,-0.03506166487932205
"builtin_interfaces.msg.Time(sec=1751477659, nanosec=514970504)",10.414765357971191,0.11905539035797119,-0.26834017038345337,0.07844147831201553,-0.04448190703988075,-0.032172609120607376
"builtin_interfaces.msg.Time(sec=1751477659, nanosec=524970784)",10.419864654541016,0.11118968576192856,-0.26956164836883545,0.09828957170248032,-0.010040441527962685,-0.028616460040211678
"builtin_interfaces.msg.Time(sec=1751477659, nanosec=534971040)",10.425235748291016,0.11185621470212936,-0.2639382481575012,0.08228039741516113,0.018742991611361504,-0.028403265401721
"builtin_interfaces.msg.Time(sec=1751477659, nanosec=544970760)",10.429486274719238,0.11718226969242096,-0.25099697709083557,0.07433990389108658,0.013785905204713345,-0.022781606763601303
"builtin_interfaces.msg.Time(sec=1751477659, nanosec=554973064)",10.429644584655762,0.12273156642913818,-0.22826355695724487,0.04991166666150093,0.021139319986104965,-0.022203508764505386
"builtin_interfaces.msg.Time(sec=1751477659, nanosec=564974344)",10.431633949279785,0.12722326815128326,-0.19488206505775452,0.03383598476648331,0.009293172508478165,-0.016392933204770088
"builtin_interfaces.msg.Time(sec=1751477659, nanosec=574973832)",10.428146362304688,0.12960797548294067,-0.1612701416015625,0.016411909833550453,0.01439098734408617,-0.014265941455960274
"builtin_interfaces.msg.Time(sec=1751477659, nanosec=584972552)",10.429882049560547,0.12551969289779663,-0.1381935477256775,0.019547108560800552,0.004339117091149092,-0.01561126857995987
"builtin_interfaces.msg.Time(sec=1751477659, nanosec=594975112)",10.42609691619873,0.1218855232000351,-0.12069031596183777,0.0078439274802804,0.04344798997044563,-0.010495840571820736
"builtin_interfaces.msg.Time(sec=1751477659, nanosec=604976136)",10.426191329956055,0.11622864007949829,-0.12039002776145935,-0.011364389210939407,0.0594346821308136,-0.002420360455289483
"builtin_interfaces.msg.Time(sec=1751477659, nanosec=614975880)",10.428465843200684,0.11948955059051514,-0.13577356934547424,-0.0373094379901886,0.09066712856292725,-0.0024557956494390965
"builtin_interfaces.msg.Time(sec=1751477659, nanosec=624973344)",10.430495262145996,0.12013132125139236,-0.16476723551750183,-0.05624869465827942,0.12645618617534637,0.005181357730180025
"builtin_interfaces.msg.Time(sec=1751477659, nanosec=634975648)",10.433588027954102,0.1266760379076004,-0.1968715488910675,-0.08598565310239792,0.13876907527446747,0.00916945468634367
"builtin_interfaces.msg.Time(sec=1751477659, nanosec=644977928)",10.438156127929688,0.12974679470062256,-0.226048082113266,-0.09591111540794373,0.12856656312942505,0.016898585483431816
"builtin_interfaces.msg.Time(sec=1751477659, nanosec=654977416)",10.439644813537598,0.1359538584947586,-0.26113539934158325,-0.09929205477237701,0.09643364697694778,0.007369302678853273
"builtin_interfaces.msg.Time(sec=1751477659, nanosec=664978440)",10.438887596130371,0.13828197121620178,-0.27244648337364197,-0.0887579470872879,0.07268059998750687,0.0053344909101724625
"builtin_interfaces.msg.Time(sec=1751477659, nanosec=674981000)",10.438594818115234,0.14036831259727478,-0.28209418058395386,-0.09129784256219864,0.04605824500322342,-0.001130298594944179
"builtin_interfaces.msg.Time(sec=1751477659, nanosec=684983048)",10.433401107788086,0.13991481065750122,-0.2844533324241638,-0.05314740538597107,-0.014477110467851162,-0.004465451929718256
"builtin_interfaces.msg.Time(sec=1751477659, nanosec=694982536)",10.427685737609863,0.13767142593860626,-0.28644171357154846,-0.014306580647826195,-0.05338797718286514,-0.01590876467525959
"builtin_interfaces.msg.Time(sec=1751477659, nanosec=704981256)",10.419849395751953,0.13404719531536102,-0.28154900670051575,0.007482122164219618,-0.099436916410923,-0.01819276623427868
"builtin_interfaces.msg.Time(sec=1751477659, nanosec=714983816)",10.414693832397461,0.13386400043964386,-0.26525163650512695,0.0164171252399683,-0.13575312495231628,-0.026725076138973236
"builtin_interfaces.msg.Time(sec=1751477659, nanosec=724985096)",10.414352416992188,0.13766050338745117,-0.2646964490413666,0.0001287025515921414,-0.15183645486831665,-0.027724767103791237
"builtin_interfaces.msg.Time(sec=1751477659, nanosec=734984584)",10.4132719039917,0.1477261334657669,-0.2605562210083008,-0.010589326731860638,-0.13592925667762756,-0.029465708881616592
"builtin_interfaces.msg.Time(sec=1751477659, nanosec=744982280)",10.41655158996582,0.15081167221069336,-0.2592417001724243,-0.030549345538020134,-0.10907931625843048,-0.02626856230199337
"builtin_interfaces.msg.Time(sec=1751477659, nanosec=754984840)",10.423384666442871,0.15000014007091522,-0.2645275294780731,-0.0045958831906318665,-0.09683431684970856,-0.021307194605469704
"builtin_interfaces.msg.Time(sec=1751477659, nanosec=764985608)",10.428202629089355,0.13907156884670258,-0.2684621512889862,0.029718797653913498,-0.0615459643304348,-0.02859964594244957
"builtin_interfaces.msg.Time(sec=1751477659, nanosec=774985352)",10.432838439941406,0.13314200937747955,-0.25781360268592834,0.05389803647994995,-0.06133384630084038,-0.026644069701433182
"builtin_interfaces.msg.Time(sec=1751477659, nanosec=784982560)",10.435534477233887,0.12415169179439545,-0.23932728171348572,0.07624324411153793,-0.05747498199343681,-0.027905916795134544
"builtin_interfaces.msg.Time(sec=1751477659, nanosec=794985864)",10.434351921081543,0.12055330723524094,-0.22734150290489197,0.09900202602148056,-0.07685908675193787,-0.030790578573942184
"builtin_interfaces.msg.Time(sec=1751477659, nanosec=804987144)",10.429800987243652,0.11959116160869598,-0.21281075477600098,0.09494949877262115,-0.11088782548904419,-0.03530238941311836
"builtin_interfaces.msg.Time(sec=1751477659, nanosec=814986632)",10.427558898925781,0.12782903015613556,-0.19449090957641602,0.08573483675718307,-0.09086652845144272,-0.02566978521645069
"builtin_interfaces.msg.Time(sec=1751477659, nanosec=824984096)",10.429121017456055,0.13337790966033936,-0.18732285499572754,0.05909847468137741,-0.11144354194402695,-0.030638795346021652
"builtin_interfaces.msg.Time(sec=1751477659, nanosec=834986400)",10.438947677612305,0.14182934165000916,-0.18756836652755737,0.03757651522755623,-0.10002878308296204,-0.024783099070191383
"builtin_interfaces.msg.Time(sec=1751477659, nanosec=844991752)",10.453473091125488,0.14625492691993713,-0.19517958164215088,0.028172723948955536,-0.05047852545976639,-0.026607923209667206
"builtin_interfaces.msg.Time(sec=1751477659, nanosec=854994056)",10.473722457885742,0.14757098257541656,-0.1974792182445526,0.013504237867891788,-0.008458464406430721,-0.014082764275372028
"builtin_interfaces.msg.Time(sec=1751477659, nanosec=864995336)",10.495356559753418,0.14682471752166748,-0.2009614109992981,0.013262849301099777,0.052410077303647995,-0.007605976425111294
"builtin_interfaces.msg.Time(sec=1751477659, nanosec=874994824)",10.513339042663574,0.13704966008663177,-0.2052057683467865,0.020090648904442787,0.11030864715576172,-0.007748685777187347
"builtin_interfaces.msg.Time(sec=1751477659, nanosec=884992776)",10.52502155303955,0.12323414534330368,-0.2010553479194641,0.005983445793390274,0.16042178869247437,0.0017592004733160138
"builtin_interfaces.msg.Time(sec=1751477659, nanosec=894995336)",10.5298433303833,0.11314097791910172,-0.20532679557800293,-0.033588096499443054,0.1143123134970665,0.012586962431669235
"builtin_interfaces.msg.Time(sec=1751477659, nanosec=904995360)",10.528817176818848,0.11971113085746765,-0.21967700123786926,-0.10021348297595978,0.05716180056333542,0.01206036563962698
"builtin_interfaces.msg.Time(sec=1751477659, nanosec=914995848)",10.523287773132324,0.13473789393901825,-0.2317664921283722,-0.12745033204555511,-0.021136945113539696,0.007958763279020786
"builtin_interfaces.msg.Time(sec=1751477659, nanosec=924993056)",10.516816139221191,0.15032245218753815,-0.23689493536949158,-0.11479896306991577,-0.08931508660316467,-0.0022520688362419605
"builtin_interfaces.msg.Time(sec=1751477659, nanosec=934996360)",10.513467788696289,0.15764974057674408,-0.24429067969322205,-0.050219714641571045,-0.13147729635238647,-0.009064522571861744
"builtin_interfaces.msg.Time(sec=1751477659, nanosec=944997640)",10.511370658874512,0.1550193876028061,-0.24415701627731323,0.049359165132045746,-0.14937227964401245,-0.030105648562312126
"builtin_interfaces.msg.Time(sec=1751477659, nanosec=954997128)",10.51010799407959,0.14489546418190002,-0.2326706051826477,0.11694205552339554,-0.12341303378343582,-0.03422629460692406
"builtin_interfaces.msg.Time(sec=1751477659, nanosec=964995336)",10.513040542602539,0.13071362674236298,-0.2210260033607483,0.16920307278633118,-0.08465822786092758,-0.032436519861221313
"builtin_interfaces.msg.Time(sec=1751477659, nanosec=974996640)",10.513671875,0.12247656285762787,-0.21496161818504333,0.17686131596565247,-0.044192008674144745,-0.04001099616289139
"builtin_interfaces.msg.Time(sec=1751477659, nanosec=984998920)",10.515251159667969,0.12228085845708847,-0.20199280977249146,0.13671241700649261,0.03143271058797836,-0.025963887572288513
"builtin_interfaces.msg.Time(sec=1751477659, nanosec=995002272)",10.520716667175293,0.12759360671043396,-0.19600296020507812,0.05404040217399597,0.04994789510965347,-0.011651462875306606
"builtin_interfaces.msg.Time(sec=1751477660, nanosec=5001992)",10.527081489562988,0.13656732439994812,-0.19391483068466187,-0.01764967106282711,0.08804666250944138,0.0016279746778309345
"builtin_interfaces.msg.Time(sec=1751477660, nanosec=15004296)",10.52929973602295,0.1450362652540207,-0.1992303431034088,-0.08523449301719666,0.13911888003349304,0.007372505962848663
"builtin_interfaces.msg.Time(sec=1751477660, nanosec=25004576)",10.531248092651367,0.14381374418735504,-0.2041659951210022,-0.11509355157613754,0.12531420588493347,0.013762366957962513
"builtin_interfaces.msg.Time(sec=1751477660, nanosec=35005064)",10.532772064208984,0.13958486914634705,-0.22057479619979858,-0.1253412961959839,0.0938836932182312,0.010931841097772121
"builtin_interfaces.msg.Time(sec=1751477660, nanosec=45004296)",10.527897834777832,0.13234584033489227,-0.23603978753089905,-0.09628549218177795,0.06916845589876175,0.009514176286756992
"builtin_interfaces.msg.Time(sec=1751477660, nanosec=55006856)",10.525300979614258,0.12859627604484558,-0.24729743599891663,-0.08257725089788437,0.02059723250567913,0.010945314541459084
"builtin_interfaces.msg.Time(sec=1751477660, nanosec=65008136)",10.52402400970459,0.13250327110290527,-0.2517740726470947,-0.06976073235273361,-0.03958411142230034,0.0049083782359957695
"builtin_interfaces.msg.Time(sec=1751477660, nanosec=75007624)",10.520515441894531,0.13866263628005981,-0.2648914158344269,-0.04056080803275108,-0.04238429293036461,-0.004128692205995321
"builtin_interfaces.msg.Time(sec=1751477660, nanosec=85006088)",10.518177032470703,0.14680036902427673,-0.27146288752555847,-0.03826812654733658,-0.06856810301542282,-0.01184206735342741
"builtin_interfaces.msg.Time(sec=1751477660, nanosec=95008392)",10.518927574157715,0.15543261170387268,-0.26807618141174316,-0.030151722952723503,-0.09208160638809204,-0.014218905940651894
"builtin_interfaces.msg.Time(sec=1751477660, nanosec=105009672)",10.517818450927734,0.16040456295013428,-0.2680260241031647,0.008569467812776566,-0.10487306118011475,-0.02088010124862194
"builtin_interfaces.msg.Time(sec=1751477660, nanosec=115009416)",10.517485618591309,0.1559443324804306,-0.2617150545120239,0.0585213266313076,-0.1083371490240097,-0.02768857218325138
"builtin_interfaces.msg.Time(sec=1751477660, nanosec=125007368)",10.519824981689453,0.14723551273345947,-0.24721816182136536,0.0987718477845192,-0.11026829481124878,-0.03133015334606171
"builtin_interfaces.msg.Time(sec=1751477660, nanosec=135009672)",10.521317481994629,0.13734711706638336,-0.23313197493553162,0.12888437509536743,-0.1050669476389885,-0.031864654272794724
"builtin_interfaces.msg.Time(sec=1751477660, nanosec=145010952)",10.52074909210205,0.1316155195236206,-0.2236747145652771,0.13250380754470825,-0.07817256450653076,-0.04267389327287674
"builtin_interfaces.msg.Time(sec=1751477660, nanosec=155010440)",10.521414756774902,0.13260608911514282,-0.209905743598938,0.11368534713983536,-0.044817306101322174,-0.0354246161878109
"builtin_interfaces.msg.Time(sec=1751477660, nanosec=165007648)",10.522873878479004,0.13588100671768188,-0.19805261492729187,0.07887723296880722,-0.0231317188590765,-0.032643795013427734
"builtin_interfaces.msg.Time(sec=1751477660, nanosec=175010952)",10.525511741638184,0.13859812915325165,-0.1897605061531067,0.051670901477336884,-0.016014205291867256,-0.023834945634007454
"builtin_interfaces.msg.Time(sec=1751477660, nanosec=185015304)",10.526453018188477,0.14165914058685303,-0.18238264322280884,0.029251623898744583,0.018468599766492844,-0.022532068192958832
"builtin_interfaces.msg.Time(sec=1751477660, nanosec=195018608)",10.529733657836914,0.13747340440750122,-0.17690348625183105,0.026391301304101944,0.04123704135417938,-0.012581013143062592
"builtin_interfaces.msg.Time(sec=1751477660, nanosec=205017888)",10.534011840820312,0.12837904691696167,-0.1733625829219818,0.023984499275684357,0.05617167428135872,-0.011828792281448841
"builtin_interfaces.msg.Time(sec=1751477660, nanosec=215018376)",10.535670280456543,0.11657563596963882,-0.1850067377090454,0.029833301901817322,0.08766461908817291,-0.004800334107130766
"builtin_interfaces.msg.Time(sec=1751477660, nanosec=225016840)",10.536099433898926,0.11766277998685837,-0.1927642822265625,-0.00890161469578743,0.10796032100915909,-0.0009651115396991372
"builtin_interfaces.msg.Time(sec=1751477660, nanosec=235019400)",10.537302017211914,0.12049537897109985,-0.20234304666519165,-0.039131827652454376,0.12011361122131348,0.011035114526748657
"builtin_interfaces.msg.Time(sec=1751477660, nanosec=245020424)",10.537277221679688,0.12796874344348907,-0.21890363097190857,-0.07359017431735992,0.10923575609922409,0.009047283791005611
"builtin_interfaces.msg.Time(sec=1751477660, nanosec=255020168)",10.537068367004395,0.13260839879512787,-0.23502188920974731,-0.07279360294342041,0.09874708950519562,0.012639285065233707
"builtin_interfaces.msg.Time(sec=1751477660, nanosec=265024264)",10.5361909866333,0.13674911856651306,-0.24615436792373657,-0.07961899042129517,0.07121560722589493,0.006889919750392437
"builtin_interfaces.msg.Time(sec=1751477660, nanosec=275026080)",10.538286209106445,0.1403414011001587,-0.25059136748313904,-0.08678872883319855,0.025655118748545647,0.0050623128190636635
"builtin_interfaces.msg.Time(sec=1751477660, nanosec=285028360)",10.536870002746582,0.14360541105270386,-0.2588673532009125,-0.07627995312213898,0.014397806487977505,-0.001132019329816103
"builtin_interfaces.msg.Time(sec=1751477660, nanosec=295027848)",10.53475284576416,0.14490468800067902,-0.26304423809051514,-0.056789785623550415,-0.00431655440479517,-0.006447717547416687
"builtin_interfaces.msg.Time(sec=1751477660, nanosec=305025056)",10.534000396728516,0.14618556201457977,-0.2577272653579712,-0.03787989914417267,-0.030606383457779884,-0.009637509472668171
"builtin_interfaces.msg.Time(sec=1751477660, nanosec=315028616)",10.532459259033203,0.14126209914684296,-0.2586323022842407,-4.2200786992907524e-05,-0.06826160848140717,-0.020319445058703423
"builtin_interfaces.msg.Time(sec=1751477660, nanosec=325029896)",10.53161907196045,0.14070284366607666,-0.25563493371009827,0.028919586911797523,-0.09013447165489197,-0.0270993672311306
"builtin_interfaces.msg.Time(sec=1751477660, nanosec=335028384)",10.530940055847168,0.13969577848911285,-0.2479545772075653,0.03276175633072853,-0.0947030633687973,-0.03308117389678955
"builtin_interfaces.msg.Time(sec=1751477660, nanosec=345028640)",10.532264709472656,0.14082206785678864,-0.2401713728904724,0.046029720455408096,-0.12702181935310364,-0.03298358619213104
"builtin_interfaces.msg.Time(sec=1751477660, nanosec=355028128)",10.531254768371582,0.1409071385860443,-0.2386719286441803,0.0658276304602623,-0.1087898537516594,-0.04021696001291275
"builtin_interfaces.msg.Time(sec=1751477660, nanosec=365027080)",10.530662536621094,0.13820724189281464,-0.2376450002193451,0.08975813537836075,-0.08476812392473221,-0.034976184368133545
"builtin_interfaces.msg.Time(sec=1751477660, nanosec=375028640)",10.531402587890625,0.1327635943889618,-0.23398849368095398,0.08492602407932281,-0.05797624588012695,-0.03959815204143524
"builtin_interfaces.msg.Time(sec=1751477660, nanosec=385030664)",10.534478187561035,0.13082575798034668,-0.23260492086410522,0.07934828102588654,-0.023841548711061478,-0.03135896474123001
"builtin_interfaces.msg.Time(sec=1751477660, nanosec=395030408)",10.535126686096191,0.12796556949615479,-0.23148706555366516,0.070710189640522,0.009876618161797523,-0.035421982407569885
"builtin_interfaces.msg.Time(sec=1751477660, nanosec=405028360)",10.538368225097656,0.12653514742851257,-0.2186037003993988,0.050906069576740265,0.037249475717544556,-0.024304455146193504
"builtin_interfaces.msg.Time(sec=1751477660, nanosec=415030664)",10.54127311706543,0.12631502747535706,-0.20583093166351318,0.025886377319693565,0.050393056124448776,-0.01653307117521763
"builtin_interfaces.msg.Time(sec=1751477660, nanosec=425031944)",10.542984962463379,0.1237071305513382,-0.2024555206298828,0.022211290895938873,0.07091221958398819,-0.009672160260379314
"builtin_interfaces.msg.Time(sec=1751477660, nanosec=435031944)",10.543390274047852,0.1195145770907402,-0.19717910885810852,0.007818632759153843,0.09657064080238342,-0.0077743674628436565
"builtin_interfaces.msg.Time(sec=1751477660, nanosec=445029640)",10.545256614685059,0.11498989909887314,-0.19433793425559998,-0.022665729746222496,0.10538836568593979,-0.00027090826188214123
"builtin_interfaces.msg.Time(sec=1751477660, nanosec=455031944)",10.545256614685059,0.11851580440998077,-0.20347359776496887,-0.06423981487751007,0.1070207878947258,0.003362404415383935
"builtin_interfaces.msg.Time(sec=1751477660, nanosec=465037832)",10.54551887512207,0.12655751407146454,-0.21568939089775085,-0.09146502614021301,0.10093659907579422,0.005517064593732357
"builtin_interfaces.msg.Time(sec=1751477660, nanosec=475037600)",10.546567916870117,0.1374952644109726,-0.22922715544700623,-0.11213581264019012,0.08727818727493286,0.005937585607171059
"builtin_interfaces.msg.Time(sec=1751477660, nanosec=485036808)",10.548262596130371,0.14263039827346802,-0.23489266633987427,-0.1127094030380249,0.021608121693134308,0.0026502509135752916
"builtin_interfaces.msg.Time(sec=1751477660, nanosec=495038112)",10.548774719238281,0.1439155489206314,-0.244704931974411,-0.08902592211961746,0.013356804847717285,-0.0033854402136057615
"builtin_interfaces.msg.Time(sec=1751477660, nanosec=505038392)",10.546034812927246,0.1424804925918579,-0.25134339928627014,-0.04950077459216118,-0.013359654694795609,-0.012188457883894444
"builtin_interfaces.msg.Time(sec=1751477660, nanosec=515038880)",10.544142723083496,0.1403295248746872,-0.2430936098098755,-0.026645557954907417,-0.06396985054016113,-0.02110074833035469
"builtin_interfaces.msg.Time(sec=1751477660, nanosec=525038088)",10.542607307434082,0.13723962008953094,-0.24224302172660828,0.0028312497306615114,-0.09555405378341675,-0.031122863292694092
"builtin_interfaces.msg.Time(sec=1751477660, nanosec=535040648)",10.539205551147461,0.13790790736675262,-0.24034634232521057,0.03373292461037636,-0.11432349681854248,-0.036727894097566605
"builtin_interfaces.msg.Time(sec=1751477660, nanosec=545042696)",10.536955833435059,0.13545581698417664,-0.22913998365402222,0.04812902212142944,-0.11846687644720078,-0.0406741201877594
"builtin_interfaces.msg.Time(sec=1751477660, nanosec=555042184)",10.5390625,0.13151849806308746,-0.22549420595169067,0.07240605354309082,-0.08351068943738937,-0.04209042713046074
"builtin_interfaces.msg.Time(sec=1751477660, nanosec=565041416)",10.5382080078125,0.12277636677026749,-0.22693055868148804,0.09938070923089981,-0.03592017665505409,-0.046459589153528214
"builtin_interfaces.msg.Time(sec=1751477660, nanosec=575044232)",10.540709495544434,0.11387936770915985,-0.22004562616348267,0.10885395854711533,0.03272001072764397,-0.039563193917274475
"builtin_interfaces.msg.Time(sec=1751477660, nanosec=585044512)",10.545391082763672,0.10425717383623123,-0.2127297818660736,0.08449363708496094,0.052355147898197174,-0.03142217919230461
"builtin_interfaces.msg.Time(sec=1751477660, nanosec=595045000)",10.550451278686523,0.10375523567199707,-0.2079073190689087,0.05114486441016197,0.09921097755432129,-0.019343961030244827
"builtin_interfaces.msg.Time(sec=1751477660, nanosec=605043208)",10.553142547607422,0.10839445888996124,-0.2091415524482727,-0.009571465663611889,0.12135393917560577,-0.010376018472015858
"builtin_interfaces.msg.Time(sec=1751477660, nanosec=615045768)",10.554887771606445,0.11752398312091827,-0.20754596590995789,-0.07861115038394928,0.13396242260932922,0.002395309042185545
"builtin_interfaces.msg.Time(sec=1751477660, nanosec=625047048)",10.556662559509277,0.12467072159051895,-0.22233015298843384,-0.12955927848815918,0.10892139375209808,0.003856136929243803
"builtin_interfaces.msg.Time(sec=1751477660, nanosec=635048328)",10.554203987121582,0.12900154292583466,-0.23396000266075134,-0.128790020942688,0.08589567989110947,0.0009945040801540017
"builtin_interfaces.msg.Time(sec=1751477660, nanosec=645046280)",10.551608085632324,0.13273927569389343,-0.24753284454345703,-0.12851157784461975,0.0380089096724987,-0.0022253699135035276
"builtin_interfaces.msg.Time(sec=1751477660, nanosec=655048584)",10.550395011901855,0.1316673457622528,-0.25316324830055237,-0.08480940014123917,-0.031641654670238495,-0.00159771170001477
"builtin_interfaces.msg.Time(sec=1751477660, nanosec=665049864)",10.545683860778809,0.13444265723228455,-0.2560180127620697,-0.06137657165527344,-0.05967443436384201,-0.020266570150852203
"builtin_interfaces.msg.Time(sec=1751477660, nanosec=675049352)",10.5419921875,0.13763299584388733,-0.2546606957912445,-0.02877972088754177,-0.0759841650724411,-0.027797503396868706
"builtin_interfaces.msg.Time(sec=1751477660, nanosec=685046560)",10.539963722229004,0.1397075206041336,-0.24467462301254272,0.00549633614718914,-0.11737135052680969,-0.03468110412359238
"builtin_interfaces.msg.Time(sec=1751477660, nanosec=695049864)",10.54101276397705,0.1388789266347885,-0.23336297273635864,0.057680532336235046,-0.12592050433158875,-0.039750613272190094
"builtin_interfaces.msg.Time(sec=1751477660, nanosec=705050144)",10.541871070861816,0.13340722024440765,-0.21678319573402405,0.10307527333498001,-0.08627700805664062,-0.048625994473695755
"builtin_interfaces.msg.Time(sec=1751477660, nanosec=715050632)",10.541034698486328,0.12337733805179596,-0.19796010851860046,0.1260523945093155,-0.04523668438196182,-0.04656181484460831
"builtin_interfaces.msg.Time(sec=1751477660, nanosec=725049840)",10.545215606689453,0.11078420281410217,-0.18038171529769897,0.12203174829483032,-0.0008602967718616128,-0.039381589740514755
"builtin_interfaces.msg.Time(sec=1751477660, nanosec=735052168)",10.547492980957031,0.10198502987623215,-0.17499059438705444,0.10797201097011566,0.06519020348787308,-0.03397395834326744
"builtin_interfaces.msg.Time(sec=1751477660, nanosec=745053448)",10.552434921264648,0.10129742324352264,-0.17298102378845215,0.04626426473259926,0.12979227304458618,-0.018938791006803513
"builtin_interfaces.msg.Time(sec=1751477660, nanosec=755052936)",10.559235572814941,0.10741084069013596,-0.18126165866851807,-0.021677356213331223,0.14184042811393738,-0.006604327354580164
"builtin_interfaces.msg.Time(sec=1751477660, nanosec=765051144)",10.560894012451172,0.11164627969264984,-0.195855975151062,-0.07140063494443893,0.13620050251483917,-0.002475060522556305
"builtin_interfaces.msg.Time(sec=1751477660, nanosec=775053448)",10.5552978515625,0.12325461953878403,-0.21610400080680847,-0.1385500729084015,0.12097949534654617,-0.000727906241081655
"builtin_interfaces.msg.Time(sec=1751477660, nanosec=785054728)",10.548890113830566,0.1328117549419403,-0.2417372763156891,-0.1646796017885208,0.02429402805864811,0.005444763228297234
"builtin_interfaces.msg.Time(sec=1751477660, nanosec=795054472)",10.534132957458496,0.14079034328460693,-0.2605416774749756,-0.1631968468427658,-0.011874056421220303,-0.010895098559558392
"builtin_interfaces.msg.Time(sec=1751477660, nanosec=805052168)",10.518338203430176,0.14355996251106262,-0.2718046009540558,-0.12998884916305542,-0.05056257173418999,-0.013975190930068493
"builtin_interfaces.msg.Time(sec=1751477660, nanosec=815054728)",10.500646591186523,0.14126023650169373,-0.2728845775127411,-0.08676206320524216,-0.06378285586833954,-0.018228856846690178
"builtin_interfaces.msg.Time(sec=1751477660, nanosec=825055008)",10.489533424377441,0.13100571930408478,-0.2748090922832489,-0.022720100358128548,-0.09986625611782074,-0.02911190874874592
"builtin_interfaces.msg.Time(sec=1751477660, nanosec=835055752)",10.4795503616333,0.12499579042196274,-0.2688993811607361,0.021985633298754692,-0.09290223568677902,-0.03556074574589729
"builtin_interfaces.msg.Time(sec=1751477660, nanosec=845054216)",10.47617244720459,0.11659538000822067,-0.26076197624206543,0.0374436229467392,-0.06726722419261932,-0.03167005255818367
"builtin_interfaces.msg.Time(sec=1751477660, nanosec=855052704)",10.475584030151367,0.11600609868764877,-0.25715208053588867,0.038737159222364426,-0.06736940145492554,-0.03851757571101189
"builtin_interfaces.msg.Time(sec=1751477660, nanosec=865051912)",10.476598739624023,0.11961807310581207,-0.25506818294525146,0.03489900007843971,-0.06526170670986176,-0.037379615008831024
"builtin_interfaces.msg.Time(sec=1751477660, nanosec=875054728)",10.477080345153809,0.1255498230457306,-0.2430916130542755,0.03483065217733383,-0.06026085466146469,-0.03564361110329628
"builtin_interfaces.msg.Time(sec=1751477660, nanosec=885056008)",10.474507331848145,0.1285886913537979,-0.23160597681999207,0.03246490657329559,-0.0574338361620903,-0.042039308696985245
"builtin_interfaces.msg.Time(sec=1751477660, nanosec=895054752)",10.476799964904785,0.1311882883310318,-0.21716821193695068,0.030785253271460533,-0.08308043330907822,-0.03888005018234253
"builtin_interfaces.msg.Time(sec=1751477660, nanosec=905053472)",10.472517013549805,0.1258433759212494,-0.20396888256072998,0.05306472256779671,-0.07371832430362701,-0.04223796725273132
"builtin_interfaces.msg.Time(sec=1751477660, nanosec=915056032)",10.470212936401367,0.1183004230260849,-0.19286909699440002,0.08603280037641525,-0.05631640926003456,-0.0403512679040432
"builtin_interfaces.msg.Time(sec=1751477660, nanosec=925058312)",10.4708833694458,0.10823731124401093,-0.18038272857666016,0.10649894922971725,-0.05323300510644913,-0.037397127598524094
"builtin_interfaces.msg.Time(sec=1751477660, nanosec=935058056)",10.471757888793945,0.1034187600016594,-0.17546740174293518,0.10759856551885605,-0.03600187599658966,-0.031993720680475235
"builtin_interfaces.msg.Time(sec=1751477660, nanosec=945056264)",10.47367000579834,0.10577629506587982,-0.17322659492492676,0.06265532225370407,0.014832236804068089,-0.029818739742040634
"builtin_interfaces.msg.Time(sec=1751477660, nanosec=955058824)",10.477947235107422,0.11555595695972443,-0.1695900857448578,0.005824232939630747,0.05428736284375191,-0.010916974395513535
"builtin_interfaces.msg.Time(sec=1751477660, nanosec=965061104)",10.483511924743652,0.13031893968582153,-0.17544016242027283,-0.05460967868566513,0.10205098241567612,-0.00824305322021246
"builtin_interfaces.msg.Time(sec=1751477660, nanosec=975059592)",10.487932205200195,0.13696059584617615,-0.18821680545806885,-0.07542271167039871,0.14111334085464478,-0.0053948042914271355
