stamp,f_brk_pos_cmd,f_brk_pos_fbk,r_brk_pos_cmd,r_brk_pos_fbk
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=495895150)",7500.0,4725.0,7500.0,4658.0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=505876084)",7500.0,4724.0,7500.0,4658.0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=515879970)",7500.0,4724.0,7500.0,4658.0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=525890558)",7500.0,4724.0,7500.0,4658.0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=535870137)",7500.0,4724.0,7500.0,4657.0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=545890758)",7500.0,4724.0,7500.0,4657.0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=555972092)",7500.0,4724.0,7500.0,4657.0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=565897010)",7500.0,4723.0,7500.0,4657.0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=575926341)",7500.0,4722.0,7500.0,4657.0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=585898913)",7500.0,4721.0,7500.0,4657.0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=595878807)",7500.0,4720.0,7500.0,4657.0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=605887059)",7500.0,4720.0,7500.0,4657.0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=615869472)",7500.0,4720.0,7500.0,4657.0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=625874796)",7500.0,4720.0,7500.0,4657.0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=635927388)",7500.0,4719.0,7500.0,4657.0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=645938281)",7500.0,4719.0,7500.0,4657.0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=655905992)",7500.0,4718.0,7500.0,4657.0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=665892036)",7500.0,4718.0,7500.0,4657.0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=675901365)",7500.0,4718.0,7500.0,4657.0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=685880227)",7500.0,4718.0,7500.0,4657.0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=695948906)",7500.0,4718.0,7500.0,4657.0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=705859086)",7500.0,4717.0,7500.0,4657.0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=715857185)",7500.0,4717.0,7500.0,4657.0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=725847422)",7500.0,4716.0,7500.0,4657.0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=735873156)",7500.0,4716.0,7500.0,4657.0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=745855992)",7500.0,4716.0,7500.0,4657.0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=755849911)",7500.0,4716.0,7500.0,4657.0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=765841125)",7500.0,4715.0,7500.0,4657.0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=775868511)",7500.0,4715.0,7500.0,4657.0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=785850578)",7500.0,4714.0,7500.0,4657.0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=795862050)",7500.0,4714.0,7500.0,4656.0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=805850476)",7500.0,4714.0,7500.0,4656.0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=816239486)",7500.0,4714.0,7500.0,4656.0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=825849546)",7500.0,4714.0,7500.0,4655.0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=835848826)",7500.0,4714.0,7500.0,4654.0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=845829013)",7500.0,4714.0,7500.0,4654.0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=855876331)",7500.0,4714.0,7500.0,4654.0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=865907546)",7500.0,4714.0,7500.0,4654.0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=875869747)",7500.0,4714.0,7500.0,4655.0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=885866893)",7500.0,4714.0,7500.0,4655.0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=895879622)",7500.0,4714.0,7500.0,4656.0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=905873396)",7500.0,4715.0,7500.0,4659.0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=917611317)",7500.0,4715.0,7500.0,4660.0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=925855228)",7500.0,4716.0,7500.0,4661.0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=935853278)",7500.0,4716.0,7500.0,4661.0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=945839909)",7500.0,4717.0,7500.0,4661.0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=957043893)",7500.0,4718.0,7500.0,4662.0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=965815799)",7500.0,4719.0,7500.0,4663.0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=975850398)",7500.0,4720.0,7500.0,4663.0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=985847264)",7500.0,4720.0,7500.0,4663.0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=995889289)",7500.0,4721.0,7500.0,4663.0
"builtin_interfaces.msg.Time(sec=1751478085, nanosec=5854866)",7500.0,4722.0,7500.0,4664.0
"builtin_interfaces.msg.Time(sec=1751478085, nanosec=15892218)",7500.0,4722.0,7500.0,4664.0
"builtin_interfaces.msg.Time(sec=1751478085, nanosec=25854724)",7500.0,4722.0,7500.0,4664.0
"builtin_interfaces.msg.Time(sec=1751478085, nanosec=36072334)",7500.0,4722.0,7500.0,4664.0
"builtin_interfaces.msg.Time(sec=1751478085, nanosec=45857438)",7500.0,4723.0,7500.0,4664.0
"builtin_interfaces.msg.Time(sec=1751478085, nanosec=55855786)",7500.0,4724.0,7500.0,4664.0
"builtin_interfaces.msg.Time(sec=1751478085, nanosec=65861206)",7500.0,4726.0,7500.0,4664.0
"builtin_interfaces.msg.Time(sec=1751478085, nanosec=75972496)",7500.0,4726.0,7500.0,4664.0
"builtin_interfaces.msg.Time(sec=1751478085, nanosec=87333078)",7500.0,4728.0,7500.0,4664.0
"builtin_interfaces.msg.Time(sec=1751478085, nanosec=95867939)",7500.0,4730.0,7500.0,4664.0
"builtin_interfaces.msg.Time(sec=1751478085, nanosec=105861714)",7500.0,4730.0,7500.0,4664.0
"builtin_interfaces.msg.Time(sec=1751478085, nanosec=115871904)",7500.0,4730.0,7500.0,4664.0
"builtin_interfaces.msg.Time(sec=1751478085, nanosec=125847217)",7500.0,4730.0,7500.0,4664.0
"builtin_interfaces.msg.Time(sec=1751478085, nanosec=135854245)",7500.0,4730.0,7500.0,4664.0
"builtin_interfaces.msg.Time(sec=1751478085, nanosec=145874477)",7500.0,4730.0,7500.0,4664.0
"builtin_interfaces.msg.Time(sec=1751478085, nanosec=157129729)",7500.0,4729.0,7500.0,4664.0
"builtin_interfaces.msg.Time(sec=1751478085, nanosec=165851454)",7500.0,4729.0,7500.0,4664.0
"builtin_interfaces.msg.Time(sec=1751478085, nanosec=175870994)",7500.0,4728.0,7500.0,4664.0
"builtin_interfaces.msg.Time(sec=1751478085, nanosec=185879753)",7500.0,4726.0,7500.0,4664.0
"builtin_interfaces.msg.Time(sec=1751478085, nanosec=195924594)",7500.0,4724.0,7500.0,4664.0
"builtin_interfaces.msg.Time(sec=1751478085, nanosec=205857578)",7500.0,4722.0,7500.0,4664.0
"builtin_interfaces.msg.Time(sec=1751478085, nanosec=215866662)",7500.0,4721.0,7500.0,4664.0
"builtin_interfaces.msg.Time(sec=1751478085, nanosec=225864133)",7500.0,4720.0,7500.0,4664.0
"builtin_interfaces.msg.Time(sec=1751478085, nanosec=235864694)",7500.0,4719.0,7500.0,4664.0
"builtin_interfaces.msg.Time(sec=1751478085, nanosec=245889496)",7500.0,4719.0,7500.0,4664.0
"builtin_interfaces.msg.Time(sec=1751478085, nanosec=255862131)",7500.0,4719.0,7500.0,4664.0
"builtin_interfaces.msg.Time(sec=1751478085, nanosec=265842030)",7500.0,4718.0,7500.0,4664.0
"builtin_interfaces.msg.Time(sec=1751478085, nanosec=276769383)",7500.0,4716.0,7500.0,4664.0
"builtin_interfaces.msg.Time(sec=1751478085, nanosec=285887759)",7500.0,4716.0,7500.0,4664.0
"builtin_interfaces.msg.Time(sec=1751478085, nanosec=295894492)",7500.0,4716.0,7500.0,4664.0
"builtin_interfaces.msg.Time(sec=1751478085, nanosec=305877558)",7500.0,4715.0,7500.0,4664.0
"builtin_interfaces.msg.Time(sec=1751478085, nanosec=315877595)",7500.0,4715.0,7500.0,4664.0
"builtin_interfaces.msg.Time(sec=1751478085, nanosec=325871559)",7500.0,4715.0,7500.0,4664.0
"builtin_interfaces.msg.Time(sec=1751478085, nanosec=335885038)",7500.0,4715.0,7500.0,4664.0
"builtin_interfaces.msg.Time(sec=1751478085, nanosec=345854094)",7500.0,4715.0,7500.0,4664.0
"builtin_interfaces.msg.Time(sec=1751478085, nanosec=355881727)",7500.0,4715.0,7500.0,4664.0
"builtin_interfaces.msg.Time(sec=1751478085, nanosec=365873783)",7500.0,4715.0,7500.0,4664.0
"builtin_interfaces.msg.Time(sec=1751478085, nanosec=375869472)",7500.0,4715.0,7500.0,4664.0
"builtin_interfaces.msg.Time(sec=1751478085, nanosec=385869725)",7500.0,4715.0,7500.0,4664.0
"builtin_interfaces.msg.Time(sec=1751478085, nanosec=395884245)",7500.0,4715.0,7500.0,4664.0
"builtin_interfaces.msg.Time(sec=1751478085, nanosec=405874115)",7500.0,4715.0,7500.0,4664.0
"builtin_interfaces.msg.Time(sec=1751478085, nanosec=415876437)",7500.0,4715.0,7500.0,4664.0
"builtin_interfaces.msg.Time(sec=1751478085, nanosec=425860787)",7500.0,4715.0,7500.0,4665.0
"builtin_interfaces.msg.Time(sec=1751478085, nanosec=435868336)",7500.0,4715.0,7500.0,4666.0
"builtin_interfaces.msg.Time(sec=1751478085, nanosec=445867906)",7500.0,4715.0,7500.0,4667.0
"builtin_interfaces.msg.Time(sec=1751478085, nanosec=455883834)",7500.0,4715.0,7500.0,4667.0
"builtin_interfaces.msg.Time(sec=1751478085, nanosec=465877158)",7500.0,4715.0,7500.0,4667.0
"builtin_interfaces.msg.Time(sec=1751478085, nanosec=475874259)",7500.0,4715.0,7500.0,4667.0
"builtin_interfaces.msg.Time(sec=1751478085, nanosec=485866481)",7500.0,4715.0,7500.0,4667.0
"builtin_interfaces.msg.Time(sec=1751478085, nanosec=495873341)",7500.0,4715.0,7500.0,4667.0
"builtin_interfaces.msg.Time(sec=1751478085, nanosec=505886189)",7500.0,4715.0,7500.0,4667.0
"builtin_interfaces.msg.Time(sec=1751478085, nanosec=515883693)",7500.0,4715.0,7500.0,4667.0
"builtin_interfaces.msg.Time(sec=1751478085, nanosec=525882658)",7500.0,4715.0,7500.0,4667.0
"builtin_interfaces.msg.Time(sec=1751478085, nanosec=536994060)",7500.0,4715.0,7500.0,4667.0
"builtin_interfaces.msg.Time(sec=1751478085, nanosec=545818026)",7500.0,4715.0,7500.0,4667.0
"builtin_interfaces.msg.Time(sec=1751478085, nanosec=555847833)",7500.0,4715.0,7500.0,4666.0
"builtin_interfaces.msg.Time(sec=1751478085, nanosec=565849207)",7500.0,4715.0,7500.0,4665.0
"builtin_interfaces.msg.Time(sec=1751478085, nanosec=575898030)",7500.0,4716.0,7500.0,4662.0
"builtin_interfaces.msg.Time(sec=1751478085, nanosec=586092792)",7500.0,4716.0,7500.0,4661.0
"builtin_interfaces.msg.Time(sec=1751478085, nanosec=595975754)",7500.0,4716.0,7500.0,4661.0
"builtin_interfaces.msg.Time(sec=1751478085, nanosec=605925558)",7500.0,4716.0,7500.0,4660.0
"builtin_interfaces.msg.Time(sec=1751478085, nanosec=615883981)",7500.0,4716.0,7500.0,4659.0
"builtin_interfaces.msg.Time(sec=1751478085, nanosec=625867987)",7500.0,4716.0,7500.0,4659.0
"builtin_interfaces.msg.Time(sec=1751478085, nanosec=635859371)",7500.0,4716.0,7500.0,4658.0
"builtin_interfaces.msg.Time(sec=1751478085, nanosec=645861124)",7500.0,4716.0,7500.0,4658.0
"builtin_interfaces.msg.Time(sec=1751478085, nanosec=655872755)",7500.0,4716.0,7500.0,4658.0
"builtin_interfaces.msg.Time(sec=1751478085, nanosec=665855650)",7500.0,4717.0,7500.0,4657.0
"builtin_interfaces.msg.Time(sec=1751478085, nanosec=675846484)",7500.0,4717.0,7500.0,4657.0
"builtin_interfaces.msg.Time(sec=1751478085, nanosec=685852439)",7500.0,4717.0,7500.0,4657.0
"builtin_interfaces.msg.Time(sec=1751478085, nanosec=705850075)",7500.0,4718.0,7500.0,4657.0
"builtin_interfaces.msg.Time(sec=1751478085, nanosec=716384428)",7500.0,4718.0,7500.0,4657.0
"builtin_interfaces.msg.Time(sec=1751478085, nanosec=725861081)",7500.0,4718.0,7500.0,4657.0
"builtin_interfaces.msg.Time(sec=1751478085, nanosec=735937618)",7500.0,4718.0,7500.0,4657.0
"builtin_interfaces.msg.Time(sec=1751478085, nanosec=745856031)",7500.0,4717.0,7500.0,4657.0
"builtin_interfaces.msg.Time(sec=1751478085, nanosec=755850277)",7500.0,4717.0,7500.0,4657.0
"builtin_interfaces.msg.Time(sec=1751478085, nanosec=765855100)",7500.0,4717.0,7500.0,4657.0
"builtin_interfaces.msg.Time(sec=1751478085, nanosec=775842775)",7500.0,4717.0,7500.0,4657.0
"builtin_interfaces.msg.Time(sec=1751478085, nanosec=785865112)",7500.0,4717.0,7500.0,4657.0
"builtin_interfaces.msg.Time(sec=1751478085, nanosec=785865112)",7500.0,4717.0,7500.0,4657.0
"builtin_interfaces.msg.Time(sec=1751478085, nanosec=805853420)",7500.0,4717.0,7500.0,4657.0
"builtin_interfaces.msg.Time(sec=1751478085, nanosec=815865323)",7500.0,4717.0,7500.0,4657.0
"builtin_interfaces.msg.Time(sec=1751478085, nanosec=825850822)",7500.0,4717.0,7500.0,4657.0
"builtin_interfaces.msg.Time(sec=1751478085, nanosec=835863558)",7500.0,4716.0,7500.0,4657.0
"builtin_interfaces.msg.Time(sec=1751478085, nanosec=845993018)",7500.0,4716.0,7500.0,4657.0
"builtin_interfaces.msg.Time(sec=1751478085, nanosec=855860107)",7500.0,4716.0,7500.0,4657.0
"builtin_interfaces.msg.Time(sec=1751478085, nanosec=865873307)",7500.0,4715.0,7500.0,4658.0
"builtin_interfaces.msg.Time(sec=1751478085, nanosec=875889360)",7500.0,4714.0,7500.0,4658.0
"builtin_interfaces.msg.Time(sec=1751478085, nanosec=885881048)",7500.0,4714.0,7500.0,4658.0
"builtin_interfaces.msg.Time(sec=1751478085, nanosec=895858115)",7500.0,4713.0,7500.0,4659.0
"builtin_interfaces.msg.Time(sec=1751478085, nanosec=905853740)",7500.0,4712.0,7500.0,4659.0
"builtin_interfaces.msg.Time(sec=1751478085, nanosec=915827381)",7500.0,4712.0,7500.0,4660.0
"builtin_interfaces.msg.Time(sec=1751478085, nanosec=925850686)",7500.0,4712.0,7500.0,4660.0
"builtin_interfaces.msg.Time(sec=1751478085, nanosec=935848476)",7500.0,4712.0,7500.0,4661.0
"builtin_interfaces.msg.Time(sec=1751478085, nanosec=945903408)",7500.0,4713.0,7500.0,4661.0
"builtin_interfaces.msg.Time(sec=1751478085, nanosec=955867942)",7500.0,4714.0,7500.0,4661.0
"builtin_interfaces.msg.Time(sec=1751478085, nanosec=965961878)",7500.0,4714.0,7500.0,4661.0
"builtin_interfaces.msg.Time(sec=1751478085, nanosec=975958278)",7500.0,4716.0,7500.0,4661.0
"builtin_interfaces.msg.Time(sec=1751478085, nanosec=985951213)",7500.0,4717.0,7500.0,4661.0
"builtin_interfaces.msg.Time(sec=1751478085, nanosec=995935088)",7500.0,4717.0,7500.0,4662.0
"builtin_interfaces.msg.Time(sec=1751478086, nanosec=5927041)",7500.0,4717.0,7500.0,4662.0
"builtin_interfaces.msg.Time(sec=1751478086, nanosec=15926432)",7500.0,4717.0,7500.0,4662.0
"builtin_interfaces.msg.Time(sec=1751478086, nanosec=25917217)",7500.0,4717.0,7500.0,4662.0
"builtin_interfaces.msg.Time(sec=1751478086, nanosec=35945414)",7500.0,4717.0,7500.0,4662.0
"builtin_interfaces.msg.Time(sec=1751478086, nanosec=45898186)",7500.0,4717.0,7500.0,4662.0
"builtin_interfaces.msg.Time(sec=1751478086, nanosec=55906414)",7500.0,4717.0,7500.0,4662.0
"builtin_interfaces.msg.Time(sec=1751478086, nanosec=65888844)",7500.0,4717.0,7500.0,4662.0
"builtin_interfaces.msg.Time(sec=1751478086, nanosec=75856884)",7500.0,4716.0,7500.0,4662.0
"builtin_interfaces.msg.Time(sec=1751478086, nanosec=85828868)",7500.0,4716.0,7500.0,4661.0
"builtin_interfaces.msg.Time(sec=1751478086, nanosec=95918339)",7500.0,4716.0,7500.0,4661.0
"builtin_interfaces.msg.Time(sec=1751478086, nanosec=105895048)",7500.0,4716.0,7500.0,4661.0
"builtin_interfaces.msg.Time(sec=1751478086, nanosec=115883817)",7500.0,4715.0,7500.0,4661.0
"builtin_interfaces.msg.Time(sec=1751478086, nanosec=125867793)",7500.0,4715.0,7500.0,4660.0
"builtin_interfaces.msg.Time(sec=1751478086, nanosec=135902233)",7500.0,4714.0,7500.0,4659.0
"builtin_interfaces.msg.Time(sec=1751478086, nanosec=145860388)",7500.0,4714.0,7500.0,4659.0
"builtin_interfaces.msg.Time(sec=1751478086, nanosec=155865252)",7500.0,4714.0,7500.0,4658.0
"builtin_interfaces.msg.Time(sec=1751478086, nanosec=165855571)",7500.0,4713.0,7500.0,4658.0
"builtin_interfaces.msg.Time(sec=1751478086, nanosec=175853515)",7500.0,4713.0,7500.0,4658.0
"builtin_interfaces.msg.Time(sec=1751478086, nanosec=185848245)",7500.0,4712.0,7500.0,4658.0
"builtin_interfaces.msg.Time(sec=1751478086, nanosec=196464534)",7500.0,4711.0,7500.0,4658.0
"builtin_interfaces.msg.Time(sec=1751478086, nanosec=205847268)",7500.0,4710.0,7500.0,4657.0
"builtin_interfaces.msg.Time(sec=1751478086, nanosec=215853774)",7500.0,4710.0,7500.0,4657.0
"builtin_interfaces.msg.Time(sec=1751478086, nanosec=225842646)",7500.0,4710.0,7500.0,4657.0
"builtin_interfaces.msg.Time(sec=1751478086, nanosec=235886062)",7500.0,4710.0,7500.0,4657.0
"builtin_interfaces.msg.Time(sec=1751478086, nanosec=245861388)",7500.0,4710.0,7500.0,4656.0
"builtin_interfaces.msg.Time(sec=1751478086, nanosec=255870417)",7500.0,4710.0,7500.0,4655.0
"builtin_interfaces.msg.Time(sec=1751478086, nanosec=265870124)",7500.0,4710.0,7500.0,4655.0
"builtin_interfaces.msg.Time(sec=1751478086, nanosec=275879897)",7500.0,4709.0,7500.0,4655.0
"builtin_interfaces.msg.Time(sec=1751478086, nanosec=285869007)",7500.0,4709.0,7500.0,4655.0
"builtin_interfaces.msg.Time(sec=1751478086, nanosec=295876851)",7500.0,4708.0,7500.0,4655.0
"builtin_interfaces.msg.Time(sec=1751478086, nanosec=305865118)",7500.0,4708.0,7500.0,4655.0
"builtin_interfaces.msg.Time(sec=1751478086, nanosec=315883889)",7500.0,4708.0,7500.0,4655.0
"builtin_interfaces.msg.Time(sec=1751478086, nanosec=325822460)",7500.0,4708.0,7500.0,4655.0
"builtin_interfaces.msg.Time(sec=1751478086, nanosec=335866502)",7500.0,4709.0,7500.0,4655.0
"builtin_interfaces.msg.Time(sec=1751478086, nanosec=345859965)",7500.0,4711.0,7500.0,4655.0
"builtin_interfaces.msg.Time(sec=1751478086, nanosec=355855837)",7500.0,4712.0,7500.0,4655.0
"builtin_interfaces.msg.Time(sec=1751478086, nanosec=365861111)",7500.0,4713.0,7500.0,4655.0
"builtin_interfaces.msg.Time(sec=1751478086, nanosec=375850493)",7500.0,4714.0,7500.0,4655.0
"builtin_interfaces.msg.Time(sec=1751478086, nanosec=387731923)",7500.0,4715.0,7500.0,4655.0
"builtin_interfaces.msg.Time(sec=1751478086, nanosec=395825288)",7500.0,4716.0,7500.0,4655.0
"builtin_interfaces.msg.Time(sec=1751478086, nanosec=405833846)",7500.0,4716.0,7500.0,4655.0
"builtin_interfaces.msg.Time(sec=1751478086, nanosec=415832315)",7500.0,4717.0,7500.0,4655.0
"builtin_interfaces.msg.Time(sec=1751478086, nanosec=425858824)",7500.0,4717.0,7500.0,4655.0
"builtin_interfaces.msg.Time(sec=1751478086, nanosec=435820749)",7500.0,4717.0,7500.0,4655.0
"builtin_interfaces.msg.Time(sec=1751478086, nanosec=445807370)",7500.0,4717.0,7500.0,4655.0
"builtin_interfaces.msg.Time(sec=1751478086, nanosec=455866120)",7500.0,4717.0,7500.0,4655.0
"builtin_interfaces.msg.Time(sec=1751478086, nanosec=465855169)",7500.0,4718.0,7500.0,4655.0
"builtin_interfaces.msg.Time(sec=1751478086, nanosec=475867546)",7500.0,4718.0,7500.0,4655.0
"builtin_interfaces.msg.Time(sec=1751478086, nanosec=485811467)",7500.0,4719.0,7500.0,4655.0
"builtin_interfaces.msg.Time(sec=1751478086, nanosec=496993670)",7500.0,4719.0,7500.0,4655.0
"builtin_interfaces.msg.Time(sec=1751478086, nanosec=505837252)",7500.0,4719.0,7500.0,4655.0
"builtin_interfaces.msg.Time(sec=1751478086, nanosec=515839919)",7500.0,4719.0,7500.0,4655.0
"builtin_interfaces.msg.Time(sec=1751478086, nanosec=525868493)",7500.0,4720.0,7500.0,4655.0
"builtin_interfaces.msg.Time(sec=1751478086, nanosec=535827514)",7500.0,4720.0,7500.0,4655.0
"builtin_interfaces.msg.Time(sec=1751478086, nanosec=545848445)",7500.0,4720.0,7500.0,4656.0
"builtin_interfaces.msg.Time(sec=1751478086, nanosec=555819583)",7500.0,4720.0,7500.0,4656.0
"builtin_interfaces.msg.Time(sec=1751478086, nanosec=565843482)",7500.0,4720.0,7500.0,4656.0
"builtin_interfaces.msg.Time(sec=1751478086, nanosec=575875426)",7500.0,4719.0,7500.0,4656.0
"builtin_interfaces.msg.Time(sec=1751478086, nanosec=585828897)",7500.0,4719.0,7500.0,4656.0
"builtin_interfaces.msg.Time(sec=1751478086, nanosec=596968372)",7500.0,4718.0,7500.0,4656.0
"builtin_interfaces.msg.Time(sec=1751478086, nanosec=605820264)",7500.0,4718.0,7500.0,4657.0
"builtin_interfaces.msg.Time(sec=1751478086, nanosec=615829161)",7500.0,4717.0,7500.0,4657.0
"builtin_interfaces.msg.Time(sec=1751478086, nanosec=625791342)",7500.0,4716.0,7500.0,4657.0
"builtin_interfaces.msg.Time(sec=1751478086, nanosec=635822399)",7500.0,4716.0,7500.0,4657.0
"builtin_interfaces.msg.Time(sec=1751478086, nanosec=645864301)",7500.0,4716.0,7500.0,4657.0
"builtin_interfaces.msg.Time(sec=1751478086, nanosec=655856697)",7500.0,4716.0,7500.0,4657.0
"builtin_interfaces.msg.Time(sec=1751478086, nanosec=665864531)",7500.0,4716.0,7500.0,4657.0
"builtin_interfaces.msg.Time(sec=1751478086, nanosec=675845687)",7500.0,4715.0,7500.0,4658.0
"builtin_interfaces.msg.Time(sec=1751478086, nanosec=685839352)",7500.0,4715.0,7500.0,4658.0
"builtin_interfaces.msg.Time(sec=1751478086, nanosec=695855550)",7500.0,4715.0,7500.0,4658.0
"builtin_interfaces.msg.Time(sec=1751478086, nanosec=705823737)",7500.0,4715.0,7500.0,4658.0
"builtin_interfaces.msg.Time(sec=1751478086, nanosec=715821813)",7500.0,4715.0,7500.0,4658.0
"builtin_interfaces.msg.Time(sec=1751478086, nanosec=715821813)",7500.0,4715.0,7500.0,4658.0
"builtin_interfaces.msg.Time(sec=1751478086, nanosec=735847448)",7500.0,4715.0,7500.0,4658.0
"builtin_interfaces.msg.Time(sec=1751478086, nanosec=745797961)",7500.0,4715.0,7500.0,4658.0
"builtin_interfaces.msg.Time(sec=1751478086, nanosec=755823436)",7500.0,4715.0,7500.0,4658.0
"builtin_interfaces.msg.Time(sec=1751478086, nanosec=765822308)",7500.0,4715.0,7500.0,4658.0
"builtin_interfaces.msg.Time(sec=1751478086, nanosec=776714110)",7500.0,4715.0,7500.0,4658.0
"builtin_interfaces.msg.Time(sec=1751478086, nanosec=786564101)",7500.0,4715.0,7500.0,4658.0
"builtin_interfaces.msg.Time(sec=1751478086, nanosec=795797765)",7500.0,4715.0,7500.0,4658.0
"builtin_interfaces.msg.Time(sec=1751478086, nanosec=805816970)",7500.0,4714.0,7500.0,4658.0
"builtin_interfaces.msg.Time(sec=1751478086, nanosec=815834858)",7500.0,4714.0,7500.0,4658.0
"builtin_interfaces.msg.Time(sec=1751478086, nanosec=825827466)",7500.0,4715.0,7500.0,4658.0
"builtin_interfaces.msg.Time(sec=1751478086, nanosec=835898150)",7500.0,4715.0,7500.0,4659.0
"builtin_interfaces.msg.Time(sec=1751478086, nanosec=845842788)",7500.0,4715.0,7500.0,4659.0
"builtin_interfaces.msg.Time(sec=1751478086, nanosec=855877284)",7500.0,4715.0,7500.0,4659.0
"builtin_interfaces.msg.Time(sec=1751478086, nanosec=865855545)",7500.0,4715.0,7500.0,4660.0
"builtin_interfaces.msg.Time(sec=1751478086, nanosec=875892074)",7500.0,4715.0,7500.0,4660.0
"builtin_interfaces.msg.Time(sec=1751478086, nanosec=885836922)",7500.0,4715.0,7500.0,4660.0
"builtin_interfaces.msg.Time(sec=1751478086, nanosec=895867138)",7500.0,4715.0,7500.0,4660.0
"builtin_interfaces.msg.Time(sec=1751478086, nanosec=905823197)",7500.0,4715.0,7500.0,4661.0
"builtin_interfaces.msg.Time(sec=1751478086, nanosec=915830911)",7500.0,4715.0,7500.0,4661.0
"builtin_interfaces.msg.Time(sec=1751478086, nanosec=925832337)",7500.0,4714.0,7500.0,4661.0
"builtin_interfaces.msg.Time(sec=1751478086, nanosec=935825138)",7500.0,4713.0,7500.0,4661.0
"builtin_interfaces.msg.Time(sec=1751478086, nanosec=945850797)",7500.0,4712.0,7500.0,4661.0
"builtin_interfaces.msg.Time(sec=1751478086, nanosec=955821598)",7500.0,4710.0,7500.0,4661.0
"builtin_interfaces.msg.Time(sec=1751478086, nanosec=965796311)",7500.0,4709.0,7500.0,4661.0
"builtin_interfaces.msg.Time(sec=1751478086, nanosec=975817806)",7500.0,4709.0,7500.0,4661.0
"builtin_interfaces.msg.Time(sec=1751478086, nanosec=985828490)",7500.0,4709.0,7500.0,4661.0
"builtin_interfaces.msg.Time(sec=1751478086, nanosec=995848185)",7500.0,4709.0,7500.0,4661.0
"builtin_interfaces.msg.Time(sec=1751478087, nanosec=5837678)",7500.0,4710.0,7500.0,4661.0
"builtin_interfaces.msg.Time(sec=1751478087, nanosec=15862645)",7500.0,4710.0,7500.0,4661.0
"builtin_interfaces.msg.Time(sec=1751478087, nanosec=15862645)",7500.0,4710.0,7500.0,4661.0
"builtin_interfaces.msg.Time(sec=1751478087, nanosec=35985244)",7500.0,4710.0,7500.0,4661.0
"builtin_interfaces.msg.Time(sec=1751478087, nanosec=45820997)",7500.0,4709.0,7500.0,4661.0
"builtin_interfaces.msg.Time(sec=1751478087, nanosec=55824350)",7500.0,4709.0,7500.0,4661.0
"builtin_interfaces.msg.Time(sec=1751478087, nanosec=65828198)",7500.0,4709.0,7500.0,4661.0
"builtin_interfaces.msg.Time(sec=1751478087, nanosec=75842001)",7500.0,4709.0,7500.0,4661.0
