stamp,rl_tire_temp_04,rl_tire_temp_03,rl_tire_temp_02,rl_tire_temp_01
"builtin_interfaces.msg.Time(sec=1751477607, nanosec=746830967)",52.30000000000001,44.900000000000006,37.80000000000001,33.400000000000006
"builtin_interfaces.msg.Time(sec=1751477607, nanosec=746830967)",52.30000000000001,44.900000000000006,37.80000000000001,33.400000000000006
"builtin_interfaces.msg.Time(sec=1751477607, nanosec=746830967)",52.30000000000001,44.900000000000006,37.80000000000001,33.400000000000006
"builtin_interfaces.msg.Time(sec=1751477607, nanosec=746830967)",52.30000000000001,44.900000000000006,37.80000000000001,33.400000000000006
"builtin_interfaces.msg.Time(sec=1751477607, nanosec=746830967)",52.30000000000001,44.900000000000006,37.80000000000001,33.400000000000006
"builtin_interfaces.msg.Time(sec=1751477607, nanosec=746830967)",52.30000000000001,44.900000000000006,37.80000000000001,33.400000000000006
"builtin_interfaces.msg.Time(sec=1751477608, nanosec=750288914)",52.70000000000002,45.70000000000002,38.80000000000001,35.70000000000002
"builtin_interfaces.msg.Time(sec=1751477608, nanosec=750288914)",52.70000000000002,45.70000000000002,38.80000000000001,35.70000000000002
"builtin_interfaces.msg.Time(sec=1751477608, nanosec=750288914)",52.70000000000002,45.70000000000002,38.80000000000001,35.70000000000002
"builtin_interfaces.msg.Time(sec=1751477608, nanosec=750288914)",52.70000000000002,45.70000000000002,38.80000000000001,35.70000000000002
"builtin_interfaces.msg.Time(sec=1751477609, nanosec=747752654)",52.70000000000002,45.70000000000002,38.80000000000001,35.70000000000002
"builtin_interfaces.msg.Time(sec=1751477609, nanosec=747752654)",52.70000000000002,45.70000000000002,38.80000000000001,35.70000000000002
"builtin_interfaces.msg.Time(sec=1751477609, nanosec=747752654)",52.70000000000002,45.70000000000002,38.80000000000001,35.70000000000002
"builtin_interfaces.msg.Time(sec=1751477609, nanosec=747752654)",52.70000000000002,45.70000000000002,38.80000000000001,35.70000000000002
"builtin_interfaces.msg.Time(sec=1751477609, nanosec=747752654)",52.70000000000002,45.70000000000002,38.80000000000001,35.70000000000002
"builtin_interfaces.msg.Time(sec=1751477610, nanosec=748079893)",52.5,44.80000000000001,38.5,34.30000000000001
"builtin_interfaces.msg.Time(sec=1751477610, nanosec=748079893)",52.5,44.80000000000001,38.5,34.30000000000001
"builtin_interfaces.msg.Time(sec=1751477610, nanosec=748079893)",52.5,44.80000000000001,38.5,34.30000000000001
"builtin_interfaces.msg.Time(sec=1751477610, nanosec=748079893)",52.5,44.80000000000001,38.5,34.30000000000001
"builtin_interfaces.msg.Time(sec=1751477610, nanosec=748079893)",52.5,44.80000000000001,38.5,34.30000000000001
"builtin_interfaces.msg.Time(sec=1751477611, nanosec=747753776)",54.0,46.599999999999994,39.5,36.599999999999994
"builtin_interfaces.msg.Time(sec=1751477611, nanosec=747753776)",54.0,46.599999999999994,39.5,36.599999999999994
"builtin_interfaces.msg.Time(sec=1751477611, nanosec=747753776)",54.0,46.599999999999994,39.5,36.599999999999994
"builtin_interfaces.msg.Time(sec=1751477611, nanosec=747753776)",54.0,46.599999999999994,39.5,36.599999999999994
"builtin_interfaces.msg.Time(sec=1751477611, nanosec=747753776)",54.0,46.599999999999994,39.5,36.599999999999994
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=748158280)",52.70000000000002,45.400000000000006,37.30000000000001,33.20000000000002
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=748158280)",52.70000000000002,45.400000000000006,37.30000000000001,33.20000000000002
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=748158280)",52.70000000000002,45.400000000000006,37.30000000000001,33.20000000000002
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=748158280)",52.70000000000002,45.400000000000006,37.30000000000001,33.20000000000002
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=748158280)",52.70000000000002,45.400000000000006,37.30000000000001,33.20000000000002
"builtin_interfaces.msg.Time(sec=1751477612, nanosec=748158280)",52.70000000000002,45.400000000000006,37.30000000000001,33.20000000000002
"builtin_interfaces.msg.Time(sec=1751477613, nanosec=750251494)",52.80000000000001,45.20000000000002,37.80000000000001,33.80000000000001
"builtin_interfaces.msg.Time(sec=1751477613, nanosec=750251494)",52.80000000000001,45.20000000000002,37.80000000000001,33.80000000000001
"builtin_interfaces.msg.Time(sec=1751477613, nanosec=750251494)",52.80000000000001,45.20000000000002,37.80000000000001,33.80000000000001
"builtin_interfaces.msg.Time(sec=1751477613, nanosec=750251494)",52.80000000000001,45.20000000000002,37.80000000000001,33.80000000000001
"builtin_interfaces.msg.Time(sec=1751477614, nanosec=747819134)",52.80000000000001,45.20000000000002,37.80000000000001,33.80000000000001
