stamp,frame_id,child_frame_id,trans_x,trans_y,trans_z,rot_x,rot_y,rot_z,rot_w
"builtin_interfaces.msg.Time(sec=1751477915, nanosec=961203451)",world,ego_car,85.49350722983404,-180.42536882489765,0.0,0.0,0.0,-0.12235642696290938,0.9924862239753609
"builtin_interfaces.msg.Time(sec=1751477915, nanosec=971813440)",world,ego_car,85.74345697404047,-180.49204482721154,0.0,0.0,0.0,-0.12232075866584656,0.9924906206102968
"builtin_interfaces.msg.Time(sec=1751477915, nanosec=981646076)",world,ego_car,85.9930504174152,-180.5585872028143,0.0,0.0,0.0,-0.12219027601505376,0.9925066934017953
"builtin_interfaces.msg.Time(sec=1751477915, nanosec=991439171)",world,ego_car,86.243188979173,-180.62529577559644,0.0,0.0,0.0,-0.12217202400335286,0.9925089402876551
"builtin_interfaces.msg.Time(sec=1751477916, nanosec=1399759)",world,ego_car,86.49582128116839,-180.69347612774223,0.0,0.0,0.0,-0.1222289453857454,0.9925019319426479
"builtin_interfaces.msg.Time(sec=1751477916, nanosec=11165650)",world,ego_car,86.76087360546157,-180.77368692341952,0.0,0.0,0.0,-0.12213377682197765,0.9925136475430448
"builtin_interfaces.msg.Time(sec=1751477916, nanosec=21403999)",world,ego_car,87.01108872583548,-180.84039141536437,0.0,0.0,0.0,-0.12209956013800623,0.9925178574786981
"builtin_interfaces.msg.Time(sec=1751477916, nanosec=31530786)",world,ego_car,87.26140564769051,-180.90707081274567,0.0,0.0,0.0,-0.12210800255946494,0.9925168188554478
"builtin_interfaces.msg.Time(sec=1751477916, nanosec=41532573)",world,ego_car,87.51142504677722,-180.9736042918866,0.0,0.0,0.0,-0.12213772678319132,0.9925131614725492
"builtin_interfaces.msg.Time(sec=1751477916, nanosec=51453470)",world,ego_car,87.76197741686879,-181.04020252291014,0.0,0.0,0.0,-0.12217408603879713,0.9925086864610229
"builtin_interfaces.msg.Time(sec=1751477916, nanosec=61298472)",world,ego_car,88.01282374041247,-181.1067813490251,0.0,0.0,0.0,-0.12222533979318011,0.9925023759731972
"builtin_interfaces.msg.Time(sec=1751477916, nanosec=72241653)",world,ego_car,88.26291345312815,-181.17307596961842,0.0,0.0,0.0,-0.12230089156426215,0.9924930689544319
"builtin_interfaces.msg.Time(sec=1751477916, nanosec=82202516)",world,ego_car,88.51338284763989,-181.2393545982736,0.0,0.0,0.0,-0.12233170358850802,0.9924892716282294
"builtin_interfaces.msg.Time(sec=1751477916, nanosec=91995163)",world,ego_car,88.76041480145531,-181.30559768254548,0.0,0.0,0.0,-0.12241291133469584,0.9924792587951468
"builtin_interfaces.msg.Time(sec=1751477916, nanosec=101373786)",world,ego_car,89.0107185344529,-181.37166453813808,0.0,0.0,0.0,-0.12245048081796334,0.9924746242335114
"builtin_interfaces.msg.Time(sec=1751477916, nanosec=112368740)",world,ego_car,89.26279187145339,-181.43934858312844,0.0,0.0,0.0,-0.12242626248647012,0.9924776119659295
"builtin_interfaces.msg.Time(sec=1751477916, nanosec=121333510)",world,ego_car,89.42310268649126,-181.50245381411597,0.0,0.0,0.0,-0.12219519048177517,0.992506088355695
"builtin_interfaces.msg.Time(sec=1751477916, nanosec=132256940)",world,ego_car,89.67246331167736,-181.56840683751847,0.0,0.0,0.0,-0.12213762812937606,0.992513173612789
"builtin_interfaces.msg.Time(sec=1751477916, nanosec=141276457)",world,ego_car,89.92247005876753,-181.6344705445612,0.0,0.0,0.0,-0.12213612363844359,0.9925133587527047
"builtin_interfaces.msg.Time(sec=1751477916, nanosec=151586755)",world,ego_car,90.17579491126436,-181.70226549437723,0.0,0.0,0.0,-0.12214945405873125,0.9925117182548294
"builtin_interfaces.msg.Time(sec=1751477916, nanosec=162037726)",world,ego_car,90.44334166545741,-181.78349687466897,0.0,0.0,0.0,-0.1220978663715432,0.992518065844404
"builtin_interfaces.msg.Time(sec=1751477916, nanosec=171166567)",world,ego_car,90.69291226911888,-181.84934039548247,0.0,0.0,0.0,-0.12227154855229751,0.9924966843343224
"builtin_interfaces.msg.Time(sec=1751477916, nanosec=181652311)",world,ego_car,90.94253209117552,-181.91501241775333,0.0,0.0,0.0,-0.12231435681974624,0.9924914095929354
"builtin_interfaces.msg.Time(sec=1751477916, nanosec=191285868)",world,ego_car,91.19248725316841,-181.98061239323158,0.0,0.0,0.0,-0.1220597270860578,0.9925227569298737
"builtin_interfaces.msg.Time(sec=1751477916, nanosec=202199809)",world,ego_car,91.47774283300276,-182.06727258222878,0.0,0.0,0.0,-0.12158397781357742,0.9925811484906549
"builtin_interfaces.msg.Time(sec=1751477916, nanosec=211209103)",world,ego_car,91.72761298340241,-182.13310279173373,0.0,0.0,0.0,-0.12142937913534994,0.9926000734851894
"builtin_interfaces.msg.Time(sec=1751477916, nanosec=221667462)",world,ego_car,91.97701883217154,-182.19880668997942,0.0,0.0,0.0,-0.12140716346301095,0.9926027909792849
"builtin_interfaces.msg.Time(sec=1751477916, nanosec=231622566)",world,ego_car,92.22641410109763,-182.26444443864617,0.0,0.0,0.0,-0.1214267132969009,0.9926003996059606
"builtin_interfaces.msg.Time(sec=1751477916, nanosec=241867707)",world,ego_car,92.47630614978847,-182.33010676014095,0.0,0.0,0.0,-0.12147313423689773,0.9925947197414787
"builtin_interfaces.msg.Time(sec=1751477916, nanosec=251980659)",world,ego_car,92.72924285393593,-182.39743704765633,0.0,0.0,0.0,-0.1215026768003819,0.9925911038944195
"builtin_interfaces.msg.Time(sec=1751477916, nanosec=261821640)",world,ego_car,92.97766975061946,-182.46277111615976,0.0,0.0,0.0,-0.12140116632725764,0.9926035244821477
"builtin_interfaces.msg.Time(sec=1751477916, nanosec=271517694)",world,ego_car,93.22267407414235,-182.53815946208405,0.0,0.0,0.0,-0.12102626696127444,0.992649304994175
"builtin_interfaces.msg.Time(sec=1751477916, nanosec=281864601)",world,ego_car,93.47256152589432,-182.6035898754537,0.0,0.0,0.0,-0.12088228480983909,0.9926668490582091
"builtin_interfaces.msg.Time(sec=1751477916, nanosec=291270106)",world,ego_car,93.72219787169016,-182.66891367238364,0.0,0.0,0.0,-0.12087052418944874,0.9926682811403658
"builtin_interfaces.msg.Time(sec=1751477916, nanosec=302107184)",world,ego_car,93.97485059971434,-182.73591941461248,0.0,0.0,0.0,-0.12088414981735392,0.9926666219446162
"builtin_interfaces.msg.Time(sec=1751477916, nanosec=311767778)",world,ego_car,94.22492977905209,-182.80113045760118,0.0,0.0,0.0,-0.12088821766902072,0.9926661265646208
"builtin_interfaces.msg.Time(sec=1751477916, nanosec=321287467)",world,ego_car,94.38258768586812,-182.85169956206778,0.0,0.0,0.0,-0.12076012211357214,0.9926817178265727
"builtin_interfaces.msg.Time(sec=1751477916, nanosec=331481589)",world,ego_car,94.63155412414184,-182.91653641454687,0.0,0.0,0.0,-0.12065955005866835,0.992693947286695
"builtin_interfaces.msg.Time(sec=1751477916, nanosec=341720872)",world,ego_car,94.88055736497608,-182.9812896782609,0.0,0.0,0.0,-0.12056876891900509,0.9927049773026
"builtin_interfaces.msg.Time(sec=1751477916, nanosec=351625300)",world,ego_car,95.12950996802287,-183.0459117580002,0.0,0.0,0.0,-0.1204699183447095,0.9927169781836206
"builtin_interfaces.msg.Time(sec=1751477916, nanosec=361311267)",world,ego_car,95.38089059234565,-183.1121092419779,0.0,0.0,0.0,-0.12030117227752068,0.992737441597049
"builtin_interfaces.msg.Time(sec=1751477916, nanosec=371268478)",world,ego_car,95.62935578095681,-183.17648127825169,0.0,0.0,0.0,-0.12021622349097016,0.9927477321100107
"builtin_interfaces.msg.Time(sec=1751477916, nanosec=381287687)",world,ego_car,95.87818770681733,-183.2408755380589,0.0,0.0,0.0,-0.12023189523518793,0.9927458342235213
"builtin_interfaces.msg.Time(sec=1751477916, nanosec=391330417)",world,ego_car,96.12688704129862,-183.30509984966392,0.0,0.0,0.0,-0.12017833808919057,0.9927523190877573
"builtin_interfaces.msg.Time(sec=1751477916, nanosec=402881270)",world,ego_car,96.37949260462385,-183.3715407262535,0.0,0.0,0.0,-0.12006524358563808,0.99276600328714
"builtin_interfaces.msg.Time(sec=1751477916, nanosec=411313900)",world,ego_car,96.62912042965088,-183.43575697138277,0.0,0.0,0.0,-0.11993783524200871,0.9927814037729861
"builtin_interfaces.msg.Time(sec=1751477916, nanosec=421664209)",world,ego_car,96.87747220170897,-183.4995507660916,0.0,0.0,0.0,-0.11981488788505011,0.992796249308534
"builtin_interfaces.msg.Time(sec=1751477916, nanosec=432430270)",world,ego_car,97.12698814075422,-183.56352434713142,0.0,0.0,0.0,-0.11967052957193726,0.9928136604378347
"builtin_interfaces.msg.Time(sec=1751477916, nanosec=441508678)",world,ego_car,97.37525614600285,-183.62710602302803,0.0,0.0,0.0,-0.11950216939324329,0.9928339395439244
"builtin_interfaces.msg.Time(sec=1751477916, nanosec=451701231)",world,ego_car,97.62629716449308,-183.69338061052434,0.0,0.0,0.0,-0.11928076529096919,0.9928605637407505
"builtin_interfaces.msg.Time(sec=1751477916, nanosec=461181328)",world,ego_car,97.87515586335954,-183.75699147682658,0.0,0.0,0.0,-0.11917950050626247,0.9928727243000878
"builtin_interfaces.msg.Time(sec=1751477916, nanosec=471597032)",world,ego_car,98.12411914102708,-183.82052148093717,0.0,0.0,0.0,-0.1191298042704846,0.992878688327268
"builtin_interfaces.msg.Time(sec=1751477916, nanosec=482381313)",world,ego_car,98.21764222058786,-183.8544201125064,0.0,0.0,0.0,-0.11891049396506313,0.992904977540643
"builtin_interfaces.msg.Time(sec=1751477916, nanosec=491262087)",world,ego_car,98.43537693150056,-183.92485419118418,0.0,0.0,0.0,-0.11857468258617326,0.9929451367772483
"builtin_interfaces.msg.Time(sec=1751477916, nanosec=501843637)",world,ego_car,98.68845315892291,-183.99065762979268,0.0,0.0,0.0,-0.11840374637393898,0.9929655345703676
"builtin_interfaces.msg.Time(sec=1751477916, nanosec=511380030)",world,ego_car,98.96416476980339,-184.07388203488082,0.0,0.0,0.0,-0.1180463885916977,0.9930080816088346
"builtin_interfaces.msg.Time(sec=1751477916, nanosec=521551195)",world,ego_car,99.13274640238747,-184.1264382387236,0.0,0.0,0.0,-0.11786333570221937,0.9930298253814666
"builtin_interfaces.msg.Time(sec=1751477916, nanosec=531288474)",world,ego_car,99.37742247227247,-184.18926312006408,0.0,0.0,0.0,-0.11774250284588368,0.9930441596543363
"builtin_interfaces.msg.Time(sec=1751477916, nanosec=541354485)",world,ego_car,99.62415236740834,-184.25211638412833,0.0,0.0,0.0,-0.11756068214614926,0.9930657007536471
"builtin_interfaces.msg.Time(sec=1751477916, nanosec=551335930)",world,ego_car,99.87109294431153,-184.3149183904922,0.0,0.0,0.0,-0.11738021435224069,0.993087048187933
"builtin_interfaces.msg.Time(sec=1751477916, nanosec=561321703)",world,ego_car,100.15136486292566,-184.39709334524156,0.0,0.0,0.0,-0.11708285782585166,0.9931221497899095
"builtin_interfaces.msg.Time(sec=1751477916, nanosec=571658949)",world,ego_car,100.3983736037593,-184.45990339502941,0.0,0.0,0.0,-0.1171272578553539,0.9931169142992609
"builtin_interfaces.msg.Time(sec=1751477916, nanosec=581597080)",world,ego_car,100.64552955558058,-184.5225981316821,0.0,0.0,0.0,-0.11729013239172664,0.9930976914903846
"builtin_interfaces.msg.Time(sec=1751477916, nanosec=591346016)",world,ego_car,100.89275867652752,-184.58506931270605,0.0,0.0,0.0,-0.11750314910859762,0.993072509915345
"builtin_interfaces.msg.Time(sec=1751477916, nanosec=601820253)",world,ego_car,101.14506905484882,-184.64939106003007,0.0,0.0,0.0,-0.11766280925180789,0.9930536054609403
"builtin_interfaces.msg.Time(sec=1751477916, nanosec=611680770)",world,ego_car,101.41949432023586,-184.7279845314427,0.0,0.0,0.0,-0.1175136499313421,0.9930712673719918
"builtin_interfaces.msg.Time(sec=1751477916, nanosec=621294651)",world,ego_car,101.66725884163563,-184.78988613467732,0.0,0.0,0.0,-0.11728249845344281,0.9930985930694486
"builtin_interfaces.msg.Time(sec=1751477916, nanosec=631372960)",world,ego_car,101.91520067504482,-184.8516652584962,0.0,0.0,0.0,-0.11692449033285723,0.9931408075194584
"builtin_interfaces.msg.Time(sec=1751477916, nanosec=641694233)",world,ego_car,102.1628980516814,-184.91330751875262,0.0,0.0,0.0,-0.11662591800666948,0.9931759135465892
"builtin_interfaces.msg.Time(sec=1751477916, nanosec=651271754)",world,ego_car,102.41086236749067,-184.97492804590937,0.0,0.0,0.0,-0.11639182816257594,0.9932033741067201
"builtin_interfaces.msg.Time(sec=1751477916, nanosec=662186219)",world,ego_car,102.68631644742597,-185.05403350444217,0.0,0.0,0.0,-0.11614888569716705,0.9932318140048206
"builtin_interfaces.msg.Time(sec=1751477916, nanosec=672029999)",world,ego_car,102.93441048346003,-185.11555741441828,0.0,0.0,0.0,-0.11603812159083159,0.9932447605387462
"builtin_interfaces.msg.Time(sec=1751477916, nanosec=681693190)",world,ego_car,103.18261745906631,-185.17689838532056,0.0,0.0,0.0,-0.11592358846079986,0.9932581344435952
"builtin_interfaces.msg.Time(sec=1751477916, nanosec=691273613)",world,ego_car,103.43044371821837,-185.23793099517115,0.0,0.0,0.0,-0.11581424194854309,0.9932708902217382
"builtin_interfaces.msg.Time(sec=1751477916, nanosec=701864020)",world,ego_car,103.72199545240893,-185.31966594640886,0.0,0.0,0.0,-0.11542748819240167,0.9933159089482023
"builtin_interfaces.msg.Time(sec=1751477916, nanosec=712507565)",world,ego_car,103.97013956583913,-185.38049336093107,0.0,0.0,0.0,-0.11510772079679699,0.9933530151023686
"builtin_interfaces.msg.Time(sec=1751477916, nanosec=721244864)",world,ego_car,104.13923372728821,-185.4289869048257,0.0,0.0,0.0,-0.11465552426528845,0.9934053104123471
"builtin_interfaces.msg.Time(sec=1751477916, nanosec=731267210)",world,ego_car,104.38691932882266,-185.4895467096789,0.0,0.0,0.0,-0.11434114527578502,0.9934415445797613
"builtin_interfaces.msg.Time(sec=1751477916, nanosec=741455558)",world,ego_car,104.63521243457623,-185.55013098589478,0.0,0.0,0.0,-0.11418544663384611,0.9934594525077655
"builtin_interfaces.msg.Time(sec=1751477916, nanosec=751813096)",world,ego_car,104.92736136575252,-185.62931597118515,0.0,0.0,0.0,-0.11408331434062062,0.9934711859883301
"builtin_interfaces.msg.Time(sec=1751477916, nanosec=761633480)",world,ego_car,105.17566932344714,-185.68959087431983,0.0,0.0,0.0,-0.11403026445114102,0.9934772764332372
"builtin_interfaces.msg.Time(sec=1751477916, nanosec=772227439)",world,ego_car,105.4243920390504,-185.74968540224612,0.0,0.0,0.0,-0.1138147703514571,0.993501986938046
"builtin_interfaces.msg.Time(sec=1751477916, nanosec=781186184)",world,ego_car,105.6733602054169,-185.8095850346473,0.0,0.0,0.0,-0.113433063795544,0.9935456406416144
"builtin_interfaces.msg.Time(sec=1751477916, nanosec=791675619)",world,ego_car,105.92212704246558,-185.86928599509298,0.0,0.0,0.0,-0.11306403822160921,0.9935877028531616
"builtin_interfaces.msg.Time(sec=1751477916, nanosec=802361800)",world,ego_car,106.1751252171597,-185.9305492841271,0.0,0.0,0.0,-0.11269774632264609,0.9936293161807359
"builtin_interfaces.msg.Time(sec=1751477916, nanosec=811720388)",world,ego_car,106.44397776123385,-186.00273653528532,0.0,0.0,0.0,-0.1123356539849017,0.9936703179846847
"builtin_interfaces.msg.Time(sec=1751477916, nanosec=821520793)",world,ego_car,106.69322894289684,-186.0622707719918,0.0,0.0,0.0,-0.11217306028252931,0.993688685930786
"builtin_interfaces.msg.Time(sec=1751477916, nanosec=831322572)",world,ego_car,106.9425526990374,-186.12162357438655,0.0,0.0,0.0,-0.11203390744282914,0.9937043844036775
"builtin_interfaces.msg.Time(sec=1751477916, nanosec=842251781)",world,ego_car,107.19179279947716,-186.18070970473644,0.0,0.0,0.0,-0.11178489252224438,0.9937324276704422
"builtin_interfaces.msg.Time(sec=1751477916, nanosec=851489043)",world,ego_car,107.44508629469269,-186.24125631474513,0.0,0.0,0.0,-0.1114425706992573,0.9937708757233437
"builtin_interfaces.msg.Time(sec=1751477916, nanosec=861374619)",world,ego_car,107.6944692276702,-186.30001556691113,0.0,0.0,0.0,-0.11109446402409547,0.9938098510596476
"builtin_interfaces.msg.Time(sec=1751477916, nanosec=871850847)",world,ego_car,107.94485421106032,-186.36795766739078,0.0,0.0,0.0,-0.1107406421716311,0.9938493397751064
"builtin_interfaces.msg.Time(sec=1751477916, nanosec=881300179)",world,ego_car,108.19405324700477,-186.42651357549786,0.0,0.0,0.0,-0.11059717783961555,0.9938653149466041
"builtin_interfaces.msg.Time(sec=1751477916, nanosec=891365869)",world,ego_car,108.44377881333436,-186.48496042365036,0.0,0.0,0.0,-0.11036926828638345,0.9938906502316684
"builtin_interfaces.msg.Time(sec=1751477916, nanosec=901280736)",world,ego_car,108.69548093268142,-186.54471566252533,0.0,0.0,0.0,-0.11009247799548535,0.9939213481401904
"builtin_interfaces.msg.Time(sec=1751477916, nanosec=911332789)",world,ego_car,108.96188868177062,-186.61563735655344,0.0,0.0,0.0,-0.10969481431632869,0.993965315145406
"builtin_interfaces.msg.Time(sec=1751477916, nanosec=921513172)",world,ego_car,109.13033219588897,-186.66145885216486,0.0,0.0,0.0,-0.10941069068905374,0.9939966301567348
"builtin_interfaces.msg.Time(sec=1751477916, nanosec=932383489)",world,ego_car,109.37935369033745,-186.7193411384648,0.0,0.0,0.0,-0.10932361104140238,0.9940062112828412
"builtin_interfaces.msg.Time(sec=1751477916, nanosec=941415767)",world,ego_car,109.62877325096467,-186.77707472044858,0.0,0.0,0.0,-0.10924774084183671,0.9940145527712133
"builtin_interfaces.msg.Time(sec=1751477916, nanosec=951571041)",world,ego_car,109.88195420054696,-186.83599927194916,0.0,0.0,0.0,-0.10917466266241256,0.9940225817518173
"builtin_interfaces.msg.Time(sec=1751477916, nanosec=961298015)",world,ego_car,110.15079630179525,-186.9047625650234,0.0,0.0,0.0,-0.10894679641099968,0.9940475821366803
"builtin_interfaces.msg.Time(sec=1751477916, nanosec=971333849)",world,ego_car,110.40072945369744,-186.96198185166918,0.0,0.0,0.0,-0.10862554006822218,0.9940827390337723
"builtin_interfaces.msg.Time(sec=1751477916, nanosec=981299070)",world,ego_car,110.64998775865396,-187.01887889477968,0.0,0.0,0.0,-0.10810409108703595,0.9941395804866869
"builtin_interfaces.msg.Time(sec=1751477916, nanosec=991606960)",world,ego_car,110.89815689649174,-187.07576120878232,0.0,0.0,0.0,-0.1075301276282101,0.9942018264176852
"builtin_interfaces.msg.Time(sec=1751477917, nanosec=1839000)",world,ego_car,111.18530136231847,-187.14873781801418,0.0,0.0,0.0,-0.10688433054051988,0.994271461867887
"builtin_interfaces.msg.Time(sec=1751477917, nanosec=11758517)",world,ego_car,111.43536093069409,-187.20576409822831,0.0,0.0,0.0,-0.10680244788163196,0.994280260855304
"builtin_interfaces.msg.Time(sec=1751477917, nanosec=21193356)",world,ego_car,111.68524301628597,-187.26253342226642,0.0,0.0,0.0,-0.10678283717752392,0.9942823671796249
"builtin_interfaces.msg.Time(sec=1751477917, nanosec=31269877)",world,ego_car,111.93506056953039,-187.31904108016994,0.0,0.0,0.0,-0.10671014542438434,0.9942901713602055
"builtin_interfaces.msg.Time(sec=1751477917, nanosec=41690970)",world,ego_car,112.18572856728392,-187.37547620614555,0.0,0.0,0.0,-0.1066304074275233,0.9942987258424102
"builtin_interfaces.msg.Time(sec=1751477917, nanosec=51545185)",world,ego_car,112.43645955680513,-187.43167715548267,0.0,0.0,0.0,-0.10651200403479741,0.9943114165071684
"builtin_interfaces.msg.Time(sec=1751477917, nanosec=61344739)",world,ego_car,112.68646089999451,-187.48750419360195,0.0,0.0,0.0,-0.10636967652108584,0.9943266525226001
"builtin_interfaces.msg.Time(sec=1751477917, nanosec=71572231)",world,ego_car,112.93635021348597,-187.54310381996115,0.0,0.0,0.0,-0.10622423634912828,0.9943422004581947
"builtin_interfaces.msg.Time(sec=1751477917, nanosec=81319831)",world,ego_car,113.18648402701173,-187.59854422558493,0.0,0.0,0.0,-0.10607771452890015,0.9943578422682277
"builtin_interfaces.msg.Time(sec=1751477917, nanosec=91394991)",world,ego_car,113.43297421963442,-187.65367123958282,0.0,0.0,0.0,-0.10583394325355679,0.9943838174746223
"builtin_interfaces.msg.Time(sec=1751477917, nanosec=101264367)",world,ego_car,113.6866481807005,-187.71028078684046,0.0,0.0,0.0,-0.1054896844915955,0.9944203972495052
"builtin_interfaces.msg.Time(sec=1751477917, nanosec=111216249)",world,ego_car,113.86260486801113,-187.75802033387663,0.0,0.0,0.0,-0.1049940157535645,0.9944728536546085
"builtin_interfaces.msg.Time(sec=1751477917, nanosec=121480650)",world,ego_car,114.03762559615501,-187.80982992633136,0.0,0.0,0.0,-0.1042893671355323,0.9945469963267046
"builtin_interfaces.msg.Time(sec=1751477917, nanosec=131793801)",world,ego_car,114.28614724405755,-187.86460033739127,0.0,0.0,0.0,-0.10396985774507653,0.9945804485713906
"builtin_interfaces.msg.Time(sec=1751477917, nanosec=141879616)",world,ego_car,114.53491070720379,-187.91932102845024,0.0,0.0,0.0,-0.1036787385476536,0.9946108380533402
"builtin_interfaces.msg.Time(sec=1751477917, nanosec=151671992)",world,ego_car,114.78821490952215,-187.9752986917885,0.0,0.0,0.0,-0.10342407430196361,0.9946373514275351
"builtin_interfaces.msg.Time(sec=1751477917, nanosec=161306674)",world,ego_car,115.06052468480786,-188.0405811887923,0.0,0.0,0.0,-0.1030826567950667,0.9946727933687894
"builtin_interfaces.msg.Time(sec=1751477917, nanosec=171283569)",world,ego_car,115.30939952205006,-188.09505474140744,0.0,0.0,0.0,-0.10298143061055928,0.9946832787120745
"builtin_interfaces.msg.Time(sec=1751477917, nanosec=182322298)",world,ego_car,115.55863872455103,-188.1494081565974,0.0,0.0,0.0,-0.10296804628618683,0.9946846643253356
"builtin_interfaces.msg.Time(sec=1751477917, nanosec=191634262)",world,ego_car,115.80832850449413,-188.2035978220914,0.0,0.0,0.0,-0.10289285735756547,0.9946924448817311
"builtin_interfaces.msg.Time(sec=1751477917, nanosec=201261248)",world,ego_car,116.06163964388365,-188.2588310431396,0.0,0.0,0.0,-0.10263224557275484,0.994719368550092
"builtin_interfaces.msg.Time(sec=1751477917, nanosec=211396025)",world,ego_car,116.33142029247433,-188.32350995301073,0.0,0.0,0.0,-0.10211790839977974,0.9947723019787265
"builtin_interfaces.msg.Time(sec=1751477917, nanosec=221543411)",world,ego_car,116.58063175623649,-188.37722084774333,0.0,0.0,0.0,-0.10167727268703336,0.9948174366279106
"builtin_interfaces.msg.Time(sec=1751477917, nanosec=231360209)",world,ego_car,116.83060589235659,-188.43104539906196,0.0,0.0,0.0,-0.10126302379247369,0.9948596886055867
"builtin_interfaces.msg.Time(sec=1751477917, nanosec=241662268)",world,ego_car,117.08032335867486,-188.48479600320687,0.0,0.0,0.0,-0.10092054444141112,0.9948944887321718
"builtin_interfaces.msg.Time(sec=1751477917, nanosec=251497583)",world,ego_car,117.32965257935733,-188.5384665437646,0.0,0.0,0.0,-0.10069438879830146,0.994917403639386
"builtin_interfaces.msg.Time(sec=1751477917, nanosec=261801866)",world,ego_car,117.58166632368858,-188.59309211737812,0.0,0.0,0.0,-0.10057614608920479,0.9949293637428955
"builtin_interfaces.msg.Time(sec=1751477917, nanosec=271271771)",world,ego_car,117.83152176818538,-188.64667286766584,0.0,0.0,0.0,-0.10042753877829538,0.9949443750556783
"builtin_interfaces.msg.Time(sec=1751477917, nanosec=281733947)",world,ego_car,118.08118297673468,-188.70008035311048,0.0,0.0,0.0,-0.10016414406797151,0.994970926330579
"builtin_interfaces.msg.Time(sec=1751477917, nanosec=291635122)",world,ego_car,118.33102895216639,-188.75342086697046,0.0,0.0,0.0,-0.09980660543347257,0.9950068550074653
"builtin_interfaces.msg.Time(sec=1751477917, nanosec=301171601)",world,ego_car,118.58487735469886,-188.808176149589,0.0,0.0,0.0,-0.09947233791691457,0.995040327820608
"builtin_interfaces.msg.Time(sec=1751477917, nanosec=311483914)",world,ego_car,118.83496410699871,-188.8614775093474,0.0,0.0,0.0,-0.09917336792593398,0.9950701699348782
"builtin_interfaces.msg.Time(sec=1751477917, nanosec=321516710)",world,ego_car,118.9966497502148,-188.90475658448983,0.0,0.0,0.0,-0.09866099084916202,0.995121102622521
"builtin_interfaces.msg.Time(sec=1751477917, nanosec=331331827)",world,ego_car,119.24592661345511,-188.9579316741031,0.0,0.0,0.0,-0.09833388159697376,0.9951534794844825
"builtin_interfaces.msg.Time(sec=1751477917, nanosec=341358641)",world,ego_car,119.49532509360672,-189.0110937419407,0.0,0.0,0.0,-0.09797563508211307,0.9951888137083619
"builtin_interfaces.msg.Time(sec=1751477917, nanosec=351895588)",world,ego_car,119.74937347722927,-189.06580454609292,0.0,0.0,0.0,-0.09760108834480923,0.9952256164076108
"builtin_interfaces.msg.Time(sec=1751477917, nanosec=361501854)",world,ego_car,119.99861719644005,-189.11896465579332,0.0,0.0,0.0,-0.09735322089140076,0.9952498934348449
"builtin_interfaces.msg.Time(sec=1751477917, nanosec=372108206)",world,ego_car,120.24789060378109,-189.17212705963954,0.0,0.0,0.0,-0.09722953341843935,0.9952619845202733
"builtin_interfaces.msg.Time(sec=1751477917, nanosec=381674971)",world,ego_car,120.49774729574968,-189.22530177597142,0.0,0.0,0.0,-0.09708398535371228,0.9952761927162933
"builtin_interfaces.msg.Time(sec=1751477917, nanosec=391627715)",world,ego_car,120.74701011351797,-189.2782910616025,0.0,0.0,0.0,-0.09695698505431065,0.9952885727512288
"builtin_interfaces.msg.Time(sec=1751477917, nanosec=401358100)",world,ego_car,121.00165468431545,-189.33307935208762,0.0,0.0,0.0,-0.09681611940027385,0.9953022852502009
"builtin_interfaces.msg.Time(sec=1751477917, nanosec=411610349)",world,ego_car,121.25143905369657,-189.38594508087255,0.0,0.0,0.0,-0.09661595196610177,0.9953217358350434
"builtin_interfaces.msg.Time(sec=1751477917, nanosec=421367346)",world,ego_car,121.50073170156826,-189.4386192540831,0.0,0.0,0.0,-0.09626596160443932,0.9953556473122422
"builtin_interfaces.msg.Time(sec=1751477917, nanosec=431365962)",world,ego_car,121.75114800817306,-189.4914994742002,0.0,0.0,0.0,-0.09590543954721795,0.9953904493540486
"builtin_interfaces.msg.Time(sec=1751477917, nanosec=442019893)",world,ego_car,122.00090076844042,-189.54425770782,0.0,0.0,0.0,-0.09559061581197555,0.9954207322377243
"builtin_interfaces.msg.Time(sec=1751477917, nanosec=451477245)",world,ego_car,122.25575580613764,-189.59903321525726,0.0,0.0,0.0,-0.09531356850623411,0.9954472982828411
"builtin_interfaces.msg.Time(sec=1751477917, nanosec=461533611)",world,ego_car,122.50582564164654,-189.65188604595042,0.0,0.0,0.0,-0.09521571696511198,0.9954566626643371
"builtin_interfaces.msg.Time(sec=1751477917, nanosec=472185501)",world,ego_car,122.75341694747267,-189.7042812561413,0.0,0.0,0.0,-0.0952284763307401,0.9954554421448133
"builtin_interfaces.msg.Time(sec=1751477917, nanosec=481375186)",world,ego_car,122.84844950410371,-189.72926862773335,0.0,0.0,0.0,-0.09504682887945662,0.9954728024009293
"builtin_interfaces.msg.Time(sec=1751477917, nanosec=491234758)",world,ego_car,122.95170633099136,-189.75713610365307,0.0,0.0,0.0,-0.09488803550613747,0.9954879510661021
"builtin_interfaces.msg.Time(sec=1751477917, nanosec=501350068)",world,ego_car,123.0845516499814,-189.79328835754526,0.0,0.0,0.0,-0.09460750808196305,0.9955146505273146
"builtin_interfaces.msg.Time(sec=1751477917, nanosec=519416440)",world,ego_car,123.3853900606308,-189.86125214991324,0.0,0.0,0.0,-0.0943735155738077,0.9955368599696549
"builtin_interfaces.msg.Time(sec=1751477917, nanosec=521319844)",world,ego_car,123.57863296514282,-189.9064670922926,0.0,0.0,0.0,-0.09404585397072449,0.9955678667729876
