stamp,latitude,longitude,altitude,status,service,position_covariance_1,position_covariance_2,position_covariance_3,position_covariance_4,position_covariance_5,position_covariance_6,position_covariance_7,position_covariance_8,position_covariance_9,position_covariance_type
"builtin_interfaces.msg.Time(sec=1751477998, nanosec=413721760)",36.58538428134026,-121.74962821281764,236.93921653181314,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477998, nanosec=423720200)",36.58538585414417,-121.74962821642154,236.91511310078204,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477998, nanosec=433721736)",36.5853874295076,-121.74962821759976,236.8914751810953,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477998, nanosec=443721248)",36.5853890064199,-121.74962821810334,236.8666588012129,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477998, nanosec=453720224)",36.58539058507005,-121.74962821526887,236.84275551326573,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477998, nanosec=463718408)",36.58539216588496,-121.7496282101032,236.81767707224935,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477998, nanosec=473719944)",36.58539374735885,-121.74962820074076,236.79297498613596,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477998, nanosec=483720456)",36.58539533076145,-121.74962818753399,236.76857837755233,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477998, nanosec=493718920)",36.585396915599674,-121.74962817103146,236.7433857154101,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477998, nanosec=503716104)",36.585398502090094,-121.74962814888022,236.71950102690607,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477998, nanosec=513716640)",36.58540009088336,-121.74962812338697,236.69498398620635,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477998, nanosec=523716896)",36.58540157127851,-121.74962817248637,236.66872806940228,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477998, nanosec=533716872)",36.585403165193966,-121.74962813872195,236.6454577744007,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477998, nanosec=543713056)",36.585404761277985,-121.74962810386293,236.62133796699345,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477998, nanosec=553714336)",36.58540635970378,-121.74962806629557,236.598387574777,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477998, nanosec=563714848)",36.58540796078291,-121.74962802615516,236.57496504951268,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477998, nanosec=573713568)",36.58540956343929,-121.74962798288203,236.551208964549,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477998, nanosec=583712008)",36.58541116800159,-121.74962793534415,236.52811438404024,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477998, nanosec=593713800)",36.585412773649644,-121.7496278867568,236.5036997999996,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477998, nanosec=603714312)",36.585414380196546,-121.74962783676052,236.47984923701733,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477998, nanosec=613713032)",36.58541598849236,-121.74962778671531,236.45560312643647,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477998, nanosec=623710216)",36.58541759855814,-121.74962773605161,236.43050125800073,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477998, nanosec=633711496)",36.5854192101302,-121.7496276809361,236.40631349384785,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477998, nanosec=643711008)",36.58542082409133,-121.74962762202149,236.38147198967636,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477998, nanosec=653710496)",36.58542243972995,-121.74962755883921,236.3564959866926,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477998, nanosec=663708936)",36.58542405805948,-121.7496274910133,236.33238393627107,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477998, nanosec=673710472)",36.58542567850548,-121.74962742251205,236.30744335241616,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477998, nanosec=683710984)",36.585427301149856,-121.74962735225118,236.28313251771033,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477998, nanosec=693709704)",36.58542892615538,-121.74962728147648,236.25946228485554,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477998, nanosec=703706888)",36.585430553391454,-121.7496272104868,236.2349170250818,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477998, nanosec=713706168)",36.585432181597994,-121.74962713674672,236.21125794108957,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477998, nanosec=723706680)",36.58543381237354,-121.74962706034088,236.18761243112385,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477998, nanosec=733707656)",36.585435339039265,-121.74962709018547,236.16084586456418,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477998, nanosec=743704328)",36.58543697288263,-121.74962700589717,236.13741788081825,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477998, nanosec=753705864)",36.58543860910425,-121.74962691937165,236.11344654113054,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477998, nanosec=763706376)",36.58544024691726,-121.74962683166142,236.088876622729,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477998, nanosec=773705096)",36.585441886412006,-121.74962674220505,236.06525623146445,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477998, nanosec=783708424)",36.585443528473384,-121.74962665208422,236.04093504324555,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477998, nanosec=793709960)",36.585445172120934,-121.7496265603259,236.01633703894913,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477998, nanosec=803710472)",36.58544681717391,-121.7496264645021,235.99261970445514,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477998, nanosec=813708936)",36.585448464795945,-121.74962636632408,235.96815720014274,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477998, nanosec=823706376)",36.58545011352698,-121.74962626539647,235.94348435103893,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477998, nanosec=833707912)",36.5854517642558,-121.74962616095699,235.91962898522615,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477998, nanosec=843708424)",36.58545341760726,-121.74962605586482,235.89514444209635,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477998, nanosec=853707400)",36.58545507214246,-121.7496259491706,235.87043458037078,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477998, nanosec=863704072)",36.58545672848796,-121.74962584001794,235.84661675151438,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477998, nanosec=873701792)",36.58545838706958,-121.74962572977728,235.82225067727268,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477998, nanosec=883700232)",36.58546004741992,-121.74962561765706,235.79746588040143,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477998, nanosec=893701512)",36.585461709631495,-121.74962550173268,235.7736939061433,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477998, nanosec=903702536)",36.5854633743206,-121.74962538269105,235.74964575003833,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477998, nanosec=913701256)",36.58546504062732,-121.74962526257215,235.72498493734747,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477998, nanosec=923704584)",36.585466598204945,-121.7496252442862,235.69858363363892,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477998, nanosec=933706376)",36.58546826917223,-121.74962511945712,235.67485697753727,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477998, nanosec=943706888)",36.58546994204543,-121.74962499349984,235.65036500710994,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477998, nanosec=953705352)",36.585471616520735,-121.74962486457403,235.62646331917495,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477998, nanosec=963702536)",36.58547329272279,-121.74962473292732,235.60282824561,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477998, nanosec=973703072)",36.58547497116897,-121.7496245994729,235.57840203493834,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477998, nanosec=983704328)",36.58547665102139,-121.7496244648192,235.55419520754367,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477998, nanosec=993703304)",36.58547833287907,-121.74962432718674,235.5305870482698,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477999, nanosec=3700488)",36.585480016564986,-121.74962418865033,235.50626778881997,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477999, nanosec=13701024)",36.58548170212782,-121.7496240494129,235.48166788835078,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477999, nanosec=23701536)",36.58548338946253,-121.74962390776733,235.45787047035992,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477999, nanosec=33700512)",36.58548507943931,-121.74962376424914,235.43391421996057,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477999, nanosec=43698696)",36.585486771686426,-121.74962361935621,235.40936287585646,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477999, nanosec=53700232)",36.58548846561382,-121.74962347151272,235.38501437194645,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477999, nanosec=63700744)",36.58549016150336,-121.7496233205055,235.36114969383925,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477999, nanosec=73699720)",36.585491859975065,-121.74962316912321,235.33663948625326,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477999, nanosec=83696648)",36.58549356050989,-121.74962301770412,235.31188445352018,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477999, nanosec=93697928)",36.585495262693165,-121.74962286444092,235.28792798053473,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477999, nanosec=103699464)",36.58549696766312,-121.74962271009254,235.26404536888003,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477999, nanosec=113697184)",36.585498674958636,-121.74962255464217,235.23959915246814,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477999, nanosec=123700512)",36.58550038403375,-121.74962239872472,235.21530634351075,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477999, nanosec=133706376)",36.5855019960445,-121.74962233012197,235.1892359079793,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477999, nanosec=143709704)",36.585503709785925,-121.74962216816778,235.1654852712527,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477999, nanosec=153709168)",36.58550542590936,-121.7496220048395,235.1411814559251,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477999, nanosec=163705608)",36.58550714340852,-121.74962183903648,235.11724054068327,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477999, nanosec=173706400)",36.585508862963025,-121.74962167148026,235.09383574314415,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477999, nanosec=183707656)",36.58551058540483,-121.74962150373311,235.0700401198119,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477999, nanosec=193706120)",36.58551231014371,-121.74962133643497,235.0458159353584,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477999, nanosec=203703048)",36.58551403651164,-121.7496211678758,235.02190616261214,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477999, nanosec=213704328)",36.585515765331024,-121.74962099748201,234.9984200950712,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477999, nanosec=223704584)",36.58551749682892,-121.74962082603878,234.97453584894538,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477999, nanosec=233703560)",36.585519230533286,-121.74962065480098,234.95017428323627,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477999, nanosec=243703072)",36.58552096615395,-121.74962048263558,234.9260317562148,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477999, nanosec=253705608)",36.58552270439422,-121.74962030838725,234.90232262387872,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477999, nanosec=263705120)",36.58552444485973,-121.7496201334432,234.87837696168572,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477999, nanosec=273704584)",36.585526188020495,-121.74961995871654,234.85378508921713,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477999, nanosec=283701512)",36.58552793296278,-121.74961978162042,234.82942979503423,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477999, nanosec=293703048)",36.58552967991718,-121.74961960274874,234.805570284836,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477999, nanosec=303703304)",36.58553142938555,-121.74961942210554,234.78165987227112,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477999, nanosec=313701768)",36.58553318185182,-121.74961924043046,234.75718086678535,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477999, nanosec=323703096)",36.585534936070204,-121.74961905856556,234.73268935177475,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477999, nanosec=333705632)",36.58553657697423,-121.74961896722517,234.70634024962783,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477999, nanosec=343707144)",36.585538336570835,-121.74961878253924,234.6827722331509,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477999, nanosec=353705608)",36.58554009914593,-121.74961859672344,234.65890365000814,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477999, nanosec=363702792)",36.58554186362514,-121.74961840892627,234.63471737783402,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477999, nanosec=373701256)",36.585543630731095,-121.74961822173823,234.61036635935307,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477999, nanosec=383704584)",36.58554539955334,-121.74961803187179,234.58670956734568,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477999, nanosec=393706376)",36.58554717093038,-121.74961784157038,234.56321546528488,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477999, nanosec=403706888)",36.585548945192514,-121.74961765169813,234.53929588850588,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477999, nanosec=413705352)",36.585550721910636,-121.74961746200731,234.51516072265804,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477999, nanosec=423702536)",36.58555250193753,-121.74961727367884,234.49060868285596,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477999, nanosec=433704072)",36.585554283681724,-121.7496170827014,234.46664719097316,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477999, nanosec=443706632)",36.58555606881505,-121.74961688966604,234.44291154108942,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477999, nanosec=453705096)",36.585557856914164,-121.74961669422909,234.41912398580462,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477999, nanosec=463702024)",36.58555964846384,-121.74961649854947,234.39485956449062,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477999, nanosec=473703560)",36.585561442711935,-121.74961630358914,234.37047812342644,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477999, nanosec=483703816)",36.58556323974382,-121.74961610909779,234.3461962081492,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477999, nanosec=493702280)",36.58556503909077,-121.74961591370139,234.3223870024085,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477999, nanosec=503698720)",36.58556684162049,-121.74961571777423,234.2986723864451,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477999, nanosec=513701000)",36.5855686477962,-121.7496155208283,234.2747337659821,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477999, nanosec=523701512)",36.5855703555464,-121.74961543588394,234.24802807811648,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477999, nanosec=533700488)",36.58557216764287,-121.74961523849672,234.22368165571243,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477999, nanosec=543698672)",36.58557398198367,-121.74961504030017,234.19952287804335,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477999, nanosec=553699208)",36.585575798709236,-121.7496148413246,234.17578719649464,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477999, nanosec=563699720)",36.585577619175815,-121.74961464256157,234.15234346594661,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477999, nanosec=573698440)",36.58557944333959,-121.74961444491302,234.12882257252932,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477999, nanosec=583695880)",36.585581270781184,-121.74961424818203,234.1050751246512,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477999, nanosec=593697160)",36.58558310105077,-121.74961405229134,234.08107496798038,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477999, nanosec=603697672)",36.58558493404212,-121.74961385588571,234.05694944038987,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477999, nanosec=613695392)",36.585586769485275,-121.74961365885287,234.032701022923,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477999, nanosec=623693576)",36.58558860811609,-121.74961346042085,234.00872949510813,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477999, nanosec=633694856)",36.58559044975432,-121.74961326230166,233.98494320828468,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477999, nanosec=643694856)",36.5855922955329,-121.74961306457404,233.96130898501724,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477999, nanosec=653693832)",36.58559414496768,-121.74961286790311,233.9376272149384,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477999, nanosec=663696904)",36.58559599825455,-121.74961267270174,233.91385350655764,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477999, nanosec=673698184)",36.58559785533643,-121.74961247878852,233.89000186882913,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477999, nanosec=683698440)",36.58559971606521,-121.7496122852736,233.8661977900192,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477999, nanosec=693697160)",36.58560157965251,-121.7496120920412,233.84239848703146,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477999, nanosec=703695368)",36.58560344673917,-121.74961189873596,233.81876847334206,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477999, nanosec=713696904)",36.585605317195565,-121.74961170553652,233.795307289809,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477999, nanosec=723697160)",36.58560708928519,-121.74961158117337,233.77036755811423,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477999, nanosec=733696880)",36.58560896814121,-121.74961138832523,233.74716310575604,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477999, nanosec=743693064)",36.5856108508113,-121.74961119550717,233.72396479547024,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477999, nanosec=753694344)",36.58561273764045,-121.74961100410361,233.70072798989713,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477999, nanosec=763693856)",36.5856146290937,-121.7496108143255,233.67730892263353,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751477999, nanosec=773692576)",36.585616524890334,-121.74961062635283,233.65371797978878,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
